obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	icon_dates	icon_mslp_table_h	icon_mslp_table
606	2025-10-03	SERRAI	0	1004.4	2025-10-01	48	1003.77
606	2025-10-04	SERRAI	0	1011.8	2025-10-02	48	1010.81
606	2025-10-05	SERRAI	0	1016.8	2025-10-03	48	1017.25
606	2025-10-06	SERRAI	0	1013.2	2025-10-04	48	1013.64
606	2025-10-07	SERRAI	0	1010.1	2025-10-05	48	1008.66
606	2025-10-08	SERRAI	0	1008.2	2025-10-06	48	1008.6
606	2025-10-09	SERRAI	0	1014.1	2025-10-07	48	1014.11
606	2025-10-10	SERRAI	0	1022	2025-10-08	48	1021.58
606	2025-10-11	SERRAI	0	1022.5	2025-10-09	48	1023.03
606	2025-10-12	SERRAI	0	1024.6	2025-10-10	48	1023.85
606	2025-10-13	SERRAI	0	1021.5	2025-10-11	48	1021.48
606	2025-10-14	SERRAI	0	1021.1	2025-10-12	48	1020.58
606	2025-10-15	SERRAI	0	1021.2	2025-10-13	48	1020.47
606	2025-10-16	SERRAI	0	1022.8	2025-10-14	48	1022.23
606	2025-10-17	SERRAI	0	1022.7	2025-10-15	48	1022.81
606	2025-10-18	SERRAI	0	1020.7	2025-10-16	48	1020.76
606	2025-10-19	SERRAI	0	1019.6	2025-10-17	48	1019.47
606	2025-10-20	SERRAI	0	1020.1	2025-10-18	48	1019.7
606	2025-10-21	SERRAI	0	1016.2	2025-10-19	48	1016.71
606	2025-10-22	SERRAI	0	1014.9	2025-10-20	48	1014.76
606	2025-10-23	SERRAI	0	1013.4	2025-10-21	48	1013.5
606	2025-10-24	SERRAI	0	1008.3	2025-10-22	48	1008.68
606	2025-10-27	SERRAI	0	1006.4	2025-10-25	48	1006.04
606	2025-10-28	SERRAI	0	1010	2025-10-26	48	1009.54
606	2025-10-29	SERRAI	0	1021.8	2025-10-27	48	1022.05
606	2025-10-30	SERRAI	0	1022.7	2025-10-28	48	1023.12
606	2025-10-31	SERRAI	0	1020.8	2025-10-29	48	1021.14
613	2025-10-03	FLORINA	0	1011	2025-10-01	48	1009.5
613	2025-10-04	FLORINA	0	1016.5	2025-10-02	48	1014.6
613	2025-10-05	FLORINA	0	1019.6	2025-10-03	48	1018.61
613	2025-10-06	FLORINA	0	1011.4	2025-10-04	48	1012.12
613	2025-10-07	FLORINA	0	1015.5	2025-10-05	48	1013.6
613	2025-10-08	FLORINA	0	1013.4	2025-10-06	48	1013.61
613	2025-10-09	FLORINA	0	1018.6	2025-10-07	48	1018.62
613	2025-10-10	FLORINA	0	1026.9	2025-10-08	48	1025.01
613	2025-10-11	FLORINA	0	1026.8	2025-10-09	48	1026.44
613	2025-10-12	FLORINA	0	1027.6	2025-10-10	48	1026.56
613	2025-10-13	FLORINA	0	1026	2025-10-11	48	1023.78
613	2025-10-14	FLORINA	0	1024	2025-10-12	48	1022.28
613	2025-10-15	FLORINA	0	1024.4	2025-10-13	48	1021.73
613	2025-10-16	FLORINA	0	1022.9	2025-10-14	48	1021.95
613	2025-10-17	FLORINA	0	1022.9	2025-10-15	48	1021.9
613	2025-10-18	FLORINA	0	1020.8	2025-10-16	48	1019.82
613	2025-10-19	FLORINA	0	1022.3	2025-10-17	48	1021.4
613	2025-10-20	FLORINA	0	1023.4	2025-10-18	48	1020.13
613	2025-10-21	FLORINA	0	1016	2025-10-19	48	1016.22
613	2025-10-22	FLORINA	0	1014.1	2025-10-20	48	1013.99
613	2025-10-23	FLORINA	0	1015.1	2025-10-21	48	1013.55
613	2025-10-24	FLORINA	0	1007.3	2025-10-22	48	1007.92
613	2025-10-25	FLORINA	0	1015.6	2025-10-23	48	1014.67
613	2025-10-26	FLORINA	0	1013.4	2025-10-24	48	1013.52
613	2025-10-27	FLORINA	0	1006.2	2025-10-25	48	1004.83
613	2025-10-28	FLORINA	0	1013.2	2025-10-26	48	1011.28
613	2025-10-29	FLORINA	0	1025.3	2025-10-27	48	1023.93
613	2025-10-30	FLORINA	0	1025.9	2025-10-28	48	1023.64
613	2025-10-31	FLORINA	0	1024.1	2025-10-29	48	1022.26
622	2025-10-03	THESSALONIKI (AIRPORT)	0	1004.8	2025-10-01	48	1004.35
622	2025-10-04	THESSALONIKI (AIRPORT)	0	1013.1	2025-10-02	48	1011.7
622	2025-10-05	THESSALONIKI (AIRPORT)	0	1016.3	2025-10-03	48	1017.03
622	2025-10-06	THESSALONIKI (AIRPORT)	0	1012	2025-10-04	48	1012.31
622	2025-10-07	THESSALONIKI (AIRPORT)	0	1011.3	2025-10-05	48	1009.54
622	2025-10-08	THESSALONIKI (AIRPORT)	0	1009.2	2025-10-06	48	1009.78
622	2025-10-09	THESSALONIKI (AIRPORT)	0	1014.8	2025-10-07	48	1015.03
622	2025-10-10	THESSALONIKI (AIRPORT)	0	1021.7	2025-10-08	48	1022.05
622	2025-10-11	THESSALONIKI (AIRPORT)	0	1023.2	2025-10-09	48	1023.68
622	2025-10-12	THESSALONIKI (AIRPORT)	0	1025.1	2025-10-10	48	1024.01
622	2025-10-13	THESSALONIKI (AIRPORT)	0	1021.8	2025-10-11	48	1021.32
622	2025-10-14	THESSALONIKI (AIRPORT)	0	1021.2	2025-10-12	48	1020.29
622	2025-10-15	THESSALONIKI (AIRPORT)	0	1020.8	2025-10-13	48	1019.97
622	2025-10-16	THESSALONIKI (AIRPORT)	0	1022.1	2025-10-14	48	1021.55
622	2025-10-17	THESSALONIKI (AIRPORT)	0	1022.2	2025-10-15	48	1022.42
622	2025-10-18	THESSALONIKI (AIRPORT)	0	1020.4	2025-10-16	48	1020.16
622	2025-10-19	THESSALONIKI (AIRPORT)	0	1020.2	2025-10-17	48	1019.64
622	2025-10-20	THESSALONIKI (AIRPORT)	0	1019.4	2025-10-18	48	1019.14
622	2025-10-21	THESSALONIKI (AIRPORT)	0	1015.8	2025-10-19	48	1016.17
622	2025-10-22	THESSALONIKI (AIRPORT)	0	1013.9	2025-10-20	48	1014.06
622	2025-10-23	THESSALONIKI (AIRPORT)	0	1013.2	2025-10-21	48	1012.85
622	2025-10-24	THESSALONIKI (AIRPORT)	0	1008	2025-10-22	48	1008.2
622	2025-10-25	THESSALONIKI (AIRPORT)	0	1011.4	2025-10-23	48	1012
622	2025-10-26	THESSALONIKI (AIRPORT)	0	1012.8	2025-10-24	48	1012.63
622	2025-10-27	THESSALONIKI (AIRPORT)	0	1005.6	2025-10-25	48	1005.32
622	2025-10-28	THESSALONIKI (AIRPORT)	0	1009.6	2025-10-26	48	1009.19
622	2025-10-29	THESSALONIKI (AIRPORT)	0	1021.6	2025-10-27	48	1021.71
622	2025-10-30	THESSALONIKI (AIRPORT)	0	1022.2	2025-10-28	48	1022.69
622	2025-10-31	THESSALONIKI (AIRPORT)	0	1020.6	2025-10-29	48	1020.93
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	0	1005.1	2025-10-01	48	1005.34
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	0	1010	2025-10-02	48	1010.27
627	2025-10-05	ALEXANDROUPOLI (AIRPORT)	0	1014.6	2025-10-03	48	1016.25
627	2025-10-06	ALEXANDROUPOLI (AIRPORT)	0	1012.5	2025-10-04	48	1013.59
627	2025-10-07	ALEXANDROUPOLI (AIRPORT)	0	1007.6	2025-10-05	48	1006.72
627	2025-10-08	ALEXANDROUPOLI (AIRPORT)	0	1006.9	2025-10-06	48	1007.83
627	2025-10-09	ALEXANDROUPOLI (AIRPORT)	0	1013	2025-10-07	48	1013.03
627	2025-10-10	ALEXANDROUPOLI (AIRPORT)	0	1021.1	2025-10-08	48	1021.33
627	2025-10-11	ALEXANDROUPOLI (AIRPORT)	0	1021.4	2025-10-09	48	1022.25
627	2025-10-12	ALEXANDROUPOLI (AIRPORT)	0	1025.4	2025-10-10	48	1022.78
627	2025-10-13	ALEXANDROUPOLI (AIRPORT)	0	1019.9	2025-10-11	48	1021.17
627	2025-10-14	ALEXANDROUPOLI (AIRPORT)	0	1019.5	2025-10-12	48	1019.9
627	2025-10-15	ALEXANDROUPOLI (AIRPORT)	0	1019.8	2025-10-13	48	1020.14
627	2025-10-16	ALEXANDROUPOLI (AIRPORT)	0	1021.9	2025-10-14	48	1022.31
627	2025-10-17	ALEXANDROUPOLI (AIRPORT)	0	1022	2025-10-15	48	1023.13
627	2025-10-18	ALEXANDROUPOLI (AIRPORT)	0	1019.6	2025-10-16	48	1020.26
627	2025-10-19	ALEXANDROUPOLI (AIRPORT)	0	1018.5	2025-10-17	48	1019.3
627	2025-10-20	ALEXANDROUPOLI (AIRPORT)	0	1019.5	2025-10-18	48	1020.12
627	2025-10-21	ALEXANDROUPOLI (AIRPORT)	0	1016.2	2025-10-19	48	1017.38
627	2025-10-22	ALEXANDROUPOLI (AIRPORT)	0	1014.3	2025-10-20	48	1014.52
627	2025-10-23	ALEXANDROUPOLI (AIRPORT)	0	1012.5	2025-10-21	48	1013.24
627	2025-10-24	ALEXANDROUPOLI (AIRPORT)	0	1008.3	2025-10-22	48	1009.17
627	2025-10-25	ALEXANDROUPOLI (AIRPORT)	0	1009	2025-10-23	48	1010.23
627	2025-10-26	ALEXANDROUPOLI (AIRPORT)	0	1013.4	2025-10-24	48	1013.03
627	2025-10-27	ALEXANDROUPOLI (AIRPORT)	0	1006.2	2025-10-25	48	1005.87
627	2025-10-28	ALEXANDROUPOLI (AIRPORT)	0	1009.6	2025-10-26	48	1009.74
627	2025-10-29	ALEXANDROUPOLI (AIRPORT)	0	1020.6	2025-10-27	48	1021.61
627	2025-10-30	ALEXANDROUPOLI (AIRPORT)	0	1021.4	2025-10-28	48	1022.7
627	2025-10-31	ALEXANDROUPOLI (AIRPORT)	0	1019.4	2025-10-29	48	1020.39
632	2025-10-03	KOZANI (AIRPORT)	0	1008.6	2025-10-01	48	1006.71
632	2025-10-04	KOZANI (AIRPORT)	0	1015.2	2025-10-02	48	1013.1
632	2025-10-05	KOZANI (AIRPORT)	0	1018.7	2025-10-03	48	1018.51
632	2025-10-06	KOZANI (AIRPORT)	0	1012.7	2025-10-04	48	1013.11
632	2025-10-07	KOZANI (AIRPORT)	0	1013	2025-10-05	48	1010.9
632	2025-10-08	KOZANI (AIRPORT)	0	1012.2	2025-10-06	48	1011.9
632	2025-10-09	KOZANI (AIRPORT)	0	1017.4	2025-10-07	48	1016.72
632	2025-10-10	KOZANI (AIRPORT)	0	1024.6	2025-10-08	48	1023.72
632	2025-10-11	KOZANI (AIRPORT)	0	1025.3	2025-10-09	48	1025.13
632	2025-10-12	KOZANI (AIRPORT)	0	1027.4	2025-10-10	48	1025.72
632	2025-10-13	KOZANI (AIRPORT)	0	1023.7	2025-10-11	48	1022.92
632	2025-10-14	KOZANI (AIRPORT)	0	1022.9	2025-10-12	48	1021.45
632	2025-10-15	KOZANI (AIRPORT)	0	1023	2025-10-13	48	1021
632	2025-10-16	KOZANI (AIRPORT)	0	1023	2025-10-14	48	1021.59
632	2025-10-17	KOZANI (AIRPORT)	0	1023.5	2025-10-15	48	1022.18
632	2025-10-18	KOZANI (AIRPORT)	0	1021.5	2025-10-16	48	1020.45
632	2025-10-19	KOZANI (AIRPORT)	0	1021.8	2025-10-17	48	1020.91
632	2025-10-20	KOZANI (AIRPORT)	0	1021	2025-10-18	48	1019.23
632	2025-10-21	KOZANI (AIRPORT)	0	1016.7	2025-10-19	48	1016.28
632	2025-10-22	KOZANI (AIRPORT)	0	1015.1	2025-10-20	48	1014.53
632	2025-10-23	KOZANI (AIRPORT)	0	1015	2025-10-21	48	1013.87
632	2025-10-24	KOZANI (AIRPORT)	0	1009	2025-10-22	48	1009.12
632	2025-10-25	KOZANI (AIRPORT)	0	1015	2025-10-23	48	1014.7
632	2025-10-26	KOZANI (AIRPORT)	0	1016.4	2025-10-24	48	1014.47
632	2025-10-27	KOZANI (AIRPORT)	0	1008	2025-10-25	48	1006.67
632	2025-10-28	KOZANI (AIRPORT)	0	1013.2	2025-10-26	48	1011.58
632	2025-10-29	KOZANI (AIRPORT)	0	1024.1	2025-10-27	48	1023.13
632	2025-10-30	KOZANI (AIRPORT)	0	1025.2	2025-10-28	48	1023.68
632	2025-10-31	KOZANI (AIRPORT)	0	1022.6	2025-10-29	48	1022.02
641	2025-10-03	KERKYRA (AIRPORT)	0	1005.6	2025-10-01	48	1005.28
641	2025-10-04	KERKYRA (AIRPORT)	0	1011.1	2025-10-02	48	1010.8
641	2025-10-05	KERKYRA (AIRPORT)	0	1017.9	2025-10-03	48	1018.21
641	2025-10-06	KERKYRA (AIRPORT)	0	1011.8	2025-10-04	48	1012.52
641	2025-10-07	KERKYRA (AIRPORT)	0	1009	2025-10-05	48	1008.89
641	2025-10-08	KERKYRA (AIRPORT)	0	1010.2	2025-10-06	48	1010.95
641	2025-10-09	KERKYRA (AIRPORT)	0	1014.7	2025-10-07	48	1015.11
641	2025-10-10	KERKYRA (AIRPORT)	0	1021.4	2025-10-08	48	1021.77
641	2025-10-11	KERKYRA (AIRPORT)	0	1022.6	2025-10-09	48	1023.28
641	2025-10-12	KERKYRA (AIRPORT)	0	1021	2025-10-10	48	1021.99
641	2025-10-13	KERKYRA (AIRPORT)	0	1020.7	2025-10-11	48	1020.73
