obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	icon_dates	icon_mslp_table_h	icon_mslp_table
606	2025-10-02	SERRAI	0	1015.6	2025-10-01	24	1015.68
606	2025-10-03	SERRAI	0	1004.4	2025-10-02	24	1003.46
606	2025-10-04	SERRAI	0	1011.8	2025-10-03	24	1011.3
606	2025-10-05	SERRAI	0	1016.8	2025-10-04	24	1016.95
606	2025-10-06	SERRAI	0	1013.2	2025-10-05	24	1013.51
606	2025-10-07	SERRAI	0	1010.1	2025-10-06	24	1009.66
606	2025-10-08	SERRAI	0	1008.2	2025-10-07	24	1008.04
606	2025-10-09	SERRAI	0	1014.1	2025-10-08	24	1013.73
606	2025-10-10	SERRAI	0	1022	2025-10-09	24	1021.98
606	2025-10-11	SERRAI	0	1022.5	2025-10-10	24	1023.01
606	2025-10-12	SERRAI	0	1024.6	2025-10-11	24	1024.09
606	2025-10-13	SERRAI	0	1021.5	2025-10-12	24	1021.53
606	2025-10-14	SERRAI	0	1021.1	2025-10-13	24	1020.81
606	2025-10-15	SERRAI	0	1021.2	2025-10-14	24	1020.98
606	2025-10-16	SERRAI	0	1022.8	2025-10-15	24	1022.81
606	2025-10-17	SERRAI	0	1022.7	2025-10-16	24	1022.51
606	2025-10-18	SERRAI	0	1020.7	2025-10-17	24	1020.99
606	2025-10-19	SERRAI	0	1019.6	2025-10-18	24	1019.74
606	2025-10-20	SERRAI	0	1020.1	2025-10-19	24	1019.67
606	2025-10-21	SERRAI	0	1016.2	2025-10-20	24	1016.23
606	2025-10-22	SERRAI	0	1014.9	2025-10-21	24	1014.45
606	2025-10-23	SERRAI	0	1013.4	2025-10-22	24	1013.61
606	2025-10-24	SERRAI	0	1008.3	2025-10-23	24	1008.92
606	2025-10-27	SERRAI	0	1006.4	2025-10-26	24	1007.26
606	2025-10-28	SERRAI	0	1010	2025-10-27	24	1009.62
606	2025-10-29	SERRAI	0	1021.8	2025-10-28	24	1022.11
606	2025-10-30	SERRAI	0	1022.7	2025-10-29	24	1023.17
606	2025-10-31	SERRAI	0	1020.8	2025-10-30	24	1021.48
613	2025-10-02	FLORINA	0	1016.7	2025-10-01	24	1015.63
613	2025-10-03	FLORINA	0	1011	2025-10-02	24	1010.13
613	2025-10-04	FLORINA	0	1016.5	2025-10-03	24	1015.83
613	2025-10-05	FLORINA	0	1019.6	2025-10-04	24	1018.34
613	2025-10-06	FLORINA	0	1011.4	2025-10-05	24	1011.38
613	2025-10-07	FLORINA	0	1015.5	2025-10-06	24	1014.64
613	2025-10-08	FLORINA	0	1013.4	2025-10-07	24	1013.29
613	2025-10-09	FLORINA	0	1018.6	2025-10-08	24	1018.72
613	2025-10-10	FLORINA	0	1026.9	2025-10-09	24	1024.84
613	2025-10-11	FLORINA	0	1026.8	2025-10-10	24	1026.31
613	2025-10-12	FLORINA	0	1027.6	2025-10-11	24	1026.88
613	2025-10-13	FLORINA	0	1026	2025-10-12	24	1023.66
613	2025-10-14	FLORINA	0	1024	2025-10-13	24	1022.6
613	2025-10-15	FLORINA	0	1024.4	2025-10-14	24	1022.17
613	2025-10-16	FLORINA	0	1022.9	2025-10-15	24	1022.59
613	2025-10-17	FLORINA	0	1022.9	2025-10-16	24	1021.75
613	2025-10-18	FLORINA	0	1020.8	2025-10-17	24	1020.34
613	2025-10-19	FLORINA	0	1022.3	2025-10-18	24	1021.59
613	2025-10-20	FLORINA	0	1023.4	2025-10-19	24	1020.15
613	2025-10-21	FLORINA	0	1016	2025-10-20	24	1015.62
613	2025-10-22	FLORINA	0	1014.1	2025-10-21	24	1013.17
613	2025-10-23	FLORINA	0	1015.1	2025-10-22	24	1013.29
613	2025-10-24	FLORINA	0	1007.3	2025-10-23	24	1007.9
613	2025-10-25	FLORINA	0	1015.6	2025-10-24	24	1013.83
613	2025-10-26	FLORINA	0	1013.4	2025-10-25	24	1013.5
613	2025-10-27	FLORINA	0	1006.2	2025-10-26	24	1006.5
613	2025-10-28	FLORINA	0	1013.2	2025-10-27	24	1010.72
613	2025-10-29	FLORINA	0	1025.3	2025-10-28	24	1023.76
613	2025-10-30	FLORINA	0	1025.9	2025-10-29	24	1023.72
613	2025-10-31	FLORINA	0	1024.1	2025-10-30	24	1022.43
622	2025-10-02	THESSALONIKI (AIRPORT)	0	1014.9	2025-10-01	24	1014.81
622	2025-10-03	THESSALONIKI (AIRPORT)	0	1004.8	2025-10-02	24	1004.26
622	2025-10-04	THESSALONIKI (AIRPORT)	0	1013.1	2025-10-03	24	1012.45
622	2025-10-05	THESSALONIKI (AIRPORT)	0	1016.3	2025-10-04	24	1016.69
622	2025-10-06	THESSALONIKI (AIRPORT)	0	1012	2025-10-05	24	1012.52
622	2025-10-07	THESSALONIKI (AIRPORT)	0	1011.3	2025-10-06	24	1010.24
622	2025-10-08	THESSALONIKI (AIRPORT)	0	1009.2	2025-10-07	24	1009.11
622	2025-10-09	THESSALONIKI (AIRPORT)	0	1014.8	2025-10-08	24	1014.65
622	2025-10-10	THESSALONIKI (AIRPORT)	0	1021.7	2025-10-09	24	1022.09
622	2025-10-11	THESSALONIKI (AIRPORT)	0	1023.2	2025-10-10	24	1023.64
622	2025-10-12	THESSALONIKI (AIRPORT)	0	1025.1	2025-10-11	24	1024.48
622	2025-10-13	THESSALONIKI (AIRPORT)	0	1021.8	2025-10-12	24	1021.45
