obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-11-01	SERRAI	21	1023.8	2025-11-01	21	1023.26
606	2025-11-02	SERRAI	21	1020.6	2025-11-02	21	1020.35
606	2025-11-04	SERRAI	21	1022.6	2025-11-04	21	1022.24
606	2025-11-05	SERRAI	21	1021.8	2025-11-05	21	1021.38
606	2025-11-06	SERRAI	21	1017.1	2025-11-06	21	1017.05
606	2025-11-07	SERRAI	21	1017.9	2025-11-07	21	1018
606	2025-11-08	SERRAI	21	1017.6	2025-11-08	21	1017.4
606	2025-11-09	SERRAI	21	1018	2025-11-09	21	1017.79
606	2025-11-10	SERRAI	21	1012.4	2025-11-10	21	1011.62
606	2025-11-11	SERRAI	21	1018	2025-11-11	21	1018.23
606	2025-11-12	SERRAI	21	1023.6	2025-11-12	21	1023.22
606	2025-11-13	SERRAI	21	1023.4	2025-11-13	21	1023.4
606	2025-11-14	SERRAI	21	1021.2	2025-11-14	21	1021.47
606	2025-11-15	SERRAI	21	1018	2025-11-15	21	1017.97
606	2025-11-16	SERRAI	21	1020.4	2025-11-16	21	1019.95
606	2025-11-17	SERRAI	21	1017.5	2025-11-17	21	1016.77
606	2025-11-18	SERRAI	21	1016.6	2025-11-18	21	1015.29
606	2025-11-19	SERRAI	21	1017	2025-11-19	21	1015.15
606	2025-11-20	SERRAI	21	1014.9	2025-11-20	21	1014.81
613	2025-11-01	FLORINA	21	1026.5	2025-11-01	21	1023.5
613	2025-11-02	FLORINA	21	1021.4	2025-11-02	21	1019.7
613	2025-11-03	FLORINA	21	1020.1	2025-11-03	21	1018.58
613	2025-11-04	FLORINA	21	1026.5	2025-11-04	21	1024.83
613	2025-11-05	FLORINA	21	1023.6	2025-11-05	21	1022.26
613	2025-11-06	FLORINA	21	1018	2025-11-06	21	1016.77
613	2025-11-07	FLORINA	21	1016.7	2025-11-07	21	1016.4
613	2025-11-08	FLORINA	21	1019	2025-11-08	21	1016.86
613	2025-11-09	FLORINA	21	1018.3	2025-11-09	21	1016.1
613	2025-11-10	FLORINA	21	1014.8	2025-11-10	21	1012.19
613	2025-11-11	FLORINA	21	1021.4	2025-11-11	21	1020.49
613	2025-11-12	FLORINA	21	1027.5	2025-11-12	21	1023.75
613	2025-11-13	FLORINA	21	1027.7	2025-11-13	21	1023.6
613	2025-11-14	FLORINA	21	1024.7	2025-11-14	21	1020.86
613	2025-11-15	FLORINA	21	1021.6	2025-11-15	21	1017.58
613	2025-11-16	FLORINA	21	1022.2	2025-11-16	21	1018.67
613	2025-11-17	FLORINA	21	1014.1	2025-11-17	21	1014.85
613	2025-11-18	FLORINA	21	1015.6	2025-11-18	21	1013.36
613	2025-11-19	FLORINA	21	1015.7	2025-11-19	21	1013.91
613	2025-11-20	FLORINA	21	1015.2	2025-11-20	21	1013.15
613	2025-11-21	FLORINA	21	1012.4	2025-11-21	21	1011.38
613	2025-11-22	FLORINA	21	1014.1	2025-11-22	21	1013.09
613	2025-11-23	FLORINA	21	1019.2	2025-11-23	21	1018.13
613	2025-11-24	FLORINA	21	1020.3	2025-11-24	21	1018.27
613	2025-11-25	FLORINA	21	1011.5	2025-11-25	21	1010.55
613	2025-11-26	FLORINA	21	1011.1	2025-11-26	21	1009.42
613	2025-11-27	FLORINA	21	1014.9	2025-11-27	21	1014.08
613	2025-11-28	FLORINA	21	1015.1	2025-11-28	21	1014.75
613	2025-11-29	FLORINA	21	1013.6	2025-11-29	21	1013.3
613	2025-11-30	FLORINA	21	1019.3	2025-11-30	21	1016.76
622	2025-11-01	THESSALONIKI (AIRPORT)	21	1023.5	2025-11-01	21	1023.02
622	2025-11-02	THESSALONIKI (AIRPORT)	21	1020.5	2025-11-02	21	1019.94
622	2025-11-03	THESSALONIKI (AIRPORT)	21	1019.1	2025-11-03	21	1018.47
622	2025-11-04	THESSALONIKI (AIRPORT)	21	1022.1	2025-11-04	21	1021.74
