obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	icon_dates	icon_mslp_table_h	icon_mslp_table
606	2025-11-02	SERRAI	15	1019.8	2025-11-01	39	1020.6
606	2025-11-03	SERRAI	15	1017.9	2025-11-02	39	1018.33
606	2025-11-04	SERRAI	15	1020.6	2025-11-03	39	1021.41
606	2025-11-05	SERRAI	15	1021.7	2025-11-04	39	1022.02
606	2025-11-06	SERRAI	15	1016.9	2025-11-05	39	1016.72
606	2025-11-07	SERRAI	15	1015.9	2025-11-06	39	1015.8
606	2025-11-08	SERRAI	15	1015.5	2025-11-07	39	1015.57
606	2025-11-09	SERRAI	15	1017.7	2025-11-08	39	1017.87
606	2025-11-10	SERRAI	15	1012.5	2025-11-09	39	1012.49
606	2025-11-11	SERRAI	15	1014	2025-11-10	39	1013.35
606	2025-11-12	SERRAI	15	1021.3	2025-11-11	39	1021.68
606	2025-11-13	SERRAI	15	1022	2025-11-12	39	1023.08
606	2025-11-14	SERRAI	15	1019.5	2025-11-13	39	1020.81
606	2025-11-15	SERRAI	15	1017.1	2025-11-14	39	1018.22
606	2025-11-16	SERRAI	15	1018.3	2025-11-15	39	1018.87
606	2025-11-17	SERRAI	15	1017	2025-11-16	39	1017.23
606	2025-11-18	SERRAI	15	1016.3	2025-11-17	39	1016.91
606	2025-11-19	SERRAI	15	1015.5	2025-11-18	39	1014.93
606	2025-11-20	SERRAI	15	1014.5	2025-11-19	39	1013.86
613	2025-11-02	FLORINA	15	1019	2025-11-01	39	1019.72
613	2025-11-03	FLORINA	15	1016.6	2025-11-02	39	1017.29
613	2025-11-04	FLORINA	15	1024.4	2025-11-03	39	1023.74
613	2025-11-05	FLORINA	15	1023.7	2025-11-04	39	1023.28
613	2025-11-06	FLORINA	15	1016.7	2025-11-05	39	1015.88
613	2025-11-07	FLORINA	15	1014.6	2025-11-06	39	1014
613	2025-11-08	FLORINA	15	1014.5	2025-11-07	39	1014.13
613	2025-11-09	FLORINA	15	1016.6	2025-11-08	39	1016.34
613	2025-11-10	FLORINA	15	1012.7	2025-11-09	39	1011.09
613	2025-11-11	FLORINA	15	1017.3	2025-11-10	39	1016.07
613	2025-11-12	FLORINA	15	1023.2	2025-11-11	39	1022.19
613	2025-11-13	FLORINA	15	1023.1	2025-11-12	39	1023.52
613	2025-11-14	FLORINA	15	1020.5	2025-11-13	39	1020.8
613	2025-11-15	FLORINA	15	1018.3	2025-11-14	39	1018.2
613	2025-11-16	FLORINA	15	1018.3	2025-11-15	39	1017.98
613	2025-11-17	FLORINA	15	1014.7	2025-11-16	39	1014.77
613	2025-11-18	FLORINA	15	1014.4	2025-11-17	39	1015.36
613	2025-11-19	FLORINA	15	1014.9	2025-11-18	39	1013.55
613	2025-11-20	FLORINA	15	1013	2025-11-19	39	1012.05
613	2025-11-21	FLORINA	15	1012.8	2025-11-20	39	1010.93
613	2025-11-22	FLORINA	15	1012.7	2025-11-21	39	1011.81
613	2025-11-23	FLORINA	15	1015.2	2025-11-22	39	1015.55
613	2025-11-24	FLORINA	15	1018.1	2025-11-23	39	1017.7
613	2025-11-25	FLORINA	15	1012.3	2025-11-24	39	1012.21
613	2025-11-26	FLORINA	15	1010.4	2025-11-25	39	1009.55
613	2025-11-27	FLORINA	15	1012	2025-11-26	39	1011.42
613	2025-11-28	FLORINA	15	1014.5	2025-11-27	39	1013.07
613	2025-11-29	FLORINA	15	1011.7	2025-11-28	39	1010.82
613	2025-11-30	FLORINA	15	1015.5	2025-11-29	39	1015.71
622	2025-11-02	THESSALONIKI (AIRPORT)	15	1020.2	2025-11-01	39	1020.5
622	2025-11-03	THESSALONIKI (AIRPORT)	15	1018.2	2025-11-02	39	1018.2
622	2025-11-04	THESSALONIKI (AIRPORT)	15	1020	2025-11-03	39	1020.89
622	2025-11-05	THESSALONIKI (AIRPORT)	15	1021.9	2025-11-04	39	1021.76
622	2025-11-06	THESSALONIKI (AIRPORT)	15	1016.9	2025-11-05	39	1016.7
622	2025-11-07	THESSALONIKI (AIRPORT)	15	1015.3	2025-11-06	39	1015.43
622	2025-11-08	THESSALONIKI (AIRPORT)	15	1014.6	2025-11-07	39	1014.57
622	2025-11-09	THESSALONIKI (AIRPORT)	15	1017.4	2025-11-08	39	1017.39
622	2025-11-10	THESSALONIKI (AIRPORT)	15	1012	2025-11-09	39	1011.19
622	2025-11-11	THESSALONIKI (AIRPORT)	15	1014.8	2025-11-10	39	1014.55
622	2025-11-12	THESSALONIKI (AIRPORT)	15	1021.2	2025-11-11	39	1021.69
622	2025-11-13	THESSALONIKI (AIRPORT)	15	1021.9	2025-11-12	39	1022.96
622	2025-11-14	THESSALONIKI (AIRPORT)	15	1019	2025-11-13	39	1020.48
622	2025-11-15	THESSALONIKI (AIRPORT)	15	1017.2	2025-11-14	39	1018.31
622	2025-11-16	THESSALONIKI (AIRPORT)	15	1018.1	2025-11-15	39	1018.74
622	2025-11-17	THESSALONIKI (AIRPORT)	15	1016.7	2025-11-16	39	1016.57
622	2025-11-18	THESSALONIKI (AIRPORT)	15	1015.1	2025-11-17	39	1015.64
622	2025-11-19	THESSALONIKI (AIRPORT)	15	1015.1	2025-11-18	39	1013.72
622	2025-11-20	THESSALONIKI (AIRPORT)	15	1013.6	2025-11-19	39	1013.1
622	2025-11-21	THESSALONIKI (AIRPORT)	15	1012.7	2025-11-20	39	1011.72
622	2025-11-22	THESSALONIKI (AIRPORT)	15	1012.6	2025-11-21	39	1012.33
622	2025-11-23	THESSALONIKI (AIRPORT)	15	1013.5	2025-11-22	39	1014.14
622	2025-11-24	THESSALONIKI (AIRPORT)	15	1018.1	2025-11-23	39	1018.32
622	2025-11-25	THESSALONIKI (AIRPORT)	15	1013.6	2025-11-24	39	1013.82
622	2025-11-26	THESSALONIKI (AIRPORT)	15	1010.3	2025-11-25	39	1009.64
622	2025-11-27	THESSALONIKI (AIRPORT)	15	1011.6	2025-11-26	39	1011.04
622	2025-11-28	THESSALONIKI (AIRPORT)	15	1012.1	2025-11-27	39	1011.08
622	2025-11-29	THESSALONIKI (AIRPORT)	15	1008.7	2025-11-28	39	1009.04
622	2025-11-30	THESSALONIKI (AIRPORT)	15	1013.6	2025-11-29	39	1014.81
624	2025-11-02	CHRYSOPOULI (AIRPORT)	15	1019.8	2025-11-01	39	1020.74
624	2025-11-03	CHRYSOPOULI (AIRPORT)	15	1017.9	2025-11-02	39	1018.43
624	2025-11-04	CHRYSOPOULI (AIRPORT)	15	1019.5	2025-11-03	39	1020.88
624	2025-11-05	CHRYSOPOULI (AIRPORT)	15	1021.4	2025-11-04	39	1021.73
624	2025-11-06	CHRYSOPOULI (AIRPORT)	15	1016.7	2025-11-05	39	1016.81
624	2025-11-07	CHRYSOPOULI (AIRPORT)	15	1015.6	2025-11-06	39	1016
624	2025-11-08	CHRYSOPOULI (AIRPORT)	15	1015.4	2025-11-07	39	1016.46
624	2025-11-09	CHRYSOPOULI (AIRPORT)	15	1017.5	2025-11-08	39	1017.97
624	2025-11-10	CHRYSOPOULI (AIRPORT)	15	1012	2025-11-09	39	1013.5
