obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-10-02	SERRAI	21	1006.3	2025-10-01	45	1005.55
606	2025-10-03	SERRAI	21	1011	2025-10-02	45	1009.74
606	2025-10-04	SERRAI	21	1016.9	2025-10-03	45	1016.57
606	2025-10-05	SERRAI	21	1014.1	2025-10-04	45	1013.86
606	2025-10-06	SERRAI	21	1009.9	2025-10-05	45	1008.14
606	2025-10-07	SERRAI	21	1008.9	2025-10-06	45	1009.28
606	2025-10-08	SERRAI	21	1013	2025-10-07	45	1013.78
606	2025-10-09	SERRAI	21	1020.7	2025-10-08	45	1020.31
606	2025-10-10	SERRAI	21	1022.8	2025-10-09	45	1022.47
606	2025-10-11	SERRAI	21	1024.2	2025-10-10	45	1023.55
606	2025-10-12	SERRAI	21	1022.3	2025-10-11	45	1021.69
606	2025-10-13	SERRAI	21	1020.8	2025-10-12	45	1019.92
606	2025-10-14	SERRAI	21	1020.8	2025-10-13	45	1020.13
606	2025-10-15	SERRAI	21	1022.6	2025-10-14	45	1021.98
606	2025-10-16	SERRAI	21	1023.2	2025-10-15	45	1023.04
606	2025-10-17	SERRAI	21	1021	2025-10-16	45	1019.75
606	2025-10-18	SERRAI	21	1019.9	2025-10-17	45	1018.91
606	2025-10-19	SERRAI	21	1020.5	2025-10-18	45	1020.1
606	2025-10-20	SERRAI	21	1016.6	2025-10-19	45	1017.27
606	2025-10-21	SERRAI	21	1015.3	2025-10-20	45	1015.02
606	2025-10-22	SERRAI	21	1014	2025-10-21	45	1013.23
606	2025-10-23	SERRAI	21	1009.2	2025-10-22	45	1009.15
606	2025-10-26	SERRAI	21	1007.4	2025-10-25	45	1006.32
606	2025-10-27	SERRAI	21	1009.7	2025-10-26	45	1008.98
606	2025-10-28	SERRAI	21	1020.8	2025-10-27	45	1020.32
606	2025-10-29	SERRAI	21	1023	2025-10-28	45	1022.94
606	2025-10-30	SERRAI	21	1020.7	2025-10-29	45	1020.19
606	2025-10-31	SERRAI	21	1021.7	2025-10-30	45	1021.34
613	2025-10-02	FLORINA	21	1011.5	2025-10-01	45	1010.07
613	2025-10-03	FLORINA	21	1015.5	2025-10-02	45	1013.48
613	2025-10-04	FLORINA	21	1019.3	2025-10-03	45	1016.93
613	2025-10-05	FLORINA	21	1012.7	2025-10-04	45	1012.22
613	2025-10-06	FLORINA	21	1016.4	2025-10-05	45	1013.11
613	2025-10-07	FLORINA	21	1014.2	2025-10-06	45	1013.45
613	2025-10-08	FLORINA	21	1017.9	2025-10-07	45	1017.34
613	2025-10-09	FLORINA	21	1025.4	2025-10-08	45	1022.12
613	2025-10-10	FLORINA	21	1027.2	2025-10-09	45	1024.39
613	2025-10-11	FLORINA	21	1028.1	2025-10-10	45	1025.96
613	2025-10-12	FLORINA	21	1026.6	2025-10-11	45	1022.57
613	2025-10-13	FLORINA	21	1024.8	2025-10-12	45	1021.03
613	2025-10-14	FLORINA	21	1024	2025-10-13	45	1021.06
613	2025-10-15	FLORINA	21	1022.6	2025-10-14	45	1021.56
613	2025-10-16	FLORINA	21	1023.5	2025-10-15	45	1022.3
613	2025-10-17	FLORINA	21	1021.3	2025-10-16	45	1018.98
613	2025-10-18	FLORINA	21	1022.2	2025-10-17	45	1021.06
613	2025-10-19	FLORINA	21	1023.9	2025-10-18	45	1020.53
613	2025-10-20	FLORINA	21	1016.5	2025-10-19	45	1016.49
613	2025-10-21	FLORINA	21	1014.5	2025-10-20	45	1013.9
613	2025-10-22	FLORINA	21	1014.8	2025-10-21	45	1012.59
613	2025-10-23	FLORINA	21	1008.7	2025-10-22	45	1008.21
613	2025-10-24	FLORINA	21	1013.4	2025-10-23	45	1012.25
613	2025-10-25	FLORINA	21	1015	2025-10-24	45	1013.87
613	2025-10-27	FLORINA	21	1012.2	2025-10-26	45	1010.06
613	2025-10-28	FLORINA	21	1024	2025-10-27	45	1021.63
613	2025-10-29	FLORINA	21	1025.5	2025-10-28	45	1022.12
613	2025-10-30	FLORINA	21	1023.6	2025-10-29	45	1020.4
613	2025-10-31	FLORINA	21	1024.2	2025-10-30	45	1021.23
622	2025-10-02	THESSALONIKI (AIRPORT)	21	1005.8	2025-10-01	45	1005.55
622	2025-10-03	THESSALONIKI (AIRPORT)	21	1011.9	2025-10-02	45	1010.5
622	2025-10-04	THESSALONIKI (AIRPORT)	21	1016.8	2025-10-03	45	1016.84
622	2025-10-05	THESSALONIKI (AIRPORT)	21	1013.4	2025-10-04	45	1012.38
622	2025-10-06	THESSALONIKI (AIRPORT)	21	1011.4	2025-10-05	45	1008.91
622	2025-10-07	THESSALONIKI (AIRPORT)	21	1010	2025-10-06	45	1010.21
622	2025-10-08	THESSALONIKI (AIRPORT)	21	1014.1	2025-10-07	45	1014.55
622	2025-10-09	THESSALONIKI (AIRPORT)	21	1020.7	2025-10-08	45	1020.39
622	2025-10-10	THESSALONIKI (AIRPORT)	21	1023.2	2025-10-09	45	1022.38
622	2025-10-11	THESSALONIKI (AIRPORT)	21	1024.8	2025-10-10	45	1023.53
622	2025-10-12	THESSALONIKI (AIRPORT)	21	1022.6	2025-10-11	45	1021.65
622	2025-10-13	THESSALONIKI (AIRPORT)	21	1020.9	2025-10-12	45	1019.52
622	2025-10-14	THESSALONIKI (AIRPORT)	21	1020.7	2025-10-13	45	1019.83
622	2025-10-15	THESSALONIKI (AIRPORT)	21	1021.7	2025-10-14	45	1021.27
622	2025-10-16	THESSALONIKI (AIRPORT)	21	1022.8	2025-10-15	45	1022.62
622	2025-10-17	THESSALONIKI (AIRPORT)	21	1020.7	2025-10-16	45	1019.19
622	2025-10-18	THESSALONIKI (AIRPORT)	21	1020.2	2025-10-17	45	1019.44
622	2025-10-19	THESSALONIKI (AIRPORT)	21	1020	2025-10-18	45	1019.69
622	2025-10-20	THESSALONIKI (AIRPORT)	21	1016.3	2025-10-19	45	1016.63
622	2025-10-21	THESSALONIKI (AIRPORT)	21	1014.6	2025-10-20	45	1014.45
622	2025-10-22	THESSALONIKI (AIRPORT)	21	1013.4	2025-10-21	45	1012.41
622	2025-10-23	THESSALONIKI (AIRPORT)	21	1009.1	2025-10-22	45	1008.67
622	2025-10-24	THESSALONIKI (AIRPORT)	21	1010.5	2025-10-23	45	1009.38
622	2025-10-25	THESSALONIKI (AIRPORT)	21	1013.6	2025-10-24	45	1012.34
622	2025-10-26	THESSALONIKI (AIRPORT)	21	1006.4	2025-10-25	45	1005.55
622	2025-10-27	THESSALONIKI (AIRPORT)	21	1009.4	2025-10-26	45	1008.71
622	2025-10-28	THESSALONIKI (AIRPORT)	21	1020.8	2025-10-27	45	1020.21
622	2025-10-29	THESSALONIKI (AIRPORT)	21	1022.7	2025-10-28	45	1022.52
622	2025-10-30	THESSALONIKI (AIRPORT)	21	1020.7	2025-10-29	45	1020.16
622	2025-10-31	THESSALONIKI (AIRPORT)	21	1021.4	2025-10-30	45	1020.92
624	2025-10-02	CHRYSOPOULI (AIRPORT)	21	1006.6	2025-10-01	45	1005.88
624	2025-10-03	CHRYSOPOULI (AIRPORT)	21	1008.7	2025-10-02	45	1008.81
624	2025-10-04	CHRYSOPOULI (AIRPORT)	21	1015.8	2025-10-03	45	1015.9
624	2025-10-05	CHRYSOPOULI (AIRPORT)	21	1013.8	2025-10-04	45	1013.8
624	2025-10-06	CHRYSOPOULI (AIRPORT)	21	1008.9	2025-10-05	45	1006.94
624	2025-10-07	CHRYSOPOULI (AIRPORT)	21	1007.5	2025-10-06	45	1008.14
624	2025-10-08	CHRYSOPOULI (AIRPORT)	21	1011.4	2025-10-07	45	1012.72
624	2025-10-09	CHRYSOPOULI (AIRPORT)	21	1020.2	2025-10-08	45	1019.91
624	2025-10-10	CHRYSOPOULI (AIRPORT)	21	1022.2	2025-10-09	45	1022.26
624	2025-10-11	CHRYSOPOULI (AIRPORT)	21	1023.4	2025-10-10	45	1023.06
624	2025-10-12	CHRYSOPOULI (AIRPORT)	21	1021.4	2025-10-11	45	1021.53
624	2025-10-13	CHRYSOPOULI (AIRPORT)	21	1019.8	2025-10-12	45	1019.67
624	2025-10-14	CHRYSOPOULI (AIRPORT)	21	1019.9	2025-10-13	45	1019.97
624	2025-10-15	CHRYSOPOULI (AIRPORT)	21	1021.8	2025-10-14	45	1021.69
624	2025-10-16	CHRYSOPOULI (AIRPORT)	21	1023.1	2025-10-15	45	1023.36
624	2025-10-17	CHRYSOPOULI (AIRPORT)	21	1020	2025-10-16	45	1019.32
624	2025-10-18	CHRYSOPOULI (AIRPORT)	21	1018.7	2025-10-17	45	1018.6
624	2025-10-19	CHRYSOPOULI (AIRPORT)	21	1020.2	2025-10-18	45	1019.69
624	2025-10-20	CHRYSOPOULI (AIRPORT)	21	1016.3	2025-10-19	45	1017.23
624	2025-10-21	CHRYSOPOULI (AIRPORT)	21	1014.9	2025-10-20	45	1014.74
624	2025-10-22	CHRYSOPOULI (AIRPORT)	21	1013.4	2025-10-21	45	1012.93
624	2025-10-23	CHRYSOPOULI (AIRPORT)	21	1009.5	2025-10-22	45	1009.18
624	2025-10-24	CHRYSOPOULI (AIRPORT)	21	1008.6	2025-10-23	45	1008.58
624	2025-10-25	CHRYSOPOULI (AIRPORT)	21	1013.4	2025-10-24	45	1012.57
624	2025-10-26	CHRYSOPOULI (AIRPORT)	21	1006.7	2025-10-25	45	1006.26
624	2025-10-27	CHRYSOPOULI (AIRPORT)	21	1009.1	2025-10-26	45	1009.19
624	2025-10-28	CHRYSOPOULI (AIRPORT)	21	1019.8	2025-10-27	45	1019.58
624	2025-10-29	CHRYSOPOULI (AIRPORT)	21	1022.2	2025-10-28	45	1022.72
624	2025-10-30	CHRYSOPOULI (AIRPORT)	21	1019.8	2025-10-29	45	1019.82
624	2025-10-31	CHRYSOPOULI (AIRPORT)	21	1021	2025-10-30	45	1021.14
627	2025-10-02	ALEXANDROUPOLI (AIRPORT)	21	1007.3	2025-10-01	45	1007.09
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	21	1008.5	2025-10-02	45	1009.37
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	21	1015.6	2025-10-03	45	1015.85
627	2025-10-05	ALEXANDROUPOLI (AIRPORT)	21	1013.5	2025-10-04	45	1013.87
627	2025-10-06	ALEXANDROUPOLI (AIRPORT)	21	1009	2025-10-05	45	1006.26
627	2025-10-07	ALEXANDROUPOLI (AIRPORT)	21	1007	2025-10-06	45	1008.09
627	2025-10-08	ALEXANDROUPOLI (AIRPORT)	21	1011.9	2025-10-07	45	1012.31
627	2025-10-09	ALEXANDROUPOLI (AIRPORT)	21	1020.2	2025-10-08	45	1020.11
627	2025-10-10	ALEXANDROUPOLI (AIRPORT)	21	1021.8	2025-10-09	45	1021.92
627	2025-10-11	ALEXANDROUPOLI (AIRPORT)	21	1023.1	2025-10-10	45	1022.72
627	2025-10-12	ALEXANDROUPOLI (AIRPORT)	21	1021.8	2025-10-11	45	1021.4
627	2025-10-13	ALEXANDROUPOLI (AIRPORT)	21	1019.5	2025-10-12	45	1019.6
627	2025-10-14	ALEXANDROUPOLI (AIRPORT)	21	1019.6	2025-10-13	45	1019.66
627	2025-10-15	ALEXANDROUPOLI (AIRPORT)	21	1021.4	2025-10-14	45	1021.98
627	2025-10-16	ALEXANDROUPOLI (AIRPORT)	21	1023.1	2025-10-15	45	1023.36
627	2025-10-17	ALEXANDROUPOLI (AIRPORT)	21	1020	2025-10-16	45	1019.4
627	2025-10-18	ALEXANDROUPOLI (AIRPORT)	21	1018.5	2025-10-17	45	1018.48
627	2025-10-19	ALEXANDROUPOLI (AIRPORT)	21	1019.9	2025-10-18	45	1020.07
627	2025-10-20	ALEXANDROUPOLI (AIRPORT)	21	1016.3	2025-10-19	45	1017.46
627	2025-10-21	ALEXANDROUPOLI (AIRPORT)	21	1014	2025-10-20	45	1014.76
627	2025-10-22	ALEXANDROUPOLI (AIRPORT)	21	1013	2025-10-21	45	1013.12
627	2025-10-23	ALEXANDROUPOLI (AIRPORT)	21	1009.9	2025-10-22	45	1009.4
627	2025-10-24	ALEXANDROUPOLI (AIRPORT)	21	1008.3	2025-10-23	45	1008.71
627	2025-10-25	ALEXANDROUPOLI (AIRPORT)	21	1013.5	2025-10-24	45	1012.8
627	2025-10-26	ALEXANDROUPOLI (AIRPORT)	21	1006.7	2025-10-25	45	1006.32
