obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-10-01	SERRAI	9	1019.8	2025-10-01	9	1019.52
606	2025-10-02	SERRAI	9	1013	2025-10-02	9	1012.47
606	2025-10-03	SERRAI	9	1006.1	2025-10-03	9	1005.09
606	2025-10-04	SERRAI	9	1015.4	2025-10-04	9	1015.17
606	2025-10-05	SERRAI	9	1017.3	2025-10-05	9	1017.13
606	2025-10-06	SERRAI	9	1011.9	2025-10-06	9	1010.97
606	2025-10-07	SERRAI	9	1009.8	2025-10-07	9	1009.48
606	2025-10-08	SERRAI	9	1008.8	2025-10-08	9	1009.06
606	2025-10-09	SERRAI	9	1016.6	2025-10-09	9	1016.88
606	2025-10-10	SERRAI	9	1025	2025-10-10	9	1024.79
606	2025-10-11	SERRAI	9	1021.6	2025-10-11	9	1021.48
606	2025-10-12	SERRAI	9	1024.2	2025-10-12	9	1024.48
606	2025-10-13	SERRAI	9	1020.8	2025-10-13	9	1020.48
606	2025-10-14	SERRAI	9	1021.2	2025-10-14	9	1021.33
606	2025-10-15	SERRAI	9	1022	2025-10-15	9	1021.88
606	2025-10-16	SERRAI	9	1023.8	2025-10-16	9	1023.55
606	2025-10-17	SERRAI	9	1022.6	2025-10-17	9	1022.14
606	2025-10-18	SERRAI	9	1020.9	2025-10-18	9	1020.34
606	2025-10-19	SERRAI	9	1021	2025-10-19	9	1020.98
606	2025-10-20	SERRAI	9	1018.6	2025-10-20	9	1018.74
606	2025-10-21	SERRAI	9	1016.4	2025-10-21	9	1016.11
606	2025-10-22	SERRAI	9	1014.8	2025-10-22	9	1013.97
606	2025-10-23	SERRAI	9	1012.8	2025-10-23	9	1012.6
606	2025-10-24	SERRAI	9	1006.6	2025-10-24	9	1005.81
606	2025-10-26	SERRAI	9	1011.6	2025-10-26	9	1011.01
606	2025-10-27	SERRAI	9	1006.6	2025-10-27	9	1004.74
606	2025-10-28	SERRAI	9	1013.6	2025-10-28	9	1012.54
606	2025-10-29	SERRAI	9	1024.9	2025-10-29	9	1024.27
606	2025-10-30	SERRAI	9	1022.3	2025-10-30	9	1021.69
606	2025-10-31	SERRAI	9	1022.2	2025-10-31	9	1021.27
613	2025-10-01	FLORINA	9	1018.8	2025-10-01	9	1019.34
