obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	icon_dates	icon_mslp_table_h	icon_mslp_table
606	2025-11-01	SERRAI	3	1022	2025-11-01	3	1022
606	2025-11-02	SERRAI	3	1023	2025-11-02	3	1022.63
606	2025-11-03	SERRAI	3	1019.9	2025-11-03	3	1019.45
606	2025-11-04	SERRAI	3	1018.6	2025-11-04	3	1018.78
606	2025-11-05	SERRAI	3	1022.8	2025-11-05	3	1022.52
606	2025-11-06	SERRAI	3	1019.7	2025-11-06	3	1019.79
606	2025-11-07	SERRAI	3	1016.3	2025-11-07	3	1016
606	2025-11-08	SERRAI	3	1016.5	2025-11-08	3	1016.69
606	2025-11-09	SERRAI	3	1018	2025-11-09	3	1018.1
606	2025-11-10	SERRAI	3	1015.5	2025-11-10	3	1015.87
606	2025-11-11	SERRAI	3	1011.8	2025-11-11	3	1012.13
606	2025-11-12	SERRAI	3	1020	2025-11-12	3	1019.9
606	2025-11-13	SERRAI	3	1023.9	2025-11-13	3	1023.65
606	2025-11-14	SERRAI	3	1022.7	2025-11-14	3	1022.55
606	2025-11-15	SERRAI	3	1020.4	2025-11-15	3	1020.36
606	2025-11-16	SERRAI	3	1018.1	2025-11-16	3	1017.74
606	2025-11-17	SERRAI	3	1020.1	2025-11-17	3	1019.78
606	2025-11-18	SERRAI	3	1016.8	2025-11-18	3	1016.66
606	2025-11-19	SERRAI	3	1016.3	2025-11-19	3	1015.55
606	2025-11-20	SERRAI	3	1015.9	2025-11-20	3	1015.73
606	2025-11-21	SERRAI	3	1012.9	2025-11-21	3	1013.77
613	2025-11-01	FLORINA	3	1025	2025-11-01	3	1023.33
613	2025-11-02	FLORINA	3	1026.2	2025-11-02	3	1024.04
613	2025-11-03	FLORINA	3	1021.4	2025-11-03	3	1019.23
613	2025-11-04	FLORINA	3	1019.7	2025-11-04	3	1020.11
613	2025-11-05	FLORINA	3	1026.4	2025-11-05	3	1025.77
613	2025-11-06	FLORINA	3	1021.4	2025-11-06	3	1021.67
613	2025-11-07	FLORINA	3	1016.3	2025-11-07	3	1015.87
613	2025-11-09	FLORINA	3	1018.9	2025-11-09	3	1018.21
613	2025-11-10	FLORINA	3	1015.9	2025-11-10	3	1014.95
613	2025-11-11	FLORINA	3	1014.7	2025-11-11	3	1014.25
613	2025-11-12	FLORINA	3	1024.3	2025-11-12	3	1022.88
613	2025-11-13	FLORINA	3	1028.1	2025-11-13	3	1025.55
613	2025-11-14	FLORINA	3	1027.6	2025-11-14	3	1024.92
613	2025-11-15	FLORINA	3	1024.4	2025-11-15	3	1021.49
613	2025-11-16	FLORINA	3	1022.4	2025-11-16	3	1019.81
613	2025-11-17	FLORINA	3	1020.7	2025-11-17	3	1018.84
613	2025-11-18	FLORINA	3	1016.4	2025-11-18	3	1015.17
613	2025-11-20	FLORINA	3	1015.1	2025-11-20	3	1014.4
613	2025-11-21	FLORINA	3	1014.2	2025-11-21	3	1011.66
613	2025-11-22	FLORINA	3	1013.2	2025-11-22	3	1012.97
613	2025-11-23	FLORINA	3	1014.7	2025-11-23	3	1014.38
613	2025-11-24	FLORINA	3	1020.3	2025-11-24	3	1019.88
613	2025-11-25	FLORINA	3	1016.5	2025-11-25	3	1016.61
613	2025-11-26	FLORINA	3	1009.1	2025-11-26	3	1009.17
613	2025-11-27	FLORINA	3	1010.6	2025-11-27	3	1009.49
613	2025-11-28	FLORINA	3	1016.1	2025-11-28	3	1016.03
613	2025-11-29	FLORINA	3	1013.4	2025-11-29	3	1013.38
613	2025-11-30	FLORINA	3	1014.6	2025-11-30	3	1014.4
622	2025-11-01	THESSALONIKI (AIRPORT)	3	1021.1	2025-11-01	3	1021.48
622	2025-11-02	THESSALONIKI (AIRPORT)	3	1022.2	2025-11-02	3	1022.23
622	2025-11-03	THESSALONIKI (AIRPORT)	3	1019.3	2025-11-03	3	1018.96
622	2025-11-04	THESSALONIKI (AIRPORT)	3	1018.5	2025-11-04	3	1018.49
622	2025-11-05	THESSALONIKI (AIRPORT)	3	1022.6	2025-11-05	3	1022.3
622	2025-11-06	THESSALONIKI (AIRPORT)	3	1019.5	2025-11-06	3	1019.68
622	2025-11-07	THESSALONIKI (AIRPORT)	3	1015.7	2025-11-07	3	1015.86
622	2025-11-08	THESSALONIKI (AIRPORT)	3	1014.9	2025-11-08	3	1015.68
622	2025-11-09	THESSALONIKI (AIRPORT)	3	1017.2	2025-11-09	3	1017.61
622	2025-11-10	THESSALONIKI (AIRPORT)	3	1014.9	2025-11-10	3	1015.2
622	2025-11-11	THESSALONIKI (AIRPORT)	3	1012.2	2025-11-11	3	1012.57
