obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-10-01	SERRAI	21	1016.9	2025-10-01	21	1017.14
606	2025-10-02	SERRAI	21	1006.3	2025-10-02	21	1005.79
606	2025-10-03	SERRAI	21	1011	2025-10-03	21	1010.64
606	2025-10-04	SERRAI	21	1016.9	2025-10-04	21	1016.8
606	2025-10-05	SERRAI	21	1014.1	2025-10-05	21	1013.74
606	2025-10-06	SERRAI	21	1009.9	2025-10-06	21	1009.14
606	2025-10-07	SERRAI	21	1008.9	2025-10-07	21	1008.92
606	2025-10-08	SERRAI	21	1013	2025-10-08	21	1013.49
606	2025-10-09	SERRAI	21	1020.7	2025-10-09	21	1020.75
606	2025-10-10	SERRAI	21	1022.8	2025-10-10	21	1022.48
606	2025-10-11	SERRAI	21	1024.2	2025-10-11	21	1024.2
606	2025-10-12	SERRAI	21	1022.3	2025-10-12	21	1021.91
606	2025-10-13	SERRAI	21	1020.8	2025-10-13	21	1020.44
606	2025-10-14	SERRAI	21	1020.8	2025-10-14	21	1020.62
606	2025-10-15	SERRAI	21	1022.6	2025-10-15	21	1022.34
606	2025-10-16	SERRAI	21	1023.2	2025-10-16	21	1022.8
606	2025-10-17	SERRAI	21	1021	2025-10-17	21	1020.59
606	2025-10-18	SERRAI	21	1019.9	2025-10-18	21	1019.18
606	2025-10-19	SERRAI	21	1020.5	2025-10-19	21	1020.27
606	2025-10-20	SERRAI	21	1016.6	2025-10-20	21	1016.66
606	2025-10-21	SERRAI	21	1015.3	2025-10-21	21	1014.93
606	2025-10-22	SERRAI	21	1014	2025-10-22	21	1013.63
606	2025-10-23	SERRAI	21	1009.2	2025-10-23	21	1009.66
606	2025-10-26	SERRAI	21	1007.4	2025-10-26	21	1006.88
606	2025-10-27	SERRAI	21	1009.7	2025-10-27	21	1008.97
606	2025-10-28	SERRAI	21	1020.8	2025-10-28	21	1020.56
606	2025-10-29	SERRAI	21	1023	2025-10-29	21	1022.95
606	2025-10-30	SERRAI	21	1020.7	2025-10-30	21	1020.5
606	2025-10-31	SERRAI	21	1021.7	2025-10-31	21	1021.68
613	2025-10-01	FLORINA	21	1017.2	2025-10-01	21	1016.37
613	2025-10-02	FLORINA	21	1011.5	2025-10-02	21	1010.68
613	2025-10-03	FLORINA	21	1015.5	2025-10-03	21	1014.35
613	2025-10-04	FLORINA	21	1019.3	2025-10-04	21	1016.97
613	2025-10-05	FLORINA	21	1012.7	2025-10-05	21	1012.08
613	2025-10-06	FLORINA	21	1016.4	2025-10-06	21	1013.91
613	2025-10-07	FLORINA	21	1014.2	2025-10-07	21	1013.39
613	2025-10-08	FLORINA	21	1017.9	2025-10-08	21	1017.09
613	2025-10-09	FLORINA	21	1025.4	2025-10-09	21	1022.3
613	2025-10-10	FLORINA	21	1027.2	2025-10-10	21	1024.6
613	2025-10-11	FLORINA	21	1028.1	2025-10-11	21	1026.69
613	2025-10-12	FLORINA	21	1026.6	2025-10-12	21	1022.83
613	2025-10-13	FLORINA	21	1024.8	2025-10-13	21	1021.62
613	2025-10-14	FLORINA	21	1024	2025-10-14	21	1021.48
613	2025-10-15	FLORINA	21	1022.6	2025-10-15	21	1021.78
613	2025-10-16	FLORINA	21	1023.5	2025-10-16	21	1021.97
613	2025-10-17	FLORINA	21	1021.3	2025-10-17	21	1020.33
613	2025-10-18	FLORINA	21	1022.2	2025-10-18	21	1021.14
613	2025-10-19	FLORINA	21	1023.9	2025-10-19	21	1020.5
613	2025-10-20	FLORINA	21	1016.5	2025-10-20	21	1015.8
613	2025-10-21	FLORINA	21	1014.5	2025-10-21	21	1013.63
613	2025-10-22	FLORINA	21	1014.8	2025-10-22	21	1012.97
613	2025-10-23	FLORINA	21	1008.7	2025-10-23	21	1008.89
613	2025-10-24	FLORINA	21	1013.4	2025-10-24	21	1012.4
613	2025-10-25	FLORINA	21	1015	2025-10-25	21	1013.8
613	2025-10-27	FLORINA	21	1012.2	2025-10-27	21	1009.71
613	2025-10-28	FLORINA	21	1024	2025-10-28	21	1021.69
613	2025-10-29	FLORINA	21	1025.5	2025-10-29	21	1022.24
613	2025-10-30	FLORINA	21	1023.6	2025-10-30	21	1020.64
613	2025-10-31	FLORINA	21	1024.2	2025-10-31	21	1021.55
622	2025-10-01	THESSALONIKI (AIRPORT)	21	1016.4	2025-10-01	21	1016.81
622	2025-10-02	THESSALONIKI (AIRPORT)	21	1005.8	2025-10-02	21	1005.01
622	2025-10-03	THESSALONIKI (AIRPORT)	21	1011.9	2025-10-03	21	1011.18
622	2025-10-04	THESSALONIKI (AIRPORT)	21	1016.8	2025-10-04	21	1017
622	2025-10-05	THESSALONIKI (AIRPORT)	21	1013.4	2025-10-05	21	1012.39
622	2025-10-06	THESSALONIKI (AIRPORT)	21	1011.4	2025-10-06	21	1009.69
622	2025-10-07	THESSALONIKI (AIRPORT)	21	1010	2025-10-07	21	1009.6
622	2025-10-08	THESSALONIKI (AIRPORT)	21	1014.1	2025-10-08	21	1014.09
622	2025-10-09	THESSALONIKI (AIRPORT)	21	1020.7	2025-10-09	21	1020.6
622	2025-10-10	THESSALONIKI (AIRPORT)	21	1023.2	2025-10-10	21	1022.53
622	2025-10-11	THESSALONIKI (AIRPORT)	21	1024.8	2025-10-11	21	1024.27
622	2025-10-12	THESSALONIKI (AIRPORT)	21	1022.6	2025-10-12	21	1021.86
622	2025-10-13	THESSALONIKI (AIRPORT)	21	1020.9	2025-10-13	21	1020.01
622	2025-10-14	THESSALONIKI (AIRPORT)	21	1020.7	2025-10-14	21	1020.28
