obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	icon_dates	icon_mslp_table_h	icon_mslp_table
606	2025-10-01	SERRAI	6	1019.4	2025-10-01	6	1019.32
606	2025-10-02	SERRAI	6	1013.9	2025-10-02	6	1014.13
606	2025-10-03	SERRAI	6	1004.4	2025-10-03	6	1004.13
606	2025-10-04	SERRAI	6	1014.3	2025-10-04	6	1014.08
606	2025-10-05	SERRAI	6	1017.8	2025-10-05	6	1017.52
606	2025-10-06	SERRAI	6	1011.7	2025-10-06	6	1011.9
606	2025-10-07	SERRAI	6	1009.4	2025-10-07	6	1009.68
606	2025-10-08	SERRAI	6	1008.4	2025-10-08	6	1008.39
606	2025-10-09	SERRAI	6	1015.9	2025-10-09	6	1016.2
606	2025-10-10	SERRAI	6	1024.5	2025-10-10	6	1024.27
606	2025-10-11	SERRAI	6	1022	2025-10-11	6	1022.39
606	2025-10-12	SERRAI	6	1024.7	2025-10-12	6	1024.57
606	2025-10-13	SERRAI	6	1021.4	2025-10-13	6	1021.03
606	2025-10-14	SERRAI	6	1021.4	2025-10-14	6	1021.38
606	2025-10-15	SERRAI	6	1021.7	2025-10-15	6	1021.77
606	2025-10-16	SERRAI	6	1023.5	2025-10-16	6	1022.98
606	2025-10-17	SERRAI	6	1022.4	2025-10-17	6	1022.29
606	2025-10-18	SERRAI	6	1020.6	2025-10-18	6	1020.41
606	2025-10-19	SERRAI	6	1020.4	2025-10-19	6	1020.08
606	2025-10-20	SERRAI	6	1019.2	2025-10-20	6	1019.13
606	2025-10-21	SERRAI	6	1016	2025-10-21	6	1016.08
606	2025-10-22	SERRAI	6	1014.2	2025-10-22	6	1014.22
606	2025-10-23	SERRAI	6	1013.2	2025-10-23	6	1012.84
606	2025-10-24	SERRAI	6	1006.1	2025-10-24	6	1005.99
606	2025-10-27	SERRAI	6	1005	2025-10-27	6	1004.22
606	2025-10-28	SERRAI	6	1012.3	2025-10-28	6	1011.82
606	2025-10-29	SERRAI	6	1024.6	2025-10-29	6	1024.22
606	2025-10-30	SERRAI	6	1022.9	2025-10-30	6	1022.4
606	2025-10-31	SERRAI	6	1021.4	2025-10-31	6	1021.07
613	2025-10-01	FLORINA	6	1020.9	2025-10-01	6	1020.09
613	2025-10-02	FLORINA	6	1014.7	2025-10-02	6	1014.51
613	2025-10-03	FLORINA	6	1010.6	2025-10-03	6	1010.46
613	2025-10-04	FLORINA	6	1017.6	2025-10-04	6	1017.73
613	2025-10-05	FLORINA	6	1019.4	2025-10-05	6	1019.1
613	2025-10-06	FLORINA	6	1011.1	2025-10-06	6	1010.22
613	2025-10-07	FLORINA	6	1014.6	2025-10-07	6	1014.26
613	2025-10-08	FLORINA	6	1013.4	2025-10-08	6	1012.98
613	2025-10-09	FLORINA	6	1019	2025-10-09	6	1019.49
613	2025-10-10	FLORINA	6	1028.2	2025-10-10	6	1026.81
613	2025-10-11	FLORINA	6	1025.9	2025-10-11	6	1025.92
613	2025-10-12	FLORINA	6	1026.6	2025-10-12	6	1026.48
613	2025-10-13	FLORINA	6	1025.1	2025-10-13	6	1023.62
613	2025-10-14	FLORINA	6	1023.5	2025-10-14	6	1023.85
613	2025-10-15	FLORINA	6	1024.1	2025-10-15	6	1023.17
613	2025-10-16	FLORINA	6	1023.1	2025-10-16	6	1022.41
613	2025-10-17	FLORINA	6	1022.4	2025-10-17	6	1021.59
613	2025-10-18	FLORINA	6	1020.1	2025-10-18	6	1020.69
613	2025-10-19	FLORINA	6	1024.2	2025-10-19	6	1022.42
613	2025-10-20	FLORINA	6	1021.8	2025-10-20	6	1019.84
613	2025-10-21	FLORINA	6	1015.8	2025-10-21	6	1014.97
613	2025-10-22	FLORINA	6	1013.1	2025-10-22	6	1012.84
613	2025-10-23	FLORINA	6	1015	2025-10-23	6	1013.68
613	2025-10-24	FLORINA	6	1004.4	2025-10-24	6	1004.36
613	2025-10-25	FLORINA	6	1017	2025-10-25	6	1015.99
613	2025-10-26	FLORINA	6	1010.8	2025-10-26	6	1010.87
613	2025-10-27	FLORINA	6	1006	2025-10-27	6	1004.23
613	2025-10-28	FLORINA	6	1014.7	2025-10-28	6	1013.47
613	2025-10-29	FLORINA	6	1027.4	2025-10-29	6	1025.43
613	2025-10-30	FLORINA	6	1024.9	2025-10-30	6	1023.17
613	2025-10-31	FLORINA	6	1024.4	2025-10-31	6	1022.96
622	2025-10-01	THESSALONIKI (AIRPORT)	6	1018.7	2025-10-01	6	1018.53
622	2025-10-02	THESSALONIKI (AIRPORT)	6	1012.3	2025-10-02	6	1012.66
