obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	icon_dates	icon_mslp_table_h	icon_mslp_table
606	2025-10-02	SERRAI	6	1013.9	2025-10-01	30	1014.27
606	2025-10-03	SERRAI	6	1004.4	2025-10-02	30	1002.66
606	2025-10-04	SERRAI	6	1014.3	2025-10-03	30	1014.18
606	2025-10-05	SERRAI	6	1017.8	2025-10-04	30	1018.02
606	2025-10-06	SERRAI	6	1011.7	2025-10-05	30	1011.84
606	2025-10-07	SERRAI	6	1009.4	2025-10-06	30	1009.62
606	2025-10-08	SERRAI	6	1008.4	2025-10-07	30	1008.15
606	2025-10-09	SERRAI	6	1015.9	2025-10-08	30	1016.23
606	2025-10-10	SERRAI	6	1024.5	2025-10-09	30	1024.26
606	2025-10-11	SERRAI	6	1022	2025-10-10	30	1022.34
606	2025-10-12	SERRAI	6	1024.7	2025-10-11	30	1024.52
606	2025-10-13	SERRAI	6	1021.4	2025-10-12	30	1021.19
606	2025-10-14	SERRAI	6	1021.4	2025-10-13	30	1021.1
606	2025-10-15	SERRAI	6	1021.7	2025-10-14	30	1021.65
606	2025-10-16	SERRAI	6	1023.5	2025-10-15	30	1023.37
606	2025-10-17	SERRAI	6	1022.4	2025-10-16	30	1022.15
606	2025-10-18	SERRAI	6	1020.6	2025-10-17	30	1020.72
606	2025-10-19	SERRAI	6	1020.4	2025-10-18	30	1020.47
606	2025-10-20	SERRAI	6	1019.2	2025-10-19	30	1019.1
606	2025-10-21	SERRAI	6	1016	2025-10-20	30	1015.9
606	2025-10-22	SERRAI	6	1014.2	2025-10-21	30	1014.36
606	2025-10-23	SERRAI	6	1013.2	2025-10-22	30	1013.24
606	2025-10-24	SERRAI	6	1006.1	2025-10-23	30	1007.45
606	2025-10-27	SERRAI	6	1005	2025-10-26	30	1006.27
606	2025-10-28	SERRAI	6	1012.3	2025-10-27	30	1011.83
606	2025-10-29	SERRAI	6	1024.6	2025-10-28	30	1024.54
606	2025-10-30	SERRAI	6	1022.9	2025-10-29	30	1022.76
606	2025-10-31	SERRAI	6	1021.4	2025-10-30	30	1022.02
613	2025-10-02	FLORINA	6	1014.7	2025-10-01	30	1014.31
613	2025-10-03	FLORINA	6	1010.6	2025-10-02	30	1009.08
613	2025-10-04	FLORINA	6	1017.6	2025-10-03	30	1017.53
613	2025-10-05	FLORINA	6	1019.4	2025-10-04	30	1019.1
613	2025-10-06	FLORINA	6	1011.1	2025-10-05	30	1010.84
613	2025-10-07	FLORINA	6	1014.6	2025-10-06	30	1014.46
613	2025-10-08	FLORINA	6	1013.4	2025-10-07	30	1013.13
613	2025-10-09	FLORINA	6	1019	2025-10-08	30	1019.78
613	2025-10-10	FLORINA	6	1028.2	2025-10-09	30	1026.54
613	2025-10-11	FLORINA	6	1025.9	2025-10-10	30	1026.09
613	2025-10-12	FLORINA	6	1026.6	2025-10-11	30	1026.5
613	2025-10-13	FLORINA	6	1025.1	2025-10-12	30	1022.78
613	2025-10-14	FLORINA	6	1023.5	2025-10-13	30	1022.8
613	2025-10-15	FLORINA	6	1024.1	2025-10-14	30	1022.32
613	2025-10-16	FLORINA	6	1023.1	2025-10-15	30	1022.79
613	2025-10-17	FLORINA	6	1022.4	2025-10-16	30	1021.23
613	2025-10-18	FLORINA	6	1020.1	2025-10-17	30	1019.71
613	2025-10-19	FLORINA	6	1024.2	2025-10-18	30	1022.1
613	2025-10-20	FLORINA	6	1021.8	2025-10-19	30	1019.29
613	2025-10-21	FLORINA	6	1015.8	2025-10-20	30	1015.04
613	2025-10-22	FLORINA	6	1013.1	2025-10-21	30	1012.69
