obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-11-02	SERRAI	18	1020.3	2025-11-01	42	1020
606	2025-11-04	SERRAI	18	1021.7	2025-11-03	42	1021.58
606	2025-11-05	SERRAI	18	1022.1	2025-11-04	42	1021.82
606	2025-11-06	SERRAI	18	1017.3	2025-11-05	42	1017.14
606	2025-11-07	SERRAI	18	1017.2	2025-11-06	42	1017.26
606	2025-11-08	SERRAI	18	1016.3	2025-11-07	42	1015.91
606	2025-11-09	SERRAI	18	1018.4	2025-11-08	42	1017.64
606	2025-11-10	SERRAI	18	1012.3	2025-11-09	42	1012.16
606	2025-11-11	SERRAI	18	1015.8	2025-11-10	42	1015.79
606	2025-11-12	SERRAI	18	1022.7	2025-11-11	42	1022.14
606	2025-11-13	SERRAI	18	1022.9	2025-11-12	42	1022.99
606	2025-11-14	SERRAI	18	1020.4	2025-11-13	42	1020.69
606	2025-11-15	SERRAI	18	1017.4	2025-11-14	42	1017.67
606	2025-11-16	SERRAI	18	1019.5	2025-11-15	42	1018.94
606	2025-11-17	SERRAI	18	1017.8	2025-11-16	42	1016.45
606	2025-11-18	SERRAI	18	1015.4	2025-11-17	42	1016.04
606	2025-11-19	SERRAI	18	1016.6	2025-11-18	42	1015.32
606	2025-11-20	SERRAI	18	1014.9	2025-11-19	42	1014.01
613	2025-11-02	FLORINA	18	1021.2	2025-11-01	42	1019.42
613	2025-11-03	FLORINA	18	1018.8	2025-11-02	42	1017.54
613	2025-11-04	FLORINA	18	1025.5	2025-11-03	42	1024.08
613	2025-11-05	FLORINA	18	1024	2025-11-04	42	1022.18
613	2025-11-06	FLORINA	18	1017.8	2025-11-05	42	1016.64
613	2025-11-07	FLORINA	18	1016.3	2025-11-06	42	1015.66
613	2025-11-08	FLORINA	18	1016.7	2025-11-07	42	1015.18
613	2025-11-09	FLORINA	18	1017.4	2025-11-08	42	1016.49
613	2025-11-10	FLORINA	18	1013.7	2025-11-09	42	1011.71
613	2025-11-11	FLORINA	18	1019.4	2025-11-10	42	1017.92
613	2025-11-12	FLORINA	18	1026.4	2025-11-11	42	1022.74
613	2025-11-13	FLORINA	18	1026.2	2025-11-12	42	1022.87
613	2025-11-14	FLORINA	18	1023.6	2025-11-13	42	1020.04
613	2025-11-15	FLORINA	18	1020.7	2025-11-14	42	1016.95
613	2025-11-16	FLORINA	18	1020.6	2025-11-15	42	1017.5
613	2025-11-18	FLORINA	18	1015.4	2025-11-17	42	1014.95
613	2025-11-19	FLORINA	18	1015.6	2025-11-18	42	1013.97
613	2025-11-20	FLORINA	18	1015	2025-11-19	42	1012.57
613	2025-11-21	FLORINA	18	1013.3	2025-11-20	42	1010.75
613	2025-11-22	FLORINA	18	1013.8	2025-11-21	42	1012.04
613	2025-11-23	FLORINA	18	1017.1	2025-11-22	42	1016.89
613	2025-11-24	FLORINA	18	1020.7	2025-11-23	42	1018.01
613	2025-11-25	FLORINA	18	1012.4	2025-11-24	42	1011.13
613	2025-11-26	FLORINA	18	1011.2	2025-11-25	42	1009.47
