obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-10-03	SERRAI	0	1004.4	2025-10-01	48	1004.04
606	2025-10-04	SERRAI	0	1011.8	2025-10-02	48	1010.96
606	2025-10-05	SERRAI	0	1016.8	2025-10-03	48	1016.46
606	2025-10-06	SERRAI	0	1013.2	2025-10-04	48	1012.68
606	2025-10-07	SERRAI	0	1010.1	2025-10-05	48	1007.68
606	2025-10-08	SERRAI	0	1008.2	2025-10-06	48	1008.68
606	2025-10-09	SERRAI	0	1014.1	2025-10-07	48	1014.76
606	2025-10-10	SERRAI	0	1022	2025-10-08	48	1021.4
606	2025-10-11	SERRAI	0	1022.5	2025-10-09	48	1022.42
606	2025-10-12	SERRAI	0	1024.6	2025-10-10	48	1023.92
606	2025-10-13	SERRAI	0	1021.5	2025-10-11	48	1021.16
606	2025-10-14	SERRAI	0	1021.1	2025-10-12	48	1020.2
606	2025-10-15	SERRAI	0	1021.2	2025-10-13	48	1020.44
606	2025-10-16	SERRAI	0	1022.8	2025-10-14	48	1022.27
606	2025-10-17	SERRAI	0	1022.7	2025-10-15	48	1022.97
606	2025-10-18	SERRAI	0	1020.7	2025-10-16	48	1019.37
606	2025-10-19	SERRAI	0	1019.6	2025-10-17	48	1019.04
606	2025-10-20	SERRAI	0	1020.1	2025-10-18	48	1019.63
606	2025-10-21	SERRAI	0	1016.2	2025-10-19	48	1016.91
606	2025-10-22	SERRAI	0	1014.9	2025-10-20	48	1014.75
606	2025-10-23	SERRAI	0	1013.4	2025-10-21	48	1012.78
606	2025-10-24	SERRAI	0	1008.3	2025-10-22	48	1007.76
606	2025-10-27	SERRAI	0	1006.4	2025-10-25	48	1004.77
606	2025-10-28	SERRAI	0	1010	2025-10-26	48	1009.02
606	2025-10-29	SERRAI	0	1021.8	2025-10-27	48	1021.44
606	2025-10-30	SERRAI	0	1022.7	2025-10-28	48	1022.28
606	2025-10-31	SERRAI	0	1020.8	2025-10-29	48	1020.26
613	2025-10-03	FLORINA	0	1011	2025-10-01	48	1009.31
613	2025-10-04	FLORINA	0	1016.5	2025-10-02	48	1014.43
613	2025-10-05	FLORINA	0	1019.6	2025-10-03	48	1016.82
613	2025-10-06	FLORINA	0	1011.4	2025-10-04	48	1011.51
613	2025-10-07	FLORINA	0	1015.5	2025-10-05	48	1012.81
613	2025-10-08	FLORINA	0	1013.4	2025-10-06	48	1012.7
613	2025-10-09	FLORINA	0	1018.6	2025-10-07	48	1018.12
613	2025-10-10	FLORINA	0	1026.9	2025-10-08	48	1023.09
613	2025-10-11	FLORINA	0	1026.8	2025-10-09	48	1025.11
613	2025-10-12	FLORINA	0	1027.6	2025-10-10	48	1026.33
613	2025-10-13	FLORINA	0	1026	2025-10-11	48	1022.16
613	2025-10-14	FLORINA	0	1024	2025-10-12	48	1021.31
613	2025-10-15	FLORINA	0	1024.4	2025-10-13	48	1021.18
613	2025-10-16	FLORINA	0	1022.9	2025-10-14	48	1021.8
613	2025-10-17	FLORINA	0	1022.9	2025-10-15	48	1021.73
613	2025-10-18	FLORINA	0	1020.8	2025-10-16	48	1018.97
613	2025-10-19	FLORINA	0	1022.3	2025-10-17	48	1020.95
