obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-10-01	SERRAI	3	1018.8	2025-10-01	3	1018.78
606	2025-10-02	SERRAI	3	1014	2025-10-02	3	1014.02
606	2025-10-03	SERRAI	3	1003	2025-10-03	3	1002.13
606	2025-10-04	SERRAI	3	1012.6	2025-10-04	3	1012.53
606	2025-10-05	SERRAI	3	1016.4	2025-10-05	3	1016.2
606	2025-10-06	SERRAI	3	1012	2025-10-06	3	1011.69
606	2025-10-07	SERRAI	3	1009.2	2025-10-07	3	1009.57
606	2025-10-08	SERRAI	3	1007.9	2025-10-08	3	1007.86
606	2025-10-09	SERRAI	3	1014.7	2025-10-09	3	1014.6
606	2025-10-10	SERRAI	3	1022.8	2025-10-10	3	1022.72
606	2025-10-11	SERRAI	3	1021.9	2025-10-11	3	1021.81
606	2025-10-12	SERRAI	3	1024.2	2025-10-12	3	1024.13
606	2025-10-13	SERRAI	3	1020.9	2025-10-13	3	1020.73
606	2025-10-14	SERRAI	3	1020.9	2025-10-14	3	1020.84
606	2025-10-15	SERRAI	3	1021	2025-10-15	3	1021.2
606	2025-10-16	SERRAI	3	1022.6	2025-10-16	3	1022.39
606	2025-10-17	SERRAI	3	1021.8	2025-10-17	3	1021.53
606	2025-10-18	SERRAI	3	1020.3	2025-10-18	3	1020.15
606	2025-10-19	SERRAI	3	1019.5	2025-10-19	3	1019.41
606	2025-10-20	SERRAI	3	1018.9	2025-10-20	3	1019.07
606	2025-10-21	SERRAI	3	1015.6	2025-10-21	3	1015.7
606	2025-10-22	SERRAI	3	1014.3	2025-10-22	3	1013.95
606	2025-10-23	SERRAI	3	1012.8	2025-10-23	3	1012.78
606	2025-10-24	SERRAI	3	1006.5	2025-10-24	3	1006.6
606	2025-10-27	SERRAI	3	1005.5	2025-10-27	3	1004.77
606	2025-10-28	SERRAI	3	1010.9	2025-10-28	3	1010.16
606	2025-10-29	SERRAI	3	1023.2	2025-10-29	3	1022.63
606	2025-10-30	SERRAI	3	1022.5	2025-10-30	3	1022.01
606	2025-10-31	SERRAI	3	1020.6	2025-10-31	3	1020.42
613	2025-10-01	FLORINA	3	1020.5	2025-10-01	3	1019.51
