obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-11-01	SERRAI	6	1023.7	2025-11-01	6	1022.61
606	2025-11-02	SERRAI	6	1024	2025-11-02	6	1023.18
606	2025-11-03	SERRAI	6	1020.2	2025-11-03	6	1019.48
606	2025-11-04	SERRAI	6	1019.5	2025-11-04	6	1019.02
606	2025-11-05	SERRAI	6	1023.6	2025-11-05	6	1023.22
606	2025-11-06	SERRAI	6	1019.7	2025-11-06	6	1019.42
606	2025-11-07	SERRAI	6	1017	2025-11-07	6	1016.67
606	2025-11-08	SERRAI	6	1016.4	2025-11-08	6	1016.66
606	2025-11-09	SERRAI	6	1019.2	2025-11-09	6	1018.93
606	2025-11-10	SERRAI	6	1016.3	2025-11-10	6	1014.9
606	2025-11-11	SERRAI	6	1012.6	2025-11-11	6	1012.75
606	2025-11-12	SERRAI	6	1021.9	2025-11-12	6	1021.61
606	2025-11-13	SERRAI	6	1025.1	2025-11-13	6	1024.4
606	2025-11-14	SERRAI	6	1023.1	2025-11-14	6	1022.43
606	2025-11-15	SERRAI	6	1020.5	2025-11-15	6	1019.92
606	2025-11-16	SERRAI	6	1019.5	2025-11-16	6	1018.33
606	2025-11-17	SERRAI	6	1020.5	2025-11-17	6	1019.97
606	2025-11-18	SERRAI	6	1017.3	2025-11-18	6	1017.55
606	2025-11-19	SERRAI	6	1016.7	2025-11-19	6	1016.47
606	2025-11-20	SERRAI	6	1015.6	2025-11-20	6	1015.17
606	2025-11-21	SERRAI	6	1013.2	2025-11-21	6	1013.29
606	2025-11-24	SERRAI	6	1018	2025-11-24	6	1018.11
606	2025-11-25	SERRAI	6	1017.3	2025-11-25	6	1017.51
606	2025-11-26	SERRAI	6	1010.6	2025-11-26	6	1010.87
606	2025-11-27	SERRAI	6	1009.7	2025-11-27	6	1010.88
606	2025-11-28	SERRAI	6	1014.1	2025-11-28	6	1015.14
613	2025-11-01	FLORINA	6	1026	2025-11-01	6	1023.27
613	2025-11-02	FLORINA	6	1026.3	2025-11-02	6	1023.36
613	2025-11-03	FLORINA	6	1022	2025-11-03	6	1018.91
613	2025-11-04	FLORINA	6	1022.7	2025-11-04	6	1021.61
613	2025-11-05	FLORINA	6	1026.9	2025-11-05	6	1025.78
613	2025-11-06	FLORINA	6	1020.9	2025-11-06	6	1020.4
613	2025-11-07	FLORINA	6	1016.7	2025-11-07	6	1015.91
613	2025-11-08	FLORINA	6	1014.7	2025-11-08	6	1013.4
613	2025-11-09	FLORINA	6	1019.7	2025-11-09	6	1017.6
613	2025-11-10	FLORINA	6	1015.3	2025-11-10	6	1013.95
613	2025-11-11	FLORINA	6	1016.3	2025-11-11	6	1015.56
613	2025-11-12	FLORINA	6	1025.9	2025-11-12	6	1023.48
613	2025-11-13	FLORINA	6	1028.8	2025-11-13	6	1025.03
613	2025-11-14	FLORINA	6	1027.4	2025-11-14	6	1023.35
613	2025-11-15	FLORINA	6	1024.8	2025-11-15	6	1020.77
613	2025-11-16	FLORINA	6	1023.9	2025-11-16	6	1019.35
613	2025-11-17	FLORINA	6	1019.3	2025-11-17	6	1017.59
613	2025-11-18	FLORINA	6	1014.4	2025-11-18	6	1015.37
613	2025-11-19	FLORINA	6	1016.8	2025-11-19	6	1015.2
613	2025-11-20	FLORINA	6	1014.6	2025-11-20	6	1013.79
613	2025-11-21	FLORINA	6	1013.9	2025-11-21	6	1011.6
613	2025-11-22	FLORINA	6	1014.4	2025-11-22	6	1013.22
613	2025-11-23	FLORINA	6	1015.4	2025-11-23	6	1013.91
613	2025-11-24	FLORINA	6	1021.8	2025-11-24	6	1020.39
613	2025-11-25	FLORINA	6	1016.8	2025-11-25	6	1015.9
613	2025-11-26	FLORINA	6	1009.4	2025-11-26	6	1008.9
613	2025-11-27	FLORINA	6	1011.3	2025-11-27	6	1009.6
613	2025-11-28	FLORINA	6	1016.9	2025-11-28	6	1016.17
613	2025-11-29	FLORINA	6	1013.3	2025-11-29	6	1012.86
613	2025-11-30	FLORINA	6	1015.6	2025-11-30	6	1015.03
622	2025-11-01	THESSALONIKI (AIRPORT)	6	1022.7	2025-11-01	6	1022.45
622	2025-11-02	THESSALONIKI (AIRPORT)	6	1023.1	2025-11-02	6	1022.64
622	2025-11-03	THESSALONIKI (AIRPORT)	6	1019.6	2025-11-03	6	1019.02
622	2025-11-04	THESSALONIKI (AIRPORT)	6	1019.1	2025-11-04	6	1018.54
622	2025-11-05	THESSALONIKI (AIRPORT)	6	1023.1	2025-11-05	6	1022.98
622	2025-11-06	THESSALONIKI (AIRPORT)	6	1019.1	2025-11-06	6	1019.02
622	2025-11-07	THESSALONIKI (AIRPORT)	6	1016.2	2025-11-07	6	1016.31
622	2025-11-08	THESSALONIKI (AIRPORT)	6	1014.4	2025-11-08	6	1014.95
622	2025-11-09	THESSALONIKI (AIRPORT)	6	1018.3	2025-11-09	6	1017.88
622	2025-11-10	THESSALONIKI (AIRPORT)	6	1014.8	2025-11-10	6	1014.11
622	2025-11-11	THESSALONIKI (AIRPORT)	6	1012.8	2025-11-11	6	1013.24
622	2025-11-12	THESSALONIKI (AIRPORT)	6	1021.7	2025-11-12	6	1021.28
622	2025-11-13	THESSALONIKI (AIRPORT)	6	1024.1	2025-11-13	6	1023.85
622	2025-11-14	THESSALONIKI (AIRPORT)	6	1022.4	2025-11-14	6	1022.02
622	2025-11-15	THESSALONIKI (AIRPORT)	6	1020.3	2025-11-15	6	1019.85
622	2025-11-16	THESSALONIKI (AIRPORT)	6	1019	2025-11-16	6	1018.38
622	2025-11-17	THESSALONIKI (AIRPORT)	6	1019.6	2025-11-17	6	1019.03
622	2025-11-18	THESSALONIKI (AIRPORT)	6	1016.3	2025-11-18	6	1016.25
622	2025-11-19	THESSALONIKI (AIRPORT)	6	1015.6	2025-11-19	6	1015.33
622	2025-11-20	THESSALONIKI (AIRPORT)	6	1014.9	2025-11-20	6	1014.53
622	2025-11-21	THESSALONIKI (AIRPORT)	6	1012.1	2025-11-21	6	1011.72
622	2025-11-22	THESSALONIKI (AIRPORT)	6	1014	2025-11-22	6	1013.13
622	2025-11-23	THESSALONIKI (AIRPORT)	6	1013.1	2025-11-23	6	1013.02
622	2025-11-24	THESSALONIKI (AIRPORT)	6	1019.3	2025-11-24	6	1018.63
622	2025-11-25	THESSALONIKI (AIRPORT)	6	1016.7	2025-11-25	6	1016.29
622	2025-11-26	THESSALONIKI (AIRPORT)	6	1010.2	2025-11-26	6	1009.79
622	2025-11-27	THESSALONIKI (AIRPORT)	6	1010	2025-11-27	6	1009.72
622	2025-11-28	THESSALONIKI (AIRPORT)	6	1013.5	2025-11-28	6	1013.55
622	2025-11-29	THESSALONIKI (AIRPORT)	6	1010.3	2025-11-29	6	1009.87
622	2025-11-30	THESSALONIKI (AIRPORT)	6	1013	2025-11-30	6	1013.05
624	2025-11-01	CHRYSOPOULI (AIRPORT)	6	1022.2	2025-11-01	6	1022.39
624	2025-11-02	CHRYSOPOULI (AIRPORT)	6	1022.6	2025-11-02	6	1022.85
624	2025-11-03	CHRYSOPOULI (AIRPORT)	6	1019	2025-11-03	6	1019.27
624	2025-11-04	CHRYSOPOULI (AIRPORT)	6	1018.5	2025-11-04	6	1019.21
624	2025-11-05	CHRYSOPOULI (AIRPORT)	6	1021.8	2025-11-05	6	1022.8
624	2025-11-06	CHRYSOPOULI (AIRPORT)	6	1018.9	2025-11-06	6	1019.32
624	2025-11-07	CHRYSOPOULI (AIRPORT)	6	1015.8	2025-11-07	6	1016.34
624	2025-11-08	CHRYSOPOULI (AIRPORT)	6	1016.7	2025-11-08	6	1017.43
624	2025-11-09	CHRYSOPOULI (AIRPORT)	6	1017.8	2025-11-09	6	1018.37
624	2025-11-10	CHRYSOPOULI (AIRPORT)	6	1015.6	2025-11-10	6	1015.55
624	2025-11-11	CHRYSOPOULI (AIRPORT)	6	1011	2025-11-11	6	1011.7
624	2025-11-12	CHRYSOPOULI (AIRPORT)	6	1020.5	2025-11-12	6	1021.22
624	2025-11-13	CHRYSOPOULI (AIRPORT)	6	1023.1	2025-11-13	6	1024.06
624	2025-11-14	CHRYSOPOULI (AIRPORT)	6	1021.3	2025-11-14	6	1022.33
624	2025-11-15	CHRYSOPOULI (AIRPORT)	6	1018.9	2025-11-15	6	1019.74
624	2025-11-16	CHRYSOPOULI (AIRPORT)	6	1018	2025-11-16	6	1018.44
624	2025-11-17	CHRYSOPOULI (AIRPORT)	6	1019.5	2025-11-17	6	1020.1
624	2025-11-18	CHRYSOPOULI (AIRPORT)	6	1017.4	2025-11-18	6	1017.42
624	2025-11-19	CHRYSOPOULI (AIRPORT)	6	1015.1	2025-11-19	6	1015.96
624	2025-11-20	CHRYSOPOULI (AIRPORT)	6	1014.9	2025-11-20	6	1015.3
624	2025-11-21	CHRYSOPOULI (AIRPORT)	6	1014.2	2025-11-21	6	1014.44
624	2025-11-22	CHRYSOPOULI (AIRPORT)	6	1014.3	2025-11-22	6	1014.54
624	2025-11-23	CHRYSOPOULI (AIRPORT)	6	1012.6	2025-11-23	6	1012.35
624	2025-11-24	CHRYSOPOULI (AIRPORT)	6	1017	2025-11-24	6	1017.47
624	2025-11-25	CHRYSOPOULI (AIRPORT)	6	1016.9	2025-11-25	6	1017.39
624	2025-11-26	CHRYSOPOULI (AIRPORT)	6	1010.3	2025-11-26	6	1011.61
624	2025-11-27	CHRYSOPOULI (AIRPORT)	6	1010.3	2025-11-27	6	1012.2
624	2025-11-28	CHRYSOPOULI (AIRPORT)	6	1014.3	2025-11-28	6	1016.15
624	2025-11-29	CHRYSOPOULI (AIRPORT)	6	1009.6	2025-11-29	6	1010.1
624	2025-11-30	CHRYSOPOULI (AIRPORT)	6	1011	2025-11-30	6	1011.81
627	2025-11-01	ALEXANDROUPOLI (AIRPORT)	6	1022.3	2025-11-01	6	1022.83
627	2025-11-02	ALEXANDROUPOLI (AIRPORT)	6	1022.5	2025-11-02	6	1022.73
627	2025-11-03	ALEXANDROUPOLI (AIRPORT)	6	1019.4	2025-11-03	6	1019.46
627	2025-11-04	ALEXANDROUPOLI (AIRPORT)	6	1019.1	2025-11-04	6	1019.77
627	2025-11-05	ALEXANDROUPOLI (AIRPORT)	6	1021.6	2025-11-05	6	1022.98
627	2025-11-06	ALEXANDROUPOLI (AIRPORT)	6	1018.7	2025-11-06	6	1018.73
627	2025-11-07	ALEXANDROUPOLI (AIRPORT)	6	1015	2025-11-07	6	1015.67
627	2025-11-08	ALEXANDROUPOLI (AIRPORT)	6	1016.7	2025-11-08	6	1017.83
627	2025-11-09	ALEXANDROUPOLI (AIRPORT)	6	1017.9	2025-11-09	6	1018.56
627	2025-11-10	ALEXANDROUPOLI (AIRPORT)	6	1016	2025-11-10	6	1016.58
627	2025-11-11	ALEXANDROUPOLI (AIRPORT)	6	1010.6	2025-11-11	6	1011.88
627	2025-11-12	ALEXANDROUPOLI (AIRPORT)	6	1020.6	2025-11-12	6	1021.22
627	2025-11-13	ALEXANDROUPOLI (AIRPORT)	6	1023.3	2025-11-13	6	1024.12
627	2025-11-14	ALEXANDROUPOLI (AIRPORT)	6	1021.5	2025-11-14	6	1022.58
627	2025-11-15	ALEXANDROUPOLI (AIRPORT)	6	1019.3	2025-11-15	6	1020.11
627	2025-11-16	ALEXANDROUPOLI (AIRPORT)	6	1017.5	2025-11-16	6	1018.18
627	2025-11-17	ALEXANDROUPOLI (AIRPORT)	6	1019	2025-11-17	6	1019.82
627	2025-11-18	ALEXANDROUPOLI (AIRPORT)	6	1017.8	2025-11-18	6	1018.55
627	2025-11-19	ALEXANDROUPOLI (AIRPORT)	6	1015.8	2025-11-19	6	1016.62
627	2025-11-20	ALEXANDROUPOLI (AIRPORT)	6	1015.9	2025-11-20	6	1016.24
627	2025-11-21	ALEXANDROUPOLI (AIRPORT)	6	1015.1	2025-11-21	6	1015.74
627	2025-11-22	ALEXANDROUPOLI (AIRPORT)	6	1015.4	2025-11-22	6	1015.45
627	2025-11-23	ALEXANDROUPOLI (AIRPORT)	6	1012.6	2025-11-23	6	1012.51
627	2025-11-24	ALEXANDROUPOLI (AIRPORT)	6	1017	2025-11-24	6	1017.63
627	2025-11-25	ALEXANDROUPOLI (AIRPORT)	6	1017	2025-11-25	6	1017.44
627	2025-11-26	ALEXANDROUPOLI (AIRPORT)	6	1011.9	2025-11-26	6	1012.93
627	2025-11-27	ALEXANDROUPOLI (AIRPORT)	6	1012.5	2025-11-27	6	1013.7
627	2025-11-28	ALEXANDROUPOLI (AIRPORT)	6	1015.9	2025-11-28	6	1016.84
627	2025-11-29	ALEXANDROUPOLI (AIRPORT)	6	1009.4	2025-11-29	6	1010.09
627	2025-11-30	ALEXANDROUPOLI (AIRPORT)	6	1011.4	2025-11-30	6	1011.86
632	2025-11-01	KOZANI (AIRPORT)	6	1024.4	2025-11-01	6	1022.79
632	2025-11-02	KOZANI (AIRPORT)	6	1025.2	2025-11-02	6	1023.77
632	2025-11-03	KOZANI (AIRPORT)	6	1021.2	2025-11-03	6	1020.02
632	2025-11-04	KOZANI (AIRPORT)	6	1020.6	2025-11-04	6	1019.33
632	2025-11-05	KOZANI (AIRPORT)	6	1025.6	2025-11-05	6	1023.87
632	2025-11-06	KOZANI (AIRPORT)	6	1020.4	2025-11-06	6	1019.21
632	2025-11-07	KOZANI (AIRPORT)	6	1017.5	2025-11-07	6	1016.54
632	2025-11-08	KOZANI (AIRPORT)	6	1015.3	2025-11-08	6	1014.24
632	2025-11-09	KOZANI (AIRPORT)	6	1020.1	2025-11-09	6	1018.37
632	2025-11-10	KOZANI (AIRPORT)	6	1016.2	2025-11-10	6	1014.28
632	2025-11-11	KOZANI (AIRPORT)	6	1016.7	2025-11-11	6	1015.61
632	2025-11-12	KOZANI (AIRPORT)	6	1023.7	2025-11-12	6	1022.48
