obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	icon_dates	icon_mslp_table_h	icon_mslp_table
606	2025-10-02	SERRAI	15	1009.3	2025-10-01	39	1009.48
606	2025-10-03	SERRAI	15	1007.3	2025-10-02	39	1006.22
606	2025-10-04	SERRAI	15	1015	2025-10-03	39	1015.62
606	2025-10-05	SERRAI	15	1013.4	2025-10-04	39	1015.08
606	2025-10-06	SERRAI	15	1010.4	2025-10-05	39	1010.37
606	2025-10-07	SERRAI	15	1009.2	2025-10-06	39	1008.57
606	2025-10-08	SERRAI	15	1010	2025-10-07	39	1009.32
606	2025-10-09	SERRAI	15	1016.5	2025-10-08	39	1017.33
606	2025-10-10	SERRAI	15	1022	2025-10-09	39	1022.68
606	2025-10-11	SERRAI	15	1020.7	2025-10-10	39	1020.97
606	2025-10-12	SERRAI	15	1021.7	2025-10-11	39	1022.22
606	2025-10-13	SERRAI	15	1019.1	2025-10-12	39	1019.4
606	2025-10-14	SERRAI	15	1018.4	2025-10-13	39	1018.76
606	2025-10-15	SERRAI	15	1020.4	2025-10-14	39	1020.37
606	2025-10-16	SERRAI	15	1021.8	2025-10-15	39	1022.42
606	2025-10-17	SERRAI	15	1020.3	2025-10-16	39	1020.93
606	2025-10-18	SERRAI	15	1018.8	2025-10-17	39	1018.91
606	2025-10-19	SERRAI	15	1018	2025-10-18	39	1018.73
606	2025-10-20	SERRAI	15	1015.5	2025-10-19	39	1016.55
606	2025-10-21	SERRAI	15	1014.3	2025-10-20	39	1014.42
606	2025-10-22	SERRAI	15	1012.6	2025-10-21	39	1013.21
606	2025-10-23	SERRAI	15	1008.5	2025-10-22	39	1009.66
606	2025-10-26	SERRAI	15	1007.9	2025-10-25	39	1009.09
606	2025-10-27	SERRAI	15	1006.6	2025-10-26	39	1006.89
606	2025-10-28	SERRAI	15	1015.4	2025-10-27	39	1015.09
606	2025-10-29	SERRAI	15	1022.1	2025-10-28	39	1023.32
606	2025-10-30	SERRAI	15	1018.5	2025-10-29	39	1019.79
606	2025-10-31	SERRAI	15	1019.7	2025-10-30	39	1020.5
613	2025-10-02	FLORINA	15	1012.3	2025-10-01	39	1011.94
613	2025-10-03	FLORINA	15	1010.9	2025-10-02	39	1010.62
613	2025-10-04	FLORINA	15	1016.1	2025-10-03	39	1016.55
613	2025-10-05	FLORINA	15	1012.3	2025-10-04	39	1013.9
613	2025-10-06	FLORINA	15	1015.5	2025-10-05	39	1012.19
613	2025-10-07	FLORINA	15	1013.3	2025-10-06	39	1013.44
613	2025-10-08	FLORINA	15	1014.5	2025-10-07	39	1014.2
613	2025-10-09	FLORINA	15	1018.4	2025-10-08	39	1019.38
613	2025-10-10	FLORINA	15	1023.1	2025-10-09	39	1024.18
613	2025-10-11	FLORINA	15	1023.9	2025-10-10	39	1024.28
613	2025-10-12	FLORINA	15	1023.4	2025-10-11	39	1023.45
613	2025-10-13	FLORINA	15	1021.5	2025-10-12	39	1020.34
613	2025-10-14	FLORINA	15	1019.4	2025-10-13	39	1019.2
613	2025-10-15	FLORINA	15	1019.5	2025-10-14	39	1019.76
613	2025-10-16	FLORINA	15	1022.4	2025-10-15	39	1022.07
613	2025-10-17	FLORINA	15	1020.8	2025-10-16	39	1019.67
613	2025-10-18	FLORINA	15	1017.8	2025-10-17	39	1018.15
613	2025-10-19	FLORINA	15	1020.5	2025-10-18	39	1019.48
613	2025-10-20	FLORINA	15	1014.2	2025-10-19	39	1014.99
613	2025-10-21	FLORINA	15	1012.3	2025-10-20	39	1012.32
613	2025-10-22	FLORINA	15	1011	2025-10-21	39	1011.28
613	2025-10-23	FLORINA	15	1007.4	2025-10-22	39	1008.35
613	2025-10-24	FLORINA	15	1006.7	2025-10-23	39	1008.89
613	2025-10-25	FLORINA	15	1012.7	2025-10-24	39	1013.19
613	2025-10-26	FLORINA	15	1005.3	2025-10-25	39	1007.81
613	2025-10-27	FLORINA	15	1007.3	2025-10-26	39	1008.16
613	2025-10-28	FLORINA	15	1017.6	2025-10-27	39	1017.59
613	2025-10-29	FLORINA	15	1021.3	2025-10-28	39	1021.74
613	2025-10-30	FLORINA	15	1018.3	2025-10-29	39	1019.38
613	2025-10-31	FLORINA	15	1019.5	2025-10-30	39	1020.09
622	2025-10-02	THESSALONIKI (AIRPORT)	15	1008.2	2025-10-01	39	1008.28
