obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
622	2025-10-01	THESSALONIKI (AIRPORT)	3	88	2025-10-01	3	100
622	2025-10-02	THESSALONIKI (AIRPORT)	3	100	2025-10-02	3	100
622	2025-10-03	THESSALONIKI (AIRPORT)	3	63	2025-10-03	3	50.8574
622	2025-10-04	THESSALONIKI (AIRPORT)	3	75	2025-10-04	3	0.0859375
622	2025-10-05	THESSALONIKI (AIRPORT)	3	13	2025-10-05	3	2.77344
622	2025-10-06	THESSALONIKI (AIRPORT)	3	88	2025-10-06	3	99.9961
622	2025-10-07	THESSALONIKI (AIRPORT)	3	88	2025-10-07	3	94.1934
622	2025-10-08	THESSALONIKI (AIRPORT)	3	88	2025-10-08	3	44.8633
622	2025-10-09	THESSALONIKI (AIRPORT)	3	25	2025-10-09	3	8.46484
622	2025-10-10	THESSALONIKI (AIRPORT)	3	25	2025-10-10	3	50.2012
622	2025-10-11	THESSALONIKI (AIRPORT)	3	13	2025-10-11	3	0.488281
622	2025-10-12	THESSALONIKI (AIRPORT)	3	38	2025-10-12	3	0.253906
622	2025-10-13	THESSALONIKI (AIRPORT)	3	13	2025-10-13	3	28.1621
622	2025-10-14	THESSALONIKI (AIRPORT)	3	25	2025-10-14	3	0
622	2025-10-15	THESSALONIKI (AIRPORT)	3	63	2025-10-15	3	3.91797
622	2025-10-16	THESSALONIKI (AIRPORT)	3	75	2025-10-16	3	87.9551
622	2025-10-17	THESSALONIKI (AIRPORT)	3	75	2025-10-17	3	100
622	2025-10-18	THESSALONIKI (AIRPORT)	3	100	2025-10-18	3	100
622	2025-10-19	THESSALONIKI (AIRPORT)	3	50	2025-10-19	3	99.2852
622	2025-10-20	THESSALONIKI (AIRPORT)	3	63	2025-10-20	3	52.8477
622	2025-10-21	THESSALONIKI (AIRPORT)	3	75	2025-10-21	3	99.8711
622	2025-10-22	THESSALONIKI (AIRPORT)	3	75	2025-10-22	3	44.543
622	2025-10-23	THESSALONIKI (AIRPORT)	3	50	2025-10-23	3	99.6465
622	2025-10-24	THESSALONIKI (AIRPORT)	3	25	2025-10-24	3	7.44336
622	2025-10-25	THESSALONIKI (AIRPORT)	3	13	2025-10-25	3	0.28125
622	2025-10-26	THESSALONIKI (AIRPORT)	3	50	2025-10-26	3	83.6758
622	2025-10-27	THESSALONIKI (AIRPORT)	3	38	2025-10-27	3	34.8965
622	2025-10-28	THESSALONIKI (AIRPORT)	3	38	2025-10-28	3	39.2637
622	2025-10-29	THESSALONIKI (AIRPORT)	3	13	2025-10-29	3	2.4082
622	2025-10-30	THESSALONIKI (AIRPORT)	3	50	2025-10-30	3	72.7871
622	2025-10-31	THESSALONIKI (AIRPORT)	3	63	2025-10-31	3	100
624	2025-10-01	CHRYSOPOULI (AIRPORT)	3	38	2025-10-01	3	63.2969
624	2025-10-02	CHRYSOPOULI (AIRPORT)	3	75	2025-10-02	3	100
624	2025-10-03	CHRYSOPOULI (AIRPORT)	3	100	2025-10-03	3	99.9844
627	2025-10-01	ALEXANDROUPOLI (AIRPORT)	3	13	2025-10-01	3	0.8125
627	2025-10-02	ALEXANDROUPOLI (AIRPORT)	3	63	2025-10-02	3	98.9844
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	3	100	2025-10-03	3	97.8965
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	3	100	2025-10-04	3	71.4512
627	2025-10-05	ALEXANDROUPOLI (AIRPORT)	3	25	2025-10-05	3	64.7461
627	2025-10-06	ALEXANDROUPOLI (AIRPORT)	3	38	2025-10-06	3	56.0645
627	2025-10-07	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-07	3	99.8438
627	2025-10-08	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-08	3	100
627	2025-10-09	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-09	3	99.9941
627	2025-10-10	ALEXANDROUPOLI (AIRPORT)	3	13	2025-10-10	3	38.2148
627	2025-10-11	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-11	3	41.2754
627	2025-10-12	ALEXANDROUPOLI (AIRPORT)	3	13	2025-10-12	3	93.7891
627	2025-10-13	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-13	3	93.7676
627	2025-10-14	ALEXANDROUPOLI (AIRPORT)	3	75	2025-10-14	3	55.793
627	2025-10-15	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-15	3	24.625
627	2025-10-16	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-16	3	99.7227
627	2025-10-17	ALEXANDROUPOLI (AIRPORT)	3	50	2025-10-17	3	29.6836
627	2025-10-18	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-18	3	100
627	2025-10-19	ALEXANDROUPOLI (AIRPORT)	3	100	2025-10-19	3	98.9922
627	2025-10-20	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-20	3	86.4961
627	2025-10-21	ALEXANDROUPOLI (AIRPORT)	3	0	2025-10-21	3	85.7266
627	2025-10-22	ALEXANDROUPOLI (AIRPORT)	3	75	2025-10-22	3	100
