obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	icon_dates	icon_tcc_table_h	icon_tcc_table
622	2025-11-03	THESSALONIKI (AIRPORT)	0	50	2025-11-01	48	71.0273
622	2025-11-04	THESSALONIKI (AIRPORT)	0	88	2025-11-02	48	100
622	2025-11-05	THESSALONIKI (AIRPORT)	0	100	2025-11-03	48	100
622	2025-11-06	THESSALONIKI (AIRPORT)	0	88	2025-11-04	48	97.5234
622	2025-11-07	THESSALONIKI (AIRPORT)	0	88	2025-11-05	48	100
622	2025-11-08	THESSALONIKI (AIRPORT)	0	75	2025-11-06	48	85.1191
622	2025-11-09	THESSALONIKI (AIRPORT)	0	88	2025-11-07	48	99.9062
622	2025-11-10	THESSALONIKI (AIRPORT)	0	100	2025-11-08	48	100
622	2025-11-11	THESSALONIKI (AIRPORT)	0	63	2025-11-09	48	87.7812
622	2025-11-12	THESSALONIKI (AIRPORT)	0	13	2025-11-10	48	0
622	2025-11-13	THESSALONIKI (AIRPORT)	0	13	2025-11-11	48	0
622	2025-11-14	THESSALONIKI (AIRPORT)	0	13	2025-11-12	48	0
622	2025-11-15	THESSALONIKI (AIRPORT)	0	0	2025-11-13	48	0
622	2025-11-16	THESSALONIKI (AIRPORT)	0	25	2025-11-14	48	0.0292969
622	2025-11-17	THESSALONIKI (AIRPORT)	0	50	2025-11-15	48	80.3945
622	2025-11-18	THESSALONIKI (AIRPORT)	0	63	2025-11-16	48	100
622	2025-11-19	THESSALONIKI (AIRPORT)	0	75	2025-11-17	48	100
622	2025-11-20	THESSALONIKI (AIRPORT)	0	100	2025-11-18	48	100
622	2025-11-21	THESSALONIKI (AIRPORT)	0	75	2025-11-19	48	27.5312
622	2025-11-22	THESSALONIKI (AIRPORT)	0	88	2025-11-20	48	1.93359
622	2025-11-23	THESSALONIKI (AIRPORT)	0	38	2025-11-21	48	100
622	2025-11-24	THESSALONIKI (AIRPORT)	0	13	2025-11-22	48	0
622	2025-11-25	THESSALONIKI (AIRPORT)	0	38	2025-11-23	48	100
622	2025-11-26	THESSALONIKI (AIRPORT)	0	75	2025-11-24	48	99.5977
622	2025-11-27	THESSALONIKI (AIRPORT)	0	88	2025-11-25	48	100
622	2025-11-28	THESSALONIKI (AIRPORT)	0	88	2025-11-26	48	100
622	2025-11-29	THESSALONIKI (AIRPORT)	0	100	2025-11-27	48	100
622	2025-11-30	THESSALONIKI (AIRPORT)	0	13	2025-11-28	48	99.7344
627	2025-11-03	ALEXANDROUPOLI (AIRPORT)	0	38	2025-11-01	48	78.5273
627	2025-11-04	ALEXANDROUPOLI (AIRPORT)	0	38	2025-11-02	48	100
627	2025-11-05	ALEXANDROUPOLI (AIRPORT)	0	88	2025-11-03	48	99.5469
627	2025-11-06	ALEXANDROUPOLI (AIRPORT)	0	100	2025-11-04	48	100
627	2025-11-07	ALEXANDROUPOLI (AIRPORT)	0	75	2025-11-05	48	96.2363
627	2025-11-08	ALEXANDROUPOLI (AIRPORT)	0	75	2025-11-06	48	100
627	2025-11-09	ALEXANDROUPOLI (AIRPORT)	0	100	2025-11-07	48	100
627	2025-11-10	ALEXANDROUPOLI (AIRPORT)	0	38	2025-11-08	48	100
627	2025-11-11	ALEXANDROUPOLI (AIRPORT)	0	75	2025-11-09	48	100
627	2025-11-12	ALEXANDROUPOLI (AIRPORT)	0	75	2025-11-10	48	90.1387
627	2025-11-13	ALEXANDROUPOLI (AIRPORT)	0	25	2025-11-11	48	11.4434
627	2025-11-14	ALEXANDROUPOLI (AIRPORT)	0	0	2025-11-12	48	0.0742188
627	2025-11-15	ALEXANDROUPOLI (AIRPORT)	0	25	2025-11-13	48	0
627	2025-11-16	ALEXANDROUPOLI (AIRPORT)	0	50	2025-11-14	48	99.584
627	2025-11-17	ALEXANDROUPOLI (AIRPORT)	0	50	2025-11-15	48	63.9883
627	2025-11-18	ALEXANDROUPOLI (AIRPORT)	0	63	2025-11-16	48	100
627	2025-11-19	ALEXANDROUPOLI (AIRPORT)	0	88	2025-11-17	48	99.5977
627	2025-11-20	ALEXANDROUPOLI (AIRPORT)	0	75	2025-11-18	48	100
627	2025-11-21	ALEXANDROUPOLI (AIRPORT)	0	88	2025-11-19	48	100
627	2025-11-22	ALEXANDROUPOLI (AIRPORT)	0	63	2025-11-20	48	100
627	2025-11-23	ALEXANDROUPOLI (AIRPORT)	0	63	2025-11-21	48	100
627	2025-11-24	ALEXANDROUPOLI (AIRPORT)	0	25	2025-11-22	48	0
627	2025-11-25	ALEXANDROUPOLI (AIRPORT)	0	0	2025-11-23	48	0.255859
627	2025-11-26	ALEXANDROUPOLI (AIRPORT)	0	88	2025-11-24	48	100
627	2025-11-27	ALEXANDROUPOLI (AIRPORT)	0	75	2025-11-25	48	99.1973
627	2025-11-28	ALEXANDROUPOLI (AIRPORT)	0	75	2025-11-26	48	100
627	2025-11-29	ALEXANDROUPOLI (AIRPORT)	0	88	2025-11-27	48	100
627	2025-11-30	ALEXANDROUPOLI (AIRPORT)	0	38	2025-11-28	48	100
641	2025-11-03	KERKYRA (AIRPORT)	0	50	2025-11-01	48	83.4902
641	2025-11-04	KERKYRA (AIRPORT)	0	88	2025-11-02	48	100
641	2025-11-05	KERKYRA (AIRPORT)	0	50	2025-11-03	48	26.459
641	2025-11-06	KERKYRA (AIRPORT)	0	0	2025-11-04	48	8.05273
641	2025-11-07	KERKYRA (AIRPORT)	0	13	2025-11-05	48	83.5762
641	2025-11-08	KERKYRA (AIRPORT)	0	88	2025-11-06	48	100
641	2025-11-09	KERKYRA (AIRPORT)	0	88	2025-11-07	48	100
641	2025-11-10	KERKYRA (AIRPORT)	0	88	2025-11-08	48	100
641	2025-11-11	KERKYRA (AIRPORT)	0	38	2025-11-09	48	0.0859375
641	2025-11-12	KERKYRA (AIRPORT)	0	38	2025-11-10	48	100
641	2025-11-13	KERKYRA (AIRPORT)	0	13	2025-11-11	48	0.304688
641	2025-11-14	KERKYRA (AIRPORT)	0	0	2025-11-12	48	0
641	2025-11-15	KERKYRA (AIRPORT)	0	0	2025-11-13	48	38.6777
641	2025-11-16	KERKYRA (AIRPORT)	0	38	2025-11-14	48	68.8691
641	2025-11-17	KERKYRA (AIRPORT)	0	50	2025-11-15	48	97.5391
641	2025-11-18	KERKYRA (AIRPORT)	0	88	2025-11-16	48	100
641	2025-11-19	KERKYRA (AIRPORT)	0	88	2025-11-17	48	100
641	2025-11-20	KERKYRA (AIRPORT)	0	100	2025-11-18	48	100
641	2025-11-21	KERKYRA (AIRPORT)	0	88	2025-11-19	48	100
641	2025-11-22	KERKYRA (AIRPORT)	0	88	2025-11-20	48	65.5234
641	2025-11-23	KERKYRA (AIRPORT)	0	88	2025-11-21	48	81.7754
641	2025-11-24	KERKYRA (AIRPORT)	0	25	2025-11-22	48	100
641	2025-11-25	KERKYRA (AIRPORT)	0	88	2025-11-23	48	100
641	2025-11-26	KERKYRA (AIRPORT)	0	88	2025-11-24	48	100
641	2025-11-27	KERKYRA (AIRPORT)	0	100	2025-11-25	48	100
641	2025-11-28	KERKYRA (AIRPORT)	0	88	2025-11-26	48	100
641	2025-11-29	KERKYRA (AIRPORT)	0	88	2025-11-27	48	100
641	2025-11-30	KERKYRA (AIRPORT)	0	88	2025-11-28	48	45.2227
642	2025-11-25	IOANNINA (AIRPORT)	0	75	2025-11-23	48	100
648	2025-11-03	LARISSA (AIRPORT)	0	50	2025-11-01	48	65.7637
648	2025-11-04	LARISSA (AIRPORT)	0	75	2025-11-02	48	100
648	2025-11-05	LARISSA (AIRPORT)	0	75	2025-11-03	48	100
648	2025-11-06	LARISSA (AIRPORT)	0	88	2025-11-04	48	100
648	2025-11-07	LARISSA (AIRPORT)	0	88	2025-11-05	48	88.5664
648	2025-11-08	LARISSA (AIRPORT)	0	63	2025-11-06	48	100
648	2025-11-09	LARISSA (AIRPORT)	0	75	2025-11-07	48	99.9336
648	2025-11-10	LARISSA (AIRPORT)	0	75	2025-11-08	48	100
648	2025-11-11	LARISSA (AIRPORT)	0	38	2025-11-09	48	100
648	2025-11-12	LARISSA (AIRPORT)	0	38	2025-11-10	48	74.7637
648	2025-11-13	LARISSA (AIRPORT)	0	25	2025-11-11	48	0
648	2025-11-14	LARISSA (AIRPORT)	0	25	2025-11-12	48	0
648	2025-11-15	LARISSA (AIRPORT)	0	25	2025-11-13	48	0
648	2025-11-16	LARISSA (AIRPORT)	0	13	2025-11-14	48	82.0664
648	2025-11-17	LARISSA (AIRPORT)	0	0	2025-11-15	48	22.6289
648	2025-11-18	LARISSA (AIRPORT)	0	75	2025-11-16	48	100
648	2025-11-19	LARISSA (AIRPORT)	0	63	2025-11-17	48	100
648	2025-11-20	LARISSA (AIRPORT)	0	63	2025-11-18	48	100
648	2025-11-21	LARISSA (AIRPORT)	0	88	2025-11-19	48	0
648	2025-11-22	LARISSA (AIRPORT)	0	88	2025-11-20	48	0
648	2025-11-23	LARISSA (AIRPORT)	0	63	2025-11-21	48	100
648	2025-11-24	LARISSA (AIRPORT)	0	38	2025-11-22	48	0
648	2025-11-25	LARISSA (AIRPORT)	0	38	2025-11-23	48	100
648	2025-11-26	LARISSA (AIRPORT)	0	50	2025-11-24	48	49.7949
648	2025-11-27	LARISSA (AIRPORT)	0	88	2025-11-25	48	100
648	2025-11-28	LARISSA (AIRPORT)	0	75	2025-11-26	48	100
648	2025-11-29	LARISSA (AIRPORT)	0	50	2025-11-27	48	100
648	2025-11-30	LARISSA (AIRPORT)	0	38	2025-11-28	48	50.6738
650	2025-11-03	LIMNOS (AIRPORT)	0	75	2025-11-01	48	100
650	2025-11-04	LIMNOS (AIRPORT)	0	38	2025-11-02	48	100
650	2025-11-05	LIMNOS (AIRPORT)	0	88	2025-11-03	48	100
650	2025-11-06	LIMNOS (AIRPORT)	0	88	2025-11-04	48	97.0527
650	2025-11-07	LIMNOS (AIRPORT)	0	88	2025-11-05	48	85.0625
650	2025-11-08	LIMNOS (AIRPORT)	0	63	2025-11-06	48	100
650	2025-11-09	LIMNOS (AIRPORT)	0	75	2025-11-07	48	99.2305
650	2025-11-10	LIMNOS (AIRPORT)	0	88	2025-11-08	48	100
650	2025-11-11	LIMNOS (AIRPORT)	0	63	2025-11-09	48	87.4863
