obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
622	2025-11-02	THESSALONIKI (AIRPORT)	15	75	2025-11-01	39	73.4551
622	2025-11-03	THESSALONIKI (AIRPORT)	15	88	2025-11-02	39	98.1992
622	2025-11-04	THESSALONIKI (AIRPORT)	15	100	2025-11-03	39	100
622	2025-11-05	THESSALONIKI (AIRPORT)	15	88	2025-11-04	39	99.832
622	2025-11-06	THESSALONIKI (AIRPORT)	15	100	2025-11-05	39	29.0488
622	2025-11-07	THESSALONIKI (AIRPORT)	15	63	2025-11-06	39	28.6719
622	2025-11-08	THESSALONIKI (AIRPORT)	15	88	2025-11-07	39	99.9414
622	2025-11-09	THESSALONIKI (AIRPORT)	15	63	2025-11-08	39	100
622	2025-11-10	THESSALONIKI (AIRPORT)	15	88	2025-11-09	39	99.5781
622	2025-11-11	THESSALONIKI (AIRPORT)	15	25	2025-11-10	39	0.775391
622	2025-11-12	THESSALONIKI (AIRPORT)	15	13	2025-11-11	39	85.0488
622	2025-11-13	THESSALONIKI (AIRPORT)	15	38	2025-11-12	39	8.58984
622	2025-11-14	THESSALONIKI (AIRPORT)	15	13	2025-11-13	39	0
622	2025-11-15	THESSALONIKI (AIRPORT)	15	50	2025-11-14	39	91.1133
622	2025-11-16	THESSALONIKI (AIRPORT)	15	13	2025-11-15	39	0.0175781
622	2025-11-17	THESSALONIKI (AIRPORT)	15	88	2025-11-16	39	99.9844
622	2025-11-18	THESSALONIKI (AIRPORT)	15	75	2025-11-17	39	100
622	2025-11-19	THESSALONIKI (AIRPORT)	15	100	2025-11-18	39	100
622	2025-11-20	THESSALONIKI (AIRPORT)	15	75	2025-11-19	39	97.873
622	2025-11-21	THESSALONIKI (AIRPORT)	15	88	2025-11-20	39	99.3105
622	2025-11-22	THESSALONIKI (AIRPORT)	15	63	2025-11-21	39	24.6426
622	2025-11-23	THESSALONIKI (AIRPORT)	15	25	2025-11-22	39	1.89844
622	2025-11-24	THESSALONIKI (AIRPORT)	15	0	2025-11-23	39	0
