obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-09-02	SERRAI	9	14.25	2025-09-01	33	13.3661
606	2025-09-03	SERRAI	9	15.65	2025-09-02	33	16.6466
606	2025-09-04	SERRAI	9	16.45	2025-09-03	33	16.5805
606	2025-09-05	SERRAI	9	13.75	2025-09-04	33	13.8337
606	2025-09-06	SERRAI	9	13.45	2025-09-05	33	13.5526
606	2025-09-07	SERRAI	9	13.95	2025-09-06	33	15.4936
606	2025-09-08	SERRAI	9	12.45	2025-09-07	33	13.9486
606	2025-09-09	SERRAI	9	12.95	2025-09-08	33	14.2545
606	2025-09-10	SERRAI	9	16.25	2025-09-09	33	16.2482
606	2025-09-11	SERRAI	9	15.45	2025-09-10	33	14.7267
606	2025-09-12	SERRAI	9	15.65	2025-09-11	33	16.7018
606	2025-09-13	SERRAI	9	18.75	2025-09-12	33	17.3356
606	2025-09-14	SERRAI	9	15.25	2025-09-13	33	15.5915
606	2025-09-15	SERRAI	9	18.45	2025-09-14	33	16.4721
606	2025-09-16	SERRAI	9	16.45	2025-09-15	33	15.7497
606	2025-09-17	SERRAI	9	16.75	2025-09-16	33	16.4518
606	2025-09-18	SERRAI	9	6.25	2025-09-17	33	7.53726
606	2025-09-19	SERRAI	9	7.45	2025-09-18	33	6.71793
606	2025-09-20	SERRAI	9	10.45	2025-09-19	33	9.71524
606	2025-09-21	SERRAI	9	12.45	2025-09-20	33	12.3603
606	2025-09-22	SERRAI	9	15.25	2025-09-21	33	14.0639
606	2025-09-23	SERRAI	9	14.95	2025-09-22	33	13.3461
606	2025-09-24	SERRAI	9	15.25	2025-09-23	33	14.6313
606	2025-09-25	SERRAI	9	16.75	2025-09-24	33	16.2399
606	2025-09-26	SERRAI	9	11.95	2025-09-25	33	11.7108
606	2025-09-27	SERRAI	9	7.95	2025-09-26	33	6.13224
606	2025-09-28	SERRAI	9	7.75	2025-09-27	33	7.27823
606	2025-09-29	SERRAI	9	13.15	2025-09-28	33	10.5751
606	2025-09-30	SERRAI	9	12.75	2025-09-29	33	10.8651
613	2025-09-02	FLORINA	9	10.95	2025-09-01	33	10.4316
613	2025-09-03	FLORINA	9	9.95	2025-09-02	33	10.8918
613	2025-09-04	FLORINA	9	16.15	2025-09-03	33	13.9233
613	2025-09-05	FLORINA	9	12.65	2025-09-04	33	10.8835
613	2025-09-06	FLORINA	9	7.75	2025-09-05	33	8.21964
613	2025-09-07	FLORINA	9	9.25	2025-09-06	33	9.64591
613	2025-09-08	FLORINA	9	7.75	2025-09-07	33	9.67813
613	2025-09-09	FLORINA	9	12.75	2025-09-08	33	12.568
613	2025-09-10	FLORINA	9	11.15	2025-09-09	33	11.8312
613	2025-09-12	FLORINA	9	14.45	2025-09-11	33	14.3405
613	2025-09-13	FLORINA	9	14.45	2025-09-12	33	12.6794
613	2025-09-14	FLORINA	9	15.25	2025-09-13	33	14.7965
613	2025-09-15	FLORINA	9	13.25	2025-09-14	33	12.4691
613	2025-09-16	FLORINA	9	10.25	2025-09-15	33	9.91861
613	2025-09-17	FLORINA	9	13.45	2025-09-16	33	12.6413
613	2025-09-18	FLORINA	9	2.75	2025-09-17	33	3.89762
613	2025-09-19	FLORINA	9	5.75	2025-09-18	33	5.3566
613	2025-09-20	FLORINA	9	9.45	2025-09-19	33	9.80313
613	2025-09-21	FLORINA	9	9.25	2025-09-20	33	8.40518
613	2025-09-22	FLORINA	9	10.45	2025-09-21	33	9.66739
613	2025-09-23	FLORINA	9	11.15	2025-09-22	33	10.5775
613	2025-09-24	FLORINA	9	7.15	2025-09-23	33	8.72403
