obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	icon_dates	icon_tcc_table_h	icon_tcc_table
606	2025-10-02	SERRAI	6	100	2025-10-01	30	100
606	2025-10-03	SERRAI	6	100	2025-10-02	30	100
606	2025-10-06	SERRAI	6	100	2025-10-05	30	100
606	2025-10-07	SERRAI	6	75	2025-10-06	30	59.8652
606	2025-10-08	SERRAI	6	63	2025-10-07	30	100
606	2025-10-09	SERRAI	6	50	2025-10-08	30	1.22461
606	2025-10-10	SERRAI	6	38	2025-10-09	30	33.5098
606	2025-10-13	SERRAI	6	38	2025-10-12	30	100
606	2025-10-14	SERRAI	6	25	2025-10-13	30	57.3633
606	2025-10-15	SERRAI	6	88	2025-10-14	30	93.4434
606	2025-10-16	SERRAI	6	63	2025-10-15	30	84.8965
606	2025-10-17	SERRAI	6	75	2025-10-16	30	97.3047
606	2025-10-20	SERRAI	6	88	2025-10-19	30	87.0898
606	2025-10-21	SERRAI	6	88	2025-10-20	30	99.2422
606	2025-10-22	SERRAI	6	88	2025-10-21	30	99.0156
606	2025-10-24	SERRAI	6	75	2025-10-23	30	93.2891
606	2025-10-29	SERRAI	6	0	2025-10-28	30	0
606	2025-10-30	SERRAI	6	25	2025-10-29	30	0
606	2025-10-31	SERRAI	6	63	2025-10-30	30	99.6836
622	2025-10-02	THESSALONIKI (AIRPORT)	6	100	2025-10-01	30	100
622	2025-10-03	THESSALONIKI (AIRPORT)	6	50	2025-10-02	30	100
622	2025-10-04	THESSALONIKI (AIRPORT)	6	25	2025-10-03	30	87.125
622	2025-10-05	THESSALONIKI (AIRPORT)	6	0	2025-10-04	30	0
622	2025-10-06	THESSALONIKI (AIRPORT)	6	75	2025-10-05	30	99.9121
622	2025-10-07	THESSALONIKI (AIRPORT)	6	63	2025-10-06	30	70.584
622	2025-10-08	THESSALONIKI (AIRPORT)	6	75	2025-10-07	30	100
622	2025-10-09	THESSALONIKI (AIRPORT)	6	13	2025-10-08	30	0
622	2025-10-10	THESSALONIKI (AIRPORT)	6	25	2025-10-09	30	20.1836
622	2025-10-11	THESSALONIKI (AIRPORT)	6	25	2025-10-10	30	1.79297
622	2025-10-12	THESSALONIKI (AIRPORT)	6	13	2025-10-11	30	8.17773
622	2025-10-13	THESSALONIKI (AIRPORT)	6	63	2025-10-12	30	100
622	2025-10-14	THESSALONIKI (AIRPORT)	6	13	2025-10-13	30	0
622	2025-10-15	THESSALONIKI (AIRPORT)	6	88	2025-10-14	30	97.2793
622	2025-10-16	THESSALONIKI (AIRPORT)	6	88	2025-10-15	30	95.6758
622	2025-10-17	THESSALONIKI (AIRPORT)	6	100	2025-10-16	30	100
622	2025-10-18	THESSALONIKI (AIRPORT)	6	100	2025-10-17	30	100
622	2025-10-19	THESSALONIKI (AIRPORT)	6	38	2025-10-18	30	77.2383
622	2025-10-20	THESSALONIKI (AIRPORT)	6	75	2025-10-19	30	85.5664
622	2025-10-21	THESSALONIKI (AIRPORT)	6	88	2025-10-20	30	100
622	2025-10-22	THESSALONIKI (AIRPORT)	6	88	2025-10-21	30	100
622	2025-10-23	THESSALONIKI (AIRPORT)	6	63	2025-10-22	30	88.0547
622	2025-10-24	THESSALONIKI (AIRPORT)	6	75	2025-10-23	30	99.3418
622	2025-10-25	THESSALONIKI (AIRPORT)	6	38	2025-10-24	30	100
622	2025-10-26	THESSALONIKI (AIRPORT)	6	63	2025-10-25	30	100
622	2025-10-27	THESSALONIKI (AIRPORT)	6	75	2025-10-26	30	100
622	2025-10-28	THESSALONIKI (AIRPORT)	6	38	2025-10-27	30	0
622	2025-10-29	THESSALONIKI (AIRPORT)	6	0	2025-10-28	30	0
622	2025-10-30	THESSALONIKI (AIRPORT)	6	75	2025-10-29	30	99.9512
622	2025-10-31	THESSALONIKI (AIRPORT)	6	100	2025-10-30	30	100
624	2025-10-02	CHRYSOPOULI (AIRPORT)	6	88	2025-10-01	30	100
624	2025-10-03	CHRYSOPOULI (AIRPORT)	6	75	2025-10-02	30	100
624	2025-10-04	CHRYSOPOULI (AIRPORT)	6	75	2025-10-03	30	88.7656
624	2025-10-05	CHRYSOPOULI (AIRPORT)	6	25	2025-10-04	30	1.58203
624	2025-10-06	CHRYSOPOULI (AIRPORT)	6	88	2025-10-05	30	100
624	2025-10-07	CHRYSOPOULI (AIRPORT)	6	100	2025-10-06	30	99.916
624	2025-10-08	CHRYSOPOULI (AIRPORT)	6	88	2025-10-07	30	75.0488
624	2025-10-09	CHRYSOPOULI (AIRPORT)	6	50	2025-10-08	30	28.9355
624	2025-10-10	CHRYSOPOULI (AIRPORT)	6	13	2025-10-09	30	51.3262
624	2025-10-11	CHRYSOPOULI (AIRPORT)	6	50	2025-10-10	30	52.2363
624	2025-10-12	CHRYSOPOULI (AIRPORT)	6	13	2025-10-11	30	28.916
624	2025-10-13	CHRYSOPOULI (AIRPORT)	6	50	2025-10-12	30	99.582
624	2025-10-14	CHRYSOPOULI (AIRPORT)	6	63	2025-10-13	30	35.1348
624	2025-10-15	CHRYSOPOULI (AIRPORT)	6	75	2025-10-14	30	64.5801
624	2025-10-16	CHRYSOPOULI (AIRPORT)	6	25	2025-10-15	30	32.834
624	2025-10-17	CHRYSOPOULI (AIRPORT)	6	50	2025-10-16	30	88.9492
624	2025-10-18	CHRYSOPOULI (AIRPORT)	6	88	2025-10-17	30	92.6543
624	2025-10-19	CHRYSOPOULI (AIRPORT)	6	88	2025-10-18	30	100
624	2025-10-20	CHRYSOPOULI (AIRPORT)	6	88	2025-10-19	30	100
624	2025-10-21	CHRYSOPOULI (AIRPORT)	6	50	2025-10-20	30	92.7324
624	2025-10-22	CHRYSOPOULI (AIRPORT)	6	75	2025-10-21	30	73.0215
624	2025-10-23	CHRYSOPOULI (AIRPORT)	6	0	2025-10-22	30	81.5801
624	2025-10-24	CHRYSOPOULI (AIRPORT)	6	25	2025-10-23	30	100
624	2025-10-25	CHRYSOPOULI (AIRPORT)	6	63	2025-10-24	30	100
624	2025-10-26	CHRYSOPOULI (AIRPORT)	6	75	2025-10-25	30	100
624	2025-10-27	CHRYSOPOULI (AIRPORT)	6	75	2025-10-26	30	100
624	2025-10-28	CHRYSOPOULI (AIRPORT)	6	63	2025-10-27	30	68.3301
624	2025-10-29	CHRYSOPOULI (AIRPORT)	6	13	2025-10-28	30	44.2988
624	2025-10-30	CHRYSOPOULI (AIRPORT)	6	25	2025-10-29	30	100
624	2025-10-31	CHRYSOPOULI (AIRPORT)	6	38	2025-10-30	30	100
627	2025-10-02	ALEXANDROUPOLI (AIRPORT)	6	75	2025-10-01	30	100
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	6	88	2025-10-02	30	100
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	6	88	2025-10-03	30	82.3164
627	2025-10-05	ALEXANDROUPOLI (AIRPORT)	6	13	2025-10-04	30	0
627	2025-10-06	ALEXANDROUPOLI (AIRPORT)	6	63	2025-10-05	30	97.2168
627	2025-10-07	ALEXANDROUPOLI (AIRPORT)	6	100	2025-10-06	30	100
627	2025-10-08	ALEXANDROUPOLI (AIRPORT)	6	88	2025-10-07	30	70.0723
627	2025-10-10	ALEXANDROUPOLI (AIRPORT)	6	25	2025-10-09	30	13.1211
627	2025-10-11	ALEXANDROUPOLI (AIRPORT)	6	88	2025-10-10	30	88.4512
627	2025-10-12	ALEXANDROUPOLI (AIRPORT)	6	13	2025-10-11	30	0
627	2025-10-13	ALEXANDROUPOLI (AIRPORT)	6	88	2025-10-12	30	84.1016
627	2025-10-14	ALEXANDROUPOLI (AIRPORT)	6	88	2025-10-13	30	52.877
627	2025-10-15	ALEXANDROUPOLI (AIRPORT)	6	88	2025-10-14	30	66.0684
627	2025-10-16	ALEXANDROUPOLI (AIRPORT)	6	38	2025-10-15	30	50.0977
627	2025-10-17	ALEXANDROUPOLI (AIRPORT)	6	88	2025-10-16	30	83.4668
627	2025-10-18	ALEXANDROUPOLI (AIRPORT)	6	100	2025-10-17	30	95.2559
627	2025-10-19	ALEXANDROUPOLI (AIRPORT)	6	88	2025-10-18	30	100
627	2025-10-20	ALEXANDROUPOLI (AIRPORT)	6	50	2025-10-19	30	16.2676
627	2025-10-21	ALEXANDROUPOLI (AIRPORT)	6	63	2025-10-20	30	77.2656
627	2025-10-22	ALEXANDROUPOLI (AIRPORT)	6	88	2025-10-21	30	76.6582
627	2025-10-23	ALEXANDROUPOLI (AIRPORT)	6	63	2025-10-22	30	97.1465
627	2025-10-24	ALEXANDROUPOLI (AIRPORT)	6	38	2025-10-23	30	65.6367
627	2025-10-25	ALEXANDROUPOLI (AIRPORT)	6	50	2025-10-24	30	98.0469
627	2025-10-26	ALEXANDROUPOLI (AIRPORT)	6	75	2025-10-25	30	83.5098
627	2025-10-27	ALEXANDROUPOLI (AIRPORT)	6	75	2025-10-26	30	100
627	2025-10-28	ALEXANDROUPOLI (AIRPORT)	6	50	2025-10-27	30	43.0293
627	2025-10-29	ALEXANDROUPOLI (AIRPORT)	6	0	2025-10-28	30	0
627	2025-10-30	ALEXANDROUPOLI (AIRPORT)	6	13	2025-10-29	30	13.2539
627	2025-10-31	ALEXANDROUPOLI (AIRPORT)	6	75	2025-10-30	30	100
632	2025-10-02	KOZANI (AIRPORT)	6	100	2025-10-01	30	100
632	2025-10-03	KOZANI (AIRPORT)	6	63	2025-10-02	30	82.4414
632	2025-10-05	KOZANI (AIRPORT)	6	0	2025-10-04	30	0.146484
632	2025-10-06	KOZANI (AIRPORT)	6	100	2025-10-05	30	97.1758
632	2025-10-07	KOZANI (AIRPORT)	6	75	2025-10-06	30	89.2188
632	2025-10-08	KOZANI (AIRPORT)	6	88	2025-10-07	30	100
632	2025-10-09	KOZANI (AIRPORT)	6	0	2025-10-08	30	0.990234
632	2025-10-10	KOZANI (AIRPORT)	6	0	2025-10-09	30	88.4414
632	2025-10-12	KOZANI (AIRPORT)	6	0	2025-10-11	30	1.42773
632	2025-10-13	KOZANI (AIRPORT)	6	50	2025-10-12	30	100
632	2025-10-14	KOZANI (AIRPORT)	6	0	2025-10-13	30	65.8633
632	2025-10-15	KOZANI (AIRPORT)	6	63	2025-10-14	30	65.5488
632	2025-10-16	KOZANI (AIRPORT)	6	75	2025-10-15	30	98.1094
632	2025-10-17	KOZANI (AIRPORT)	6	100	2025-10-16	30	100
632	2025-10-19	KOZANI (AIRPORT)	6	63	2025-10-18	30	80.6289
632	2025-10-20	KOZANI (AIRPORT)	6	50	2025-10-19	30	76.582
632	2025-10-21	KOZANI (AIRPORT)	6	88	2025-10-20	30	100
632	2025-10-22	KOZANI (AIRPORT)	6	88	2025-10-21	30	100
632	2025-10-23	KOZANI (AIRPORT)	6	75	2025-10-22	30	100
632	2025-10-24	KOZANI (AIRPORT)	6	75	2025-10-23	30	77.7871
632	2025-10-26	KOZANI (AIRPORT)	6	63	2025-10-25	30	100
632	2025-10-27	KOZANI (AIRPORT)	6	63	2025-10-26	30	100
632	2025-10-28	KOZANI (AIRPORT)	6	13	2025-10-27	30	0
632	2025-10-29	KOZANI (AIRPORT)	6	0	2025-10-28	30	10.1875
632	2025-10-30	KOZANI (AIRPORT)	6	13	2025-10-29	30	65.2266
632	2025-10-31	KOZANI (AIRPORT)	6	63	2025-10-30	30	100
641	2025-10-02	KERKYRA (AIRPORT)	6	100	2025-10-01	30	100
641	2025-10-03	KERKYRA (AIRPORT)	6	75	2025-10-02	30	43.6426
641	2025-10-04	KERKYRA (AIRPORT)	6	63	2025-10-03	30	72.5996
