obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	icon_dates	icon_tcc_table_h	icon_tcc_table
622	2025-11-01	THESSALONIKI (AIRPORT)	21	25	2025-11-01	21	99.6113
622	2025-11-02	THESSALONIKI (AIRPORT)	21	13	2025-11-02	21	83.3086
622	2025-11-03	THESSALONIKI (AIRPORT)	21	63	2025-11-03	21	99.3574
622	2025-11-04	THESSALONIKI (AIRPORT)	21	88	2025-11-04	21	100
622	2025-11-05	THESSALONIKI (AIRPORT)	21	88	2025-11-05	21	98.1621
622	2025-11-06	THESSALONIKI (AIRPORT)	21	100	2025-11-06	21	93.9863
622	2025-11-07	THESSALONIKI (AIRPORT)	21	63	2025-11-07	21	95.3086
622	2025-11-08	THESSALONIKI (AIRPORT)	21	88	2025-11-08	21	100
622	2025-11-09	THESSALONIKI (AIRPORT)	21	75	2025-11-09	21	100
622	2025-11-10	THESSALONIKI (AIRPORT)	21	88	2025-11-10	21	81.7051
622	2025-11-11	THESSALONIKI (AIRPORT)	21	13	2025-11-11	21	0
622	2025-11-12	THESSALONIKI (AIRPORT)	21	13	2025-11-12	21	0
622	2025-11-13	THESSALONIKI (AIRPORT)	21	25	2025-11-13	21	0
622	2025-11-14	THESSALONIKI (AIRPORT)	21	0	2025-11-14	21	0
622	2025-11-15	THESSALONIKI (AIRPORT)	21	13	2025-11-15	21	53.2461
622	2025-11-16	THESSALONIKI (AIRPORT)	21	50	2025-11-16	21	62.5527
622	2025-11-17	THESSALONIKI (AIRPORT)	21	63	2025-11-17	21	100
622	2025-11-18	THESSALONIKI (AIRPORT)	21	75	2025-11-18	21	100
622	2025-11-19	THESSALONIKI (AIRPORT)	21	100	2025-11-19	21	100
622	2025-11-20	THESSALONIKI (AIRPORT)	21	63	2025-11-20	21	46.0859
622	2025-11-21	THESSALONIKI (AIRPORT)	21	88	2025-11-21	21	91.4121
622	2025-11-22	THESSALONIKI (AIRPORT)	21	63	2025-11-22	21	100
622	2025-11-23	THESSALONIKI (AIRPORT)	21	13	2025-11-23	21	0
622	2025-11-24	THESSALONIKI (AIRPORT)	21	0	2025-11-24	21	74.2422
622	2025-11-25	THESSALONIKI (AIRPORT)	21	75	2025-11-25	21	94.4453
622	2025-11-26	THESSALONIKI (AIRPORT)	21	100	2025-11-26	21	100
622	2025-11-27	THESSALONIKI (AIRPORT)	21	88	2025-11-27	21	100
622	2025-11-28	THESSALONIKI (AIRPORT)	21	100	2025-11-28	21	100
622	2025-11-29	THESSALONIKI (AIRPORT)	21	13	2025-11-29	21	100
622	2025-11-30	THESSALONIKI (AIRPORT)	21	38	2025-11-30	21	7.18359
624	2025-11-01	CHRYSOPOULI (AIRPORT)	21	38	2025-11-01	21	29.3066
624	2025-11-02	CHRYSOPOULI (AIRPORT)	21	38	2025-11-02	21	90.3438
624	2025-11-03	CHRYSOPOULI (AIRPORT)	21	63	2025-11-03	21	99.8477
624	2025-11-04	CHRYSOPOULI (AIRPORT)	21	100	2025-11-04	21	100
624	2025-11-05	CHRYSOPOULI (AIRPORT)	21	88	2025-11-05	21	99.9707
624	2025-11-06	CHRYSOPOULI (AIRPORT)	21	100	2025-11-06	21	98.3105
624	2025-11-07	CHRYSOPOULI (AIRPORT)	21	50	2025-11-07	21	100
624	2025-11-08	CHRYSOPOULI (AIRPORT)	21	75	2025-11-08	21	83.5938
624	2025-11-09	CHRYSOPOULI (AIRPORT)	21	75	2025-11-09	21	100
624	2025-11-10	CHRYSOPOULI (AIRPORT)	21	75	2025-11-10	21	100
624	2025-11-11	CHRYSOPOULI (AIRPORT)	21	38	2025-11-11	21	73.0605
624	2025-11-12	CHRYSOPOULI (AIRPORT)	21	13	2025-11-12	21	2.63867
624	2025-11-13	CHRYSOPOULI (AIRPORT)	21	13	2025-11-13	21	23.7422
624	2025-11-14	CHRYSOPOULI (AIRPORT)	21	13	2025-11-14	21	38.8301
624	2025-11-15	CHRYSOPOULI (AIRPORT)	21	25	2025-11-15	21	2.95703
624	2025-11-16	CHRYSOPOULI (AIRPORT)	21	13	2025-11-16	21	69.252
624	2025-11-17	CHRYSOPOULI (AIRPORT)	21	25	2025-11-17	21	100
624	2025-11-18	CHRYSOPOULI (AIRPORT)	21	88	2025-11-18	21	100
624	2025-11-19	CHRYSOPOULI (AIRPORT)	21	88	2025-11-19	21	100
624	2025-11-26	CHRYSOPOULI (AIRPORT)	21	75	2025-11-26	21	100
624	2025-11-27	CHRYSOPOULI (AIRPORT)	21	88	2025-11-27	21	100
624	2025-11-28	CHRYSOPOULI (AIRPORT)	21	100	2025-11-28	21	100
627	2025-11-01	ALEXANDROUPOLI (AIRPORT)	21	63	2025-11-01	21	100
627	2025-11-02	ALEXANDROUPOLI (AIRPORT)	21	50	2025-11-02	21	100
627	2025-11-03	ALEXANDROUPOLI (AIRPORT)	21	13	2025-11-03	21	100
627	2025-11-04	ALEXANDROUPOLI (AIRPORT)	21	50	2025-11-04	21	90.9082
627	2025-11-05	ALEXANDROUPOLI (AIRPORT)	21	100	2025-11-05	21	100
627	2025-11-06	ALEXANDROUPOLI (AIRPORT)	21	88	2025-11-06	21	89.709
627	2025-11-07	ALEXANDROUPOLI (AIRPORT)	21	88	2025-11-07	21	99.9961
627	2025-11-08	ALEXANDROUPOLI (AIRPORT)	21	100	2025-11-08	21	97.7949
627	2025-11-09	ALEXANDROUPOLI (AIRPORT)	21	75	2025-11-09	21	100
627	2025-11-10	ALEXANDROUPOLI (AIRPORT)	21	88	2025-11-10	21	100
627	2025-11-11	ALEXANDROUPOLI (AIRPORT)	21	75	2025-11-11	21	97.4141
627	2025-11-12	ALEXANDROUPOLI (AIRPORT)	21	38	2025-11-12	21	72.1543
627	2025-11-13	ALEXANDROUPOLI (AIRPORT)	21	0	2025-11-13	21	0
627	2025-11-14	ALEXANDROUPOLI (AIRPORT)	21	25	2025-11-14	21	0
627	2025-11-15	ALEXANDROUPOLI (AIRPORT)	21	25	2025-11-15	21	79.457
627	2025-11-16	ALEXANDROUPOLI (AIRPORT)	21	50	2025-11-16	21	100
627	2025-11-17	ALEXANDROUPOLI (AIRPORT)	21	75	2025-11-17	21	100
627	2025-11-18	ALEXANDROUPOLI (AIRPORT)	21	75	2025-11-18	21	100
627	2025-11-19	ALEXANDROUPOLI (AIRPORT)	21	75	2025-11-19	21	81.6738
627	2025-11-20	ALEXANDROUPOLI (AIRPORT)	21	50	2025-11-20	21	63.0078
627	2025-11-21	ALEXANDROUPOLI (AIRPORT)	21	63	2025-11-21	21	100
627	2025-11-22	ALEXANDROUPOLI (AIRPORT)	21	63	2025-11-22	21	100
627	2025-11-23	ALEXANDROUPOLI (AIRPORT)	21	25	2025-11-23	21	63.9648
627	2025-11-24	ALEXANDROUPOLI (AIRPORT)	21	25	2025-11-24	21	11.1934
627	2025-11-25	ALEXANDROUPOLI (AIRPORT)	21	63	2025-11-25	21	100
627	2025-11-26	ALEXANDROUPOLI (AIRPORT)	21	88	2025-11-26	21	99.1562
627	2025-11-27	ALEXANDROUPOLI (AIRPORT)	21	88	2025-11-27	21	100
627	2025-11-28	ALEXANDROUPOLI (AIRPORT)	21	88	2025-11-28	21	100
627	2025-11-29	ALEXANDROUPOLI (AIRPORT)	21	50	2025-11-29	21	69.3984
627	2025-11-30	ALEXANDROUPOLI (AIRPORT)	21	75	2025-11-30	21	99.6875
641	2025-11-01	KERKYRA (AIRPORT)	21	25	2025-11-01	21	19.0098
641	2025-11-02	KERKYRA (AIRPORT)	21	25	2025-11-02	21	73.668
641	2025-11-03	KERKYRA (AIRPORT)	21	88	2025-11-03	21	100
641	2025-11-04	KERKYRA (AIRPORT)	21	50	2025-11-04	21	59.0781
641	2025-11-05	KERKYRA (AIRPORT)	21	0	2025-11-05	21	0
641	2025-11-06	KERKYRA (AIRPORT)	21	13	2025-11-06	21	34.4805
641	2025-11-07	KERKYRA (AIRPORT)	21	88	2025-11-07	21	100
641	2025-11-08	KERKYRA (AIRPORT)	21	88	2025-11-08	21	100
641	2025-11-09	KERKYRA (AIRPORT)	21	88	2025-11-09	21	100
641	2025-11-10	KERKYRA (AIRPORT)	21	38	2025-11-10	21	28.002
641	2025-11-11	KERKYRA (AIRPORT)	21	13	2025-11-11	21	100
641	2025-11-12	KERKYRA (AIRPORT)	21	50	2025-11-12	21	0
641	2025-11-13	KERKYRA (AIRPORT)	21	0	2025-11-13	21	0
641	2025-11-14	KERKYRA (AIRPORT)	21	0	2025-11-14	21	0
641	2025-11-15	KERKYRA (AIRPORT)	21	38	2025-11-15	21	75.2383
641	2025-11-16	KERKYRA (AIRPORT)	21	38	2025-11-16	21	65.6426
641	2025-11-17	KERKYRA (AIRPORT)	21	100	2025-11-17	21	100
641	2025-11-18	KERKYRA (AIRPORT)	21	88	2025-11-18	21	100
641	2025-11-19	KERKYRA (AIRPORT)	21	88	2025-11-19	21	100
641	2025-11-20	KERKYRA (AIRPORT)	21	88	2025-11-20	21	100
641	2025-11-21	KERKYRA (AIRPORT)	21	88	2025-11-21	21	87.8418
641	2025-11-22	KERKYRA (AIRPORT)	21	88	2025-11-22	21	66.0801
641	2025-11-23	KERKYRA (AIRPORT)	21	25	2025-11-23	21	0
641	2025-11-24	KERKYRA (AIRPORT)	21	75	2025-11-24	21	100
641	2025-11-25	KERKYRA (AIRPORT)	21	88	2025-11-25	21	84.0195
641	2025-11-26	KERKYRA (AIRPORT)	21	100	2025-11-26	21	100
641	2025-11-27	KERKYRA (AIRPORT)	21	88	2025-11-27	21	100
641	2025-11-28	KERKYRA (AIRPORT)	21	88	2025-11-28	21	100
641	2025-11-29	KERKYRA (AIRPORT)	21	63	2025-11-29	21	65.5078
641	2025-11-30	KERKYRA (AIRPORT)	21	75	2025-11-30	21	41.5918
643	2025-11-01	AKTION (AIRPORT)	21	25	2025-11-01	21	4.14453
648	2025-11-01	LARISSA (AIRPORT)	21	38	2025-11-01	21	75.0254
648	2025-11-02	LARISSA (AIRPORT)	21	25	2025-11-02	21	99.4043
648	2025-11-03	LARISSA (AIRPORT)	21	63	2025-11-03	21	62.0742
648	2025-11-04	LARISSA (AIRPORT)	21	75	2025-11-04	21	100
648	2025-11-05	LARISSA (AIRPORT)	21	88	2025-11-05	21	98.0957
648	2025-11-06	LARISSA (AIRPORT)	21	88	2025-11-06	21	94.8652
648	2025-11-07	LARISSA (AIRPORT)	21	63	2025-11-07	21	100
648	2025-11-08	LARISSA (AIRPORT)	21	63	2025-11-08	21	100
648	2025-11-09	LARISSA (AIRPORT)	21	63	2025-11-09	21	100
648	2025-11-10	LARISSA (AIRPORT)	21	38	2025-11-10	21	31.8828
648	2025-11-11	LARISSA (AIRPORT)	21	50	2025-11-11	21	63.1953
648	2025-11-12	LARISSA (AIRPORT)	21	0	2025-11-12	21	0
648	2025-11-13	LARISSA (AIRPORT)	21	25	2025-11-13	21	0
648	2025-11-14	LARISSA (AIRPORT)	21	13	2025-11-14	21	0
648	2025-11-15	LARISSA (AIRPORT)	21	13	2025-11-15	21	85.498
648	2025-11-16	LARISSA (AIRPORT)	21	0	2025-11-16	21	0
648	2025-11-17	LARISSA (AIRPORT)	21	75	2025-11-17	21	100
648	2025-11-18	LARISSA (AIRPORT)	21	63	2025-11-18	21	100
648	2025-11-19	LARISSA (AIRPORT)	21	63	2025-11-19	21	100
648	2025-11-20	LARISSA (AIRPORT)	21	50	2025-11-20	21	95.4414
