obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-10-01	SERRAI	3	12.65	2025-10-01	3	13.55
606	2025-10-02	SERRAI	3	11.65	2025-10-02	3	12.2239
606	2025-10-03	SERRAI	3	10.25	2025-10-03	3	11.357
606	2025-10-04	SERRAI	3	5.45	2025-10-04	3	4.07413
606	2025-10-05	SERRAI	3	5.15	2025-10-05	3	3.8898
606	2025-10-06	SERRAI	3	11.75	2025-10-06	3	10.2533
606	2025-10-07	SERRAI	3	8.95	2025-10-07	3	10.2072
606	2025-10-08	SERRAI	3	6.45	2025-10-08	3	6.98673
606	2025-10-09	SERRAI	3	7.45	2025-10-09	3	6.87198
606	2025-10-10	SERRAI	3	6.95	2025-10-10	3	5.4462
606	2025-10-11	SERRAI	3	7.65	2025-10-11	3	7.52384
606	2025-10-12	SERRAI	3	6.25	2025-10-12	3	5.68253
606	2025-10-13	SERRAI	3	6.75	2025-10-13	3	7.31583
606	2025-10-14	SERRAI	3	7.95	2025-10-14	3	6.99161
606	2025-10-15	SERRAI	3	8.15	2025-10-15	3	6.8894
606	2025-10-16	SERRAI	3	8.75	2025-10-16	3	8.92032
606	2025-10-17	SERRAI	3	8.45	2025-10-17	3	8.25699
606	2025-10-18	SERRAI	3	12.95	2025-10-18	3	11.4287
606	2025-10-19	SERRAI	3	10.25	2025-10-19	3	10.754
606	2025-10-20	SERRAI	3	7.25	2025-10-20	3	10.132
606	2025-10-21	SERRAI	3	12.25	2025-10-21	3	9.81339
606	2025-10-22	SERRAI	3	10.95	2025-10-22	3	10.3096
606	2025-10-23	SERRAI	3	12.25	2025-10-23	3	11.9355
606	2025-10-24	SERRAI	3	14.25	2025-10-24	3	13.9518
606	2025-10-27	SERRAI	3	10.95	2025-10-27	3	11.499
606	2025-10-28	SERRAI	3	6.95	2025-10-28	3	6.61002
606	2025-10-29	SERRAI	3	3.65	2025-10-29	3	3.09337
606	2025-10-30	SERRAI	3	4.15	2025-10-30	3	2.67453
606	2025-10-31	SERRAI	3	6.25	2025-10-31	3	6.11647
613	2025-10-01	FLORINA	3	8.25	2025-10-01	3	5.70133
613	2025-10-03	FLORINA	3	3.15	2025-10-03	3	1.84921
613	2025-10-04	FLORINA	3	1.95	2025-10-04	3	-0.783292
613	2025-10-07	FLORINA	3	4.75	2025-10-07	3	2.67887
613	2025-10-08	FLORINA	3	6.75	2025-10-08	3	4.61759
613	2025-10-09	FLORINA	3	7.45	2025-10-09	3	3.66397
613	2025-10-11	FLORINA	3	8.95	2025-10-11	3	7.34903
613	2025-10-12	FLORINA	3	7.45	2025-10-12	3	4.89835
613	2025-10-14	FLORINA	3	6.65	2025-10-14	3	3.67911
613	2025-10-16	FLORINA	3	9.95	2025-10-16	3	8.68888
613	2025-10-19	FLORINA	3	10.25	2025-10-19	3	9.30482
613	2025-10-22	FLORINA	3	12.45	2025-10-22	3	8.75102
613	2025-10-24	FLORINA	3	11.65	2025-10-24	3	10.7878
613	2025-10-25	FLORINA	3	3.75	2025-10-25	3	5.00821
613	2025-10-26	FLORINA	3	6.75	2025-10-26	3	6.01261
613	2025-10-27	FLORINA	3	13.45	2025-10-27	3	12
622	2025-10-01	THESSALONIKI (AIRPORT)	3	17.25	2025-10-01	3	15.4679
622	2025-10-02	THESSALONIKI (AIRPORT)	3	14.95	2025-10-02	3	13.6702
622	2025-10-03	THESSALONIKI (AIRPORT)	3	9.65	2025-10-03	3	5.07773
622	2025-10-04	THESSALONIKI (AIRPORT)	3	3.65	2025-10-04	3	2.89542
622	2025-10-05	THESSALONIKI (AIRPORT)	3	5.95	2025-10-05	3	5.93766
622	2025-10-06	THESSALONIKI (AIRPORT)	3	15.45	2025-10-06	3	14.3451
622	2025-10-07	THESSALONIKI (AIRPORT)	3	7.75	2025-10-07	3	7.13883
622	2025-10-08	THESSALONIKI (AIRPORT)	3	7.65	2025-10-08	3	7.9711
622	2025-10-09	THESSALONIKI (AIRPORT)	3	8.15	2025-10-09	3	7.18058
622	2025-10-10	THESSALONIKI (AIRPORT)	3	7.75	2025-10-10	3	6.81436
622	2025-10-11	THESSALONIKI (AIRPORT)	3	9.75	2025-10-11	3	8.78849
622	2025-10-12	THESSALONIKI (AIRPORT)	3	6.65	2025-10-12	3	7.52921
622	2025-10-13	THESSALONIKI (AIRPORT)	3	7.45	2025-10-13	3	7.53458
622	2025-10-14	THESSALONIKI (AIRPORT)	3	8.65	2025-10-14	3	7.00235
622	2025-10-15	THESSALONIKI (AIRPORT)	3	7.95	2025-10-15	3	7.48706
