obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
622	2025-10-02	THESSALONIKI (AIRPORT)	3	100	2025-10-01	27	100
622	2025-10-03	THESSALONIKI (AIRPORT)	3	63	2025-10-02	27	100
622	2025-10-04	THESSALONIKI (AIRPORT)	3	75	2025-10-03	27	1.46875
622	2025-10-05	THESSALONIKI (AIRPORT)	3	13	2025-10-04	27	4.32812
622	2025-10-06	THESSALONIKI (AIRPORT)	3	88	2025-10-05	27	99.9961
622	2025-10-07	THESSALONIKI (AIRPORT)	3	88	2025-10-06	27	27.7793
622	2025-10-08	THESSALONIKI (AIRPORT)	3	88	2025-10-07	27	30.252
622	2025-10-09	THESSALONIKI (AIRPORT)	3	25	2025-10-08	27	0.722656
622	2025-10-10	THESSALONIKI (AIRPORT)	3	25	2025-10-09	27	33.0391
622	2025-10-11	THESSALONIKI (AIRPORT)	3	13	2025-10-10	27	8.82031
622	2025-10-12	THESSALONIKI (AIRPORT)	3	38	2025-10-11	27	0.796875
622	2025-10-13	THESSALONIKI (AIRPORT)	3	13	2025-10-12	27	47.8281
622	2025-10-14	THESSALONIKI (AIRPORT)	3	25	2025-10-13	27	2.23438
622	2025-10-15	THESSALONIKI (AIRPORT)	3	63	2025-10-14	27	4.81055
622	2025-10-16	THESSALONIKI (AIRPORT)	3	75	2025-10-15	27	99.8574
622	2025-10-17	THESSALONIKI (AIRPORT)	3	75	2025-10-16	27	99.832
622	2025-10-18	THESSALONIKI (AIRPORT)	3	100	2025-10-17	27	99.8594
622	2025-10-19	THESSALONIKI (AIRPORT)	3	50	2025-10-18	27	99.9961
622	2025-10-20	THESSALONIKI (AIRPORT)	3	63	2025-10-19	27	78.9062
622	2025-10-21	THESSALONIKI (AIRPORT)	3	75	2025-10-20	27	100
622	2025-10-22	THESSALONIKI (AIRPORT)	3	75	2025-10-21	27	99.9883
622	2025-10-23	THESSALONIKI (AIRPORT)	3	50	2025-10-22	27	98.2266
622	2025-10-24	THESSALONIKI (AIRPORT)	3	25	2025-10-23	27	5.75781
622	2025-10-25	THESSALONIKI (AIRPORT)	3	13	2025-10-24	27	0.863281
622	2025-10-26	THESSALONIKI (AIRPORT)	3	50	2025-10-25	27	32.043
622	2025-10-27	THESSALONIKI (AIRPORT)	3	38	2025-10-26	27	10.1191
622	2025-10-28	THESSALONIKI (AIRPORT)	3	38	2025-10-27	27	13.3633
622	2025-10-29	THESSALONIKI (AIRPORT)	3	13	2025-10-28	27	0.960938
622	2025-10-30	THESSALONIKI (AIRPORT)	3	50	2025-10-29	27	91.2559
622	2025-10-31	THESSALONIKI (AIRPORT)	3	63	2025-10-30	27	99.3262
624	2025-10-02	CHRYSOPOULI (AIRPORT)	3	75	2025-10-01	27	100
624	2025-10-03	CHRYSOPOULI (AIRPORT)	3	100	2025-10-02	27	99.9512
627	2025-10-02	ALEXANDROUPOLI (AIRPORT)	3	63	2025-10-01	27	35.0625
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	3	100	2025-10-02	27	99.0137
