obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	icon_dates	icon_td_table_h	icon_td_table
606	2025-10-01	SERRAI	3	12.65	2025-10-01	3	10.8374
606	2025-10-02	SERRAI	3	11.65	2025-10-02	3	12.1694
606	2025-10-03	SERRAI	3	10.25	2025-10-03	3	9.86856
606	2025-10-04	SERRAI	3	5.45	2025-10-04	3	5.15158
606	2025-10-05	SERRAI	3	5.15	2025-10-05	3	4.38956
606	2025-10-06	SERRAI	3	11.75	2025-10-06	3	10.5101
606	2025-10-07	SERRAI	3	8.95	2025-10-07	3	9.98347
606	2025-10-08	SERRAI	3	6.45	2025-10-08	3	7.85489
606	2025-10-09	SERRAI	3	7.45	2025-10-09	3	7.73352
606	2025-10-10	SERRAI	3	6.95	2025-10-10	3	6.83739
606	2025-10-11	SERRAI	3	7.65	2025-10-11	3	8.66788
606	2025-10-12	SERRAI	3	6.25	2025-10-12	3	6.06236
606	2025-10-13	SERRAI	3	6.75	2025-10-13	3	6.48416
606	2025-10-14	SERRAI	3	7.95	2025-10-14	3	7.38371
606	2025-10-15	SERRAI	3	8.15	2025-10-15	3	7.46555
606	2025-10-16	SERRAI	3	8.75	2025-10-16	3	9.0977
606	2025-10-17	SERRAI	3	8.45	2025-10-17	3	9.06918
606	2025-10-18	SERRAI	3	12.95	2025-10-18	3	11.9331
606	2025-10-19	SERRAI	3	10.25	2025-10-19	3	10.7226
606	2025-10-20	SERRAI	3	7.25	2025-10-20	3	9.41048
606	2025-10-21	SERRAI	3	12.25	2025-10-21	3	10.8405
606	2025-10-22	SERRAI	3	10.95	2025-10-22	3	11.5607
606	2025-10-23	SERRAI	3	12.25	2025-10-23	3	12.2755
606	2025-10-24	SERRAI	3	14.25	2025-10-24	3	14.9769
606	2025-10-27	SERRAI	3	10.95	2025-10-27	3	11.5892
606	2025-10-28	SERRAI	3	6.95	2025-10-28	3	6.07266
606	2025-10-29	SERRAI	3	3.65	2025-10-29	3	1.39554
606	2025-10-30	SERRAI	3	4.15	2025-10-30	3	2.4126
606	2025-10-31	SERRAI	3	6.25	2025-10-31	3	5.25012
613	2025-10-01	FLORINA	3	8.25	2025-10-01	3	7.32669
613	2025-10-03	FLORINA	3	3.15	2025-10-03	3	1.5043
613	2025-10-04	FLORINA	3	1.95	2025-10-04	3	-0.287872
613	2025-10-07	FLORINA	3	4.75	2025-10-07	3	3.75105
613	2025-10-08	FLORINA	3	6.75	2025-10-08	3	5.4086
613	2025-10-09	FLORINA	3	7.45	2025-10-09	3	4.45129
613	2025-10-11	FLORINA	3	8.95	2025-10-11	3	8.3378
613	2025-10-12	FLORINA	3	7.45	2025-10-12	3	5.29674
613	2025-10-14	FLORINA	3	6.65	2025-10-14	3	3.96867
613	2025-10-16	FLORINA	3	9.95	2025-10-16	3	8.55766
613	2025-10-19	FLORINA	3	10.25	2025-10-19	3	9.08102
613	2025-10-22	FLORINA	3	12.45	2025-10-22	3	9.41324
613	2025-10-24	FLORINA	3	11.65	2025-10-24	3	10.8002
613	2025-10-25	FLORINA	3	3.75	2025-10-25	3	4.79729
613	2025-10-26	FLORINA	3	6.75	2025-10-26	3	5.88531
613	2025-10-27	FLORINA	3	13.45	2025-10-27	3	11.0315
622	2025-10-01	THESSALONIKI (AIRPORT)	3	17.25	2025-10-01	3	15.4888
622	2025-10-02	THESSALONIKI (AIRPORT)	3	14.95	2025-10-02	3	13.4633
622	2025-10-03	THESSALONIKI (AIRPORT)	3	9.65	2025-10-03	3	5.24063
622	2025-10-04	THESSALONIKI (AIRPORT)	3	3.65	2025-10-04	3	3.60275
622	2025-10-05	THESSALONIKI (AIRPORT)	3	5.95	2025-10-05	3	8.25479
622	2025-10-06	THESSALONIKI (AIRPORT)	3	15.45	2025-10-06	3	14.4437
622	2025-10-07	THESSALONIKI (AIRPORT)	3	7.75	2025-10-07	3	7.7032
622	2025-10-08	THESSALONIKI (AIRPORT)	3	7.65	2025-10-08	3	8.78165
622	2025-10-09	THESSALONIKI (AIRPORT)	3	8.15	2025-10-09	3	8.18372
622	2025-10-10	THESSALONIKI (AIRPORT)	3	7.75	2025-10-10	3	8.5161
622	2025-10-11	THESSALONIKI (AIRPORT)	3	9.75	2025-10-11	3	10.2528
622	2025-10-12	THESSALONIKI (AIRPORT)	3	6.65	2025-10-12	3	8.68053
622	2025-10-13	THESSALONIKI (AIRPORT)	3	7.45	2025-10-13	3	7.62186
622	2025-10-14	THESSALONIKI (AIRPORT)	3	8.65	2025-10-14	3	7.27043
622	2025-10-15	THESSALONIKI (AIRPORT)	3	7.95	2025-10-15	3	8.02609
622	2025-10-16	THESSALONIKI (AIRPORT)	3	10.25	2025-10-16	3	10.4825
622	2025-10-17	THESSALONIKI (AIRPORT)	3	12.25	2025-10-17	3	12.6268
622	2025-10-18	THESSALONIKI (AIRPORT)	3	14.95	2025-10-18	3	13.9956
622	2025-10-19	THESSALONIKI (AIRPORT)	3	10.75	2025-10-19	3	10.54
622	2025-10-20	THESSALONIKI (AIRPORT)	3	10.95	2025-10-20	3	12.1868
622	2025-10-21	THESSALONIKI (AIRPORT)	3	10.75	2025-10-21	3	11.3453
622	2025-10-22	THESSALONIKI (AIRPORT)	3	13.75	2025-10-22	3	13.6701
622	2025-10-23	THESSALONIKI (AIRPORT)	3	12.45	2025-10-23	3	14.0006
622	2025-10-24	THESSALONIKI (AIRPORT)	3	16.45	2025-10-24	3	15.3275
622	2025-10-25	THESSALONIKI (AIRPORT)	3	7.75	2025-10-25	3	9.36565
622	2025-10-26	THESSALONIKI (AIRPORT)	3	8.75	2025-10-26	3	9.62164
622	2025-10-27	THESSALONIKI (AIRPORT)	3	13.45	2025-10-27	3	14.3392
622	2025-10-28	THESSALONIKI (AIRPORT)	3	9.75	2025-10-28	3	10.8637
622	2025-10-29	THESSALONIKI (AIRPORT)	3	6.45	2025-10-29	3	4.2139
622	2025-10-30	THESSALONIKI (AIRPORT)	3	8.75	2025-10-30	3	9.104
622	2025-10-31	THESSALONIKI (AIRPORT)	3	11.45	2025-10-31	3	11.9171
624	2025-10-01	CHRYSOPOULI (AIRPORT)	3	11.25	2025-10-01	3	9.59329
624	2025-10-02	CHRYSOPOULI (AIRPORT)	3	10.45	2025-10-02	3	8.24947
624	2025-10-03	CHRYSOPOULI (AIRPORT)	3	16.25	2025-10-03	3	16.1625
627	2025-10-01	ALEXANDROUPOLI (AIRPORT)	3	9.95	2025-10-01	3	10.7173
627	2025-10-02	ALEXANDROUPOLI (AIRPORT)	3	9.45	2025-10-02	3	10.1752
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	3	16.45	2025-10-03	3	16.1938
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	3	10.25	2025-10-04	3	11.3537
627	2025-10-05	ALEXANDROUPOLI (AIRPORT)	3	7.25	2025-10-05	3	10.5263
627	2025-10-06	ALEXANDROUPOLI (AIRPORT)	3	12.75	2025-10-06	3	15.1214
627	2025-10-07	ALEXANDROUPOLI (AIRPORT)	3	10.65	2025-10-07	3	9.53035
627	2025-10-08	ALEXANDROUPOLI (AIRPORT)	3	10.25	2025-10-08	3	8.69962
627	2025-10-09	ALEXANDROUPOLI (AIRPORT)	3	11.45	2025-10-09	3	11.1036
627	2025-10-10	ALEXANDROUPOLI (AIRPORT)	3	8.75	2025-10-10	3	11.104
627	2025-10-11	ALEXANDROUPOLI (AIRPORT)	3	12.95	2025-10-11	3	12.6991
627	2025-10-12	ALEXANDROUPOLI (AIRPORT)	3	4.25	2025-10-12	3	9.06432
627	2025-10-13	ALEXANDROUPOLI (AIRPORT)	3	12.25	2025-10-13	3	11.7576
627	2025-10-14	ALEXANDROUPOLI (AIRPORT)	3	10.75	2025-10-14	3	9.60637
627	2025-10-15	ALEXANDROUPOLI (AIRPORT)	3	11.75	2025-10-15	3	11.6648
627	2025-10-16	ALEXANDROUPOLI (AIRPORT)	3	9.95	2025-10-16	3	9.90727
627	2025-10-17	ALEXANDROUPOLI (AIRPORT)	3	9.65	2025-10-17	3	9.46762
627	2025-10-18	ALEXANDROUPOLI (AIRPORT)	3	14.15	2025-10-18	3	13.5308
627	2025-10-19	ALEXANDROUPOLI (AIRPORT)	3	13.75	2025-10-19	3	13.7783
627	2025-10-20	ALEXANDROUPOLI (AIRPORT)	3	7.95	2025-10-20	3	8.95052
627	2025-10-21	ALEXANDROUPOLI (AIRPORT)	3	5.95	2025-10-21	3	9.34924
627	2025-10-22	ALEXANDROUPOLI (AIRPORT)	3	6.95	2025-10-22	3	11.4162
627	2025-10-23	ALEXANDROUPOLI (AIRPORT)	3	13.95	2025-10-23	3	15.8283
627	2025-10-24	ALEXANDROUPOLI (AIRPORT)	3	17.75	2025-10-24	3	18.2816
627	2025-10-25	ALEXANDROUPOLI (AIRPORT)	3	13.75	2025-10-25	3	13.35
627	2025-10-26	ALEXANDROUPOLI (AIRPORT)	3	11.25	2025-10-26	3	13.1509
627	2025-10-27	ALEXANDROUPOLI (AIRPORT)	3	18.45	2025-10-27	3	18.2269
627	2025-10-28	ALEXANDROUPOLI (AIRPORT)	3	9.65	2025-10-28	3	10.5453
627	2025-10-29	ALEXANDROUPOLI (AIRPORT)	3	5.45	2025-10-29	3	8.66409
627	2025-10-30	ALEXANDROUPOLI (AIRPORT)	3	5.15	2025-10-30	3	8.95166
627	2025-10-31	ALEXANDROUPOLI (AIRPORT)	3	6.95	2025-10-31	3	12.0568
632	2025-10-01	KOZANI (AIRPORT)	3	9.75	2025-10-01	3	10.564
632	2025-10-02	KOZANI (AIRPORT)	3	10.45	2025-10-02	3	10.7563
632	2025-10-03	KOZANI (AIRPORT)	3	2.25	2025-10-03	3	1.77872
632	2025-10-04	KOZANI (AIRPORT)	3	-1.25	2025-10-04	3	0.115448
632	2025-10-05	KOZANI (AIRPORT)	3	2.25	2025-10-05	3	4.79385
632	2025-10-06	KOZANI (AIRPORT)	3	10.45	2025-10-06	3	9.35774
632	2025-10-07	KOZANI (AIRPORT)	3	2.45	2025-10-07	3	3.01863
632	2025-10-08	KOZANI (AIRPORT)	3	3.65	2025-10-08	3	4.16934
632	2025-10-09	KOZANI (AIRPORT)	3	3.45	2025-10-09	3	4.45325
632	2025-10-10	KOZANI (AIRPORT)	3	4.95	2025-10-10	3	5.61961
632	2025-10-11	KOZANI (AIRPORT)	3	5.75	2025-10-11	3	7.78897
632	2025-10-12	KOZANI (AIRPORT)	3	3.45	2025-10-12	3	5.62975
632	2025-10-13	KOZANI (AIRPORT)	3	4.75	2025-10-13	3	5.57889
632	2025-10-14	KOZANI (AIRPORT)	3	2.45	2025-10-14	3	4.92961
632	2025-10-15	KOZANI (AIRPORT)	3	3.65	2025-10-15	3	6.35715
632	2025-10-16	KOZANI (AIRPORT)	3	5.75	2025-10-16	3	7.74223
632	2025-10-17	KOZANI (AIRPORT)	3	9.95	2025-10-17	3	9.12192
632	2025-10-19	KOZANI (AIRPORT)	3	9.65	2025-10-19	3	8.20016
632	2025-10-20	KOZANI (AIRPORT)	3	4.95	2025-10-20	3	6.63899
632	2025-10-21	KOZANI (AIRPORT)	3	10.25	2025-10-21	3	10.2067
632	2025-10-22	KOZANI (AIRPORT)	3	10.75	2025-10-22	3	10.506
632	2025-10-23	KOZANI (AIRPORT)	3	10.45	2025-10-23	3	10.1003
632	2025-10-24	KOZANI (AIRPORT)	3	10.25	2025-10-24	3	12.1947
632	2025-10-25	KOZANI (AIRPORT)	3	4.25	2025-10-25	3	6.30705
