obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
624	2025-10-20	CHRYSOPOULI (AIRPORT)	15	13	2025-10-20	15	14.8711
624	2025-10-21	CHRYSOPOULI (AIRPORT)	15	75	2025-10-21	15	95.5469
624	2025-10-22	CHRYSOPOULI (AIRPORT)	15	75	2025-10-22	15	41.5293
624	2025-10-23	CHRYSOPOULI (AIRPORT)	15	13	2025-10-23	15	6.37891
624	2025-10-24	CHRYSOPOULI (AIRPORT)	15	25	2025-10-24	15	0.625
624	2025-10-25	CHRYSOPOULI (AIRPORT)	15	25	2025-10-25	15	0.140625
624	2025-10-26	CHRYSOPOULI (AIRPORT)	15	75	2025-10-26	15	85.8223
624	2025-10-27	CHRYSOPOULI (AIRPORT)	15	25	2025-10-27	15	2.60938
624	2025-10-28	CHRYSOPOULI (AIRPORT)	15	63	2025-10-28	15	9.64453
624	2025-10-29	CHRYSOPOULI (AIRPORT)	15	0	2025-10-29	15	1.0293
624	2025-10-30	CHRYSOPOULI (AIRPORT)	15	25	2025-10-30	15	32.6289
624	2025-10-31	CHRYSOPOULI (AIRPORT)	15	63	2025-10-31	15	100
627	2025-10-01	ALEXANDROUPOLI (AIRPORT)	15	88	2025-10-01	15	100
627	2025-10-02	ALEXANDROUPOLI (AIRPORT)	15	100	2025-10-02	15	100
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	15	50	2025-10-03	15	24.6738
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	15	25	2025-10-04	15	10.7363
627	2025-10-05	ALEXANDROUPOLI (AIRPORT)	15	38	2025-10-05	15	15.8262
627	2025-10-06	ALEXANDROUPOLI (AIRPORT)	15	88	2025-10-06	15	100
627	2025-10-07	ALEXANDROUPOLI (AIRPORT)	15	100	2025-10-07	15	100
627	2025-10-08	ALEXANDROUPOLI (AIRPORT)	15	88	2025-10-08	15	72.375
627	2025-10-09	ALEXANDROUPOLI (AIRPORT)	15	25	2025-10-09	15	21.7988
627	2025-10-10	ALEXANDROUPOLI (AIRPORT)	15	13	2025-10-10	15	3.7207
627	2025-10-11	ALEXANDROUPOLI (AIRPORT)	15	75	2025-10-11	15	30.8379
627	2025-10-12	ALEXANDROUPOLI (AIRPORT)	15	88	2025-10-12	15	96.8535
627	2025-10-13	ALEXANDROUPOLI (AIRPORT)	15	63	2025-10-13	15	99.9336
627	2025-10-14	ALEXANDROUPOLI (AIRPORT)	15	75	2025-10-14	15	33.3555
627	2025-10-15	ALEXANDROUPOLI (AIRPORT)	15	75	2025-10-15	15	32.3555
627	2025-10-16	ALEXANDROUPOLI (AIRPORT)	15	88	2025-10-16	15	100
627	2025-10-17	ALEXANDROUPOLI (AIRPORT)	15	75	2025-10-17	15	100
627	2025-10-18	ALEXANDROUPOLI (AIRPORT)	15	75	2025-10-18	15	36.6699
627	2025-10-19	ALEXANDROUPOLI (AIRPORT)	15	88	2025-10-19	15	43.7871
627	2025-10-20	ALEXANDROUPOLI (AIRPORT)	15	13	2025-10-20	15	0.777344
627	2025-10-21	ALEXANDROUPOLI (AIRPORT)	15	100	2025-10-21	15	99.875
627	2025-10-22	ALEXANDROUPOLI (AIRPORT)	15	88	2025-10-22	15	100
627	2025-10-23	ALEXANDROUPOLI (AIRPORT)	15	25	2025-10-23	15	9.42969
627	2025-10-24	ALEXANDROUPOLI (AIRPORT)	15	75	2025-10-24	15	1.37305
627	2025-10-25	ALEXANDROUPOLI (AIRPORT)	15	63	2025-10-25	15	87.8418
627	2025-10-26	ALEXANDROUPOLI (AIRPORT)	15	75	2025-10-26	15	58.3047
627	2025-10-27	ALEXANDROUPOLI (AIRPORT)	15	88	2025-10-27	15	99.9844
627	2025-10-28	ALEXANDROUPOLI (AIRPORT)	15	88	2025-10-28	15	51.4902
627	2025-10-29	ALEXANDROUPOLI (AIRPORT)	15	0	2025-10-29	15	0
627	2025-10-30	ALEXANDROUPOLI (AIRPORT)	15	25	2025-10-30	15	0.00585938
627	2025-10-31	ALEXANDROUPOLI (AIRPORT)	15	63	2025-10-31	15	100
641	2025-10-01	KERKYRA (AIRPORT)	15	88	2025-10-01	15	100
641	2025-10-02	KERKYRA (AIRPORT)	15	50	2025-10-02	15	89.4785
641	2025-10-03	KERKYRA (AIRPORT)	15	63	2025-10-03	15	90.3848
641	2025-10-04	KERKYRA (AIRPORT)	15	25	2025-10-04	15	23.2871
641	2025-10-05	KERKYRA (AIRPORT)	15	88	2025-10-05	15	87.7754
641	2025-10-06	KERKYRA (AIRPORT)	15	50	2025-10-06	15	8.3125
641	2025-10-07	KERKYRA (AIRPORT)	15	50	2025-10-07	15	0.503906
641	2025-10-08	KERKYRA (AIRPORT)	15	50	2025-10-08	15	8.49609
641	2025-10-09	KERKYRA (AIRPORT)	15	13	2025-10-09	15	0
641	2025-10-10	KERKYRA (AIRPORT)	15	63	2025-10-10	15	70.6875
641	2025-10-11	KERKYRA (AIRPORT)	15	50	2025-10-11	15	9.43555
641	2025-10-12	KERKYRA (AIRPORT)	15	25	2025-10-12	15	13.6445
641	2025-10-13	KERKYRA (AIRPORT)	15	75	2025-10-13	15	100
641	2025-10-14	KERKYRA (AIRPORT)	15	38	2025-10-14	15	11.4355
641	2025-10-15	KERKYRA (AIRPORT)	15	50	2025-10-15	15	99.9141
641	2025-10-16	KERKYRA (AIRPORT)	15	100	2025-10-16	15	100
641	2025-10-17	KERKYRA (AIRPORT)	15	75	2025-10-17	15	76.6113
641	2025-10-18	KERKYRA (AIRPORT)	15	50	2025-10-18	15	100
641	2025-10-19	KERKYRA (AIRPORT)	15	50	2025-10-19	15	20.709
641	2025-10-20	KERKYRA (AIRPORT)	15	50	2025-10-20	15	4.93164
641	2025-10-21	KERKYRA (AIRPORT)	15	75	2025-10-21	15	63.6758
641	2025-10-22	KERKYRA (AIRPORT)	15	75	2025-10-22	15	100
641	2025-10-23	KERKYRA (AIRPORT)	15	75	2025-10-23	15	99.8633
641	2025-10-24	KERKYRA (AIRPORT)	15	25	2025-10-24	15	0.00390625
641	2025-10-25	KERKYRA (AIRPORT)	15	38	2025-10-25	15	28.7148
641	2025-10-26	KERKYRA (AIRPORT)	15	75	2025-10-26	15	33.3594
641	2025-10-27	KERKYRA (AIRPORT)	15	38	2025-10-27	15	0.228516
641	2025-10-28	KERKYRA (AIRPORT)	15	50	2025-10-28	15	2.66992
641	2025-10-29	KERKYRA (AIRPORT)	15	13	2025-10-29	15	0
641	2025-10-30	KERKYRA (AIRPORT)	15	75	2025-10-30	15	47.0391
641	2025-10-31	KERKYRA (AIRPORT)	15	88	2025-10-31	15	100
642	2025-10-01	IOANNINA (AIRPORT)	15	88	2025-10-01	15	98.0801
642	2025-10-02	IOANNINA (AIRPORT)	15	88	2025-10-02	15	100
642	2025-10-03	IOANNINA (AIRPORT)	15	88	2025-10-03	15	67.3008
642	2025-10-04	IOANNINA (AIRPORT)	15	75	2025-10-04	15	27.6582
642	2025-10-05	IOANNINA (AIRPORT)	15	75	2025-10-05	15	26.8926
642	2025-10-06	IOANNINA (AIRPORT)	15	63	2025-10-06	15	17.0195
642	2025-10-07	IOANNINA (AIRPORT)	15	63	2025-10-07	15	24.6582
642	2025-10-08	IOANNINA (AIRPORT)	15	75	2025-10-08	15	22.416
642	2025-10-09	IOANNINA (AIRPORT)	15	0	2025-10-09	15	0.265625
642	2025-10-10	IOANNINA (AIRPORT)	15	50	2025-10-10	15	93.4355
642	2025-10-11	IOANNINA (AIRPORT)	15	25	2025-10-11	15	17.2617
642	2025-10-12	IOANNINA (AIRPORT)	15	0	2025-10-12	15	49.1953
642	2025-10-13	IOANNINA (AIRPORT)	15	100	2025-10-13	15	99.9844
642	2025-10-14	IOANNINA (AIRPORT)	15	13	2025-10-14	15	4.69727
642	2025-10-15	IOANNINA (AIRPORT)	15	63	2025-10-15	15	63.5703
642	2025-10-16	IOANNINA (AIRPORT)	15	88	2025-10-16	15	100
642	2025-10-17	IOANNINA (AIRPORT)	15	75	2025-10-17	15	85.7949
642	2025-10-18	IOANNINA (AIRPORT)	15	63	2025-10-18	15	98.1074
642	2025-10-19	IOANNINA (AIRPORT)	15	25	2025-10-19	15	21.209
642	2025-10-20	IOANNINA (AIRPORT)	15	38	2025-10-20	15	31.9004
642	2025-10-21	IOANNINA (AIRPORT)	15	88	2025-10-21	15	93.8203
642	2025-10-22	IOANNINA (AIRPORT)	15	88	2025-10-22	15	99.627
642	2025-10-23	IOANNINA (AIRPORT)	15	75	2025-10-23	15	98.5879
642	2025-10-24	IOANNINA (AIRPORT)	15	25	2025-10-24	15	0
642	2025-10-25	IOANNINA (AIRPORT)	15	75	2025-10-25	15	15.2871
642	2025-10-26	IOANNINA (AIRPORT)	15	88	2025-10-26	15	100
642	2025-10-27	IOANNINA (AIRPORT)	15	13	2025-10-27	15	0.765625
642	2025-10-28	IOANNINA (AIRPORT)	15	38	2025-10-28	15	16.1953
642	2025-10-29	IOANNINA (AIRPORT)	15	13	2025-10-29	15	14.2031
642	2025-10-30	IOANNINA (AIRPORT)	15	75	2025-10-30	15	67.6152
642	2025-10-31	IOANNINA (AIRPORT)	15	88	2025-10-31	15	99.9609
643	2025-10-01	AKTION (AIRPORT)	15	63	2025-10-01	15	99.9453
643	2025-10-02	AKTION (AIRPORT)	15	88	2025-10-02	15	100
643	2025-10-03	AKTION (AIRPORT)	15	88	2025-10-03	15	85.9277
643	2025-10-04	AKTION (AIRPORT)	15	38	2025-10-04	15	0.912109
643	2025-10-05	AKTION (AIRPORT)	15	50	2025-10-05	15	5.07422
643	2025-10-06	AKTION (AIRPORT)	15	50	2025-10-06	15	10.2695
643	2025-10-07	AKTION (AIRPORT)	15	63	2025-10-07	15	16.4062
643	2025-10-08	AKTION (AIRPORT)	15	50	2025-10-08	15	92.6699
643	2025-10-09	AKTION (AIRPORT)	15	0	2025-10-09	15	0.878906
643	2025-10-10	AKTION (AIRPORT)	15	38	2025-10-10	15	68.6289
643	2025-10-11	AKTION (AIRPORT)	15	13	2025-10-11	15	2.87109
643	2025-10-12	AKTION (AIRPORT)	15	0	2025-10-12	15	0
643	2025-10-13	AKTION (AIRPORT)	15	63	2025-10-13	15	100
643	2025-10-14	AKTION (AIRPORT)	15	13	2025-10-14	15	3.64648
643	2025-10-15	AKTION (AIRPORT)	15	13	2025-10-15	15	59.7559
643	2025-10-16	AKTION (AIRPORT)	15	100	2025-10-16	15	100
643	2025-10-17	AKTION (AIRPORT)	15	75	2025-10-17	15	44.5039
643	2025-10-18	AKTION (AIRPORT)	15	25	2025-10-18	15	100
643	2025-10-19	AKTION (AIRPORT)	15	88	2025-10-19	15	45.875
643	2025-10-20	AKTION (AIRPORT)	15	38	2025-10-20	15	81.8633
643	2025-10-21	AKTION (AIRPORT)	15	75	2025-10-21	15	51.627
643	2025-10-22	AKTION (AIRPORT)	15	75	2025-10-22	15	92.2734
643	2025-10-23	AKTION (AIRPORT)	15	38	2025-10-23	15	98.0078
643	2025-10-24	AKTION (AIRPORT)	15	63	2025-10-24	15	24.0762
643	2025-10-25	AKTION (AIRPORT)	15	25	2025-10-25	15	25.2207
643	2025-10-26	AKTION (AIRPORT)	15	63	2025-10-26	15	4.39844
643	2025-10-27	AKTION (AIRPORT)	15	38	2025-10-27	15	5.4082
643	2025-10-28	AKTION (AIRPORT)	15	13	2025-10-28	15	1.79102
643	2025-10-29	AKTION (AIRPORT)	15	0	2025-10-29	15	1.37695
643	2025-10-30	AKTION (AIRPORT)	15	38	2025-10-30	15	0.15625
643	2025-10-31	AKTION (AIRPORT)	15	63	2025-10-31	15	99.9961
648	2025-10-01	LARISSA (AIRPORT)	15	50	2025-10-01	15	99.8789
648	2025-10-02	LARISSA (AIRPORT)	15	100	2025-10-02	15	100
648	2025-10-03	LARISSA (AIRPORT)	15	63	2025-10-03	15	60.5586
648	2025-10-04	LARISSA (AIRPORT)	15	38	2025-10-04	15	13.7383
648	2025-10-05	LARISSA (AIRPORT)	15	63	2025-10-05	15	0.416016
648	2025-10-06	LARISSA (AIRPORT)	15	63	2025-10-06	15	79.4805
648	2025-10-07	LARISSA (AIRPORT)	15	75	2025-10-07	15	46.0078
648	2025-10-08	LARISSA (AIRPORT)	15	63	2025-10-08	15	100
648	2025-10-09	LARISSA (AIRPORT)	15	0	2025-10-09	15	5.45898
648	2025-10-10	LARISSA (AIRPORT)	15	50	2025-10-10	15	100
648	2025-10-11	LARISSA (AIRPORT)	15	38	2025-10-11	15	6.73438
648	2025-10-12	LARISSA (AIRPORT)	15	25	2025-10-12	15	0.228516
648	2025-10-13	LARISSA (AIRPORT)	15	75	2025-10-13	15	100
648	2025-10-14	LARISSA (AIRPORT)	15	13	2025-10-14	15	1.04688
648	2025-10-15	LARISSA (AIRPORT)	15	38	2025-10-15	15	22.0547
648	2025-10-16	LARISSA (AIRPORT)	15	75	2025-10-16	15	100
648	2025-10-17	LARISSA (AIRPORT)	15	100	2025-10-17	15	99.9961
648	2025-10-18	LARISSA (AIRPORT)	15	75	2025-10-18	15	13.0137
648	2025-10-19	LARISSA (AIRPORT)	15	38	2025-10-19	15	70.2754
648	2025-10-20	LARISSA (AIRPORT)	15	88	2025-10-20	15	98.8105
648	2025-10-21	LARISSA (AIRPORT)	15	75	2025-10-21	15	31.5312
648	2025-10-22	LARISSA (AIRPORT)	15	63	2025-10-22	15	99.7812
648	2025-10-23	LARISSA (AIRPORT)	15	25	2025-10-23	15	26.7637
648	2025-10-24	LARISSA (AIRPORT)	15	38	2025-10-24	15	0.617188
648	2025-10-25	LARISSA (AIRPORT)	15	25	2025-10-25	15	1.50781
648	2025-10-26	LARISSA (AIRPORT)	15	63	2025-10-26	15	50.582
648	2025-10-27	LARISSA (AIRPORT)	15	38	2025-10-27	15	11.4102
648	2025-10-28	LARISSA (AIRPORT)	15	25	2025-10-28	15	24.1914
648	2025-10-29	LARISSA (AIRPORT)	15	0	2025-10-29	15	0
648	2025-10-30	LARISSA (AIRPORT)	15	75	2025-10-30	15	100
648	2025-10-31	LARISSA (AIRPORT)	15	63	2025-10-31	15	77.6914
650	2025-10-01	LIMNOS (AIRPORT)	15	75	2025-10-01	15	83.0508
650	2025-10-02	LIMNOS (AIRPORT)	15	100	2025-10-02	15	100
650	2025-10-03	LIMNOS (AIRPORT)	15	63	2025-10-03	15	76.9082
650	2025-10-04	LIMNOS (AIRPORT)	15	13	2025-10-04	15	2.69727
650	2025-10-05	LIMNOS (AIRPORT)	15	38	2025-10-05	15	2.14453
650	2025-10-06	LIMNOS (AIRPORT)	15	88	2025-10-06	15	88.8301
650	2025-10-07	LIMNOS (AIRPORT)	15	88	2025-10-07	15	81.5391
650	2025-10-08	LIMNOS (AIRPORT)	15	75	2025-10-08	15	39.5723
650	2025-10-09	LIMNOS (AIRPORT)	15	25	2025-10-09	15	0.00976562
650	2025-10-10	LIMNOS (AIRPORT)	15	25	2025-10-10	15	86.5449
650	2025-10-11	LIMNOS (AIRPORT)	15	63	2025-10-11	15	97.3145
650	2025-10-12	LIMNOS (AIRPORT)	15	38	2025-10-12	15	0.212891
650	2025-10-13	LIMNOS (AIRPORT)	15	75	2025-10-13	15	99.9961
650	2025-10-14	LIMNOS (AIRPORT)	15	25	2025-10-14	15	12.1621
650	2025-10-15	LIMNOS (AIRPORT)	15	75	2025-10-15	15	77.6328
650	2025-10-16	LIMNOS (AIRPORT)	15	75	2025-10-16	15	99.9609
650	2025-10-17	LIMNOS (AIRPORT)	15	75	2025-10-17	15	99.9297
650	2025-10-18	LIMNOS (AIRPORT)	15	63	2025-10-18	15	43.6855
650	2025-10-19	LIMNOS (AIRPORT)	15	50	2025-10-19	15	96.4609
650	2025-10-20	LIMNOS (AIRPORT)	15	50	2025-10-20	15	3.26758
650	2025-10-21	LIMNOS (AIRPORT)	15	88	2025-10-21	15	99.9961
650	2025-10-22	LIMNOS (AIRPORT)	15	88	2025-10-22	15	39.4629
650	2025-10-23	LIMNOS (AIRPORT)	15	38	2025-10-23	15	13.9004
650	2025-10-24	LIMNOS (AIRPORT)	15	38	2025-10-24	15	4.29688
650	2025-10-25	LIMNOS (AIRPORT)	15	38	2025-10-25	15	67.1055
650	2025-10-26	LIMNOS (AIRPORT)	15	75	2025-10-26	15	26.3086
650	2025-10-27	LIMNOS (AIRPORT)	15	88	2025-10-27	15	100
650	2025-10-28	LIMNOS (AIRPORT)	15	25	2025-10-28	15	4.26562
650	2025-10-29	LIMNOS (AIRPORT)	15	13	2025-10-29	15	0
650	2025-10-30	LIMNOS (AIRPORT)	15	13	2025-10-30	15	6.12891
650	2025-10-31	LIMNOS (AIRPORT)	15	63	2025-10-31	15	91.2754
667	2025-10-01	MYTILINI (AIRPORT)	15	25	2025-10-01	15	0
667	2025-10-02	MYTILINI (AIRPORT)	15	100	2025-10-02	15	100
667	2025-10-03	MYTILINI (AIRPORT)	15	38	2025-10-03	15	21.1426
667	2025-10-04	MYTILINI (AIRPORT)	15	25	2025-10-04	15	9.62305
667	2025-10-05	MYTILINI (AIRPORT)	15	38	2025-10-05	15	0.00585938
667	2025-10-06	MYTILINI (AIRPORT)	15	88	2025-10-06	15	99.9277
667	2025-10-07	MYTILINI (AIRPORT)	15	38	2025-10-07	15	41.3398
667	2025-10-08	MYTILINI (AIRPORT)	15	50	2025-10-08	15	97.7227
667	2025-10-09	MYTILINI (AIRPORT)	15	25	2025-10-09	15	12.9277
667	2025-10-10	MYTILINI (AIRPORT)	15	13	2025-10-10	15	7.08594
667	2025-10-11	MYTILINI (AIRPORT)	15	88	2025-10-11	15	100
667	2025-10-12	MYTILINI (AIRPORT)	15	13	2025-10-12	15	0.275391
667	2025-10-13	MYTILINI (AIRPORT)	15	75	2025-10-13	15	100
667	2025-10-14	MYTILINI (AIRPORT)	15	25	2025-10-14	15	10.5781
667	2025-10-15	MYTILINI (AIRPORT)	15	50	2025-10-15	15	97.3086
667	2025-10-16	MYTILINI (AIRPORT)	15	50	2025-10-16	15	74.8574
667	2025-10-17	MYTILINI (AIRPORT)	15	63	2025-10-17	15	56.6621
667	2025-10-18	MYTILINI (AIRPORT)	15	75	2025-10-18	15	5.33398
667	2025-10-19	MYTILINI (AIRPORT)	15	100	2025-10-19	15	100
667	2025-10-20	MYTILINI (AIRPORT)	15	50	2025-10-20	15	1.98047
667	2025-10-21	MYTILINI (AIRPORT)	15	88	2025-10-21	15	99.8477
667	2025-10-22	MYTILINI (AIRPORT)	15	63	2025-10-22	15	99.2012
667	2025-10-23	MYTILINI (AIRPORT)	15	100	2025-10-23	15	45.4434
667	2025-10-24	MYTILINI (AIRPORT)	15	75	2025-10-24	15	4.83398
667	2025-10-25	MYTILINI (AIRPORT)	15	50	2025-10-25	15	0.00390625
667	2025-10-26	MYTILINI (AIRPORT)	15	63	2025-10-26	15	10.8223
667	2025-10-27	MYTILINI (AIRPORT)	15	75	2025-10-27	15	44.2754
667	2025-10-28	MYTILINI (AIRPORT)	15	25	2025-10-28	15	19.9766
667	2025-10-29	MYTILINI (AIRPORT)	15	0	2025-10-29	15	0
667	2025-10-30	MYTILINI (AIRPORT)	15	38	2025-10-30	15	41.791
667	2025-10-31	MYTILINI (AIRPORT)	15	75	2025-10-31	15	97.9766
682	2025-10-01	ANDRAVIDA (AIRPORT)	15	63	2025-10-01	15	14.9141
682	2025-10-02	ANDRAVIDA (AIRPORT)	15	88	2025-10-02	15	69.3691
682	2025-10-03	ANDRAVIDA (AIRPORT)	15	75	2025-10-03	15	72.6777
682	2025-10-04	ANDRAVIDA (AIRPORT)	15	63	2025-10-04	15	16.8184
682	2025-10-05	ANDRAVIDA (AIRPORT)	15	25	2025-10-05	15	71.6621
682	2025-10-06	ANDRAVIDA (AIRPORT)	15	75	2025-10-06	15	74.1973
682	2025-10-07	ANDRAVIDA (AIRPORT)	15	63	2025-10-07	15	31.0488
682	2025-10-08	ANDRAVIDA (AIRPORT)	15	75	2025-10-08	15	52.377
682	2025-10-09	ANDRAVIDA (AIRPORT)	15	13	2025-10-09	15	31.0488
682	2025-10-10	ANDRAVIDA (AIRPORT)	15	25	2025-10-10	15	0.0644531
682	2025-10-11	ANDRAVIDA (AIRPORT)	15	25	2025-10-11	15	0.259766
682	2025-10-12	ANDRAVIDA (AIRPORT)	15	25	2025-10-12	15	37.0664
682	2025-10-13	ANDRAVIDA (AIRPORT)	15	88	2025-10-13	15	99.5703
682	2025-10-14	ANDRAVIDA (AIRPORT)	15	38	2025-10-14	15	19.0762
682	2025-10-15	ANDRAVIDA (AIRPORT)	15	50	2025-10-15	15	30.2207
682	2025-10-16	ANDRAVIDA (AIRPORT)	15	100	2025-10-16	15	100
682	2025-10-17	ANDRAVIDA (AIRPORT)	15	100	2025-10-17	15	99.1582
682	2025-10-18	ANDRAVIDA (AIRPORT)	15	75	2025-10-18	15	98.4863
682	2025-10-19	ANDRAVIDA (AIRPORT)	15	63	2025-10-19	15	27.2578
682	2025-10-20	ANDRAVIDA (AIRPORT)	15	75	2025-10-20	15	99.9941
682	2025-10-21	ANDRAVIDA (AIRPORT)	15	75	2025-10-21	15	12.2344
682	2025-10-22	ANDRAVIDA (AIRPORT)	15	88	2025-10-22	15	100
682	2025-10-23	ANDRAVIDA (AIRPORT)	15	63	2025-10-23	15	26.0859
682	2025-10-24	ANDRAVIDA (AIRPORT)	15	38	2025-10-24	15	5.75195
682	2025-10-25	ANDRAVIDA (AIRPORT)	15	25	2025-10-25	15	0.253906
682	2025-10-26	ANDRAVIDA (AIRPORT)	15	63	2025-10-26	15	14.3711
682	2025-10-27	ANDRAVIDA (AIRPORT)	15	50	2025-10-27	15	13.0059
682	2025-10-28	ANDRAVIDA (AIRPORT)	15	25	2025-10-28	15	3.29883
682	2025-10-29	ANDRAVIDA (AIRPORT)	15	13	2025-10-29	15	0.15625
682	2025-10-30	ANDRAVIDA (AIRPORT)	15	38	2025-10-30	15	4.74219
682	2025-10-31	ANDRAVIDA (AIRPORT)	15	88	2025-10-31	15	99.9941
684	2025-10-01	SKYROS (AIRPORT)	15	63	2025-10-01	15	1.25391
684	2025-10-02	SKYROS (AIRPORT)	15	100	2025-10-02	15	97.6934
684	2025-10-03	SKYROS (AIRPORT)	15	75	2025-10-03	15	26.4961
684	2025-10-04	SKYROS (AIRPORT)	15	63	2025-10-04	15	53.0527
684	2025-10-05	SKYROS (AIRPORT)	15	0	2025-10-05	15	0.607422
684	2025-10-06	SKYROS (AIRPORT)	15	75	2025-10-06	15	99.9785
684	2025-10-07	SKYROS (AIRPORT)	15	88	2025-10-07	15	99.9941
684	2025-10-08	SKYROS (AIRPORT)	15	88	2025-10-08	15	34.6621
684	2025-10-09	SKYROS (AIRPORT)	15	13	2025-10-09	15	0
684	2025-10-10	SKYROS (AIRPORT)	15	25	2025-10-10	15	6.90234
684	2025-10-11	SKYROS (AIRPORT)	15	63	2025-10-11	15	8.11523
684	2025-10-12	SKYROS (AIRPORT)	15	25	2025-10-12	15	0.337891
684	2025-10-13	SKYROS (AIRPORT)	15	75	2025-10-13	15	88.5625
684	2025-10-14	SKYROS (AIRPORT)	15	50	2025-10-14	15	1.5293
684	2025-10-15	SKYROS (AIRPORT)	15	38	2025-10-15	15	3.52734
