obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
606	2025-11-03	SERRAI	9	13	2025-11-02	33	58.8066
606	2025-11-04	SERRAI	9	88	2025-11-03	33	98.3516
606	2025-11-05	SERRAI	9	50	2025-11-04	33	100
606	2025-11-06	SERRAI	9	100	2025-11-05	33	70.4766
606	2025-11-07	SERRAI	9	100	2025-11-06	33	94.959
606	2025-11-10	SERRAI	9	100	2025-11-09	33	100
606	2025-11-11	SERRAI	9	38	2025-11-10	33	26.834
606	2025-11-12	SERRAI	9	0	2025-11-11	33	2.83594
606	2025-11-13	SERRAI	9	38	2025-11-12	33	3.05469
606	2025-11-14	SERRAI	9	0	2025-11-13	33	0
606	2025-11-17	SERRAI	9	75	2025-11-16	33	84.2832
606	2025-11-18	SERRAI	9	100	2025-11-17	33	99.6797
606	2025-11-20	SERRAI	9	100	2025-11-19	33	99.9453
606	2025-11-24	SERRAI	9	0	2025-11-23	33	0
606	2025-11-25	SERRAI	9	50	2025-11-24	33	23.1895
606	2025-11-26	SERRAI	9	63	2025-11-25	33	99.3555
606	2025-11-27	SERRAI	9	100	2025-11-26	33	99.9121
606	2025-11-28	SERRAI	9	100	2025-11-27	33	99.3066
622	2025-11-02	THESSALONIKI (AIRPORT)	9	88	2025-11-01	33	0.226562
622	2025-11-03	THESSALONIKI (AIRPORT)	9	38	2025-11-02	33	28.7773
622	2025-11-04	THESSALONIKI (AIRPORT)	9	100	2025-11-03	33	95.0684
622	2025-11-05	THESSALONIKI (AIRPORT)	9	100	2025-11-04	33	100
622	2025-11-06	THESSALONIKI (AIRPORT)	9	88	2025-11-05	33	28.4434
622	2025-11-07	THESSALONIKI (AIRPORT)	9	50	2025-11-06	33	46.1602
622	2025-11-08	THESSALONIKI (AIRPORT)	9	88	2025-11-07	33	97.8477
622	2025-11-09	THESSALONIKI (AIRPORT)	9	25	2025-11-08	33	72.6289
622	2025-11-10	THESSALONIKI (AIRPORT)	9	100	2025-11-09	33	99.9961
622	2025-11-11	THESSALONIKI (AIRPORT)	9	38	2025-11-10	33	15.0664
622	2025-11-12	THESSALONIKI (AIRPORT)	9	13	2025-11-11	33	0
622	2025-11-13	THESSALONIKI (AIRPORT)	9	25	2025-11-12	33	17.5664
622	2025-11-14	THESSALONIKI (AIRPORT)	9	0	2025-11-13	33	0.666016
622	2025-11-15	THESSALONIKI (AIRPORT)	9	0	2025-11-14	33	4.75391
622	2025-11-16	THESSALONIKI (AIRPORT)	9	0	2025-11-15	33	1.92188
622	2025-11-17	THESSALONIKI (AIRPORT)	9	75	2025-11-16	33	64.9141
622	2025-11-18	THESSALONIKI (AIRPORT)	9	88	2025-11-17	33	98.1719
622	2025-11-19	THESSALONIKI (AIRPORT)	9	88	2025-11-18	33	99.9551
622	2025-11-20	THESSALONIKI (AIRPORT)	9	88	2025-11-19	33	94.0391
622	2025-11-21	THESSALONIKI (AIRPORT)	9	100	2025-11-20	33	98.4277
622	2025-11-22	THESSALONIKI (AIRPORT)	9	25	2025-11-21	33	4.48828
622	2025-11-23	THESSALONIKI (AIRPORT)	9	13	2025-11-22	33	13.6719
622	2025-11-24	THESSALONIKI (AIRPORT)	9	0	2025-11-23	33	0
622	2025-11-25	THESSALONIKI (AIRPORT)	9	88	2025-11-24	33	100
