obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	icon_dates	icon_td_table_h	icon_td_table
606	2025-11-02	SERRAI	0	6.75	2025-11-01	24	6.51999
606	2025-11-03	SERRAI	0	7.75	2025-11-02	24	8.22256
606	2025-11-05	SERRAI	0	11.75	2025-11-04	24	11.4494
606	2025-11-06	SERRAI	0	11.95	2025-11-05	24	11.0029
606	2025-11-07	SERRAI	0	11.25	2025-11-06	24	11.5238
606	2025-11-08	SERRAI	0	9.95	2025-11-07	24	10.7728
606	2025-11-09	SERRAI	0	14.15	2025-11-08	24	13.7838
606	2025-11-10	SERRAI	0	14.25	2025-11-09	24	14.3275
606	2025-11-11	SERRAI	0	13.25	2025-11-10	24	14.2267
606	2025-11-12	SERRAI	0	7.95	2025-11-11	24	7.45041
606	2025-11-13	SERRAI	0	4.45	2025-11-12	24	5.50395
606	2025-11-14	SERRAI	0	5.45	2025-11-13	24	4.91231
606	2025-11-15	SERRAI	0	4.95	2025-11-14	24	5.71915
606	2025-11-16	SERRAI	0	5.25	2025-11-15	24	5.82146
606	2025-11-17	SERRAI	0	6.95	2025-11-16	24	5.79237
606	2025-11-18	SERRAI	0	9.95	2025-11-17	24	10.3125
606	2025-11-19	SERRAI	0	13.25	2025-11-18	24	13.2603
606	2025-11-20	SERRAI	0	13.25	2025-11-19	24	13.5271
606	2025-11-21	SERRAI	0	11.95	2025-11-20	24	13.7147
613	2025-11-05	FLORINA	0	6.75	2025-11-04	24	4.74532
613	2025-11-06	FLORINA	0	8.95	2025-11-05	24	6.41403
613	2025-11-08	FLORINA	0	11.15	2025-11-07	24	9.03256
613	2025-11-12	FLORINA	0	6.45	2025-11-11	24	5.87912
613	2025-11-18	FLORINA	0	9.45	2025-11-17	24	9.79985
613	2025-11-22	FLORINA	0	10.65	2025-11-21	24	8.892
613	2025-11-23	FLORINA	0	4.95	2025-11-22	24	2.24294
613	2025-11-24	FLORINA	0	-0.55	2025-11-23	24	-0.241928
613	2025-11-25	FLORINA	0	2.25	2025-11-24	24	1.88548
613	2025-11-26	FLORINA	0	8.45	2025-11-25	24	6.08221
613	2025-11-30	FLORINA	0	4.45	2025-11-29	24	2.20515
622	2025-11-02	THESSALONIKI (AIRPORT)	0	9.95	2025-11-01	24	10.0786
622	2025-11-03	THESSALONIKI (AIRPORT)	0	9.75	2025-11-02	24	9.72745
622	2025-11-04	THESSALONIKI (AIRPORT)	0	14.25	2025-11-03	24	13.3901
622	2025-11-05	THESSALONIKI (AIRPORT)	0	10.95	2025-11-04	24	9.43672
622	2025-11-06	THESSALONIKI (AIRPORT)	0	13.45	2025-11-05	24	10.4345
622	2025-11-07	THESSALONIKI (AIRPORT)	0	12.65	2025-11-06	24	10.7425
622	2025-11-08	THESSALONIKI (AIRPORT)	0	12.75	2025-11-07	24	11.1732
622	2025-11-09	THESSALONIKI (AIRPORT)	0	13.45	2025-11-08	24	13.8092
622	2025-11-10	THESSALONIKI (AIRPORT)	0	15.45	2025-11-09	24	14.9994
622	2025-11-11	THESSALONIKI (AIRPORT)	0	11.95	2025-11-10	24	14.6896
622	2025-11-12	THESSALONIKI (AIRPORT)	0	5.45	2025-11-11	24	5.36057
622	2025-11-13	THESSALONIKI (AIRPORT)	0	6.45	2025-11-12	24	5.2354
622	2025-11-14	THESSALONIKI (AIRPORT)	0	5.45	2025-11-13	24	5.01387
622	2025-11-15	THESSALONIKI (AIRPORT)	0	7.45	2025-11-14	24	6.29141
622	2025-11-16	THESSALONIKI (AIRPORT)	0	7.95	2025-11-15	24	7.32146
622	2025-11-17	THESSALONIKI (AIRPORT)	0	10.25	2025-11-16	24	9.50722
622	2025-11-18	THESSALONIKI (AIRPORT)	0	13.95	2025-11-17	24	11.336
