obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
622	2025-10-01	THESSALONIKI (AIRPORT)	0	63	2025-10-01	0	96.1523
622	2025-10-02	THESSALONIKI (AIRPORT)	0	100	2025-10-02	0	100
622	2025-10-03	THESSALONIKI (AIRPORT)	0	100	2025-10-03	0	100
622	2025-10-04	THESSALONIKI (AIRPORT)	0	75	2025-10-04	0	74.4746
622	2025-10-05	THESSALONIKI (AIRPORT)	0	13	2025-10-05	0	1.19727
622	2025-10-06	THESSALONIKI (AIRPORT)	0	88	2025-10-06	0	99.1113
622	2025-10-07	THESSALONIKI (AIRPORT)	0	88	2025-10-07	0	96.7988
622	2025-10-08	THESSALONIKI (AIRPORT)	0	88	2025-10-08	0	99.4102
622	2025-10-09	THESSALONIKI (AIRPORT)	0	25	2025-10-09	0	5.55664
622	2025-10-10	THESSALONIKI (AIRPORT)	0	25	2025-10-10	0	29.5684
622	2025-10-11	THESSALONIKI (AIRPORT)	0	13	2025-10-11	0	0.0332031
622	2025-10-12	THESSALONIKI (AIRPORT)	0	38	2025-10-12	0	0.679688
622	2025-10-13	THESSALONIKI (AIRPORT)	0	25	2025-10-13	0	14.9316
622	2025-10-14	THESSALONIKI (AIRPORT)	0	38	2025-10-14	0	0.638672
622	2025-10-15	THESSALONIKI (AIRPORT)	0	50	2025-10-15	0	10.5469
622	2025-10-16	THESSALONIKI (AIRPORT)	0	75	2025-10-16	0	100
622	2025-10-17	THESSALONIKI (AIRPORT)	0	75	2025-10-17	0	100
622	2025-10-18	THESSALONIKI (AIRPORT)	0	100	2025-10-18	0	100
622	2025-10-19	THESSALONIKI (AIRPORT)	0	50	2025-10-19	0	99.25
622	2025-10-20	THESSALONIKI (AIRPORT)	0	50	2025-10-20	0	96.8633
622	2025-10-21	THESSALONIKI (AIRPORT)	0	75	2025-10-21	0	62.0078
622	2025-10-22	THESSALONIKI (AIRPORT)	0	75	2025-10-22	0	90.6836
622	2025-10-23	THESSALONIKI (AIRPORT)	0	38	2025-10-23	0	63.4375
622	2025-10-24	THESSALONIKI (AIRPORT)	0	63	2025-10-24	0	33.8633
622	2025-10-25	THESSALONIKI (AIRPORT)	0	13	2025-10-25	0	0
622	2025-10-26	THESSALONIKI (AIRPORT)	0	25	2025-10-26	0	94.8086
622	2025-10-27	THESSALONIKI (AIRPORT)	0	38	2025-10-27	0	33.4512
622	2025-10-28	THESSALONIKI (AIRPORT)	0	38	2025-10-28	0	95.4102
622	2025-10-29	THESSALONIKI (AIRPORT)	0	13	2025-10-29	0	0
622	2025-10-30	THESSALONIKI (AIRPORT)	0	50	2025-10-30	0	63.0859
622	2025-10-31	THESSALONIKI (AIRPORT)	0	75	2025-10-31	0	100
627	2025-10-01	ALEXANDROUPOLI (AIRPORT)	0	38	2025-10-01	0	3.22656
627	2025-10-02	ALEXANDROUPOLI (AIRPORT)	0	63	2025-10-02	0	100
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	0	100	2025-10-03	0	100
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	0	50	2025-10-04	0	98.6016
627	2025-10-05	ALEXANDROUPOLI (AIRPORT)	0	25	2025-10-05	0	2.22852
627	2025-10-06	ALEXANDROUPOLI (AIRPORT)	0	63	2025-10-06	0	2.20703
627	2025-10-07	ALEXANDROUPOLI (AIRPORT)	0	88	2025-10-07	0	100
627	2025-10-08	ALEXANDROUPOLI (AIRPORT)	0	88	2025-10-08	0	100
627	2025-10-09	ALEXANDROUPOLI (AIRPORT)	0	88	2025-10-09	0	97.8965
627	2025-10-10	ALEXANDROUPOLI (AIRPORT)	0	25	2025-10-10	0	29.4043
627	2025-10-11	ALEXANDROUPOLI (AIRPORT)	0	88	2025-10-11	0	18.6348
627	2025-10-12	ALEXANDROUPOLI (AIRPORT)	0	38	2025-10-12	0	7.75781
627	2025-10-13	ALEXANDROUPOLI (AIRPORT)	0	63	2025-10-13	0	23.1484
627	2025-10-14	ALEXANDROUPOLI (AIRPORT)	0	75	2025-10-14	0	99.5918
627	2025-10-15	ALEXANDROUPOLI (AIRPORT)	0	88	2025-10-15	0	27.4863
627	2025-10-16	ALEXANDROUPOLI (AIRPORT)	0	88	2025-10-16	0	100
627	2025-10-17	ALEXANDROUPOLI (AIRPORT)	0	63	2025-10-17	0	0.00390625
627	2025-10-18	ALEXANDROUPOLI (AIRPORT)	0	88	2025-10-18	0	99.1738
627	2025-10-19	ALEXANDROUPOLI (AIRPORT)	0	75	2025-10-19	0	73.2578
627	2025-10-20	ALEXANDROUPOLI (AIRPORT)	0	13	2025-10-20	0	0.0175781
627	2025-10-21	ALEXANDROUPOLI (AIRPORT)	0	0	2025-10-21	0	27.1582
627	2025-10-22	ALEXANDROUPOLI (AIRPORT)	0	38	2025-10-22	0	7.9375
627	2025-10-23	ALEXANDROUPOLI (AIRPORT)	0	88	2025-10-23	0	53.75
627	2025-10-24	ALEXANDROUPOLI (AIRPORT)	0	63	2025-10-24	0	83.627
627	2025-10-25	ALEXANDROUPOLI (AIRPORT)	0	63	2025-10-25	0	41.3672
627	2025-10-26	ALEXANDROUPOLI (AIRPORT)	0	13	2025-10-26	0	94.1934
627	2025-10-27	ALEXANDROUPOLI (AIRPORT)	0	75	2025-10-27	0	99.2129
627	2025-10-28	ALEXANDROUPOLI (AIRPORT)	0	25	2025-10-28	0	1.16016
627	2025-10-29	ALEXANDROUPOLI (AIRPORT)	0	13	2025-10-29	0	99.5645
627	2025-10-30	ALEXANDROUPOLI (AIRPORT)	0	0	2025-10-30	0	3.52148
627	2025-10-31	ALEXANDROUPOLI (AIRPORT)	0	25	2025-10-31	0	68.543
641	2025-10-01	KERKYRA (AIRPORT)	0	25	2025-10-01	0	31.0938
641	2025-10-02	KERKYRA (AIRPORT)	0	88	2025-10-02	0	94.3125
641	2025-10-03	KERKYRA (AIRPORT)	0	50	2025-10-03	0	27.0566
641	2025-10-04	KERKYRA (AIRPORT)	0	50	2025-10-04	0	50.1953
641	2025-10-05	KERKYRA (AIRPORT)	0	13	2025-10-05	0	20.8164
641	2025-10-06	KERKYRA (AIRPORT)	0	88	2025-10-06	0	95.707
641	2025-10-07	KERKYRA (AIRPORT)	0	25	2025-10-07	0	3.01562
641	2025-10-08	KERKYRA (AIRPORT)	0	38	2025-10-08	0	15.5664
641	2025-10-09	KERKYRA (AIRPORT)	0	13	2025-10-09	0	0.185547
