obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	icon_dates	icon_tcc_table_h	icon_tcc_table
622	2025-09-01	THESSALONIKI (AIRPORT)	0	0	2025-09-01	0	0
622	2025-09-02	THESSALONIKI (AIRPORT)	0	13	2025-09-02	0	0
622	2025-09-03	THESSALONIKI (AIRPORT)	0	0	2025-09-03	0	0
622	2025-09-04	THESSALONIKI (AIRPORT)	0	75	2025-09-04	0	87.7461
622	2025-09-05	THESSALONIKI (AIRPORT)	0	63	2025-09-05	0	100
622	2025-09-06	THESSALONIKI (AIRPORT)	0	13	2025-09-06	0	0
622	2025-09-07	THESSALONIKI (AIRPORT)	0	13	2025-09-07	0	0
622	2025-09-08	THESSALONIKI (AIRPORT)	0	13	2025-09-08	0	0.199219
622	2025-09-09	THESSALONIKI (AIRPORT)	0	0	2025-09-09	0	9.17578
622	2025-09-10	THESSALONIKI (AIRPORT)	0	0	2025-09-10	0	0
622	2025-09-11	THESSALONIKI (AIRPORT)	0	13	2025-09-11	0	6.16211
622	2025-09-12	THESSALONIKI (AIRPORT)	0	25	2025-09-12	0	0
622	2025-09-13	THESSALONIKI (AIRPORT)	0	13	2025-09-13	0	0
622	2025-09-14	THESSALONIKI (AIRPORT)	0	13	2025-09-14	0	43.6328
622	2025-09-15	THESSALONIKI (AIRPORT)	0	63	2025-09-15	0	100
622	2025-09-16	THESSALONIKI (AIRPORT)	0	13	2025-09-16	0	13.5469
622	2025-09-17	THESSALONIKI (AIRPORT)	0	13	2025-09-17	0	1.24219
622	2025-09-18	THESSALONIKI (AIRPORT)	0	13	2025-09-18	0	0
622	2025-09-19	THESSALONIKI (AIRPORT)	0	0	2025-09-19	0	0
622	2025-09-20	THESSALONIKI (AIRPORT)	0	0	2025-09-20	0	0
622	2025-09-21	THESSALONIKI (AIRPORT)	0	0	2025-09-21	0	0
622	2025-09-22	THESSALONIKI (AIRPORT)	0	13	2025-09-22	0	0
622	2025-09-23	THESSALONIKI (AIRPORT)	0	0	2025-09-23	0	0
622	2025-09-24	THESSALONIKI (AIRPORT)	0	0	2025-09-24	0	0
622	2025-09-25	THESSALONIKI (AIRPORT)	0	0	2025-09-25	0	52.5918
622	2025-09-26	THESSALONIKI (AIRPORT)	0	50	2025-09-26	0	100
622	2025-09-27	THESSALONIKI (AIRPORT)	0	75	2025-09-27	0	84.0859
622	2025-09-28	THESSALONIKI (AIRPORT)	0	88	2025-09-28	0	100
622	2025-09-29	THESSALONIKI (AIRPORT)	0	88	2025-09-29	0	99.873
622	2025-09-30	THESSALONIKI (AIRPORT)	0	88	2025-09-30	0	91.5859
627	2025-09-01	ALEXANDROUPOLI (AIRPORT)	0	0	2025-09-01	0	0
627	2025-09-02	ALEXANDROUPOLI (AIRPORT)	0	0	2025-09-02	0	0
627	2025-09-03	ALEXANDROUPOLI (AIRPORT)	0	13	2025-09-03	0	0
