obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-09-01	SERRAI	3	11.75	2025-09-01	3	10.9242
606	2025-09-02	SERRAI	3	13.25	2025-09-02	3	11.9501
606	2025-09-03	SERRAI	3	14.95	2025-09-03	3	14.2604
606	2025-09-04	SERRAI	3	16.15	2025-09-04	3	15.6754
606	2025-09-05	SERRAI	3	13.25	2025-09-05	3	12.2318
606	2025-09-06	SERRAI	3	12.45	2025-09-06	3	10.8746
606	2025-09-07	SERRAI	3	13.25	2025-09-07	3	15.0587
606	2025-09-08	SERRAI	3	12.25	2025-09-08	3	12.5653
606	2025-09-09	SERRAI	3	14.15	2025-09-09	3	12.9211
606	2025-09-10	SERRAI	3	14.25	2025-09-10	3	14.9941
606	2025-09-11	SERRAI	3	15.45	2025-09-11	3	14.9611
606	2025-09-12	SERRAI	3	14.65	2025-09-12	3	15.2609
606	2025-09-13	SERRAI	3	14.95	2025-09-13	3	14.6962
606	2025-09-14	SERRAI	3	17.15	2025-09-14	3	15.5351
606	2025-09-15	SERRAI	3	17.95	2025-09-15	3	16.8434
606	2025-09-16	SERRAI	3	16.45	2025-09-16	3	14.612
606	2025-09-17	SERRAI	3	14.45	2025-09-17	3	14.5014
606	2025-09-18	SERRAI	3	5.45	2025-09-18	3	9.05582
606	2025-09-19	SERRAI	3	7.75	2025-09-19	3	5.4672
606	2025-09-20	SERRAI	3	9.25	2025-09-20	3	8.18131
606	2025-09-21	SERRAI	3	9.95	2025-09-21	3	9.73746
606	2025-09-22	SERRAI	3	12.95	2025-09-22	3	11.7045
606	2025-09-23	SERRAI	3	10.25	2025-09-23	3	10.9367
606	2025-09-24	SERRAI	3	12.75	2025-09-24	3	13.5337
606	2025-09-25	SERRAI	3	13.75	2025-09-25	3	14.5963
606	2025-09-26	SERRAI	3	12.65	2025-09-26	3	14.0143
606	2025-09-27	SERRAI	3	6.95	2025-09-27	3	8.39347
606	2025-09-28	SERRAI	3	8.75	2025-09-28	3	8.75699
606	2025-09-29	SERRAI	3	13.75	2025-09-29	3	13.1942
606	2025-09-30	SERRAI	3	12.75	2025-09-30	3	13.2692
613	2025-09-03	FLORINA	3	10.95	2025-09-03	3	9.61392
613	2025-09-07	FLORINA	3	9.75	2025-09-07	3	8.13004
613	2025-09-08	FLORINA	3	9.75	2025-09-08	3	5.29874
613	2025-09-09	FLORINA	3	12.25	2025-09-09	3	9.34195
613	2025-09-11	FLORINA	3	14.45	2025-09-11	3	12.5949
613	2025-09-13	FLORINA	3	10.25	2025-09-13	3	9.73526
613	2025-09-14	FLORINA	3	15.95	2025-09-14	3	13.3798
613	2025-09-15	FLORINA	3	12.75	2025-09-15	3	12.527
613	2025-09-16	FLORINA	3	10.25	2025-09-16	3	6.85514
613	2025-09-17	FLORINA	3	11.25	2025-09-17	3	11.9076
613	2025-09-18	FLORINA	3	5.25	2025-09-18	3	3.65641
613	2025-09-19	FLORINA	3	4.65	2025-09-19	3	2.0795
613	2025-09-20	FLORINA	3	7.25	2025-09-20	3	7.36295
613	2025-09-21	FLORINA	3	8.65	2025-09-21	3	6.75699
613	2025-09-22	FLORINA	3	8.25	2025-09-22	3	8.94864
613	2025-09-23	FLORINA	3	9.25	2025-09-23	3	8.02072
613	2025-09-24	FLORINA	3	6.75	2025-09-24	3	5.65288
613	2025-09-25	FLORINA	3	10.25	2025-09-25	3	9.73697
613	2025-09-26	FLORINA	3	15.25	2025-09-26	3	13.9772
613	2025-09-27	FLORINA	3	13.65	2025-09-27	3	12.1288
613	2025-09-28	FLORINA	3	12.25	2025-09-28	3	11.3078
622	2025-09-01	THESSALONIKI (AIRPORT)	3	12.25	2025-09-01	3	12.1664
622	2025-09-02	THESSALONIKI (AIRPORT)	3	12.65	2025-09-02	3	13.0429
622	2025-09-03	THESSALONIKI (AIRPORT)	3	12.45	2025-09-03	3	12.3503
622	2025-09-04	THESSALONIKI (AIRPORT)	3	16.65	2025-09-04	3	14.5944
622	2025-09-05	THESSALONIKI (AIRPORT)	3	18.65	2025-09-05	3	15.1576
622	2025-09-06	THESSALONIKI (AIRPORT)	3	12.65	2025-09-06	3	13.4508
622	2025-09-07	THESSALONIKI (AIRPORT)	3	14.45	2025-09-07	3	15.7892
622	2025-09-08	THESSALONIKI (AIRPORT)	3	12.45	2025-09-08	3	13.3739
622	2025-09-09	THESSALONIKI (AIRPORT)	3	12.75	2025-09-09	3	12.6872
