obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-10-01	SERRAI	21	10.25	2025-10-01	21	9.8356
606	2025-10-02	SERRAI	21	11.45	2025-10-02	21	12.7852
606	2025-10-03	SERRAI	21	6.95	2025-10-03	21	4.49715
606	2025-10-04	SERRAI	21	6.45	2025-10-04	21	5.1088
606	2025-10-05	SERRAI	21	10.75	2025-10-05	21	8.61832
606	2025-10-06	SERRAI	21	10.75	2025-10-06	21	10.3107
606	2025-10-07	SERRAI	21	5.95	2025-10-07	21	8.86588
606	2025-10-08	SERRAI	21	6.95	2025-10-08	21	8.07584
606	2025-10-09	SERRAI	21	5.25	2025-10-09	21	6.19791
606	2025-10-10	SERRAI	21	8.45	2025-10-10	21	10.0846
606	2025-10-11	SERRAI	21	6.45	2025-10-11	21	7.30875
606	2025-10-12	SERRAI	21	8.15	2025-10-12	21	8.80704
606	2025-10-13	SERRAI	21	8.25	2025-10-13	21	8.4001
606	2025-10-14	SERRAI	21	7.75	2025-10-14	21	8.60684
606	2025-10-15	SERRAI	21	10.15	2025-10-15	21	9.70426
606	2025-10-16	SERRAI	21	8.95	2025-10-16	21	9.73966
606	2025-10-17	SERRAI	21	13.25	2025-10-17	21	12.7884
606	2025-10-18	SERRAI	21	13.15	2025-10-18	21	11.9518
606	2025-10-19	SERRAI	21	10.15	2025-10-19	21	9.71524
606	2025-10-20	SERRAI	21	12.65	2025-10-20	21	10.2338
606	2025-10-21	SERRAI	21	10.25	2025-10-21	21	10.2576
606	2025-10-22	SERRAI	21	14.95	2025-10-22	21	12.733
606	2025-10-23	SERRAI	21	16.15	2025-10-23	21	13.5041
606	2025-10-26	SERRAI	21	10.75	2025-10-26	21	12.0793
606	2025-10-27	SERRAI	21	10.45	2025-10-27	21	8.83145
606	2025-10-28	SERRAI	21	5.65	2025-10-28	21	5.51532
606	2025-10-29	SERRAI	21	6.45	2025-10-29	21	5.37874
606	2025-10-30	SERRAI	21	7.75	2025-10-30	21	6.69102
606	2025-10-31	SERRAI	21	8.65	2025-10-31	21	7.52362
613	2025-10-03	FLORINA	21	2.65	2025-10-03	21	-0.10051
613	2025-10-04	FLORINA	21	3.75	2025-10-04	21	2.74747
613	2025-10-05	FLORINA	21	7.75	2025-10-05	21	8.95035
613	2025-10-06	FLORINA	21	6.95	2025-10-06	21	3.53629
613	2025-10-07	FLORINA	21	6.95	2025-10-07	21	4.69791
613	2025-10-08	FLORINA	21	6.25	2025-10-08	21	4.6442
613	2025-10-10	FLORINA	21	8.75	2025-10-10	21	6.82975
613	2025-10-11	FLORINA	21	6.75	2025-10-11	21	4.65738
613	2025-10-14	FLORINA	21	6.45	2025-10-14	21	5.19376
613	2025-10-15	FLORINA	21	9.25	2025-10-15	21	7.53824
613	2025-10-16	FLORINA	21	10.25	2025-10-16	21	8.79434
613	2025-10-17	FLORINA	21	10.95	2025-10-17	21	9.00325
613	2025-10-18	FLORINA	21	11.75	2025-10-18	21	9.63539
613	2025-10-20	FLORINA	21	10.65	2025-10-20	21	8.38907
613	2025-10-21	FLORINA	21	12.45	2025-10-21	21	9.57404
613	2025-10-23	FLORINA	21	13.45	2025-10-23	21	10.7287
613	2025-10-24	FLORINA	21	6.25	2025-10-24	21	6.44051
613	2025-10-25	FLORINA	21	5.95	2025-10-25	21	5.06192
613	2025-10-27	FLORINA	21	6.15	2025-10-27	21	5.11173
622	2025-10-01	THESSALONIKI (AIRPORT)	21	14.75	2025-10-01	21	14.5934
622	2025-10-02	THESSALONIKI (AIRPORT)	21	12.25	2025-10-02	21	13.6934
622	2025-10-03	THESSALONIKI (AIRPORT)	21	4.45	2025-10-03	21	2.7325
622	2025-10-04	THESSALONIKI (AIRPORT)	21	5.65	2025-10-04	21	4.69571
622	2025-10-05	THESSALONIKI (AIRPORT)	21	6.75	2025-10-05	21	11.2199
622	2025-10-06	THESSALONIKI (AIRPORT)	21	7.45	2025-10-06	21	6.52555
622	2025-10-07	THESSALONIKI (AIRPORT)	21	7.95	2025-10-07	21	6.6315
622	2025-10-08	THESSALONIKI (AIRPORT)	21	7.75	2025-10-08	21	6.79996
622	2025-10-09	THESSALONIKI (AIRPORT)	21	9.95	2025-10-09	21	7.9567
622	2025-10-10	THESSALONIKI (AIRPORT)	21	9.75	2025-10-10	21	10.7438
622	2025-10-11	THESSALONIKI (AIRPORT)	21	7.95	2025-10-11	21	7.29996
622	2025-10-12	THESSALONIKI (AIRPORT)	21	7.45	2025-10-12	21	10.852
622	2025-10-13	THESSALONIKI (AIRPORT)	21	7.45	2025-10-13	21	9.00362
622	2025-10-14	THESSALONIKI (AIRPORT)	21	6.65	2025-10-14	21	7.62735
622	2025-10-15	THESSALONIKI (AIRPORT)	21	10.75	2025-10-15	21	11.2365
622	2025-10-16	THESSALONIKI (AIRPORT)	21	9.75	2025-10-16	21	13.0649
622	2025-10-17	THESSALONIKI (AIRPORT)	21	14.75	2025-10-17	21	13.8675
622	2025-10-18	THESSALONIKI (AIRPORT)	21	16.75	2025-10-18	21	13.7565
622	2025-10-19	THESSALONIKI (AIRPORT)	21	7.95	2025-10-19	21	11.4682
622	2025-10-20	THESSALONIKI (AIRPORT)	21	12.95	2025-10-20	21	11.7836
622	2025-10-21	THESSALONIKI (AIRPORT)	21	11.25	2025-10-21	21	10.2078
622	2025-10-22	THESSALONIKI (AIRPORT)	21	15.95	2025-10-22	21	14.5368
622	2025-10-23	THESSALONIKI (AIRPORT)	21	16.75	2025-10-23	21	14.6642
622	2025-10-24	THESSALONIKI (AIRPORT)	21	9.65	2025-10-24	21	13.7511
622	2025-10-25	THESSALONIKI (AIRPORT)	21	7.45	2025-10-25	21	10.2104
622	2025-10-26	THESSALONIKI (AIRPORT)	21	14.65	2025-10-26	21	14.8976
622	2025-10-27	THESSALONIKI (AIRPORT)	21	11.45	2025-10-27	21	8.62931
622	2025-10-28	THESSALONIKI (AIRPORT)	21	6.95	2025-10-28	21	7.05048
622	2025-10-29	THESSALONIKI (AIRPORT)	21	10.65	2025-10-29	21	7.98421
622	2025-10-30	THESSALONIKI (AIRPORT)	21	11.45	2025-10-30	21	10.5631
622	2025-10-31	THESSALONIKI (AIRPORT)	21	13.75	2025-10-31	21	11.2199
624	2025-10-01	CHRYSOPOULI (AIRPORT)	21	10.45	2025-10-01	21	8.60123
624	2025-10-02	CHRYSOPOULI (AIRPORT)	21	14.95	2025-10-02	21	13.0186
624	2025-10-03	CHRYSOPOULI (AIRPORT)	21	11.45	2025-10-03	21	11.21
624	2025-10-04	CHRYSOPOULI (AIRPORT)	21	8.95	2025-10-04	21	7.40958
624	2025-10-05	CHRYSOPOULI (AIRPORT)	21	10.95	2025-10-05	21	10.9757
624	2025-10-06	CHRYSOPOULI (AIRPORT)	21	14.95	2025-10-06	21	11.2287
624	2025-10-07	CHRYSOPOULI (AIRPORT)	21	10.95	2025-10-07	21	8.06217
624	2025-10-08	CHRYSOPOULI (AIRPORT)	21	11.75	2025-10-08	21	8.986
624	2025-10-09	CHRYSOPOULI (AIRPORT)	21	11.75	2025-10-09	21	10.07
624	2025-10-10	CHRYSOPOULI (AIRPORT)	21	12.95	2025-10-10	21	11.7672
624	2025-10-11	CHRYSOPOULI (AIRPORT)	21	7.75	2025-10-11	21	8.32144
624	2025-10-12	CHRYSOPOULI (AIRPORT)	21	10.75	2025-10-12	21	8.87442
624	2025-10-13	CHRYSOPOULI (AIRPORT)	21	13.25	2025-10-13	21	11.0231
624	2025-10-14	CHRYSOPOULI (AIRPORT)	21	12.75	2025-10-14	21	9.69864
624	2025-10-15	CHRYSOPOULI (AIRPORT)	21	10.75	2025-10-15	21	9.37125
624	2025-10-16	CHRYSOPOULI (AIRPORT)	21	10.25	2025-10-16	21	7.92423
624	2025-10-17	CHRYSOPOULI (AIRPORT)	21	14.25	2025-10-17	21	12.2728
624	2025-10-18	CHRYSOPOULI (AIRPORT)	21	16.45	2025-10-18	21	12.6784
624	2025-10-19	CHRYSOPOULI (AIRPORT)	21	12.45	2025-10-19	21	8.81974
624	2025-10-20	CHRYSOPOULI (AIRPORT)	21	10.75	2025-10-20	21	8.80802
624	2025-10-21	CHRYSOPOULI (AIRPORT)	21	9.25	2025-10-21	21	9.0965
624	2025-10-22	CHRYSOPOULI (AIRPORT)	21	12.45	2025-10-22	21	12.5055
624	2025-10-23	CHRYSOPOULI (AIRPORT)	21	16.15	2025-10-23	21	13.092
624	2025-10-24	CHRYSOPOULI (AIRPORT)	21	14.25	2025-10-24	21	14.003
624	2025-10-25	CHRYSOPOULI (AIRPORT)	21	11.75	2025-10-25	21	10.2856
624	2025-10-26	CHRYSOPOULI (AIRPORT)	21	13.95	2025-10-26	21	12.7482
624	2025-10-27	CHRYSOPOULI (AIRPORT)	21	12.65	2025-10-27	21	11.7201
624	2025-10-28	CHRYSOPOULI (AIRPORT)	21	8.25	2025-10-28	21	8.53192
624	2025-10-29	CHRYSOPOULI (AIRPORT)	21	8.25	2025-10-29	21	6.31624
624	2025-10-30	CHRYSOPOULI (AIRPORT)	21	9.45	2025-10-30	21	8.9547
624	2025-10-31	CHRYSOPOULI (AIRPORT)	21	10.25	2025-10-31	21	10.0773
627	2025-10-01	ALEXANDROUPOLI (AIRPORT)	21	9.75	2025-10-01	21	7.62076
627	2025-10-02	ALEXANDROUPOLI (AIRPORT)	21	14.95	2025-10-02	21	14.9629
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	21	12.45	2025-10-03	21	10.8292
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	21	6.95	2025-10-04	21	9.65567
627	2025-10-05	ALEXANDROUPOLI (AIRPORT)	21	12.75	2025-10-05	21	11.8605
627	2025-10-06	ALEXANDROUPOLI (AIRPORT)	21	13.75	2025-10-06	21	12.9211
627	2025-10-07	ALEXANDROUPOLI (AIRPORT)	21	10.75	2025-10-07	21	8.74478
