obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-10-02	SERRAI	0	10.75	2025-10-01	24	10.2109
606	2025-10-03	SERRAI	0	11.45	2025-10-02	24	12.644
606	2025-10-04	SERRAI	0	6.25	2025-10-03	24	3.99959
606	2025-10-05	SERRAI	0	5.45	2025-10-04	24	4.5214
606	2025-10-06	SERRAI	0	11.45	2025-10-05	24	7.73053
606	2025-10-07	SERRAI	0	10.65	2025-10-06	24	8.75309
606	2025-10-08	SERRAI	0	5.75	2025-10-07	24	7.61368
606	2025-10-09	SERRAI	0	7.25	2025-10-08	24	7.17691
606	2025-10-10	SERRAI	0	6.75	2025-10-09	24	5.60904
606	2025-10-11	SERRAI	0	7.25	2025-10-10	24	9.27628
606	2025-10-12	SERRAI	0	6.65	2025-10-11	24	6.19766
606	2025-10-13	SERRAI	0	7.75	2025-10-12	24	8.26773
606	2025-10-14	SERRAI	0	7.95	2025-10-13	24	8.12503
606	2025-10-15	SERRAI	0	6.75	2025-10-14	24	8.08438
606	2025-10-16	SERRAI	0	9.95	2025-10-15	24	9.11002
606	2025-10-17	SERRAI	0	8.15	2025-10-16	24	8.89944
606	2025-10-18	SERRAI	0	13.45	2025-10-17	24	12.5859
606	2025-10-19	SERRAI	0	11.95	2025-10-18	24	11.132
606	2025-10-20	SERRAI	0	7.45	2025-10-19	24	9.74991
606	2025-10-21	SERRAI	0	12.45	2025-10-20	24	9.45499
606	2025-10-22	SERRAI	0	10.65	2025-10-21	24	9.70912
606	2025-10-23	SERRAI	0	13.65	2025-10-22	24	12.2323
606	2025-10-24	SERRAI	0	15.15	2025-10-23	24	13.6032
606	2025-10-27	SERRAI	0	10.25	2025-10-26	24	11.9222
606	2025-10-28	SERRAI	0	9.25	2025-10-27	24	7.79874
606	2025-10-29	SERRAI	0	4.75	2025-10-28	24	4.72931
606	2025-10-30	SERRAI	0	4.95	2025-10-29	24	4.97028
606	2025-10-31	SERRAI	0	7.15	2025-10-30	24	5.90219
613	2025-10-04	FLORINA	0	1.95	2025-10-03	24	-0.564865
613	2025-10-06	FLORINA	0	9.95	2025-10-05	24	9.17096
613	2025-10-07	FLORINA	0	6.45	2025-10-06	24	2.95426
613	2025-10-08	FLORINA	0	7.15	2025-10-07	24	4.46329
613	2025-10-09	FLORINA	0	7.65	2025-10-08	24	4.32096
613	2025-10-11	FLORINA	0	10.45	2025-10-10	24	7.2421
613	2025-10-12	FLORINA	0	6.65	2025-10-11	24	4.95059
613	2025-10-14	FLORINA	0	8.25	2025-10-13	24	4.56546
613	2025-10-16	FLORINA	0	9.45	2025-10-15	24	8.40494
613	2025-10-17	FLORINA	0	9.75	2025-10-16	24	8.49612
613	2025-10-18	FLORINA	0	10.95	2025-10-17	24	9.23438
613	2025-10-19	FLORINA	0	11.45	2025-10-18	24	9.38594
613	2025-10-21	FLORINA	0	11.25	2025-10-20	24	8.82999
613	2025-10-22	FLORINA	0	11.95	2025-10-21	24	9.84389
613	2025-10-24	FLORINA	0	11.45	2025-10-23	24	10.1794
613	2025-10-25	FLORINA	0	6.45	2025-10-24	24	7.5336
613	2025-10-26	FLORINA	0	6.25	2025-10-25	24	5.37027
613	2025-10-27	FLORINA	0	11.45	2025-10-26	24	10.7513
613	2025-10-28	FLORINA	0	5.75	2025-10-27	24	5.65518
622	2025-10-02	THESSALONIKI (AIRPORT)	0	14.65	2025-10-01	24	14.1308
622	2025-10-03	THESSALONIKI (AIRPORT)	0	11.65	2025-10-02	24	9.93597
622	2025-10-04	THESSALONIKI (AIRPORT)	0	3.95	2025-10-03	24	3.05037
622	2025-10-05	THESSALONIKI (AIRPORT)	0	5.75	2025-10-04	24	5.54386
622	2025-10-06	THESSALONIKI (AIRPORT)	0	11.15	2025-10-05	24	13.5323
622	2025-10-07	THESSALONIKI (AIRPORT)	0	8.45	2025-10-06	24	6.01871
622	2025-10-08	THESSALONIKI (AIRPORT)	0	7.95	2025-10-07	24	7.50235
622	2025-10-09	THESSALONIKI (AIRPORT)	0	8.25	2025-10-08	24	7.11685
622	2025-10-10	THESSALONIKI (AIRPORT)	0	8.95	2025-10-09	24	6.99185
622	2025-10-11	THESSALONIKI (AIRPORT)	0	9.25	2025-10-10	24	9.63272
622	2025-10-12	THESSALONIKI (AIRPORT)	0	6.45	2025-10-11	24	7.58145
622	2025-10-13	THESSALONIKI (AIRPORT)	0	7.65	2025-10-12	24	9.465
622	2025-10-14	THESSALONIKI (AIRPORT)	0	6.25	2025-10-13	24	8.38968
622	2025-10-15	THESSALONIKI (AIRPORT)	0	6.95	2025-10-14	24	7.14688
622	2025-10-16	THESSALONIKI (AIRPORT)	0	10.25	2025-10-15	24	10.4772
622	2025-10-17	THESSALONIKI (AIRPORT)	0	10.45	2025-10-16	24	12.0576
622	2025-10-18	THESSALONIKI (AIRPORT)	0	14.95	2025-10-17	24	13.4658
622	2025-10-19	THESSALONIKI (AIRPORT)	0	11.95	2025-10-18	24	12.6076
622	2025-10-20	THESSALONIKI (AIRPORT)	0	10.95	2025-10-19	24	10.8935
622	2025-10-21	THESSALONIKI (AIRPORT)	0	12.75	2025-10-20	24	11.453
622	2025-10-22	THESSALONIKI (AIRPORT)	0	12.95	2025-10-21	24	9.57924
622	2025-10-23	THESSALONIKI (AIRPORT)	0	13.45	2025-10-22	24	14.3554
622	2025-10-24	THESSALONIKI (AIRPORT)	0	15.95	2025-10-23	24	15.0827
622	2025-10-25	THESSALONIKI (AIRPORT)	0	8.25	2025-10-24	24	11.8148
622	2025-10-26	THESSALONIKI (AIRPORT)	0	7.45	2025-10-25	24	10.7121
622	2025-10-27	THESSALONIKI (AIRPORT)	0	13.45	2025-10-26	24	15.1009
622	2025-10-28	THESSALONIKI (AIRPORT)	0	11.25	2025-10-27	24	8.77921
622	2025-10-29	THESSALONIKI (AIRPORT)	0	7.65	2025-10-28	24	6.26056
622	2025-10-30	THESSALONIKI (AIRPORT)	0	9.95	2025-10-29	24	8.89703
622	2025-10-31	THESSALONIKI (AIRPORT)	0	12.95	2025-10-30	24	10.7743
627	2025-10-02	ALEXANDROUPOLI (AIRPORT)	0	10.25	2025-10-01	24	8.28416
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	0	15.95	2025-10-02	24	15.5795
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	0	10.25	2025-10-03	24	8.8824
627	2025-10-05	ALEXANDROUPOLI (AIRPORT)	0	6.95	2025-10-04	24	8.89444
627	2025-10-06	ALEXANDROUPOLI (AIRPORT)	0	13.25	2025-10-05	24	13.0049
627	2025-10-07	ALEXANDROUPOLI (AIRPORT)	0	11.75	2025-10-06	24	10.1232
627	2025-10-08	ALEXANDROUPOLI (AIRPORT)	0	10.25	2025-10-07	24	9.30997
627	2025-10-09	ALEXANDROUPOLI (AIRPORT)	0	11.95	2025-10-08	24	11.4635
627	2025-10-10	ALEXANDROUPOLI (AIRPORT)	0	10.65	2025-10-09	24	9.30924
627	2025-10-11	ALEXANDROUPOLI (AIRPORT)	0	13.45	2025-10-10	24	10.3202
627	2025-10-12	ALEXANDROUPOLI (AIRPORT)	0	4.75	2025-10-11	24	8.21133
627	2025-10-13	ALEXANDROUPOLI (AIRPORT)	0	10.75	2025-10-12	24	8.6691
627	2025-10-14	ALEXANDROUPOLI (AIRPORT)	0	11.25	2025-10-13	24	8.61526
627	2025-10-15	ALEXANDROUPOLI (AIRPORT)	0	11.15	2025-10-14	24	8.4877
627	2025-10-16	ALEXANDROUPOLI (AIRPORT)	0	10.65	2025-10-15	24	9.12564
627	2025-10-17	ALEXANDROUPOLI (AIRPORT)	0	9.15	2025-10-16	24	9.65628
627	2025-10-18	ALEXANDROUPOLI (AIRPORT)	0	13.65	2025-10-17	24	13.0537
627	2025-10-19	ALEXANDROUPOLI (AIRPORT)	0	13.45	2025-10-18	24	12.7297
627	2025-10-20	ALEXANDROUPOLI (AIRPORT)	0	8.65	2025-10-19	24	4.83585
627	2025-10-21	ALEXANDROUPOLI (AIRPORT)	0	6.75	2025-10-20	24	7.28018
627	2025-10-22	ALEXANDROUPOLI (AIRPORT)	0	6.45	2025-10-21	24	8.06654
627	2025-10-23	ALEXANDROUPOLI (AIRPORT)	0	13.65	2025-10-22	24	15.9853
627	2025-10-24	ALEXANDROUPOLI (AIRPORT)	0	15.65	2025-10-23	24	16.529
627	2025-10-25	ALEXANDROUPOLI (AIRPORT)	0	15.65	2025-10-24	24	14.4779
627	2025-10-26	ALEXANDROUPOLI (AIRPORT)	0	10.25	2025-10-25	24	11.0285
627	2025-10-27	ALEXANDROUPOLI (AIRPORT)	0	18.15	2025-10-26	24	17.3538
627	2025-10-28	ALEXANDROUPOLI (AIRPORT)	0	10.25	2025-10-27	24	9.95792
627	2025-10-29	ALEXANDROUPOLI (AIRPORT)	0	5.65	2025-10-28	24	6.992
627	2025-10-30	ALEXANDROUPOLI (AIRPORT)	0	6.15	2025-10-29	24	7.19781
627	2025-10-31	ALEXANDROUPOLI (AIRPORT)	0	8.65	2025-10-30	24	10.8026
632	2025-10-02	KOZANI (AIRPORT)	0	10.95	2025-10-01	24	11.3262
632	2025-10-03	KOZANI (AIRPORT)	0	3.65	2025-10-02	24	4.52191
632	2025-10-04	KOZANI (AIRPORT)	0	-0.55	2025-10-03	24	0.524979
632	2025-10-05	KOZANI (AIRPORT)	0	2.75	2025-10-04	24	5.10636
632	2025-10-06	KOZANI (AIRPORT)	0	9.45	2025-10-05	24	10.1807
632	2025-10-07	KOZANI (AIRPORT)	0	2.75	2025-10-06	24	3.12809
632	2025-10-08	KOZANI (AIRPORT)	0	3.95	2025-10-07	24	3.74747
632	2025-10-09	KOZANI (AIRPORT)	0	3.45	2025-10-08	24	4.06851
632	2025-10-10	KOZANI (AIRPORT)	0	5.45	2025-10-09	24	6.11392
632	2025-10-11	KOZANI (AIRPORT)	0	6.45	2025-10-10	24	7.53116
632	2025-10-12	KOZANI (AIRPORT)	0	2.65	2025-10-11	24	5.13809
632	2025-10-13	KOZANI (AIRPORT)	0	4.25	2025-10-12	24	7.28043
632	2025-10-14	KOZANI (AIRPORT)	0	2.65	2025-10-13	24	7.58109
632	2025-10-15	KOZANI (AIRPORT)	0	2.95	2025-10-14	24	7.84415
632	2025-10-16	KOZANI (AIRPORT)	0	5.95	2025-10-15	24	9.38736
632	2025-10-17	KOZANI (AIRPORT)	0	9.75	2025-10-16	24	9.89456
632	2025-10-19	KOZANI (AIRPORT)	0	10.45	2025-10-18	24	9.35762
632	2025-10-20	KOZANI (AIRPORT)	0	4.25	2025-10-19	24	6.28897
632	2025-10-21	KOZANI (AIRPORT)	0	10.15	2025-10-20	24	10.1864
632	2025-10-22	KOZANI (AIRPORT)	0	10.75	2025-10-21	24	9.61049
632	2025-10-23	KOZANI (AIRPORT)	0	11.15	2025-10-22	24	10.9931
632	2025-10-24	KOZANI (AIRPORT)	0	10.45	2025-10-23	24	11.1676
632	2025-10-25	KOZANI (AIRPORT)	0	4.75	2025-10-24	24	6.87149
632	2025-10-26	KOZANI (AIRPORT)	0	4.95	2025-10-25	24	7.08512
632	2025-10-27	KOZANI (AIRPORT)	0	9.45	2025-10-26	24	11.5589
632	2025-10-28	KOZANI (AIRPORT)	0	4.25	2025-10-27	24	5.88761
632	2025-10-29	KOZANI (AIRPORT)	0	4.45	2025-10-28	24	4.81427
632	2025-10-30	KOZANI (AIRPORT)	0	3.95	2025-10-29	24	7.56793
632	2025-10-31	KOZANI (AIRPORT)	0	6.75	2025-10-30	24	6.1893
641	2025-10-02	KERKYRA (AIRPORT)	0	16.75	2025-10-01	24	14.9726
641	2025-10-03	KERKYRA (AIRPORT)	0	6.95	2025-10-02	24	9.83734
641	2025-10-04	KERKYRA (AIRPORT)	0	6.15	2025-10-03	24	8.73592
641	2025-10-05	KERKYRA (AIRPORT)	0	10.15	2025-10-04	24	12.1708
641	2025-10-06	KERKYRA (AIRPORT)	0	17.25	2025-10-05	24	17.3292
641	2025-10-07	KERKYRA (AIRPORT)	0	8.65	2025-10-06	24	12.0714
641	2025-10-08	KERKYRA (AIRPORT)	0	7.15	2025-10-07	24	8.48868
641	2025-10-09	KERKYRA (AIRPORT)	0	7.95	2025-10-08	24	10.3966
641	2025-10-10	KERKYRA (AIRPORT)	0	11.15	2025-10-09	24	12.8131
641	2025-10-11	KERKYRA (AIRPORT)	0	11.75	2025-10-10	24	12.9941
641	2025-10-12	KERKYRA (AIRPORT)	0	11.95	2025-10-11	24	11.9389
641	2025-10-13	KERKYRA (AIRPORT)	0	12.45	2025-10-12	24	13.1916
641	2025-10-14	KERKYRA (AIRPORT)	0	12.65	2025-10-13	24	13.3682
641	2025-10-15	KERKYRA (AIRPORT)	0	11.75	2025-10-14	24	12.6313
641	2025-10-16	KERKYRA (AIRPORT)	0	14.95	2025-10-15	24	13.9587
641	2025-10-17	KERKYRA (AIRPORT)	0	14.75	2025-10-16	24	13.4522
641	2025-10-18	KERKYRA (AIRPORT)	0	15.25	2025-10-17	24	13.75
641	2025-10-19	KERKYRA (AIRPORT)	0	14.15	2025-10-18	24	15.2688
641	2025-10-20	KERKYRA (AIRPORT)	0	12.95	2025-10-19	24	13.9814
641	2025-10-21	KERKYRA (AIRPORT)	0	11.15	2025-10-20	24	13.8964
641	2025-10-22	KERKYRA (AIRPORT)	0	15.45	2025-10-21	24	15.8937
641	2025-10-23	KERKYRA (AIRPORT)	0	17.15	2025-10-22	24	16.2431
641	2025-10-24	KERKYRA (AIRPORT)	0	18.25	2025-10-23	24	18.2223
641	2025-10-25	KERKYRA (AIRPORT)	0	14.15	2025-10-24	24	14.9906
641	2025-10-26	KERKYRA (AIRPORT)	0	14.75	2025-10-25	24	15.049
641	2025-10-27	KERKYRA (AIRPORT)	0	19.25	2025-10-26	24	19.2864
641	2025-10-28	KERKYRA (AIRPORT)	0	12.45	2025-10-27	24	13.0673
