obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-10-01	SERRAI	15	10.95	2025-10-01	15	10.704
606	2025-10-02	SERRAI	15	13.25	2025-10-02	15	13.0461
606	2025-10-03	SERRAI	15	8.15	2025-10-03	15	6.41356
606	2025-10-04	SERRAI	15	4.95	2025-10-04	15	4.63712
606	2025-10-05	SERRAI	15	6.95	2025-10-05	15	8.31387
606	2025-10-06	SERRAI	15	14.45	2025-10-06	15	14.3083
606	2025-10-07	SERRAI	15	6.65	2025-10-07	15	9.47257
606	2025-10-08	SERRAI	15	7.15	2025-10-08	15	7.4567
606	2025-10-09	SERRAI	15	6.95	2025-10-09	15	8.60416
606	2025-10-10	SERRAI	15	9.95	2025-10-10	15	12.4399
606	2025-10-11	SERRAI	15	6.25	2025-10-11	15	7.60367
606	2025-10-12	SERRAI	15	8.25	2025-10-12	15	12.0053
606	2025-10-13	SERRAI	15	7.75	2025-10-13	15	11.3893
606	2025-10-14	SERRAI	15	6.95	2025-10-14	15	11.1554
606	2025-10-15	SERRAI	15	10.95	2025-10-15	15	10.3512
606	2025-10-16	SERRAI	15	7.95	2025-10-16	15	9.71842
606	2025-10-17	SERRAI	15	11.15	2025-10-17	15	10.8605
606	2025-10-18	SERRAI	15	13.45	2025-10-18	15	12.6292
606	2025-10-19	SERRAI	15	4.95	2025-10-19	15	10.6789
606	2025-10-20	SERRAI	15	11.95	2025-10-20	15	11.0495
606	2025-10-21	SERRAI	15	11.75	2025-10-21	15	12.2431
606	2025-10-22	SERRAI	15	13.95	2025-10-22	15	13.8848
606	2025-10-23	SERRAI	15	14.65	2025-10-23	15	14.4452
606	2025-10-26	SERRAI	15	11.15	2025-10-26	15	13.5414
606	2025-10-27	SERRAI	15	13.25	2025-10-27	15	11.4525
606	2025-10-28	SERRAI	15	3.75	2025-10-28	15	5.54996
606	2025-10-29	SERRAI	15	7.95	2025-10-29	15	7.50284
606	2025-10-30	SERRAI	15	10.15	2025-10-30	15	8.37706
606	2025-10-31	SERRAI	15	10.65	2025-10-31	15	10.5757
613	2025-10-01	FLORINA	15	8.95	2025-10-01	15	7.13077
613	2025-10-03	FLORINA	15	2.75	2025-10-03	15	0.27977
613	2025-10-04	FLORINA	15	4.75	2025-10-04	15	2.67422
613	2025-10-05	FLORINA	15	2.75	2025-10-05	15	7.57755
613	2025-10-06	FLORINA	15	7.95	2025-10-06	15	5.19596
613	2025-10-07	FLORINA	15	5.95	2025-10-07	15	1.31729
613	2025-10-08	FLORINA	15	6.45	2025-10-08	15	4.38346
613	2025-10-09	FLORINA	15	7.15	2025-10-09	15	6.76822
613	2025-10-10	FLORINA	15	7.75	2025-10-10	15	8.65079
613	2025-10-11	FLORINA	15	5.95	2025-10-11	15	5.5275
613	2025-10-12	FLORINA	15	6.45	2025-10-12	15	7.44376
613	2025-10-13	FLORINA	15	6.95	2025-10-13	15	7.27994
613	2025-10-14	FLORINA	15	5.25	2025-10-14	15	6.97476
613	2025-10-15	FLORINA	15	7.25	2025-10-15	15	7.42447
613	2025-10-16	FLORINA	15	10.15	2025-10-16	15	10.2926
613	2025-10-18	FLORINA	15	14.95	2025-10-18	15	12.3489
613	2025-10-19	FLORINA	15	6.65	2025-10-19	15	5.80973
613	2025-10-20	FLORINA	15	9.75	2025-10-20	15	8.83658
613	2025-10-21	FLORINA	15	10.15	2025-10-21	15	9.64933
