obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-11-01	SERRAI	9	9.75	2025-11-01	9	9.29544
606	2025-11-02	SERRAI	9	9.95	2025-11-02	9	7.53903
606	2025-11-03	SERRAI	9	9.95	2025-11-03	9	6.98392
606	2025-11-04	SERRAI	9	15.15	2025-11-04	9	13.0728
606	2025-11-05	SERRAI	9	12.45	2025-11-05	9	8.96581
606	2025-11-06	SERRAI	9	11.45	2025-11-06	9	10.9871
606	2025-11-07	SERRAI	9	11.45	2025-11-07	9	10.8249
606	2025-11-08	SERRAI	9	12.95	2025-11-08	9	10.9405
606	2025-11-09	SERRAI	9	14.95	2025-11-09	9	12.8777
606	2025-11-10	SERRAI	9	14.65	2025-11-10	9	13.6975
606	2025-11-11	SERRAI	9	11.45	2025-11-11	9	10.5934
606	2025-11-12	SERRAI	9	7.75	2025-11-12	9	4.98355
606	2025-11-13	SERRAI	9	7.75	2025-11-13	9	5.57218
606	2025-11-14	SERRAI	9	7.75	2025-11-14	9	5.57169
606	2025-11-15	SERRAI	9	7.95	2025-11-15	9	6.77547
606	2025-11-16	SERRAI	9	8.75	2025-11-16	9	6.45694
606	2025-11-17	SERRAI	9	9.25	2025-11-17	9	9.65683
606	2025-11-18	SERRAI	9	12.75	2025-11-18	9	12.9445
606	2025-11-19	SERRAI	9	14.25	2025-11-19	9	13.8037
606	2025-11-20	SERRAI	9	13.95	2025-11-20	9	12.0648
606	2025-11-24	SERRAI	9	5.15	2025-11-24	9	2.40953
606	2025-11-25	SERRAI	9	5.25	2025-11-25	9	3.54567
606	2025-11-26	SERRAI	9	10.75	2025-11-26	9	10.705
606	2025-11-27	SERRAI	9	14.45	2025-11-27	9	11.9736
606	2025-11-28	SERRAI	9	10.45	2025-11-28	9	9.50954
613	2025-11-01	FLORINA	9	8.45	2025-11-01	9	6.82083
613	2025-11-02	FLORINA	9	9.65	2025-11-02	9	8.93259
613	2025-11-03	FLORINA	9	10.65	2025-11-03	9	10.8277
613	2025-11-05	FLORINA	9	6.95	2025-11-05	9	4.60936
613	2025-11-06	FLORINA	9	9.25	2025-11-06	9	6.66779
613	2025-11-07	FLORINA	9	9.75	2025-11-07	9	7.32486
613	2025-11-09	FLORINA	9	11.75	2025-11-09	9	8.57298
613	2025-11-10	FLORINA	9	12.95	2025-11-10	9	10.2571
613	2025-11-11	FLORINA	9	10.25	2025-11-11	9	7.56509
613	2025-11-12	FLORINA	9	5.65	2025-11-12	9	2.14957
613	2025-11-13	FLORINA	9	3.25	2025-11-13	9	2.99405
613	2025-11-14	FLORINA	9	5.25	2025-11-14	9	4.0668
613	2025-11-15	FLORINA	9	4.95	2025-11-15	9	3.545
613	2025-11-16	FLORINA	9	3.95	2025-11-16	9	2.16593
613	2025-11-17	FLORINA	9	4.95	2025-11-17	9	5.00644
613	2025-11-18	FLORINA	9	10.15	2025-11-18	9	10.9709
613	2025-11-20	FLORINA	9	9.45	2025-11-20	9	9.1673
613	2025-11-21	FLORINA	9	11.25	2025-11-21	9	8.84619
613	2025-11-22	FLORINA	9	7.75	2025-11-22	9	8.34952
613	2025-11-23	FLORINA	9	3.45	2025-11-23	9	3.7744
613	2025-11-24	FLORINA	9	1.25	2025-11-24	9	0.549179
613	2025-11-25	FLORINA	9	3.45	2025-11-25	9	3.41481
613	2025-11-26	FLORINA	9	8.75	2025-11-26	9	8.18738
613	2025-11-29	FLORINA	9	5.25	2025-11-29	9	2.56219
613	2025-11-30	FLORINA	9	4.45	2025-11-30	9	1.2765
622	2025-11-01	THESSALONIKI (AIRPORT)	9	14.65	2025-11-01	9	12.1197
622	2025-11-02	THESSALONIKI (AIRPORT)	9	12.25	2025-11-02	9	9.95602
622	2025-11-03	THESSALONIKI (AIRPORT)	9	11.95	2025-11-03	9	13.0171
622	2025-11-04	THESSALONIKI (AIRPORT)	9	14.45	2025-11-04	9	11.9117
622	2025-11-05	THESSALONIKI (AIRPORT)	9	9.95	2025-11-05	9	7.74803
622	2025-11-06	THESSALONIKI (AIRPORT)	9	12.15	2025-11-06	9	11.1199
622	2025-11-07	THESSALONIKI (AIRPORT)	9	10.95	2025-11-07	9	11.3805
622	2025-11-08	THESSALONIKI (AIRPORT)	9	13.95	2025-11-08	9	13.8936
622	2025-11-09	THESSALONIKI (AIRPORT)	9	16.75	2025-11-09	9	14.615
622	2025-11-10	THESSALONIKI (AIRPORT)	9	16.25	2025-11-10	9	15.9143
622	2025-11-11	THESSALONIKI (AIRPORT)	9	11.25	2025-11-11	9	9.16861
622	2025-11-12	THESSALONIKI (AIRPORT)	9	4.95	2025-11-12	9	4.59781
622	2025-11-13	THESSALONIKI (AIRPORT)	9	8.15	2025-11-13	9	6.45987
622	2025-11-14	THESSALONIKI (AIRPORT)	9	10.25	2025-11-14	9	6.73087
622	2025-11-15	THESSALONIKI (AIRPORT)	9	8.95	2025-11-15	9	8.19832
622	2025-11-16	THESSALONIKI (AIRPORT)	9	10.65	2025-11-16	9	9.56143
622	2025-11-17	THESSALONIKI (AIRPORT)	9	13.45	2025-11-17	9	12.7789
622	2025-11-18	THESSALONIKI (AIRPORT)	9	15.75	2025-11-18	9	13.1847
622	2025-11-19	THESSALONIKI (AIRPORT)	9	15.65	2025-11-19	9	13.627
622	2025-11-20	THESSALONIKI (AIRPORT)	9	15.95	2025-11-20	9	15.2767
622	2025-11-21	THESSALONIKI (AIRPORT)	9	16.75	2025-11-21	9	15.1694
622	2025-11-22	THESSALONIKI (AIRPORT)	9	16.45	2025-11-22	9	14.33
622	2025-11-23	THESSALONIKI (AIRPORT)	9	6.65	2025-11-23	9	7.64842
622	2025-11-24	THESSALONIKI (AIRPORT)	9	2.45	2025-11-24	9	1.68785
622	2025-11-25	THESSALONIKI (AIRPORT)	9	8.75	2025-11-25	9	8.07985
622	2025-11-26	THESSALONIKI (AIRPORT)	9	13.45	2025-11-26	9	12.2147
622	2025-11-27	THESSALONIKI (AIRPORT)	9	16.45	2025-11-27	9	14.0244
622	2025-11-28	THESSALONIKI (AIRPORT)	9	11.95	2025-11-28	9	11.449
622	2025-11-29	THESSALONIKI (AIRPORT)	9	9.65	2025-11-29	9	7.25262
622	2025-11-30	THESSALONIKI (AIRPORT)	9	2.65	2025-11-30	9	2.20326
624	2025-11-01	CHRYSOPOULI (AIRPORT)	9	14.95	2025-11-01	9	9.51517
624	2025-11-02	CHRYSOPOULI (AIRPORT)	9	13.65	2025-11-02	9	8.79489
624	2025-11-03	CHRYSOPOULI (AIRPORT)	9	14.75	2025-11-03	9	11.3286
624	2025-11-04	CHRYSOPOULI (AIRPORT)	9	14.95	2025-11-04	9	13.9879
624	2025-11-05	CHRYSOPOULI (AIRPORT)	9	13.45	2025-11-05	9	7.46971
624	2025-11-06	CHRYSOPOULI (AIRPORT)	9	10.95	2025-11-06	9	6.71857
624	2025-11-07	CHRYSOPOULI (AIRPORT)	9	14.25	2025-11-07	9	10.446
624	2025-11-08	CHRYSOPOULI (AIRPORT)	9	16.95	2025-11-08	9	13.463
624	2025-11-09	CHRYSOPOULI (AIRPORT)	9	18.25	2025-11-09	9	14.0427
624	2025-11-10	CHRYSOPOULI (AIRPORT)	9	16.65	2025-11-10	9	16.2561
624	2025-11-11	CHRYSOPOULI (AIRPORT)	9	15.45	2025-11-11	9	12.4245
624	2025-11-12	CHRYSOPOULI (AIRPORT)	9	11.95	2025-11-12	9	9.85367
624	2025-11-13	CHRYSOPOULI (AIRPORT)	9	11.75	2025-11-13	9	8.31632
624	2025-11-14	CHRYSOPOULI (AIRPORT)	9	12.65	2025-11-14	9	7.72403
624	2025-11-15	CHRYSOPOULI (AIRPORT)	9	13.45	2025-11-15	9	9.92293
624	2025-11-16	CHRYSOPOULI (AIRPORT)	9	12.65	2025-11-16	9	11.3358
624	2025-11-17	CHRYSOPOULI (AIRPORT)	9	14.25	2025-11-17	9	11.5699
624	2025-11-18	CHRYSOPOULI (AIRPORT)	9	16.95	2025-11-18	9	13.842
624	2025-11-19	CHRYSOPOULI (AIRPORT)	9	16.75	2025-11-19	9	15.6045
624	2025-11-20	CHRYSOPOULI (AIRPORT)	9	16.45	2025-11-20	9	14.5609
624	2025-11-21	CHRYSOPOULI (AIRPORT)	9	17.95	2025-11-21	9	15.9614
624	2025-11-22	CHRYSOPOULI (AIRPORT)	9	18.25	2025-11-22	9	14.4911
624	2025-11-23	CHRYSOPOULI (AIRPORT)	9	13.45	2025-11-23	9	8.81346
624	2025-11-24	CHRYSOPOULI (AIRPORT)	9	5.15	2025-11-24	9	4.52281
624	2025-11-25	CHRYSOPOULI (AIRPORT)	9	9.45	2025-11-25	9	3.7527
624	2025-11-26	CHRYSOPOULI (AIRPORT)	9	15.45	2025-11-26	9	12.3993
624	2025-11-27	CHRYSOPOULI (AIRPORT)	9	15.65	2025-11-27	9	13.8642
624	2025-11-28	CHRYSOPOULI (AIRPORT)	9	14.45	2025-11-28	9	11.8289
624	2025-11-29	CHRYSOPOULI (AIRPORT)	9	10.65	2025-11-29	9	9.93427
624	2025-11-30	CHRYSOPOULI (AIRPORT)	9	9.75	2025-11-30	9	7.55385
627	2025-11-01	ALEXANDROUPOLI (AIRPORT)	9	12.65	2025-11-01	9	11.9214
627	2025-11-02	ALEXANDROUPOLI (AIRPORT)	9	14.95	2025-11-02	9	9.48044
627	2025-11-03	ALEXANDROUPOLI (AIRPORT)	9	13.75	2025-11-03	9	12.5962
627	2025-11-04	ALEXANDROUPOLI (AIRPORT)	9	14.15	2025-11-04	9	12.3541
627	2025-11-05	ALEXANDROUPOLI (AIRPORT)	9	10.25	2025-11-05	9	8.69041
627	2025-11-06	ALEXANDROUPOLI (AIRPORT)	9	9.15	2025-11-06	9	8.39435
627	2025-11-07	ALEXANDROUPOLI (AIRPORT)	9	12.75	2025-11-07	9	12.0563
627	2025-11-08	ALEXANDROUPOLI (AIRPORT)	9	15.75	2025-11-08	9	13.8526
627	2025-11-09	ALEXANDROUPOLI (AIRPORT)	9	18.25	2025-11-09	9	16.1911
627	2025-11-10	ALEXANDROUPOLI (AIRPORT)	9	16.75	2025-11-10	9	13.9612
