obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-10-01	SERRAI	12	11.95	2025-10-01	12	10.184
606	2025-10-02	SERRAI	12	12.95	2025-10-02	12	11.5207
606	2025-10-03	SERRAI	12	9.15	2025-10-03	12	7.84814
606	2025-10-04	SERRAI	12	4.75	2025-10-04	12	4.50974
606	2025-10-05	SERRAI	12	5.25	2025-10-05	12	5.49283
606	2025-10-06	SERRAI	12	13.95	2025-10-06	12	14.0011
606	2025-10-07	SERRAI	12	7.25	2025-10-07	12	9.22159
606	2025-10-08	SERRAI	12	7.95	2025-10-08	12	6.62076
606	2025-10-09	SERRAI	12	7.25	2025-10-09	12	8.37296
606	2025-10-10	SERRAI	12	9.95	2025-10-10	12	9.31534
606	2025-10-11	SERRAI	12	5.95	2025-10-11	12	7.57877
606	2025-10-12	SERRAI	12	7.25	2025-10-12	12	8.37125
606	2025-10-13	SERRAI	12	7.25	2025-10-13	12	8.23917
606	2025-10-14	SERRAI	12	7.45	2025-10-14	12	7.80621
606	2025-10-15	SERRAI	12	10.25	2025-10-15	12	8.2128
606	2025-10-16	SERRAI	12	7.75	2025-10-16	12	9.03067
606	2025-10-17	SERRAI	12	10.75	2025-10-17	12	9.02725
606	2025-10-18	SERRAI	12	13.25	2025-10-18	12	11.8339
606	2025-10-19	SERRAI	12	5.45	2025-10-19	12	6.45182
606	2025-10-20	SERRAI	12	11.45	2025-10-20	12	9.18424
606	2025-10-21	SERRAI	12	12.45	2025-10-21	12	10.5978
606	2025-10-22	SERRAI	12	13.25	2025-10-22	12	13.0825
606	2025-10-23	SERRAI	12	13.75	2025-10-23	12	13.5236
606	2025-10-24	SERRAI	12	16.45	2025-10-24	12	15.3214
606	2025-10-26	SERRAI	12	11.25	2025-10-26	12	11.1789
606	2025-10-27	SERRAI	12	15.25	2025-10-27	12	14.2462
606	2025-10-28	SERRAI	12	7.25	2025-10-28	12	5.22916
