obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-11-02	SERRAI	6	5.75	2025-11-01	30	6.75516
606	2025-11-03	SERRAI	6	8.25	2025-11-02	30	7.33163
606	2025-11-04	SERRAI	6	12.25	2025-11-03	30	11.0882
606	2025-11-05	SERRAI	6	11.45	2025-11-04	30	9.54546
606	2025-11-06	SERRAI	6	11.95	2025-11-05	30	10.1288
606	2025-11-07	SERRAI	6	10.95	2025-11-06	30	11.5143
606	2025-11-08	SERRAI	6	10.75	2025-11-07	30	10.436
606	2025-11-09	SERRAI	6	13.95	2025-11-08	30	12.0658
606	2025-11-10	SERRAI	6	13.45	2025-11-09	30	12.5998
606	2025-11-11	SERRAI	6	11.25	2025-11-10	30	11.267
606	2025-11-12	SERRAI	6	7.15	2025-11-11	30	5.72456
606	2025-11-13	SERRAI	6	3.45	2025-11-12	30	4.13176
606	2025-11-14	SERRAI	6	3.25	2025-11-13	30	3.9711
606	2025-11-15	SERRAI	6	3.45	2025-11-14	30	5.59776
606	2025-11-16	SERRAI	6	2.95	2025-11-15	30	4.47574
606	2025-11-17	SERRAI	6	7.95	2025-11-16	30	6.75777
606	2025-11-18	SERRAI	6	10.45	2025-11-17	30	11.3105
606	2025-11-19	SERRAI	6	13.75	2025-11-18	30	12.7708
606	2025-11-20	SERRAI	6	11.65	2025-11-19	30	12.2984
606	2025-11-21	SERRAI	6	14.45	2025-11-20	30	13.3209
606	2025-11-24	SERRAI	6	3.75	2025-11-23	30	2.0163
606	2025-11-25	SERRAI	6	2.15	2025-11-24	30	1.54764
606	2025-11-26	SERRAI	6	5.25	2025-11-25	30	8.32164
606	2025-11-27	SERRAI	6	15.95	2025-11-26	30	10.8194
606	2025-11-28	SERRAI	6	9.95	2025-11-27	30	9.23338
613	2025-11-05	FLORINA	6	7.25	2025-11-04	30	3.72807
613	2025-11-17	FLORINA	6	5.25	2025-11-16	30	2.00777
613	2025-11-18	FLORINA	6	10.75	2025-11-17	30	8.80852
613	2025-11-20	FLORINA	6	8.95	2025-11-19	30	8.86186
613	2025-11-22	FLORINA	6	8.75	2025-11-21	30	7.88734
613	2025-11-23	FLORINA	6	3.75	2025-11-22	30	2.48857
613	2025-11-24	FLORINA	6	0.45	2025-11-23	30	-1.07745
613	2025-11-25	FLORINA	6	2.45	2025-11-24	30	2.31229
613	2025-11-26	FLORINA	6	8.65	2025-11-25	30	6.73277
622	2025-11-02	THESSALONIKI (AIRPORT)	6	7.95	2025-11-01	30	7.83914
622	2025-11-03	THESSALONIKI (AIRPORT)	6	8.95	2025-11-02	30	7.88144
622	2025-11-04	THESSALONIKI (AIRPORT)	6	16.15	2025-11-03	30	12.9798
622	2025-11-05	THESSALONIKI (AIRPORT)	6	9.75	2025-11-04	30	10.4751
622	2025-11-06	THESSALONIKI (AIRPORT)	6	12.75	2025-11-05	30	9.89438
622	2025-11-07	THESSALONIKI (AIRPORT)	6	10.45	2025-11-06	30	10.5056
622	2025-11-08	THESSALONIKI (AIRPORT)	6	12.75	2025-11-07	30	12.6704
622	2025-11-09	THESSALONIKI (AIRPORT)	6	13.25	2025-11-08	30	14.2582
622	2025-11-10	THESSALONIKI (AIRPORT)	6	13.95	2025-11-09	30	14.9015
622	2025-11-11	THESSALONIKI (AIRPORT)	6	13.25	2025-11-10	30	11.8227
622	2025-11-12	THESSALONIKI (AIRPORT)	6	5.65	2025-11-11	30	4.61812
622	2025-11-13	THESSALONIKI (AIRPORT)	6	5.45	2025-11-12	30	3.99309
622	2025-11-14	THESSALONIKI (AIRPORT)	6	5.25	2025-11-13	30	3.78458
622	2025-11-15	THESSALONIKI (AIRPORT)	6	5.65	2025-11-14	30	7.04015
622	2025-11-16	THESSALONIKI (AIRPORT)	6	8.75	2025-11-15	30	7.70865
622	2025-11-17	THESSALONIKI (AIRPORT)	6	12.45	2025-11-16	30	10.4228
622	2025-11-18	THESSALONIKI (AIRPORT)	6	14.45	2025-11-17	30	13.4804
622	2025-11-19	THESSALONIKI (AIRPORT)	6	13.75	2025-11-18	30	12.47
622	2025-11-20	THESSALONIKI (AIRPORT)	6	14.15	2025-11-19	30	13.564
622	2025-11-21	THESSALONIKI (AIRPORT)	6	13.95	2025-11-20	30	15.1852
