obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	icon_dates	icon_tcc_table_h	icon_tcc_table
606	2025-09-01	SERRAI	12	13	2025-09-01	12	0
606	2025-09-02	SERRAI	12	13	2025-09-02	12	0
606	2025-09-03	SERRAI	12	13	2025-09-03	12	100
606	2025-09-04	SERRAI	12	50	2025-09-04	12	100
606	2025-09-08	SERRAI	12	13	2025-09-08	12	3.24805
606	2025-09-09	SERRAI	12	25	2025-09-09	12	0.0878906
606	2025-09-10	SERRAI	12	38	2025-09-10	12	99.9453
606	2025-09-11	SERRAI	12	25	2025-09-11	12	100
606	2025-09-12	SERRAI	12	13	2025-09-12	12	0
606	2025-09-15	SERRAI	12	13	2025-09-15	12	73.5312
606	2025-09-16	SERRAI	12	13	2025-09-16	12	0.148438
606	2025-09-17	SERRAI	12	50	2025-09-17	12	0
606	2025-09-18	SERRAI	12	13	2025-09-18	12	0
606	2025-09-19	SERRAI	12	13	2025-09-19	12	0
606	2025-09-22	SERRAI	12	13	2025-09-22	12	0
606	2025-09-23	SERRAI	12	0	2025-09-23	12	0
606	2025-09-24	SERRAI	12	13	2025-09-24	12	0
606	2025-09-25	SERRAI	12	75	2025-09-25	12	51.7246
606	2025-09-26	SERRAI	12	75	2025-09-26	12	98.3613
606	2025-09-29	SERRAI	12	63	2025-09-29	12	14.3828
606	2025-09-30	SERRAI	12	13	2025-09-30	12	1.6582
622	2025-09-01	THESSALONIKI (AIRPORT)	12	13	2025-09-01	12	0
622	2025-09-02	THESSALONIKI (AIRPORT)	12	0	2025-09-02	12	0
622	2025-09-03	THESSALONIKI (AIRPORT)	12	13	2025-09-03	12	0
622	2025-09-04	THESSALONIKI (AIRPORT)	12	75	2025-09-04	12	100
622	2025-09-05	THESSALONIKI (AIRPORT)	12	25	2025-09-05	12	36.1699
622	2025-09-06	THESSALONIKI (AIRPORT)	12	25	2025-09-06	12	0
622	2025-09-07	THESSALONIKI (AIRPORT)	12	13	2025-09-07	12	0
622	2025-09-08	THESSALONIKI (AIRPORT)	12	88	2025-09-08	12	100
622	2025-09-09	THESSALONIKI (AIRPORT)	12	13	2025-09-09	12	0
622	2025-09-10	THESSALONIKI (AIRPORT)	12	38	2025-09-10	12	100
622	2025-09-11	THESSALONIKI (AIRPORT)	12	38	2025-09-11	12	100
622	2025-09-12	THESSALONIKI (AIRPORT)	12	13	2025-09-12	12	0
622	2025-09-13	THESSALONIKI (AIRPORT)	12	50	2025-09-13	12	65.373
622	2025-09-14	THESSALONIKI (AIRPORT)	12	25	2025-09-14	12	1.54492
622	2025-09-15	THESSALONIKI (AIRPORT)	12	25	2025-09-15	12	0.556641
622	2025-09-16	THESSALONIKI (AIRPORT)	12	25	2025-09-16	12	0
