obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
606	2025-10-02	SERRAI	6	100	2025-10-01	30	100
606	2025-10-03	SERRAI	6	100	2025-10-02	30	89.3926
606	2025-10-06	SERRAI	6	100	2025-10-05	30	100
606	2025-10-07	SERRAI	6	75	2025-10-06	30	99.041
606	2025-10-08	SERRAI	6	63	2025-10-07	30	74.6367
606	2025-10-09	SERRAI	6	50	2025-10-08	30	3.00586
606	2025-10-10	SERRAI	6	38	2025-10-09	30	8.76758
606	2025-10-13	SERRAI	6	38	2025-10-12	30	93.2227
606	2025-10-14	SERRAI	6	25	2025-10-13	30	2.58398
606	2025-10-15	SERRAI	6	88	2025-10-14	30	7.75391
606	2025-10-16	SERRAI	6	63	2025-10-15	30	92.4004
606	2025-10-17	SERRAI	6	75	2025-10-16	30	100
606	2025-10-20	SERRAI	6	88	2025-10-19	30	40.3438
606	2025-10-21	SERRAI	6	88	2025-10-20	30	98.6973
606	2025-10-22	SERRAI	6	88	2025-10-21	30	56.6445
606	2025-10-24	SERRAI	6	75	2025-10-23	30	84.4883
606	2025-10-29	SERRAI	6	0	2025-10-28	30	0
606	2025-10-30	SERRAI	6	25	2025-10-29	30	8.46484
606	2025-10-31	SERRAI	6	63	2025-10-30	30	99.9629
622	2025-10-02	THESSALONIKI (AIRPORT)	6	100	2025-10-01	30	100
622	2025-10-03	THESSALONIKI (AIRPORT)	6	50	2025-10-02	30	51.2852
622	2025-10-04	THESSALONIKI (AIRPORT)	6	25	2025-10-03	30	0.0605469
622	2025-10-05	THESSALONIKI (AIRPORT)	6	0	2025-10-04	30	8.02344
622	2025-10-06	THESSALONIKI (AIRPORT)	6	75	2025-10-05	30	96.4746
622	2025-10-07	THESSALONIKI (AIRPORT)	6	63	2025-10-06	30	27.1855
622	2025-10-08	THESSALONIKI (AIRPORT)	6	75	2025-10-07	30	25.916
622	2025-10-09	THESSALONIKI (AIRPORT)	6	13	2025-10-08	30	0.732422
622	2025-10-10	THESSALONIKI (AIRPORT)	6	25	2025-10-09	30	25.9941
622	2025-10-11	THESSALONIKI (AIRPORT)	6	25	2025-10-10	30	0.0390625
