obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
622	2025-10-01	THESSALONIKI (AIRPORT)	21	88	2025-10-01	21	100
622	2025-10-02	THESSALONIKI (AIRPORT)	21	100	2025-10-02	21	99.4531
622	2025-10-03	THESSALONIKI (AIRPORT)	21	75	2025-10-03	21	78.5312
622	2025-10-04	THESSALONIKI (AIRPORT)	21	63	2025-10-04	21	0.548828
622	2025-10-05	THESSALONIKI (AIRPORT)	21	88	2025-10-05	21	36.3652
622	2025-10-06	THESSALONIKI (AIRPORT)	21	75	2025-10-06	21	52.3281
622	2025-10-07	THESSALONIKI (AIRPORT)	21	88	2025-10-07	21	86.4297
622	2025-10-08	THESSALONIKI (AIRPORT)	21	63	2025-10-08	21	6.86133
622	2025-10-09	THESSALONIKI (AIRPORT)	21	0	2025-10-09	21	0
622	2025-10-10	THESSALONIKI (AIRPORT)	21	25	2025-10-10	21	0.00585938
622	2025-10-11	THESSALONIKI (AIRPORT)	21	38	2025-10-11	21	87.1953
622	2025-10-12	THESSALONIKI (AIRPORT)	21	25	2025-10-12	21	20.377
622	2025-10-13	THESSALONIKI (AIRPORT)	21	50	2025-10-13	21	94.2266
622	2025-10-14	THESSALONIKI (AIRPORT)	21	25	2025-10-14	21	0.484375
622	2025-10-15	THESSALONIKI (AIRPORT)	21	75	2025-10-15	21	99.918
622	2025-10-16	THESSALONIKI (AIRPORT)	21	50	2025-10-16	21	100
622	2025-10-17	THESSALONIKI (AIRPORT)	21	100	2025-10-17	21	100
622	2025-10-18	THESSALONIKI (AIRPORT)	21	75	2025-10-18	21	67.4375
622	2025-10-19	THESSALONIKI (AIRPORT)	21	38	2025-10-19	21	9.375
622	2025-10-20	THESSALONIKI (AIRPORT)	21	75	2025-10-20	21	95.7344
622	2025-10-21	THESSALONIKI (AIRPORT)	21	75	2025-10-21	21	82.8652
622	2025-10-22	THESSALONIKI (AIRPORT)	21	63	2025-10-22	21	66.5645
622	2025-10-23	THESSALONIKI (AIRPORT)	21	50	2025-10-23	21	99.9941
622	2025-10-24	THESSALONIKI (AIRPORT)	21	13	2025-10-24	21	0.015625
622	2025-10-25	THESSALONIKI (AIRPORT)	21	25	2025-10-25	21	14.6035
622	2025-10-26	THESSALONIKI (AIRPORT)	21	25	2025-10-26	21	61.877
622	2025-10-27	THESSALONIKI (AIRPORT)	21	13	2025-10-27	21	0
622	2025-10-28	THESSALONIKI (AIRPORT)	21	13	2025-10-28	21	0
622	2025-10-29	THESSALONIKI (AIRPORT)	21	13	2025-10-29	21	30.7988
622	2025-10-30	THESSALONIKI (AIRPORT)	21	63	2025-10-30	21	13.7051
622	2025-10-31	THESSALONIKI (AIRPORT)	21	75	2025-10-31	21	100
624	2025-10-01	CHRYSOPOULI (AIRPORT)	21	75	2025-10-01	21	100
624	2025-10-02	CHRYSOPOULI (AIRPORT)	21	100	2025-10-02	21	100
624	2025-10-03	CHRYSOPOULI (AIRPORT)	21	63	2025-10-03	21	55.4727
624	2025-10-04	CHRYSOPOULI (AIRPORT)	21	13	2025-10-04	21	2.53906
624	2025-10-05	CHRYSOPOULI (AIRPORT)	21	38	2025-10-05	21	14.9727
624	2025-10-06	CHRYSOPOULI (AIRPORT)	21	100	2025-10-06	21	99.5781
624	2025-10-07	CHRYSOPOULI (AIRPORT)	21	88	2025-10-07	21	100
624	2025-10-08	CHRYSOPOULI (AIRPORT)	21	88	2025-10-08	21	68.9355
624	2025-10-09	CHRYSOPOULI (AIRPORT)	21	25	2025-10-09	21	0
624	2025-10-10	CHRYSOPOULI (AIRPORT)	21	13	2025-10-10	21	20.4473
624	2025-10-11	CHRYSOPOULI (AIRPORT)	21	38	2025-10-11	21	1.33594
624	2025-10-12	CHRYSOPOULI (AIRPORT)	21	25	2025-10-12	21	0.0117188
624	2025-10-13	CHRYSOPOULI (AIRPORT)	21	63	2025-10-13	21	86.4746
624	2025-10-14	CHRYSOPOULI (AIRPORT)	21	63	2025-10-14	21	17.2148
624	2025-10-15	CHRYSOPOULI (AIRPORT)	21	38	2025-10-15	21	98.5801
624	2025-10-16	CHRYSOPOULI (AIRPORT)	21	50	2025-10-16	21	98.1719
624	2025-10-17	CHRYSOPOULI (AIRPORT)	21	100	2025-10-17	21	100
624	2025-10-18	CHRYSOPOULI (AIRPORT)	21	88	2025-10-18	21	28.457
624	2025-10-19	CHRYSOPOULI (AIRPORT)	21	75	2025-10-19	21	33.9199
624	2025-10-20	CHRYSOPOULI (AIRPORT)	21	38	2025-10-20	21	49.6973
624	2025-10-21	CHRYSOPOULI (AIRPORT)	21	50	2025-10-21	21	9.18359
624	2025-10-22	CHRYSOPOULI (AIRPORT)	21	63	2025-10-22	21	93.1523
624	2025-10-23	CHRYSOPOULI (AIRPORT)	21	13	2025-10-23	21	98.3184
624	2025-10-24	CHRYSOPOULI (AIRPORT)	21	25	2025-10-24	21	0
624	2025-10-25	CHRYSOPOULI (AIRPORT)	21	0	2025-10-25	21	0.994141
624	2025-10-26	CHRYSOPOULI (AIRPORT)	21	75	2025-10-26	21	70.8398
624	2025-10-27	CHRYSOPOULI (AIRPORT)	21	25	2025-10-27	21	67.6387
624	2025-10-28	CHRYSOPOULI (AIRPORT)	21	13	2025-10-28	21	14.5898
624	2025-10-29	CHRYSOPOULI (AIRPORT)	21	0	2025-10-29	21	1.29688
624	2025-10-30	CHRYSOPOULI (AIRPORT)	21	13	2025-10-30	21	2.07227
624	2025-10-31	CHRYSOPOULI (AIRPORT)	21	50	2025-10-31	21	77.3555
627	2025-10-01	ALEXANDROUPOLI (AIRPORT)	21	63	2025-10-01	21	78.3594
627	2025-10-02	ALEXANDROUPOLI (AIRPORT)	21	100	2025-10-02	21	99.9883
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	21	63	2025-10-03	21	96.209
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	21	38	2025-10-04	21	18.4941
627	2025-10-05	ALEXANDROUPOLI (AIRPORT)	21	38	2025-10-05	21	4.83008
627	2025-10-06	ALEXANDROUPOLI (AIRPORT)	21	100	2025-10-06	21	100
627	2025-10-07	ALEXANDROUPOLI (AIRPORT)	21	88	2025-10-07	21	100
627	2025-10-08	ALEXANDROUPOLI (AIRPORT)	21	88	2025-10-08	21	100
627	2025-10-09	ALEXANDROUPOLI (AIRPORT)	21	88	2025-10-09	21	0.484375
627	2025-10-10	ALEXANDROUPOLI (AIRPORT)	21	25	2025-10-10	21	49.5859
627	2025-10-11	ALEXANDROUPOLI (AIRPORT)	21	50	2025-10-11	21	1.04297
627	2025-10-12	ALEXANDROUPOLI (AIRPORT)	21	63	2025-10-12	21	0.0703125
627	2025-10-13	ALEXANDROUPOLI (AIRPORT)	21	75	2025-10-13	21	99.7031
627	2025-10-14	ALEXANDROUPOLI (AIRPORT)	21	88	2025-10-14	21	18.1641
627	2025-10-15	ALEXANDROUPOLI (AIRPORT)	21	75	2025-10-15	21	1.4707
627	2025-10-16	ALEXANDROUPOLI (AIRPORT)	21	38	2025-10-16	21	99.5273
