obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
622	2025-11-02	THESSALONIKI (AIRPORT)	3	25	2025-11-01	27	0.597656
622	2025-11-03	THESSALONIKI (AIRPORT)	3	75	2025-11-02	27	40.5703
622	2025-11-04	THESSALONIKI (AIRPORT)	3	88	2025-11-03	27	99.9336
622	2025-11-05	THESSALONIKI (AIRPORT)	3	100	2025-11-04	27	100
622	2025-11-06	THESSALONIKI (AIRPORT)	3	88	2025-11-05	27	85.2969
622	2025-11-07	THESSALONIKI (AIRPORT)	3	88	2025-11-06	27	98.9434
622	2025-11-08	THESSALONIKI (AIRPORT)	3	75	2025-11-07	27	100
622	2025-11-09	THESSALONIKI (AIRPORT)	3	88	2025-11-08	27	100
622	2025-11-10	THESSALONIKI (AIRPORT)	3	100	2025-11-09	27	99.3906
622	2025-11-11	THESSALONIKI (AIRPORT)	3	88	2025-11-10	27	66.7656
622	2025-11-12	THESSALONIKI (AIRPORT)	3	13	2025-11-11	27	0
622	2025-11-13	THESSALONIKI (AIRPORT)	3	13	2025-11-12	27	0.433594
622	2025-11-14	THESSALONIKI (AIRPORT)	3	13	2025-11-13	27	2.47852
622	2025-11-15	THESSALONIKI (AIRPORT)	3	13	2025-11-14	27	0.130859
622	2025-11-16	THESSALONIKI (AIRPORT)	3	50	2025-11-15	27	20.3984
622	2025-11-17	THESSALONIKI (AIRPORT)	3	75	2025-11-16	27	33.0078
622	2025-11-18	THESSALONIKI (AIRPORT)	3	63	2025-11-17	27	100
622	2025-11-19	THESSALONIKI (AIRPORT)	3	63	2025-11-18	27	100
622	2025-11-20	THESSALONIKI (AIRPORT)	3	100	2025-11-19	27	99.957
622	2025-11-21	THESSALONIKI (AIRPORT)	3	63	2025-11-20	27	52.3594
622	2025-11-22	THESSALONIKI (AIRPORT)	3	25	2025-11-21	27	2.08398
622	2025-11-23	THESSALONIKI (AIRPORT)	3	38	2025-11-22	27	43.2656
622	2025-11-24	THESSALONIKI (AIRPORT)	3	13	2025-11-23	27	0
622	2025-11-25	THESSALONIKI (AIRPORT)	3	38	2025-11-24	27	65.8242
622	2025-11-26	THESSALONIKI (AIRPORT)	3	63	2025-11-25	27	24.625
622	2025-11-27	THESSALONIKI (AIRPORT)	3	100	2025-11-26	27	99.9297
622	2025-11-28	THESSALONIKI (AIRPORT)	3	88	2025-11-27	27	100
622	2025-11-29	THESSALONIKI (AIRPORT)	3	100	2025-11-28	27	98.0254
622	2025-11-30	THESSALONIKI (AIRPORT)	3	13	2025-11-29	27	24.752
624	2025-11-27	CHRYSOPOULI (AIRPORT)	3	75	2025-11-26	27	83.084
624	2025-11-28	CHRYSOPOULI (AIRPORT)	3	50	2025-11-27	27	100
624	2025-11-30	CHRYSOPOULI (AIRPORT)	3	13	2025-11-29	27	43.5664
627	2025-11-02	ALEXANDROUPOLI (AIRPORT)	3	38	2025-11-01	27	99.4141
627	2025-11-03	ALEXANDROUPOLI (AIRPORT)	3	50	2025-11-02	27	12.3926
