obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	icon_dates	icon_td_table_h	icon_td_table
606	2025-10-01	SERRAI	15	10.95	2025-10-01	15	12.5169
606	2025-10-02	SERRAI	15	13.25	2025-10-02	15	12.5469
606	2025-10-03	SERRAI	15	8.15	2025-10-03	15	9.36101
606	2025-10-04	SERRAI	15	4.95	2025-10-04	15	5.34098
606	2025-10-05	SERRAI	15	6.95	2025-10-05	15	9.3055
606	2025-10-06	SERRAI	15	14.45	2025-10-06	15	13.0468
606	2025-10-07	SERRAI	15	6.65	2025-10-07	15	8.33963
606	2025-10-08	SERRAI	15	7.15	2025-10-08	15	7.42786
606	2025-10-09	SERRAI	15	6.95	2025-10-09	15	9.06974
606	2025-10-10	SERRAI	15	9.95	2025-10-10	15	11.7309
606	2025-10-11	SERRAI	15	6.25	2025-10-11	15	7.39793
606	2025-10-12	SERRAI	15	8.25	2025-10-12	15	11.1873
606	2025-10-13	SERRAI	15	7.75	2025-10-13	15	11.7501
606	2025-10-14	SERRAI	15	6.95	2025-10-14	15	8.66386
606	2025-10-15	SERRAI	15	10.95	2025-10-15	15	11.4234
606	2025-10-16	SERRAI	15	7.95	2025-10-16	15	10.6297
606	2025-10-17	SERRAI	15	11.15	2025-10-17	15	12.8107
606	2025-10-18	SERRAI	15	13.45	2025-10-18	15	13.6838
606	2025-10-19	SERRAI	15	4.95	2025-10-19	15	8.11546
606	2025-10-20	SERRAI	15	11.95	2025-10-20	15	12.2917
606	2025-10-21	SERRAI	15	11.75	2025-10-21	15	13.4814
606	2025-10-22	SERRAI	15	13.95	2025-10-22	15	14.4565
606	2025-10-23	SERRAI	15	14.65	2025-10-23	15	15.747
606	2025-10-26	SERRAI	15	11.15	2025-10-26	15	11.567
606	2025-10-27	SERRAI	15	13.25	2025-10-27	15	14.1977
606	2025-10-28	SERRAI	15	3.75	2025-10-28	15	6.4268
606	2025-10-29	SERRAI	15	7.95	2025-10-29	15	8.91411
606	2025-10-30	SERRAI	15	10.15	2025-10-30	15	9.9274
606	2025-10-31	SERRAI	15	10.65	2025-10-31	15	11.2601
613	2025-10-01	FLORINA	15	8.95	2025-10-01	15	8.82057
613	2025-10-03	FLORINA	15	2.75	2025-10-03	15	2.26726
613	2025-10-04	FLORINA	15	4.75	2025-10-04	15	4.07047
613	2025-10-05	FLORINA	15	2.75	2025-10-05	15	9.85725
