obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-11-01	SERRAI	12	11.25	2025-11-01	12	7.64951
606	2025-11-02	SERRAI	12	9.65	2025-11-02	12	7.06111
606	2025-11-03	SERRAI	12	10.45	2025-11-03	12	7.25755
606	2025-11-04	SERRAI	12	13.95	2025-11-04	12	13.4606
606	2025-11-05	SERRAI	12	13.45	2025-11-05	12	9.64406
606	2025-11-06	SERRAI	12	10.65	2025-11-06	12	10.5717
606	2025-11-07	SERRAI	12	11.75	2025-11-07	12	10.0854
606	2025-11-08	SERRAI	12	15.45	2025-11-08	12	12.8747
606	2025-11-09	SERRAI	12	15.65	2025-11-09	12	12.6336
606	2025-11-10	SERRAI	12	15.45	2025-11-10	12	13.6061
606	2025-11-11	SERRAI	12	9.65	2025-11-11	12	7.80911
606	2025-11-12	SERRAI	12	6.95	2025-11-12	12	5.5817
606	2025-11-13	SERRAI	12	8.65	2025-11-13	12	4.26993
606	2025-11-14	SERRAI	12	8.45	2025-11-14	12	5.38736
606	2025-11-15	SERRAI	12	8.45	2025-11-15	12	6.45084
606	2025-11-16	SERRAI	12	8.65	2025-11-16	12	6.21891
606	2025-11-17	SERRAI	12	10.75	2025-11-17	12	11.1715
606	2025-11-18	SERRAI	12	13.45	2025-11-18	12	12.7537
606	2025-11-19	SERRAI	12	14.45	2025-11-19	12	14.0186
606	2025-11-20	SERRAI	12	15.25	2025-11-20	12	13.7816
606	2025-11-24	SERRAI	12	4.25	2025-11-24	12	0.486374
606	2025-11-25	SERRAI	12	6.15	2025-11-25	12	6.53511
606	2025-11-26	SERRAI	12	13.95	2025-11-26	12	12.1573
606	2025-11-27	SERRAI	12	15.15	2025-11-27	12	12.5277
606	2025-11-28	SERRAI	12	11.95	2025-11-28	12	10.4671
613	2025-11-01	FLORINA	12	9.25	2025-11-01	12	7.24619
613	2025-11-02	FLORINA	12	9.25	2025-11-02	12	8.72517
613	2025-11-03	FLORINA	12	11.45	2025-11-03	12	10.657
613	2025-11-04	FLORINA	12	8.75	2025-11-04	12	5.02893
613	2025-11-05	FLORINA	12	6.75	2025-11-05	12	5.9839
613	2025-11-06	FLORINA	12	8.45	2025-11-06	12	7.57167
613	2025-11-07	FLORINA	12	9.75	2025-11-07	12	6.61563
613	2025-11-08	FLORINA	12	11.65	2025-11-08	12	8.8649
613	2025-11-09	FLORINA	12	12.25	2025-11-09	12	9.26152
613	2025-11-11	FLORINA	12	10.45	2025-11-11	12	8.31204
613	2025-11-12	FLORINA	12	0.45	2025-11-12	12	1.28482
613	2025-11-13	FLORINA	12	4.25	2025-11-13	12	3.11173
613	2025-11-14	FLORINA	12	5.45	2025-11-14	12	5.38932
613	2025-11-15	FLORINA	12	4.95	2025-11-15	12	4.43912
613	2025-11-16	FLORINA	12	3.25	2025-11-16	12	3.91519
613	2025-11-17	FLORINA	12	4.25	2025-11-17	12	4.90103
613	2025-11-18	FLORINA	12	13.75	2025-11-18	12	10.947
613	2025-11-20	FLORINA	12	9.45	2025-11-20	12	8.2953
613	2025-11-21	FLORINA	12	12.25	2025-11-21	12	8.42459
613	2025-11-22	FLORINA	12	7.65	2025-11-22	12	7.2175
613	2025-11-23	FLORINA	12	2.65	2025-11-23	12	1.97426
613	2025-11-24	FLORINA	12	0.95	2025-11-24	12	-1.68941
613	2025-11-25	FLORINA	12	5.45	2025-11-25	12	5.50581
613	2025-11-26	FLORINA	12	7.95	2025-11-26	12	7.56847
613	2025-11-29	FLORINA	12	6.15	2025-11-29	12	2.5296
613	2025-11-30	FLORINA	12	4.95	2025-11-30	12	1.85423
622	2025-11-01	THESSALONIKI (AIRPORT)	12	11.95	2025-11-01	12	10.5938
622	2025-11-02	THESSALONIKI (AIRPORT)	12	12.95	2025-11-02	12	9.15291
622	2025-11-03	THESSALONIKI (AIRPORT)	12	14.75	2025-11-03	12	13.9783
622	2025-11-04	THESSALONIKI (AIRPORT)	12	11.45	2025-11-04	12	10.5944
622	2025-11-05	THESSALONIKI (AIRPORT)	12	10.15	2025-11-05	12	8.63332
622	2025-11-06	THESSALONIKI (AIRPORT)	12	11.75	2025-11-06	12	11.5814
622	2025-11-07	THESSALONIKI (AIRPORT)	12	11.65	2025-11-07	12	11.4604
622	2025-11-08	THESSALONIKI (AIRPORT)	12	16.75	2025-11-08	12	14.2565
622	2025-11-09	THESSALONIKI (AIRPORT)	12	16.75	2025-11-09	12	14.1287
622	2025-11-10	THESSALONIKI (AIRPORT)	12	13.95	2025-11-10	12	15.6451
622	2025-11-11	THESSALONIKI (AIRPORT)	12	9.45	2025-11-11	12	7.74661
622	2025-11-12	THESSALONIKI (AIRPORT)	12	4.75	2025-11-12	12	4.21744
622	2025-11-13	THESSALONIKI (AIRPORT)	12	9.25	2025-11-13	12	6.01309
622	2025-11-14	THESSALONIKI (AIRPORT)	12	7.95	2025-11-14	12	6.60318
622	2025-11-15	THESSALONIKI (AIRPORT)	12	10.15	2025-11-15	12	7.72037
622	2025-11-16	THESSALONIKI (AIRPORT)	12	12.25	2025-11-16	12	9.42984
622	2025-11-17	THESSALONIKI (AIRPORT)	12	13.65	2025-11-17	12	11.9606
622	2025-11-18	THESSALONIKI (AIRPORT)	12	16.95	2025-11-18	12	12.6941
622	2025-11-19	THESSALONIKI (AIRPORT)	12	15.95	2025-11-19	12	13.8448
622	2025-11-20	THESSALONIKI (AIRPORT)	12	11.25	2025-11-20	12	13.0277
622	2025-11-21	THESSALONIKI (AIRPORT)	12	18.95	2025-11-21	12	14.8611
622	2025-11-22	THESSALONIKI (AIRPORT)	12	11.95	2025-11-22	12	9.7468
622	2025-11-23	THESSALONIKI (AIRPORT)	12	6.95	2025-11-23	12	6.19789
622	2025-11-24	THESSALONIKI (AIRPORT)	12	0.95	2025-11-24	12	0.107468
622	2025-11-25	THESSALONIKI (AIRPORT)	12	8.45	2025-11-25	12	7.55562
622	2025-11-26	THESSALONIKI (AIRPORT)	12	13.75	2025-11-26	12	11.7833
622	2025-11-27	THESSALONIKI (AIRPORT)	12	15.75	2025-11-27	12	13.4516
