obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	icon_dates	icon_tcc_table_h	icon_tcc_table
622	2025-10-01	THESSALONIKI (AIRPORT)	3	88	2025-10-01	3	100
622	2025-10-02	THESSALONIKI (AIRPORT)	3	100	2025-10-02	3	100
622	2025-10-03	THESSALONIKI (AIRPORT)	3	63	2025-10-03	3	82.7422
622	2025-10-04	THESSALONIKI (AIRPORT)	3	75	2025-10-04	3	32.832
622	2025-10-05	THESSALONIKI (AIRPORT)	3	13	2025-10-05	3	2.16016
622	2025-10-06	THESSALONIKI (AIRPORT)	3	88	2025-10-06	3	100
622	2025-10-07	THESSALONIKI (AIRPORT)	3	88	2025-10-07	3	96.6914
622	2025-10-08	THESSALONIKI (AIRPORT)	3	88	2025-10-08	3	64.0508
622	2025-10-09	THESSALONIKI (AIRPORT)	3	25	2025-10-09	3	15.707
622	2025-10-10	THESSALONIKI (AIRPORT)	3	25	2025-10-10	3	0.251953
622	2025-10-11	THESSALONIKI (AIRPORT)	3	13	2025-10-11	3	0
622	2025-10-12	THESSALONIKI (AIRPORT)	3	38	2025-10-12	3	8.08008
622	2025-10-13	THESSALONIKI (AIRPORT)	3	13	2025-10-13	3	47.2422
622	2025-10-14	THESSALONIKI (AIRPORT)	3	25	2025-10-14	3	0
622	2025-10-15	THESSALONIKI (AIRPORT)	3	63	2025-10-15	3	67.2207
622	2025-10-16	THESSALONIKI (AIRPORT)	3	75	2025-10-16	3	83.0469
622	2025-10-17	THESSALONIKI (AIRPORT)	3	75	2025-10-17	3	100
622	2025-10-18	THESSALONIKI (AIRPORT)	3	100	2025-10-18	3	97.3672
622	2025-10-19	THESSALONIKI (AIRPORT)	3	50	2025-10-19	3	100
622	2025-10-20	THESSALONIKI (AIRPORT)	3	63	2025-10-20	3	86.7832
622	2025-10-21	THESSALONIKI (AIRPORT)	3	75	2025-10-21	3	100
622	2025-10-22	THESSALONIKI (AIRPORT)	3	75	2025-10-22	3	98.2715
622	2025-10-23	THESSALONIKI (AIRPORT)	3	50	2025-10-23	3	98.7402
622	2025-10-24	THESSALONIKI (AIRPORT)	3	25	2025-10-24	3	8.54492
622	2025-10-25	THESSALONIKI (AIRPORT)	3	13	2025-10-25	3	0
622	2025-10-26	THESSALONIKI (AIRPORT)	3	50	2025-10-26	3	100
622	2025-10-27	THESSALONIKI (AIRPORT)	3	38	2025-10-27	3	89.9082
622	2025-10-28	THESSALONIKI (AIRPORT)	3	38	2025-10-28	3	0.189453
622	2025-10-29	THESSALONIKI (AIRPORT)	3	13	2025-10-29	3	0
622	2025-10-30	THESSALONIKI (AIRPORT)	3	50	2025-10-30	3	2.58203
622	2025-10-31	THESSALONIKI (AIRPORT)	3	63	2025-10-31	3	100
624	2025-10-01	CHRYSOPOULI (AIRPORT)	3	38	2025-10-01	3	76.6875
624	2025-10-02	CHRYSOPOULI (AIRPORT)	3	75	2025-10-02	3	100
624	2025-10-03	CHRYSOPOULI (AIRPORT)	3	100	2025-10-03	3	100
627	2025-10-01	ALEXANDROUPOLI (AIRPORT)	3	13	2025-10-01	3	6.94922
627	2025-10-02	ALEXANDROUPOLI (AIRPORT)	3	63	2025-10-02	3	87.5293
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	3	100	2025-10-03	3	100
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	3	100	2025-10-04	3	100
627	2025-10-05	ALEXANDROUPOLI (AIRPORT)	3	25	2025-10-05	3	13.5332
627	2025-10-06	ALEXANDROUPOLI (AIRPORT)	3	38	2025-10-06	3	50.5742
627	2025-10-07	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-07	3	100
627	2025-10-08	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-08	3	100
627	2025-10-09	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-09	3	94.6621
627	2025-10-10	ALEXANDROUPOLI (AIRPORT)	3	13	2025-10-10	3	0
627	2025-10-11	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-11	3	80.4277
627	2025-10-12	ALEXANDROUPOLI (AIRPORT)	3	13	2025-10-12	3	0
627	2025-10-13	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-13	3	98.5625
627	2025-10-14	ALEXANDROUPOLI (AIRPORT)	3	75	2025-10-14	3	81.4844
627	2025-10-15	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-15	3	83.6738
627	2025-10-16	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-16	3	100
627	2025-10-17	ALEXANDROUPOLI (AIRPORT)	3	50	2025-10-17	3	90.123
627	2025-10-18	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-18	3	99.4004
627	2025-10-19	ALEXANDROUPOLI (AIRPORT)	3	100	2025-10-19	3	100
627	2025-10-20	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-20	3	97.4746
627	2025-10-21	ALEXANDROUPOLI (AIRPORT)	3	0	2025-10-21	3	99.7969
627	2025-10-22	ALEXANDROUPOLI (AIRPORT)	3	75	2025-10-22	3	100
627	2025-10-23	ALEXANDROUPOLI (AIRPORT)	3	88	2025-10-23	3	85.3438
