obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-11-01	SERRAI	21	7.95	2025-11-01	21	6.96127
606	2025-11-02	SERRAI	21	8.15	2025-11-02	21	7.63618
606	2025-11-04	SERRAI	21	12.45	2025-11-04	21	11.1353
606	2025-11-05	SERRAI	21	11.95	2025-11-05	21	10.9084
606	2025-11-06	SERRAI	21	11.45	2025-11-06	21	10.8599
606	2025-11-07	SERRAI	21	10.75	2025-11-07	21	10.0093
606	2025-11-08	SERRAI	21	14.65	2025-11-08	21	12.482
606	2025-11-09	SERRAI	21	14.95	2025-11-09	21	11.9253
606	2025-11-10	SERRAI	21	14.15	2025-11-10	21	12.5283
606	2025-11-11	SERRAI	21	8.75	2025-11-11	21	7.35514
606	2025-11-12	SERRAI	21	5.75	2025-11-12	21	5.15053
606	2025-11-13	SERRAI	21	6.25	2025-11-13	21	4.87686
606	2025-11-14	SERRAI	21	6.75	2025-11-14	21	6.12613
606	2025-11-15	SERRAI	21	6.45	2025-11-15	21	6.20914
606	2025-11-16	SERRAI	21	7.25	2025-11-16	21	6.2045
606	2025-11-17	SERRAI	21	9.25	2025-11-17	21	10.2137
606	2025-11-18	SERRAI	21	14.25	2025-11-18	21	12.6808
606	2025-11-19	SERRAI	21	13.25	2025-11-19	21	13.0145
606	2025-11-20	SERRAI	21	12.95	2025-11-20	21	12.0214
613	2025-11-02	FLORINA	21	7.95	2025-11-02	21	7.7065
613	2025-11-04	FLORINA	21	7.45	2025-11-04	21	4.23199
613	2025-11-05	FLORINA	21	9.25	2025-11-05	21	4.69066
613	2025-11-07	FLORINA	21	10.75	2025-11-07	21	8.14697
613	2025-11-11	FLORINA	21	8.15	2025-11-11	21	6.03189
613	2025-11-15	FLORINA	21	1.45	2025-11-15	21	1.99625
613	2025-11-16	FLORINA	21	3.25	2025-11-16	21	2.61856
613	2025-11-17	FLORINA	21	8.95	2025-11-17	21	7.66783
613	2025-11-19	FLORINA	21	10.45	2025-11-19	21	9.77324
613	2025-11-21	FLORINA	21	11.95	2025-11-21	21	7.90677
613	2025-11-22	FLORINA	21	5.95	2025-11-22	21	5.97015
613	2025-11-23	FLORINA	21	0.75	2025-11-23	21	0.493942
613	2025-11-24	FLORINA	21	1.45	2025-11-24	21	0.505447
613	2025-11-25	FLORINA	21	7.25	2025-11-25	21	6.38847
622	2025-11-01	THESSALONIKI (AIRPORT)	21	10.95	2025-11-01	21	9.9769
622	2025-11-02	THESSALONIKI (AIRPORT)	21	9.95	2025-11-02	21	9.1274
622	2025-11-03	THESSALONIKI (AIRPORT)	21	15.15	2025-11-03	21	13.8996
622	2025-11-04	THESSALONIKI (AIRPORT)	21	9.95	2025-11-04	21	10.8013
622	2025-11-05	THESSALONIKI (AIRPORT)	21	13.75	2025-11-05	21	11.216
622	2025-11-06	THESSALONIKI (AIRPORT)	21	13.65	2025-11-06	21	10.7525
622	2025-11-07	THESSALONIKI (AIRPORT)	21	12.15	2025-11-07	21	11.8501
622	2025-11-08	THESSALONIKI (AIRPORT)	21	13.95	2025-11-08	21	13.694
622	2025-11-09	THESSALONIKI (AIRPORT)	21	14.45	2025-11-09	21	14.1587
622	2025-11-10	THESSALONIKI (AIRPORT)	21	16.15	2025-11-10	21	12.4501
622	2025-11-11	THESSALONIKI (AIRPORT)	21	6.75	2025-11-11	21	4.27896
622	2025-11-12	THESSALONIKI (AIRPORT)	21	6.65	2025-11-12	21	4.66127
622	2025-11-13	THESSALONIKI (AIRPORT)	21	6.15	2025-11-13	21	3.06436
622	2025-11-14	THESSALONIKI (AIRPORT)	21	8.25	2025-11-14	21	6.19644
622	2025-11-15	THESSALONIKI (AIRPORT)	21	8.75	2025-11-15	21	7.60562
622	2025-11-16	THESSALONIKI (AIRPORT)	21	10.15	2025-11-16	21	8.47696
622	2025-11-17	THESSALONIKI (AIRPORT)	21	11.25	2025-11-17	21	11.4667
622	2025-11-18	THESSALONIKI (AIRPORT)	21	15.45	2025-11-18	21	12.8986
622	2025-11-19	THESSALONIKI (AIRPORT)	21	14.45	2025-11-19	21	13.6053
622	2025-11-20	THESSALONIKI (AIRPORT)	21	12.65	2025-11-20	21	13.6366
622	2025-11-21	THESSALONIKI (AIRPORT)	21	15.25	2025-11-21	21	15.1929
622	2025-11-22	THESSALONIKI (AIRPORT)	21	12.95	2025-11-22	21	12.8491
622	2025-11-23	THESSALONIKI (AIRPORT)	21	5.25	2025-11-23	21	6.74785
622	2025-11-24	THESSALONIKI (AIRPORT)	21	1.45	2025-11-24	21	0.206619
622	2025-11-25	THESSALONIKI (AIRPORT)	21	9.75	2025-11-25	21	10.3045
622	2025-11-26	THESSALONIKI (AIRPORT)	21	12.95	2025-11-26	21	13.1499
622	2025-11-27	THESSALONIKI (AIRPORT)	21	12.15	2025-11-27	21	11.5726
622	2025-11-28	THESSALONIKI (AIRPORT)	21	10.65	2025-11-28	21	8.58743
622	2025-11-29	THESSALONIKI (AIRPORT)	21	3.95	2025-11-29	21	2.31039
622	2025-11-30	THESSALONIKI (AIRPORT)	21	4.75	2025-11-30	21	2.12718
624	2025-11-01	CHRYSOPOULI (AIRPORT)	21	8.95	2025-11-01	21	9.26596
624	2025-11-02	CHRYSOPOULI (AIRPORT)	21	10.45	2025-11-02	21	9.88033
624	2025-11-03	CHRYSOPOULI (AIRPORT)	21	13.65	2025-11-03	21	11.1936
624	2025-11-04	CHRYSOPOULI (AIRPORT)	21	14.25	2025-11-04	21	10.8785
624	2025-11-05	CHRYSOPOULI (AIRPORT)	21	11.25	2025-11-05	21	5.0598
624	2025-11-06	CHRYSOPOULI (AIRPORT)	21	12.45	2025-11-06	21	7.44778
624	2025-11-07	CHRYSOPOULI (AIRPORT)	21	12.45	2025-11-07	21	11.0474
