obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
622	2025-11-02	THESSALONIKI (AIRPORT)	0	38	2025-11-01	24	76.6875
622	2025-11-03	THESSALONIKI (AIRPORT)	0	50	2025-11-02	24	19.8457
622	2025-11-04	THESSALONIKI (AIRPORT)	0	88	2025-11-03	24	99.8418
622	2025-11-05	THESSALONIKI (AIRPORT)	0	100	2025-11-04	24	100
622	2025-11-06	THESSALONIKI (AIRPORT)	0	88	2025-11-05	24	81.5156
622	2025-11-07	THESSALONIKI (AIRPORT)	0	88	2025-11-06	24	94.2812
622	2025-11-08	THESSALONIKI (AIRPORT)	0	75	2025-11-07	24	89.6035
622	2025-11-09	THESSALONIKI (AIRPORT)	0	88	2025-11-08	24	100
622	2025-11-10	THESSALONIKI (AIRPORT)	0	100	2025-11-09	24	99.9941
622	2025-11-11	THESSALONIKI (AIRPORT)	0	63	2025-11-10	24	28.6406
622	2025-11-12	THESSALONIKI (AIRPORT)	0	13	2025-11-11	24	0.390625
622	2025-11-13	THESSALONIKI (AIRPORT)	0	13	2025-11-12	24	0.128906
622	2025-11-14	THESSALONIKI (AIRPORT)	0	13	2025-11-13	24	0.0253906
622	2025-11-15	THESSALONIKI (AIRPORT)	0	0	2025-11-14	24	0
622	2025-11-16	THESSALONIKI (AIRPORT)	0	25	2025-11-15	24	4.61523
622	2025-11-17	THESSALONIKI (AIRPORT)	0	50	2025-11-16	24	42.0508
622	2025-11-18	THESSALONIKI (AIRPORT)	0	63	2025-11-17	24	100
622	2025-11-19	THESSALONIKI (AIRPORT)	0	75	2025-11-18	24	100
622	2025-11-20	THESSALONIKI (AIRPORT)	0	100	2025-11-19	24	99.9961
622	2025-11-21	THESSALONIKI (AIRPORT)	0	75	2025-11-20	24	98.9707
622	2025-11-22	THESSALONIKI (AIRPORT)	0	88	2025-11-21	24	12.6094
622	2025-11-23	THESSALONIKI (AIRPORT)	0	38	2025-11-22	24	6.22266
622	2025-11-24	THESSALONIKI (AIRPORT)	0	13	2025-11-23	24	0
622	2025-11-25	THESSALONIKI (AIRPORT)	0	38	2025-11-24	24	100
622	2025-11-26	THESSALONIKI (AIRPORT)	0	75	2025-11-25	24	83.7402
622	2025-11-27	THESSALONIKI (AIRPORT)	0	88	2025-11-26	24	99.9902
622	2025-11-28	THESSALONIKI (AIRPORT)	0	88	2025-11-27	24	99.707
622	2025-11-29	THESSALONIKI (AIRPORT)	0	100	2025-11-28	24	99.9629
622	2025-11-30	THESSALONIKI (AIRPORT)	0	13	2025-11-29	24	12.4297
627	2025-11-02	ALEXANDROUPOLI (AIRPORT)	0	63	2025-11-01	24	9.26172
627	2025-11-03	ALEXANDROUPOLI (AIRPORT)	0	38	2025-11-02	24	68.6973
627	2025-11-04	ALEXANDROUPOLI (AIRPORT)	0	38	2025-11-03	24	99.8223
627	2025-11-05	ALEXANDROUPOLI (AIRPORT)	0	88	2025-11-04	24	100
627	2025-11-06	ALEXANDROUPOLI (AIRPORT)	0	100	2025-11-05	24	100
627	2025-11-07	ALEXANDROUPOLI (AIRPORT)	0	75	2025-11-06	24	95.541
627	2025-11-08	ALEXANDROUPOLI (AIRPORT)	0	75	2025-11-07	24	100
627	2025-11-09	ALEXANDROUPOLI (AIRPORT)	0	100	2025-11-08	24	100
627	2025-11-10	ALEXANDROUPOLI (AIRPORT)	0	38	2025-11-09	24	99.6641
627	2025-11-11	ALEXANDROUPOLI (AIRPORT)	0	75	2025-11-10	24	99.9844
627	2025-11-12	ALEXANDROUPOLI (AIRPORT)	0	75	2025-11-11	24	21.4531
627	2025-11-13	ALEXANDROUPOLI (AIRPORT)	0	25	2025-11-12	24	34.25
627	2025-11-14	ALEXANDROUPOLI (AIRPORT)	0	0	2025-11-13	24	28.6523
627	2025-11-15	ALEXANDROUPOLI (AIRPORT)	0	25	2025-11-14	24	41.334
627	2025-11-16	ALEXANDROUPOLI (AIRPORT)	0	50	2025-11-15	24	99.5977
627	2025-11-17	ALEXANDROUPOLI (AIRPORT)	0	50	2025-11-16	24	38.0215
627	2025-11-18	ALEXANDROUPOLI (AIRPORT)	0	63	2025-11-17	24	93.7129
627	2025-11-19	ALEXANDROUPOLI (AIRPORT)	0	88	2025-11-18	24	99.9902
627	2025-11-20	ALEXANDROUPOLI (AIRPORT)	0	75	2025-11-19	24	98.3574
627	2025-11-21	ALEXANDROUPOLI (AIRPORT)	0	88	2025-11-20	24	99.8809
627	2025-11-22	ALEXANDROUPOLI (AIRPORT)	0	63	2025-11-21	24	36.6387
627	2025-11-23	ALEXANDROUPOLI (AIRPORT)	0	63	2025-11-22	24	100
627	2025-11-24	ALEXANDROUPOLI (AIRPORT)	0	25	2025-11-23	24	11.3008
627	2025-11-25	ALEXANDROUPOLI (AIRPORT)	0	0	2025-11-24	24	2.82227
627	2025-11-26	ALEXANDROUPOLI (AIRPORT)	0	88	2025-11-25	24	98.4004
627	2025-11-27	ALEXANDROUPOLI (AIRPORT)	0	75	2025-11-26	24	69.9863
627	2025-11-28	ALEXANDROUPOLI (AIRPORT)	0	75	2025-11-27	24	99.3906
627	2025-11-29	ALEXANDROUPOLI (AIRPORT)	0	88	2025-11-28	24	100
627	2025-11-30	ALEXANDROUPOLI (AIRPORT)	0	38	2025-11-29	24	98.5078
641	2025-11-02	KERKYRA (AIRPORT)	0	25	2025-11-01	24	1.41602
641	2025-11-03	KERKYRA (AIRPORT)	0	50	2025-11-02	24	67.7285
641	2025-11-04	KERKYRA (AIRPORT)	0	88	2025-11-03	24	99.5449
641	2025-11-05	KERKYRA (AIRPORT)	0	50	2025-11-04	24	15.2461
641	2025-11-06	KERKYRA (AIRPORT)	0	0	2025-11-05	24	0.275391
641	2025-11-07	KERKYRA (AIRPORT)	0	13	2025-11-06	24	37.3145
641	2025-11-08	KERKYRA (AIRPORT)	0	88	2025-11-07	24	100
641	2025-11-09	KERKYRA (AIRPORT)	0	88	2025-11-08	24	100
641	2025-11-10	KERKYRA (AIRPORT)	0	88	2025-11-09	24	99.9766
641	2025-11-11	KERKYRA (AIRPORT)	0	38	2025-11-10	24	68.4531
641	2025-11-12	KERKYRA (AIRPORT)	0	38	2025-11-11	24	99.7988
641	2025-11-13	KERKYRA (AIRPORT)	0	13	2025-11-12	24	0.0488281
641	2025-11-14	KERKYRA (AIRPORT)	0	0	2025-11-13	24	1.19336
641	2025-11-15	KERKYRA (AIRPORT)	0	0	2025-11-14	24	28.7422
641	2025-11-16	KERKYRA (AIRPORT)	0	38	2025-11-15	24	82.1504
641	2025-11-17	KERKYRA (AIRPORT)	0	50	2025-11-16	24	99.6699
641	2025-11-18	KERKYRA (AIRPORT)	0	88	2025-11-17	24	99.3223
641	2025-11-19	KERKYRA (AIRPORT)	0	88	2025-11-18	24	99.8691
641	2025-11-20	KERKYRA (AIRPORT)	0	100	2025-11-19	24	100
641	2025-11-21	KERKYRA (AIRPORT)	0	88	2025-11-20	24	99.8164
641	2025-11-22	KERKYRA (AIRPORT)	0	88	2025-11-21	24	37.4395
641	2025-11-23	KERKYRA (AIRPORT)	0	88	2025-11-22	24	29.5137
641	2025-11-24	KERKYRA (AIRPORT)	0	25	2025-11-23	24	18.9668
641	2025-11-25	KERKYRA (AIRPORT)	0	88	2025-11-24	24	99.5332
641	2025-11-26	KERKYRA (AIRPORT)	0	88	2025-11-25	24	98.4688
641	2025-11-27	KERKYRA (AIRPORT)	0	100	2025-11-26	24	96.3203
641	2025-11-28	KERKYRA (AIRPORT)	0	88	2025-11-27	24	100
641	2025-11-29	KERKYRA (AIRPORT)	0	88	2025-11-28	24	90.6367
641	2025-11-30	KERKYRA (AIRPORT)	0	88	2025-11-29	24	98.7363
642	2025-11-25	IOANNINA (AIRPORT)	0	75	2025-11-24	24	100
648	2025-11-02	LARISSA (AIRPORT)	0	38	2025-11-01	24	87.7969
648	2025-11-03	LARISSA (AIRPORT)	0	50	2025-11-02	24	24.2285
648	2025-11-04	LARISSA (AIRPORT)	0	75	2025-11-03	24	89.498
648	2025-11-05	LARISSA (AIRPORT)	0	75	2025-11-04	24	100
648	2025-11-06	LARISSA (AIRPORT)	0	88	2025-11-05	24	98.9922
648	2025-11-07	LARISSA (AIRPORT)	0	88	2025-11-06	24	65.7383
648	2025-11-08	LARISSA (AIRPORT)	0	63	2025-11-07	24	94.9473
648	2025-11-09	LARISSA (AIRPORT)	0	75	2025-11-08	24	100
648	2025-11-10	LARISSA (AIRPORT)	0	75	2025-11-09	24	90.7266
648	2025-11-11	LARISSA (AIRPORT)	0	38	2025-11-10	24	2.57812
648	2025-11-12	LARISSA (AIRPORT)	0	38	2025-11-11	24	74.5176
648	2025-11-13	LARISSA (AIRPORT)	0	25	2025-11-12	24	0.0703125
648	2025-11-14	LARISSA (AIRPORT)	0	25	2025-11-13	24	0
648	2025-11-15	LARISSA (AIRPORT)	0	25	2025-11-14	24	2.20312
648	2025-11-16	LARISSA (AIRPORT)	0	13	2025-11-15	24	0.101562
648	2025-11-17	LARISSA (AIRPORT)	0	0	2025-11-16	24	0
648	2025-11-18	LARISSA (AIRPORT)	0	75	2025-11-17	24	99.5059
