obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	icon_dates	icon_td_table_h	icon_td_table
606	2025-11-02	SERRAI	21	8.15	2025-11-01	45	9.42763
606	2025-11-04	SERRAI	21	12.45	2025-11-03	45	11.4504
606	2025-11-05	SERRAI	21	11.95	2025-11-04	45	12.1792
606	2025-11-06	SERRAI	21	11.45	2025-11-05	45	10.5592
606	2025-11-07	SERRAI	21	10.75	2025-11-06	45	11.8463
606	2025-11-08	SERRAI	21	14.65	2025-11-07	45	14.4674
606	2025-11-09	SERRAI	21	14.95	2025-11-08	45	14.76
606	2025-11-10	SERRAI	21	14.15	2025-11-09	45	14.6608
606	2025-11-11	SERRAI	21	8.75	2025-11-10	45	10.5185
606	2025-11-12	SERRAI	21	5.75	2025-11-11	45	7.24057
606	2025-11-13	SERRAI	21	6.25	2025-11-12	45	6.92966
606	2025-11-14	SERRAI	21	6.75	2025-11-13	45	7.57257
606	2025-11-15	SERRAI	21	6.45	2025-11-14	45	6.9449
606	2025-11-16	SERRAI	21	7.25	2025-11-15	45	7.25476
606	2025-11-17	SERRAI	21	9.25	2025-11-16	45	10.4011
606	2025-11-18	SERRAI	21	14.25	2025-11-17	45	13.6357
606	2025-11-19	SERRAI	21	13.25	2025-11-18	45	13.6967
606	2025-11-20	SERRAI	21	12.95	2025-11-19	45	12.1527
613	2025-11-02	FLORINA	21	7.95	2025-11-01	45	8.60146
613	2025-11-04	FLORINA	21	7.45	2025-11-03	45	5.29315
613	2025-11-05	FLORINA	21	9.25	2025-11-04	45	6.5327
613	2025-11-07	FLORINA	21	10.75	2025-11-06	45	9.34044
613	2025-11-11	FLORINA	21	8.15	2025-11-10	45	7.55069
613	2025-11-15	FLORINA	21	1.45	2025-11-14	45	1.91463
613	2025-11-16	FLORINA	21	3.25	2025-11-15	45	3.36414
613	2025-11-17	FLORINA	21	8.95	2025-11-16	45	9.2556
613	2025-11-19	FLORINA	21	10.45	2025-11-18	45	9.81978
613	2025-11-21	FLORINA	21	11.95	2025-11-20	45	10.0263
613	2025-11-22	FLORINA	21	5.95	2025-11-21	45	3.09813
613	2025-11-23	FLORINA	21	0.75	2025-11-22	45	-1.47508
613	2025-11-24	FLORINA	21	1.45	2025-11-23	45	1.05286
613	2025-11-25	FLORINA	21	7.25	2025-11-24	45	5.26335
622	2025-11-02	THESSALONIKI (AIRPORT)	21	9.95	2025-11-01	45	11.2313
622	2025-11-03	THESSALONIKI (AIRPORT)	21	15.15	2025-11-02	45	14.1494
622	2025-11-04	THESSALONIKI (AIRPORT)	21	9.95	2025-11-03	45	9.71796
622	2025-11-05	THESSALONIKI (AIRPORT)	21	13.75	2025-11-04	45	11.7856
622	2025-11-06	THESSALONIKI (AIRPORT)	21	13.65	2025-11-05	45	10.7712
622	2025-11-07	THESSALONIKI (AIRPORT)	21	12.15	2025-11-06	45	12.2369
622	2025-11-08	THESSALONIKI (AIRPORT)	21	13.95	2025-11-07	45	13.8913
622	2025-11-09	THESSALONIKI (AIRPORT)	21	14.45	2025-11-08	45	14.5598
622	2025-11-10	THESSALONIKI (AIRPORT)	21	16.15	2025-11-09	45	15.2995
622	2025-11-11	THESSALONIKI (AIRPORT)	21	6.75	2025-11-10	45	6.90225
622	2025-11-12	THESSALONIKI (AIRPORT)	21	6.65	2025-11-11	45	7.12534
622	2025-11-13	THESSALONIKI (AIRPORT)	21	6.15	2025-11-12	45	6.65036
622	2025-11-14	THESSALONIKI (AIRPORT)	21	8.25	2025-11-13	45	6.45148
622	2025-11-15	THESSALONIKI (AIRPORT)	21	8.75	2025-11-14	45	6.53084
622	2025-11-16	THESSALONIKI (AIRPORT)	21	10.15	2025-11-15	45	9.28503
622	2025-11-17	THESSALONIKI (AIRPORT)	21	11.25	2025-11-16	45	10.9724
622	2025-11-18	THESSALONIKI (AIRPORT)	21	15.45	2025-11-17	45	12.9346
622	2025-11-19	THESSALONIKI (AIRPORT)	21	14.45	2025-11-18	45	13.6225
622	2025-11-20	THESSALONIKI (AIRPORT)	21	12.65	2025-11-19	45	12.8822
622	2025-11-21	THESSALONIKI (AIRPORT)	21	15.25	2025-11-20	45	14.8515
622	2025-11-22	THESSALONIKI (AIRPORT)	21	12.95	2025-11-21	45	12.602
622	2025-11-23	THESSALONIKI (AIRPORT)	21	5.25	2025-11-22	45	2.72804
622	2025-11-24	THESSALONIKI (AIRPORT)	21	1.45	2025-11-23	45	2.78333
622	2025-11-25	THESSALONIKI (AIRPORT)	21	9.75	2025-11-24	45	11.2467
622	2025-11-26	THESSALONIKI (AIRPORT)	21	12.95	2025-11-25	45	12.6996
622	2025-11-27	THESSALONIKI (AIRPORT)	21	12.15	2025-11-26	45	12.7685
622	2025-11-28	THESSALONIKI (AIRPORT)	21	10.65	2025-11-27	45	11.3054
622	2025-11-29	THESSALONIKI (AIRPORT)	21	3.95	2025-11-28	45	3.71802
622	2025-11-30	THESSALONIKI (AIRPORT)	21	4.75	2025-11-29	45	3.88136
624	2025-11-02	CHRYSOPOULI (AIRPORT)	21	10.45	2025-11-01	45	12.0956
624	2025-11-03	CHRYSOPOULI (AIRPORT)	21	13.65	2025-11-02	45	12.4902
624	2025-11-04	CHRYSOPOULI (AIRPORT)	21	14.25	2025-11-03	45	12.2541
624	2025-11-05	CHRYSOPOULI (AIRPORT)	21	11.25	2025-11-04	45	9.43504
624	2025-11-06	CHRYSOPOULI (AIRPORT)	21	12.45	2025-11-05	45	9.49187
624	2025-11-07	CHRYSOPOULI (AIRPORT)	21	12.45	2025-11-06	45	12.4342
624	2025-11-08	CHRYSOPOULI (AIRPORT)	21	15.25	2025-11-07	45	15.2419
624	2025-11-09	CHRYSOPOULI (AIRPORT)	21	14.75	2025-11-08	45	15.0822
624	2025-11-10	CHRYSOPOULI (AIRPORT)	21	14.95	2025-11-09	45	14.4254
624	2025-11-11	CHRYSOPOULI (AIRPORT)	21	13.45	2025-11-10	45	13.6181
624	2025-11-12	CHRYSOPOULI (AIRPORT)	21	9.75	2025-11-11	45	10.4183
624	2025-11-13	CHRYSOPOULI (AIRPORT)	21	8.25	2025-11-12	45	9.75583
624	2025-11-14	CHRYSOPOULI (AIRPORT)	21	7.95	2025-11-13	45	10.1019
624	2025-11-15	CHRYSOPOULI (AIRPORT)	21	8.25	2025-11-14	45	9.77107
624	2025-11-16	CHRYSOPOULI (AIRPORT)	21	11.65	2025-11-15	45	10.2518
624	2025-11-17	CHRYSOPOULI (AIRPORT)	21	12.25	2025-11-16	45	11.3894
