obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
622	2025-09-01	THESSALONIKI (AIRPORT)	18	13	2025-09-01	18	0.00390625
622	2025-09-02	THESSALONIKI (AIRPORT)	18	0	2025-09-02	18	0
622	2025-09-03	THESSALONIKI (AIRPORT)	18	13	2025-09-03	18	99.7949
622	2025-09-04	THESSALONIKI (AIRPORT)	18	50	2025-09-04	18	89.3555
622	2025-09-05	THESSALONIKI (AIRPORT)	18	13	2025-09-05	18	4.67773
622	2025-09-06	THESSALONIKI (AIRPORT)	18	13	2025-09-06	18	5.16992
622	2025-09-07	THESSALONIKI (AIRPORT)	18	25	2025-09-07	18	18.6348
622	2025-09-08	THESSALONIKI (AIRPORT)	18	38	2025-09-08	18	1.28711
622	2025-09-09	THESSALONIKI (AIRPORT)	18	0	2025-09-09	18	0.976562
622	2025-09-10	THESSALONIKI (AIRPORT)	18	25	2025-09-10	18	1.2168
622	2025-09-11	THESSALONIKI (AIRPORT)	18	75	2025-09-11	18	99.957
622	2025-09-12	THESSALONIKI (AIRPORT)	18	13	2025-09-12	18	0.0253906
622	2025-09-13	THESSALONIKI (AIRPORT)	18	13	2025-09-13	18	2.51758
622	2025-09-14	THESSALONIKI (AIRPORT)	18	50	2025-09-14	18	92.5234
622	2025-09-15	THESSALONIKI (AIRPORT)	18	13	2025-09-15	18	0
622	2025-09-16	THESSALONIKI (AIRPORT)	18	13	2025-09-16	18	0
622	2025-09-17	THESSALONIKI (AIRPORT)	18	13	2025-09-17	18	7.78906
622	2025-09-18	THESSALONIKI (AIRPORT)	18	0	2025-09-18	18	0
622	2025-09-19	THESSALONIKI (AIRPORT)	18	0	2025-09-19	18	0
622	2025-09-20	THESSALONIKI (AIRPORT)	18	0	2025-09-20	18	0
622	2025-09-21	THESSALONIKI (AIRPORT)	18	13	2025-09-21	18	0
622	2025-09-22	THESSALONIKI (AIRPORT)	18	0	2025-09-22	18	0
622	2025-09-23	THESSALONIKI (AIRPORT)	18	0	2025-09-23	18	0
622	2025-09-24	THESSALONIKI (AIRPORT)	18	25	2025-09-24	18	1.55859
622	2025-09-25	THESSALONIKI (AIRPORT)	18	75	2025-09-25	18	27.502
622	2025-09-26	THESSALONIKI (AIRPORT)	18	75	2025-09-26	18	35.3301
622	2025-09-27	THESSALONIKI (AIRPORT)	18	88	2025-09-27	18	67.502
622	2025-09-28	THESSALONIKI (AIRPORT)	18	100	2025-09-28	18	100
622	2025-09-29	THESSALONIKI (AIRPORT)	18	63	2025-09-29	18	24.5371
622	2025-09-30	THESSALONIKI (AIRPORT)	18	75	2025-09-30	18	5.52734
624	2025-09-01	CHRYSOPOULI (AIRPORT)	18	13	2025-09-01	18	0.806641
