obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	icon_dates	icon_tcc_table_h	icon_tcc_table
622	2025-10-02	THESSALONIKI (AIRPORT)	3	100	2025-10-01	27	100
622	2025-10-03	THESSALONIKI (AIRPORT)	3	63	2025-10-02	27	100
622	2025-10-04	THESSALONIKI (AIRPORT)	3	75	2025-10-03	27	0.220703
622	2025-10-05	THESSALONIKI (AIRPORT)	3	13	2025-10-04	27	4.14062
622	2025-10-06	THESSALONIKI (AIRPORT)	3	88	2025-10-05	27	100
622	2025-10-07	THESSALONIKI (AIRPORT)	3	88	2025-10-06	27	69.2148
622	2025-10-08	THESSALONIKI (AIRPORT)	3	88	2025-10-07	27	55.7461
622	2025-10-09	THESSALONIKI (AIRPORT)	3	25	2025-10-08	27	0
622	2025-10-10	THESSALONIKI (AIRPORT)	3	25	2025-10-09	27	96.3965
622	2025-10-11	THESSALONIKI (AIRPORT)	3	13	2025-10-10	27	24.9766
622	2025-10-12	THESSALONIKI (AIRPORT)	3	38	2025-10-11	27	0.105469
622	2025-10-13	THESSALONIKI (AIRPORT)	3	13	2025-10-12	27	100
622	2025-10-14	THESSALONIKI (AIRPORT)	3	25	2025-10-13	27	0
622	2025-10-15	THESSALONIKI (AIRPORT)	3	63	2025-10-14	27	93.9609
622	2025-10-16	THESSALONIKI (AIRPORT)	3	75	2025-10-15	27	89.5703
622	2025-10-17	THESSALONIKI (AIRPORT)	3	75	2025-10-16	27	100
622	2025-10-18	THESSALONIKI (AIRPORT)	3	100	2025-10-17	27	100
622	2025-10-19	THESSALONIKI (AIRPORT)	3	50	2025-10-18	27	100
622	2025-10-20	THESSALONIKI (AIRPORT)	3	63	2025-10-19	27	86.8047
622	2025-10-21	THESSALONIKI (AIRPORT)	3	75	2025-10-20	27	100
622	2025-10-22	THESSALONIKI (AIRPORT)	3	75	2025-10-21	27	99.9941
622	2025-10-23	THESSALONIKI (AIRPORT)	3	50	2025-10-22	27	84.6484
622	2025-10-24	THESSALONIKI (AIRPORT)	3	25	2025-10-23	27	14.9531
622	2025-10-25	THESSALONIKI (AIRPORT)	3	13	2025-10-24	27	20.1836
622	2025-10-26	THESSALONIKI (AIRPORT)	3	50	2025-10-25	27	75.7266
622	2025-10-27	THESSALONIKI (AIRPORT)	3	38	2025-10-26	27	100
622	2025-10-28	THESSALONIKI (AIRPORT)	3	38	2025-10-27	27	0
622	2025-10-29	THESSALONIKI (AIRPORT)	3	13	2025-10-28	27	0
622	2025-10-30	THESSALONIKI (AIRPORT)	3	50	2025-10-29	27	66.8027
622	2025-10-31	THESSALONIKI (AIRPORT)	3	63	2025-10-30	27	100
624	2025-10-02	CHRYSOPOULI (AIRPORT)	3	75	2025-10-01	27	100
624	2025-10-03	CHRYSOPOULI (AIRPORT)	3	100	2025-10-02	27	100
627	2025-10-02	ALEXANDROUPOLI (AIRPORT)	3	63	2025-10-01	27	97.4844
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	3	100	2025-10-02	27	100
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	3	100	2025-10-03	27	94.2148
