obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	icon_dates	icon_tcc_table_h	icon_tcc_table
622	2025-10-02	THESSALONIKI (AIRPORT)	18	100	2025-10-01	42	100
622	2025-10-03	THESSALONIKI (AIRPORT)	18	75	2025-10-02	42	100
622	2025-10-04	THESSALONIKI (AIRPORT)	18	13	2025-10-03	42	0
622	2025-10-05	THESSALONIKI (AIRPORT)	18	38	2025-10-04	42	49.7988
622	2025-10-06	THESSALONIKI (AIRPORT)	18	88	2025-10-05	42	100
622	2025-10-07	THESSALONIKI (AIRPORT)	18	100	2025-10-06	42	100
622	2025-10-08	THESSALONIKI (AIRPORT)	18	63	2025-10-07	42	60.6172
622	2025-10-09	THESSALONIKI (AIRPORT)	18	0	2025-10-08	42	0
622	2025-10-10	THESSALONIKI (AIRPORT)	18	63	2025-10-09	42	38.8535
622	2025-10-11	THESSALONIKI (AIRPORT)	18	38	2025-10-10	42	0
622	2025-10-12	THESSALONIKI (AIRPORT)	18	25	2025-10-11	42	50.7227
622	2025-10-13	THESSALONIKI (AIRPORT)	18	50	2025-10-12	42	100
622	2025-10-14	THESSALONIKI (AIRPORT)	18	0	2025-10-13	42	0
622	2025-10-15	THESSALONIKI (AIRPORT)	18	75	2025-10-14	42	100
622	2025-10-16	THESSALONIKI (AIRPORT)	18	88	2025-10-15	42	99.7734
622	2025-10-17	THESSALONIKI (AIRPORT)	18	100	2025-10-16	42	100
622	2025-10-18	THESSALONIKI (AIRPORT)	18	75	2025-10-17	42	93.1445
622	2025-10-19	THESSALONIKI (AIRPORT)	18	38	2025-10-18	42	82.5449
622	2025-10-20	THESSALONIKI (AIRPORT)	18	75	2025-10-19	42	84.1816
622	2025-10-21	THESSALONIKI (AIRPORT)	18	75	2025-10-20	42	100
622	2025-10-22	THESSALONIKI (AIRPORT)	18	75	2025-10-21	42	91.8164
622	2025-10-23	THESSALONIKI (AIRPORT)	18	75	2025-10-22	42	71.4082
622	2025-10-24	THESSALONIKI (AIRPORT)	18	13	2025-10-23	42	2.67578
622	2025-10-25	THESSALONIKI (AIRPORT)	18	25	2025-10-24	42	0
