obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	icon_dates	icon_td_table_h	icon_td_table
606	2025-10-01	SERRAI	18	11.25	2025-10-01	18	13.2626
606	2025-10-02	SERRAI	18	12.45	2025-10-02	18	12.7787
606	2025-10-03	SERRAI	18	7.25	2025-10-03	18	6.4581
606	2025-10-04	SERRAI	18	5.95	2025-10-04	18	6.94119
606	2025-10-05	SERRAI	18	11.25	2025-10-05	18	9.52737
606	2025-10-06	SERRAI	18	13.65	2025-10-06	18	13.3199
606	2025-10-07	SERRAI	18	5.75	2025-10-07	18	6.80653
606	2025-10-08	SERRAI	18	6.75	2025-10-08	18	7.45483
606	2025-10-09	SERRAI	18	5.25	2025-10-09	18	6.73917
606	2025-10-10	SERRAI	18	8.95	2025-10-10	18	11.7989
606	2025-10-11	SERRAI	18	6.25	2025-10-11	18	7.98337
606	2025-10-12	SERRAI	18	7.95	2025-10-12	18	11.1165
606	2025-10-13	SERRAI	18	7.45	2025-10-13	18	11.693
606	2025-10-14	SERRAI	18	8.95	2025-10-14	18	9.63663
606	2025-10-15	SERRAI	18	10.95	2025-10-15	18	12.6528
606	2025-10-16	SERRAI	18	9.25	2025-10-16	18	10.3635
606	2025-10-17	SERRAI	18	13.45	2025-10-17	18	12.3593
606	2025-10-18	SERRAI	18	13.65	2025-10-18	18	13.5741
606	2025-10-19	SERRAI	18	11.75	2025-10-19	18	12.9234
606	2025-10-20	SERRAI	18	12.45	2025-10-20	18	12.2177
606	2025-10-21	SERRAI	18	10.95	2025-10-21	18	13.0775
606	2025-10-22	SERRAI	18	14.45	2025-10-22	18	14.2509
606	2025-10-23	SERRAI	18	16.15	2025-10-23	18	15.519
606	2025-10-26	SERRAI	18	11.65	2025-10-26	18	11.7387
606	2025-10-27	SERRAI	18	10.95	2025-10-27	18	11.9378
606	2025-10-28	SERRAI	18	3.95	2025-10-28	18	5.40517
606	2025-10-29	SERRAI	18	6.75	2025-10-29	18	7.96136
606	2025-10-30	SERRAI	18	8.75	2025-10-30	18	8.91266
606	2025-10-31	SERRAI	18	9.95	2025-10-31	18	10.9696
613	2025-10-01	FLORINA	18	9.75	2025-10-01	18	7.43646
613	2025-10-03	FLORINA	18	3.15	2025-10-03	18	0.903412
613	2025-10-04	FLORINA	18	5.45	2025-10-04	18	3.27225
613	2025-10-05	FLORINA	18	7.25	2025-10-05	18	8.29593
613	2025-10-06	FLORINA	18	7.75	2025-10-06	18	5.0201
613	2025-10-07	FLORINA	18	6.75	2025-10-07	18	4.7245
613	2025-10-08	FLORINA	18	6.95	2025-10-08	18	6.45386
613	2025-10-09	FLORINA	18	7.75	2025-10-09	18	7.55118
613	2025-10-10	FLORINA	18	9.45	2025-10-10	18	7.67686
613	2025-10-11	FLORINA	18	5.25	2025-10-11	18	6.28024
613	2025-10-12	FLORINA	18	6.95	2025-10-12	18	6.71413
613	2025-10-13	FLORINA	18	6.45	2025-10-13	18	8.09924
613	2025-10-14	FLORINA	18	6.25	2025-10-14	18	5.64346
613	2025-10-15	FLORINA	18	9.45	2025-10-15	18	8.05226
613	2025-10-16	FLORINA	18	10.25	2025-10-16	18	9.59596
613	2025-10-18	FLORINA	18	13.15	2025-10-18	18	12.0399
613	2025-10-20	FLORINA	18	10.45	2025-10-20	18	8.24792
613	2025-10-21	FLORINA	18	11.75	2025-10-21	18	9.41837
