obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-11-01	SERRAI	6	5.75	2025-11-01	6	7.00946
606	2025-11-02	SERRAI	6	5.75	2025-11-02	6	6.60789
606	2025-11-03	SERRAI	6	8.25	2025-11-03	6	6.70407
606	2025-11-04	SERRAI	6	12.25	2025-11-04	6	11.0951
606	2025-11-05	SERRAI	6	11.45	2025-11-05	6	8.30493
606	2025-11-06	SERRAI	6	11.95	2025-11-06	6	11.7247
606	2025-11-07	SERRAI	6	10.95	2025-11-07	6	10.9103
606	2025-11-08	SERRAI	6	10.75	2025-11-08	6	9.66345
606	2025-11-09	SERRAI	6	13.95	2025-11-09	6	12.3055
606	2025-11-10	SERRAI	6	13.45	2025-11-10	6	13.5302
606	2025-11-11	SERRAI	6	11.25	2025-11-11	6	11.8769
606	2025-11-12	SERRAI	6	7.15	2025-11-12	6	4.57339
606	2025-11-13	SERRAI	6	3.45	2025-11-13	6	3.65921
606	2025-11-14	SERRAI	6	3.25	2025-11-14	6	3.61661
606	2025-11-15	SERRAI	6	3.45	2025-11-15	6	4.55142
606	2025-11-16	SERRAI	6	2.95	2025-11-16	6	3.99845
606	2025-11-17	SERRAI	6	7.95	2025-11-17	6	6.34052
606	2025-11-18	SERRAI	6	10.45	2025-11-18	6	10.8995
606	2025-11-19	SERRAI	6	13.75	2025-11-19	6	11.9604
606	2025-11-20	SERRAI	6	11.65	2025-11-20	6	10.8359
606	2025-11-21	SERRAI	6	14.45	2025-11-21	6	11.8397
606	2025-11-24	SERRAI	6	3.75	2025-11-24	6	1.44986
606	2025-11-25	SERRAI	6	2.15	2025-11-25	6	0.938187
606	2025-11-26	SERRAI	6	5.25	2025-11-26	6	8.34787
606	2025-11-27	SERRAI	6	15.95	2025-11-27	6	10.8612
606	2025-11-28	SERRAI	6	9.95	2025-11-28	6	10.1426
613	2025-11-05	FLORINA	6	7.25	2025-11-05	6	3.70239
613	2025-11-17	FLORINA	6	5.25	2025-11-17	6	2.61102
613	2025-11-18	FLORINA	6	10.75	2025-11-18	6	9.09088
613	2025-11-20	FLORINA	6	8.95	2025-11-20	6	8.38762
613	2025-11-22	FLORINA	6	8.75	2025-11-22	6	6.96506
613	2025-11-23	FLORINA	6	3.75	2025-11-23	6	3.4776
613	2025-11-24	FLORINA	6	0.45	2025-11-24	6	-0.411469
613	2025-11-25	FLORINA	6	2.45	2025-11-25	6	1.61104
613	2025-11-26	FLORINA	6	8.65	2025-11-26	6	6.68967
622	2025-11-01	THESSALONIKI (AIRPORT)	6	11.25	2025-11-01	6	11.1725
622	2025-11-02	THESSALONIKI (AIRPORT)	6	7.95	2025-11-02	6	8.23094
622	2025-11-03	THESSALONIKI (AIRPORT)	6	8.95	2025-11-03	6	8.31247
622	2025-11-04	THESSALONIKI (AIRPORT)	6	16.15	2025-11-04	6	13.2748
622	2025-11-05	THESSALONIKI (AIRPORT)	6	9.75	2025-11-05	6	8.34302
622	2025-11-06	THESSALONIKI (AIRPORT)	6	12.75	2025-11-06	6	11.2667
622	2025-11-07	THESSALONIKI (AIRPORT)	6	10.45	2025-11-07	6	10.5295
622	2025-11-08	THESSALONIKI (AIRPORT)	6	12.75	2025-11-08	6	12.7865
622	2025-11-09	THESSALONIKI (AIRPORT)	6	13.25	2025-11-09	6	13.8191
622	2025-11-10	THESSALONIKI (AIRPORT)	6	13.95	2025-11-10	6	14.249
622	2025-11-11	THESSALONIKI (AIRPORT)	6	13.25	2025-11-11	6	12.0673
622	2025-11-12	THESSALONIKI (AIRPORT)	6	5.65	2025-11-12	6	4.35464
622	2025-11-13	THESSALONIKI (AIRPORT)	6	5.45	2025-11-13	6	4.16995
622	2025-11-14	THESSALONIKI (AIRPORT)	6	5.25	2025-11-14	6	4.56583
622	2025-11-15	THESSALONIKI (AIRPORT)	6	5.65	2025-11-15	6	5.79068
622	2025-11-16	THESSALONIKI (AIRPORT)	6	8.75	2025-11-16	6	8.12442
622	2025-11-17	THESSALONIKI (AIRPORT)	6	12.45	2025-11-17	6	11.1882
622	2025-11-18	THESSALONIKI (AIRPORT)	6	14.45	2025-11-18	6	11.1446
622	2025-11-19	THESSALONIKI (AIRPORT)	6	13.75	2025-11-19	6	13.1313
622	2025-11-20	THESSALONIKI (AIRPORT)	6	14.15	2025-11-20	6	11.997
622	2025-11-21	THESSALONIKI (AIRPORT)	6	13.95	2025-11-21	6	15.3007
622	2025-11-22	THESSALONIKI (AIRPORT)	6	13.95	2025-11-22	6	15.1672
622	2025-11-23	THESSALONIKI (AIRPORT)	6	11.95	2025-11-23	6	11.5089
622	2025-11-24	THESSALONIKI (AIRPORT)	6	2.75	2025-11-24	6	3.57584
622	2025-11-25	THESSALONIKI (AIRPORT)	6	5.65	2025-11-25	6	5.79951
622	2025-11-26	THESSALONIKI (AIRPORT)	6	7.15	2025-11-26	6	12.1223
622	2025-11-27	THESSALONIKI (AIRPORT)	6	12.75	2025-11-27	6	12.7265
622	2025-11-28	THESSALONIKI (AIRPORT)	6	10.65	2025-11-28	6	10.7491
622	2025-11-29	THESSALONIKI (AIRPORT)	6	8.95	2025-11-29	6	7.49896
622	2025-11-30	THESSALONIKI (AIRPORT)	6	1.95	2025-11-30	6	1.65053
624	2025-11-01	CHRYSOPOULI (AIRPORT)	6	7.65	2025-11-01	6	6.02509
624	2025-11-02	CHRYSOPOULI (AIRPORT)	6	7.95	2025-11-02	6	6.99168
624	2025-11-03	CHRYSOPOULI (AIRPORT)	6	8.65	2025-11-03	6	7.28317
624	2025-11-04	CHRYSOPOULI (AIRPORT)	6	14.15	2025-11-04	6	10.9613
624	2025-11-05	CHRYSOPOULI (AIRPORT)	6	12.75	2025-11-05	6	7.73755
624	2025-11-06	CHRYSOPOULI (AIRPORT)	6	9.25	2025-11-06	6	4.99423
624	2025-11-07	CHRYSOPOULI (AIRPORT)	6	12.65	2025-11-07	6	9.92108
624	2025-11-08	CHRYSOPOULI (AIRPORT)	6	13.25	2025-11-08	6	10.7494
624	2025-11-09	CHRYSOPOULI (AIRPORT)	6	12.45	2025-11-09	6	12.6277
624	2025-11-10	CHRYSOPOULI (AIRPORT)	6	14.45	2025-11-10	6	14.3789
624	2025-11-11	CHRYSOPOULI (AIRPORT)	6	11.25	2025-11-11	6	12.5019
624	2025-11-12	CHRYSOPOULI (AIRPORT)	6	9.45	2025-11-12	6	9.96793
624	2025-11-13	CHRYSOPOULI (AIRPORT)	6	5.95	2025-11-13	6	5.85941
624	2025-11-14	CHRYSOPOULI (AIRPORT)	6	5.75	2025-11-14	6	5.23477
624	2025-11-15	CHRYSOPOULI (AIRPORT)	6	5.15	2025-11-15	6	6.73404
624	2025-11-16	CHRYSOPOULI (AIRPORT)	6	8.45	2025-11-16	6	7.35392
624	2025-11-17	CHRYSOPOULI (AIRPORT)	6	8.45	2025-11-17	6	6.44305
624	2025-11-18	CHRYSOPOULI (AIRPORT)	6	12.25	2025-11-18	6	12.2676
