obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	icon_dates	icon_tcc_table_h	icon_tcc_table
622	2025-11-02	THESSALONIKI (AIRPORT)	18	25	2025-11-01	42	42.2148
622	2025-11-03	THESSALONIKI (AIRPORT)	18	88	2025-11-02	42	100
622	2025-11-04	THESSALONIKI (AIRPORT)	18	88	2025-11-03	42	100
622	2025-11-05	THESSALONIKI (AIRPORT)	18	88	2025-11-04	42	100
622	2025-11-06	THESSALONIKI (AIRPORT)	18	100	2025-11-05	42	93.8965
622	2025-11-07	THESSALONIKI (AIRPORT)	18	63	2025-11-06	42	100
622	2025-11-08	THESSALONIKI (AIRPORT)	18	75	2025-11-07	42	19.2031
622	2025-11-09	THESSALONIKI (AIRPORT)	18	50	2025-11-08	42	100
622	2025-11-10	THESSALONIKI (AIRPORT)	18	75	2025-11-09	42	100
622	2025-11-11	THESSALONIKI (AIRPORT)	18	13	2025-11-10	42	0
622	2025-11-12	THESSALONIKI (AIRPORT)	18	13	2025-11-11	42	0
622	2025-11-13	THESSALONIKI (AIRPORT)	18	25	2025-11-12	42	0
622	2025-11-14	THESSALONIKI (AIRPORT)	18	13	2025-11-13	42	0
622	2025-11-15	THESSALONIKI (AIRPORT)	18	25	2025-11-14	42	74.9902
622	2025-11-16	THESSALONIKI (AIRPORT)	18	13	2025-11-15	42	0.0332031
622	2025-11-17	THESSALONIKI (AIRPORT)	18	75	2025-11-16	42	100
622	2025-11-18	THESSALONIKI (AIRPORT)	18	75	2025-11-17	42	100
622	2025-11-19	THESSALONIKI (AIRPORT)	18	100	2025-11-18	42	100
622	2025-11-20	THESSALONIKI (AIRPORT)	18	75	2025-11-19	42	100
622	2025-11-21	THESSALONIKI (AIRPORT)	18	88	2025-11-20	42	100
622	2025-11-22	THESSALONIKI (AIRPORT)	18	63	2025-11-21	42	44.2324
622	2025-11-23	THESSALONIKI (AIRPORT)	18	13	2025-11-22	42	0
622	2025-11-24	THESSALONIKI (AIRPORT)	18	0	2025-11-23	42	0
622	2025-11-25	THESSALONIKI (AIRPORT)	18	63	2025-11-24	42	96.041
622	2025-11-26	THESSALONIKI (AIRPORT)	18	88	2025-11-25	42	100
622	2025-11-27	THESSALONIKI (AIRPORT)	18	88	2025-11-26	42	100
622	2025-11-28	THESSALONIKI (AIRPORT)	18	63	2025-11-27	42	100
622	2025-11-29	THESSALONIKI (AIRPORT)	18	13	2025-11-28	42	1.75781
622	2025-11-30	THESSALONIKI (AIRPORT)	18	38	2025-11-29	42	0
624	2025-11-02	CHRYSOPOULI (AIRPORT)	18	63	2025-11-01	42	19.4785
624	2025-11-03	CHRYSOPOULI (AIRPORT)	18	50	2025-11-02	42	100
624	2025-11-04	CHRYSOPOULI (AIRPORT)	18	88	2025-11-03	42	100
624	2025-11-05	CHRYSOPOULI (AIRPORT)	18	88	2025-11-04	42	99.1289
624	2025-11-06	CHRYSOPOULI (AIRPORT)	18	100	2025-11-05	42	96.918
624	2025-11-07	CHRYSOPOULI (AIRPORT)	18	50	2025-11-06	42	100
624	2025-11-08	CHRYSOPOULI (AIRPORT)	18	88	2025-11-07	42	100
624	2025-11-09	CHRYSOPOULI (AIRPORT)	18	75	2025-11-08	42	100
624	2025-11-10	CHRYSOPOULI (AIRPORT)	18	88	2025-11-09	42	100
624	2025-11-11	CHRYSOPOULI (AIRPORT)	18	63	2025-11-10	42	91.043
624	2025-11-12	CHRYSOPOULI (AIRPORT)	18	38	2025-11-11	42	92.3184
624	2025-11-13	CHRYSOPOULI (AIRPORT)	18	63	2025-11-12	42	0
624	2025-11-14	CHRYSOPOULI (AIRPORT)	18	13	2025-11-13	42	4.61523
624	2025-11-15	CHRYSOPOULI (AIRPORT)	18	25	2025-11-14	42	22.7773
624	2025-11-16	CHRYSOPOULI (AIRPORT)	18	13	2025-11-15	42	35.0273
624	2025-11-17	CHRYSOPOULI (AIRPORT)	18	75	2025-11-16	42	64.4688
624	2025-11-18	CHRYSOPOULI (AIRPORT)	18	88	2025-11-17	42	100
624	2025-11-19	CHRYSOPOULI (AIRPORT)	18	88	2025-11-18	42	100
624	2025-11-20	CHRYSOPOULI (AIRPORT)	18	88	2025-11-19	42	100
624	2025-11-21	CHRYSOPOULI (AIRPORT)	18	63	2025-11-20	42	63.582
624	2025-11-22	CHRYSOPOULI (AIRPORT)	18	75	2025-11-21	42	100
624	2025-11-23	CHRYSOPOULI (AIRPORT)	18	25	2025-11-22	42	0
624	2025-11-24	CHRYSOPOULI (AIRPORT)	18	25	2025-11-23	42	0
624	2025-11-25	CHRYSOPOULI (AIRPORT)	18	63	2025-11-24	42	100
624	2025-11-26	CHRYSOPOULI (AIRPORT)	18	75	2025-11-25	42	100
624	2025-11-27	CHRYSOPOULI (AIRPORT)	18	88	2025-11-26	42	100
624	2025-11-28	CHRYSOPOULI (AIRPORT)	18	88	2025-11-27	42	100
624	2025-11-29	CHRYSOPOULI (AIRPORT)	18	38	2025-11-28	42	68.5312
624	2025-11-30	CHRYSOPOULI (AIRPORT)	18	25	2025-11-29	42	46.7461
627	2025-11-02	ALEXANDROUPOLI (AIRPORT)	18	50	2025-11-01	42	49.3496
627	2025-11-03	ALEXANDROUPOLI (AIRPORT)	18	13	2025-11-02	42	53.8965
627	2025-11-04	ALEXANDROUPOLI (AIRPORT)	18	88	2025-11-03	42	100
627	2025-11-05	ALEXANDROUPOLI (AIRPORT)	18	100	2025-11-04	42	100
627	2025-11-06	ALEXANDROUPOLI (AIRPORT)	18	88	2025-11-05	42	95.7988
627	2025-11-07	ALEXANDROUPOLI (AIRPORT)	18	75	2025-11-06	42	98.9727
627	2025-11-08	ALEXANDROUPOLI (AIRPORT)	18	100	2025-11-07	42	100
627	2025-11-09	ALEXANDROUPOLI (AIRPORT)	18	63	2025-11-08	42	100
627	2025-11-10	ALEXANDROUPOLI (AIRPORT)	18	88	2025-11-09	42	100
627	2025-11-11	ALEXANDROUPOLI (AIRPORT)	18	75	2025-11-10	42	99.7207
627	2025-11-12	ALEXANDROUPOLI (AIRPORT)	18	63	2025-11-11	42	98.8789
627	2025-11-13	ALEXANDROUPOLI (AIRPORT)	18	13	2025-11-12	42	33.7031
627	2025-11-14	ALEXANDROUPOLI (AIRPORT)	18	25	2025-11-13	42	23.7129
627	2025-11-15	ALEXANDROUPOLI (AIRPORT)	18	25	2025-11-14	42	15.373
627	2025-11-16	ALEXANDROUPOLI (AIRPORT)	18	63	2025-11-15	42	35.5
627	2025-11-17	ALEXANDROUPOLI (AIRPORT)	18	63	2025-11-16	42	100
627	2025-11-18	ALEXANDROUPOLI (AIRPORT)	18	63	2025-11-17	42	100
627	2025-11-19	ALEXANDROUPOLI (AIRPORT)	18	75	2025-11-18	42	100
627	2025-11-20	ALEXANDROUPOLI (AIRPORT)	18	88	2025-11-19	42	100
627	2025-11-21	ALEXANDROUPOLI (AIRPORT)	18	75	2025-11-20	42	100
627	2025-11-22	ALEXANDROUPOLI (AIRPORT)	18	63	2025-11-21	42	100
627	2025-11-23	ALEXANDROUPOLI (AIRPORT)	18	38	2025-11-22	42	0
627	2025-11-24	ALEXANDROUPOLI (AIRPORT)	18	25	2025-11-23	42	3.60938
627	2025-11-25	ALEXANDROUPOLI (AIRPORT)	18	75	2025-11-24	42	100
627	2025-11-26	ALEXANDROUPOLI (AIRPORT)	18	88	2025-11-25	42	100
627	2025-11-27	ALEXANDROUPOLI (AIRPORT)	18	63	2025-11-26	42	100
627	2025-11-28	ALEXANDROUPOLI (AIRPORT)	18	88	2025-11-27	42	100
627	2025-11-29	ALEXANDROUPOLI (AIRPORT)	18	50	2025-11-28	42	79.9883
627	2025-11-30	ALEXANDROUPOLI (AIRPORT)	18	75	2025-11-29	42	50.4785
641	2025-11-02	KERKYRA (AIRPORT)	18	13	2025-11-01	42	75.1582
641	2025-11-03	KERKYRA (AIRPORT)	18	88	2025-11-02	42	100
641	2025-11-04	KERKYRA (AIRPORT)	18	50	2025-11-03	42	74.8223
641	2025-11-05	KERKYRA (AIRPORT)	18	13	2025-11-04	42	8.46094
641	2025-11-06	KERKYRA (AIRPORT)	18	25	2025-11-05	42	12.0293
641	2025-11-07	KERKYRA (AIRPORT)	18	88	2025-11-06	42	100
641	2025-11-08	KERKYRA (AIRPORT)	18	88	2025-11-07	42	83.9062
641	2025-11-09	KERKYRA (AIRPORT)	18	88	2025-11-08	42	100
641	2025-11-10	KERKYRA (AIRPORT)	18	75	2025-11-09	42	63.6074
641	2025-11-11	KERKYRA (AIRPORT)	18	13	2025-11-10	42	99.4199
641	2025-11-12	KERKYRA (AIRPORT)	18	13	2025-11-11	42	0
641	2025-11-13	KERKYRA (AIRPORT)	18	0	2025-11-12	42	0
641	2025-11-14	KERKYRA (AIRPORT)	18	0	2025-11-13	42	0
641	2025-11-15	KERKYRA (AIRPORT)	18	50	2025-11-14	42	72.1074
641	2025-11-16	KERKYRA (AIRPORT)	18	13	2025-11-15	42	52.125
641	2025-11-17	KERKYRA (AIRPORT)	18	100	2025-11-16	42	100
641	2025-11-18	KERKYRA (AIRPORT)	18	75	2025-11-17	42	100
641	2025-11-19	KERKYRA (AIRPORT)	18	88	2025-11-18	42	100
641	2025-11-20	KERKYRA (AIRPORT)	18	88	2025-11-19	42	100
641	2025-11-21	KERKYRA (AIRPORT)	18	63	2025-11-20	42	59.5801
641	2025-11-22	KERKYRA (AIRPORT)	18	88	2025-11-21	42	48.8145
641	2025-11-23	KERKYRA (AIRPORT)	18	25	2025-11-22	42	0
641	2025-11-24	KERKYRA (AIRPORT)	18	63	2025-11-23	42	97.1973
