obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-11-01	SERRAI	15	11.45	2025-11-01	15	9.28802
606	2025-11-02	SERRAI	15	10.75	2025-11-02	15	9.25165
606	2025-11-03	SERRAI	15	12.15	2025-11-03	15	10.3985
606	2025-11-04	SERRAI	15	13.25	2025-11-04	15	11.8199
606	2025-11-05	SERRAI	15	12.45	2025-11-05	15	10.6607
606	2025-11-06	SERRAI	15	11.75	2025-11-06	15	10.8252
606	2025-11-07	SERRAI	15	12.75	2025-11-07	15	11.109
606	2025-11-08	SERRAI	15	15.25	2025-11-08	15	13.7316
606	2025-11-09	SERRAI	15	15.95	2025-11-09	15	14.2401
606	2025-11-10	SERRAI	15	15.45	2025-11-10	15	13.1371
606	2025-11-11	SERRAI	15	7.75	2025-11-11	15	8.26309
606	2025-11-12	SERRAI	15	5.65	2025-11-12	15	5.71158
606	2025-11-13	SERRAI	15	8.75	2025-11-13	15	5.75333
606	2025-11-14	SERRAI	15	9.25	2025-11-14	15	7.4462
606	2025-11-15	SERRAI	15	8.95	2025-11-15	15	8.36173
606	2025-11-16	SERRAI	15	8.95	2025-11-16	15	8.5275
606	2025-11-17	SERRAI	15	11.45	2025-11-17	15	10.7892
606	2025-11-18	SERRAI	15	13.45	2025-11-18	15	12.7469
606	2025-11-19	SERRAI	15	14.15	2025-11-19	15	13.6875
606	2025-11-20	SERRAI	15	15.65	2025-11-20	15	13.8132
613	2025-11-01	FLORINA	15	8.65	2025-11-01	15	8.40717
613	2025-11-02	FLORINA	15	9.25	2025-11-02	15	9.42255
613	2025-11-03	FLORINA	15	10.75	2025-11-03	15	11.7822
613	2025-11-04	FLORINA	15	8.15	2025-11-04	15	4.73103
613	2025-11-05	FLORINA	15	7.45	2025-11-05	15	7.35793
613	2025-11-06	FLORINA	15	8.95	2025-11-06	15	8.53223
613	2025-11-07	FLORINA	15	9.45	2025-11-07	15	7.29459
613	2025-11-08	FLORINA	15	11.95	2025-11-08	15	8.98844
613	2025-11-09	FLORINA	15	13.65	2025-11-09	15	9.58575
613	2025-11-11	FLORINA	15	10.25	2025-11-11	15	7.81095
613	2025-11-12	FLORINA	15	2.95	2025-11-12	15	3.11002
613	2025-11-13	FLORINA	15	6.15	2025-11-13	15	3.90372
613	2025-11-14	FLORINA	15	6.15	2025-11-14	15	5.67764
613	2025-11-15	FLORINA	15	5.75	2025-11-15	15	6.45059
613	2025-11-16	FLORINA	15	6.25	2025-11-16	15	5.93863
613	2025-11-17	FLORINA	15	5.25	2025-11-17	15	5.84683
613	2025-11-18	FLORINA	15	13.65	2025-11-18	15	11.9569
613	2025-11-19	FLORINA	15	10.65	2025-11-19	15	11.1123
613	2025-11-20	FLORINA	15	10.25	2025-11-20	15	8.89323
613	2025-11-22	FLORINA	15	8.25	2025-11-22	15	8.47659
613	2025-11-23	FLORINA	15	1.25	2025-11-23	15	0.473755
613	2025-11-24	FLORINA	15	0.45	2025-11-24	15	0.421768
613	2025-11-25	FLORINA	15	5.75	2025-11-25	15	6.09227
613	2025-11-26	FLORINA	15	9.95	2025-11-26	15	8.84109
613	2025-11-29	FLORINA	15	5.75	2025-11-29	15	2.25304
613	2025-11-30	FLORINA	15	5.75	2025-11-30	15	2.40176
622	2025-11-01	THESSALONIKI (AIRPORT)	15	12.95	2025-11-01	15	11.038
622	2025-11-02	THESSALONIKI (AIRPORT)	15	9.95	2025-11-02	15	10.6774
622	2025-11-03	THESSALONIKI (AIRPORT)	15	16.25	2025-11-03	15	14.4727
622	2025-11-04	THESSALONIKI (AIRPORT)	15	11.65	2025-11-04	15	10.0699
622	2025-11-05	THESSALONIKI (AIRPORT)	15	13.45	2025-11-05	15	9.24464
622	2025-11-06	THESSALONIKI (AIRPORT)	15	10.95	2025-11-06	15	11.8252
622	2025-11-07	THESSALONIKI (AIRPORT)	15	12.75	2025-11-07	15	11.4596
622	2025-11-08	THESSALONIKI (AIRPORT)	15	16.45	2025-11-08	15	15.1398
622	2025-11-09	THESSALONIKI (AIRPORT)	15	16.95	2025-11-09	15	15.0447
622	2025-11-10	THESSALONIKI (AIRPORT)	15	16.25	2025-11-10	15	15.7758
622	2025-11-11	THESSALONIKI (AIRPORT)	15	8.95	2025-11-11	15	7.23087
622	2025-11-12	THESSALONIKI (AIRPORT)	15	6.15	2025-11-12	15	5.25748
622	2025-11-13	THESSALONIKI (AIRPORT)	15	7.95	2025-11-13	15	7.38517
622	2025-11-14	THESSALONIKI (AIRPORT)	15	9.45	2025-11-14	15	7.746
622	2025-11-15	THESSALONIKI (AIRPORT)	15	10.95	2025-11-15	15	9.29923
622	2025-11-16	THESSALONIKI (AIRPORT)	15	12.75	2025-11-16	15	11.5285
622	2025-11-17	THESSALONIKI (AIRPORT)	15	14.95	2025-11-17	15	12.882
622	2025-11-18	THESSALONIKI (AIRPORT)	15	16.45	2025-11-18	15	12.8114
622	2025-11-19	THESSALONIKI (AIRPORT)	15	15.45	2025-11-19	15	14.1377
622	2025-11-20	THESSALONIKI (AIRPORT)	15	10.65	2025-11-20	15	13.0964
622	2025-11-21	THESSALONIKI (AIRPORT)	15	17.95	2025-11-21	15	15.3838
622	2025-11-22	THESSALONIKI (AIRPORT)	15	15.75	2025-11-22	15	14.4385
