obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	icon_dates	icon_td_table_h	icon_td_table
606	2025-10-03	SERRAI	0	11.45	2025-10-01	48	11.5628
606	2025-10-04	SERRAI	0	6.25	2025-10-02	48	6.51921
606	2025-10-05	SERRAI	0	5.45	2025-10-03	48	5.60713
606	2025-10-06	SERRAI	0	11.45	2025-10-04	48	8.7644
606	2025-10-07	SERRAI	0	10.65	2025-10-05	48	12.1998
606	2025-10-08	SERRAI	0	5.75	2025-10-06	48	7.18445
606	2025-10-09	SERRAI	0	7.25	2025-10-07	48	8.9798
606	2025-10-10	SERRAI	0	6.75	2025-10-08	48	8.22314
606	2025-10-11	SERRAI	0	7.25	2025-10-09	48	7.69327
606	2025-10-12	SERRAI	0	6.65	2025-10-10	48	8.01125
606	2025-10-13	SERRAI	0	7.75	2025-10-11	48	8.24754
606	2025-10-14	SERRAI	0	7.95	2025-10-12	48	8.63696
606	2025-10-15	SERRAI	0	6.75	2025-10-13	48	7.85204
606	2025-10-16	SERRAI	0	9.95	2025-10-14	48	9.15677
606	2025-10-17	SERRAI	0	8.15	2025-10-15	48	11.2681
606	2025-10-18	SERRAI	0	13.45	2025-10-16	48	12.8118
606	2025-10-19	SERRAI	0	11.95	2025-10-17	48	11.6916
606	2025-10-20	SERRAI	0	7.45	2025-10-18	48	12.4245
606	2025-10-21	SERRAI	0	12.45	2025-10-19	48	12.2165
606	2025-10-22	SERRAI	0	10.65	2025-10-20	48	11.6242
606	2025-10-23	SERRAI	0	13.65	2025-10-21	48	13.3781
606	2025-10-24	SERRAI	0	15.15	2025-10-22	48	15.671
606	2025-10-27	SERRAI	0	10.25	2025-10-25	48	12.5746
606	2025-10-28	SERRAI	0	9.25	2025-10-26	48	8.91029
606	2025-10-29	SERRAI	0	4.75	2025-10-27	48	5.14177
606	2025-10-30	SERRAI	0	4.95	2025-10-28	48	6.37076
606	2025-10-31	SERRAI	0	7.15	2025-10-29	48	6.74852
613	2025-10-04	FLORINA	0	1.95	2025-10-02	48	1.46745
613	2025-10-06	FLORINA	0	9.95	2025-10-04	48	9.1062
613	2025-10-07	FLORINA	0	6.45	2025-10-05	48	4.0006
613	2025-10-08	FLORINA	0	7.15	2025-10-06	48	4.48621
613	2025-10-09	FLORINA	0	7.65	2025-10-07	48	5.01202
613	2025-10-11	FLORINA	0	10.45	2025-10-09	48	9.86612
613	2025-10-12	FLORINA	0	6.65	2025-10-10	48	6.85988
613	2025-10-14	FLORINA	0	8.25	2025-10-12	48	7.49829
613	2025-10-16	FLORINA	0	9.45	2025-10-14	48	8.97903
613	2025-10-17	FLORINA	0	9.75	2025-10-15	48	9.34041
613	2025-10-18	FLORINA	0	10.95	2025-10-16	48	9.96121
613	2025-10-19	FLORINA	0	11.45	2025-10-17	48	10.7932
613	2025-10-21	FLORINA	0	11.25	2025-10-19	48	7.15305
613	2025-10-22	FLORINA	0	11.95	2025-10-20	48	7.63492
613	2025-10-24	FLORINA	0	11.45	2025-10-22	48	10.5167
613	2025-10-25	FLORINA	0	6.45	2025-10-23	48	3.65714
613	2025-10-26	FLORINA	0	6.25	2025-10-24	48	6.74176
613	2025-10-27	FLORINA	0	11.45	2025-10-25	48	11.2221
613	2025-10-28	FLORINA	0	5.75	2025-10-26	48	4.68568
622	2025-10-03	THESSALONIKI (AIRPORT)	0	11.65	2025-10-01	48	9.97098
622	2025-10-04	THESSALONIKI (AIRPORT)	0	3.95	2025-10-02	48	5.28386
622	2025-10-05	THESSALONIKI (AIRPORT)	0	5.75	2025-10-03	48	5.85909
622	2025-10-06	THESSALONIKI (AIRPORT)	0	11.15	2025-10-04	48	11.6863
622	2025-10-07	THESSALONIKI (AIRPORT)	0	8.45	2025-10-05	48	7.31114
622	2025-10-08	THESSALONIKI (AIRPORT)	0	7.95	2025-10-06	48	7.88464
622	2025-10-09	THESSALONIKI (AIRPORT)	0	8.25	2025-10-07	48	8.23468
622	2025-10-10	THESSALONIKI (AIRPORT)	0	8.95	2025-10-08	48	8.59619
622	2025-10-11	THESSALONIKI (AIRPORT)	0	9.25	2025-10-09	48	10.58
622	2025-10-12	THESSALONIKI (AIRPORT)	0	6.45	2025-10-10	48	8.71437
622	2025-10-13	THESSALONIKI (AIRPORT)	0	7.65	2025-10-11	48	9.10008
622	2025-10-14	THESSALONIKI (AIRPORT)	0	6.25	2025-10-12	48	8.29907
622	2025-10-15	THESSALONIKI (AIRPORT)	0	6.95	2025-10-13	48	8.77684
622	2025-10-16	THESSALONIKI (AIRPORT)	0	10.25	2025-10-14	48	12.1675
622	2025-10-17	THESSALONIKI (AIRPORT)	0	10.45	2025-10-15	48	12.4263
622	2025-10-18	THESSALONIKI (AIRPORT)	0	14.95	2025-10-16	48	13.7434
622	2025-10-19	THESSALONIKI (AIRPORT)	0	11.95	2025-10-17	48	11.8176
622	2025-10-20	THESSALONIKI (AIRPORT)	0	10.95	2025-10-18	48	12.111
622	2025-10-21	THESSALONIKI (AIRPORT)	0	12.75	2025-10-19	48	12.2458
622	2025-10-22	THESSALONIKI (AIRPORT)	0	12.95	2025-10-20	48	11.3039
622	2025-10-23	THESSALONIKI (AIRPORT)	0	13.45	2025-10-21	48	14.7116
622	2025-10-24	THESSALONIKI (AIRPORT)	0	15.95	2025-10-22	48	15.4639
622	2025-10-25	THESSALONIKI (AIRPORT)	0	8.25	2025-10-23	48	8.36124
622	2025-10-26	THESSALONIKI (AIRPORT)	0	7.45	2025-10-24	48	10.4488
622	2025-10-27	THESSALONIKI (AIRPORT)	0	13.45	2025-10-25	48	13.9584
622	2025-10-28	THESSALONIKI (AIRPORT)	0	11.25	2025-10-26	48	10.0685
622	2025-10-29	THESSALONIKI (AIRPORT)	0	7.65	2025-10-27	48	6.60271
622	2025-10-30	THESSALONIKI (AIRPORT)	0	9.95	2025-10-28	48	9.81705
622	2025-10-31	THESSALONIKI (AIRPORT)	0	12.95	2025-10-29	48	10.2095
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	0	15.95	2025-10-01	48	15.1194
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	0	10.25	2025-10-02	48	12.8923
627	2025-10-05	ALEXANDROUPOLI (AIRPORT)	0	6.95	2025-10-03	48	10.5114
627	2025-10-06	ALEXANDROUPOLI (AIRPORT)	0	13.25	2025-10-04	48	12.3513
627	2025-10-07	ALEXANDROUPOLI (AIRPORT)	0	11.75	2025-10-05	48	11.0699
627	2025-10-08	ALEXANDROUPOLI (AIRPORT)	0	10.25	2025-10-06	48	10.2137
627	2025-10-09	ALEXANDROUPOLI (AIRPORT)	0	11.95	2025-10-07	48	10.3714
627	2025-10-10	ALEXANDROUPOLI (AIRPORT)	0	10.65	2025-10-08	48	12.9614
627	2025-10-11	ALEXANDROUPOLI (AIRPORT)	0	13.45	2025-10-09	48	13.5878
627	2025-10-12	ALEXANDROUPOLI (AIRPORT)	0	4.75	2025-10-10	48	8.94093
627	2025-10-13	ALEXANDROUPOLI (AIRPORT)	0	10.75	2025-10-11	48	11.4868
627	2025-10-14	ALEXANDROUPOLI (AIRPORT)	0	11.25	2025-10-12	48	12.3225
627	2025-10-15	ALEXANDROUPOLI (AIRPORT)	0	11.15	2025-10-13	48	12.3139
627	2025-10-16	ALEXANDROUPOLI (AIRPORT)	0	10.65	2025-10-14	48	10.1626
627	2025-10-17	ALEXANDROUPOLI (AIRPORT)	0	9.15	2025-10-15	48	10.4508
627	2025-10-18	ALEXANDROUPOLI (AIRPORT)	0	13.65	2025-10-16	48	14.094
627	2025-10-19	ALEXANDROUPOLI (AIRPORT)	0	13.45	2025-10-17	48	14.5959
627	2025-10-20	ALEXANDROUPOLI (AIRPORT)	0	8.65	2025-10-18	48	8.82294
