obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-11-02	SERRAI	0	6.75	2025-11-01	24	6.13806
606	2025-11-03	SERRAI	0	7.75	2025-11-02	24	6.97452
606	2025-11-05	SERRAI	0	11.75	2025-11-04	24	10.8206
606	2025-11-06	SERRAI	0	11.95	2025-11-05	24	10.8754
606	2025-11-07	SERRAI	0	11.25	2025-11-06	24	10.4988
606	2025-11-08	SERRAI	0	9.95	2025-11-07	24	10.1365
606	2025-11-09	SERRAI	0	14.15	2025-11-08	24	11.975
606	2025-11-10	SERRAI	0	14.25	2025-11-09	24	12.1169
606	2025-11-11	SERRAI	0	13.25	2025-11-10	24	11.8961
606	2025-11-12	SERRAI	0	7.95	2025-11-11	24	6.69205
606	2025-11-13	SERRAI	0	4.45	2025-11-12	24	4.14552
606	2025-11-14	SERRAI	0	5.45	2025-11-13	24	4.07291
606	2025-11-15	SERRAI	0	4.95	2025-11-14	24	5.58319
606	2025-11-16	SERRAI	0	5.25	2025-11-15	24	5.76822
606	2025-11-17	SERRAI	0	6.95	2025-11-16	24	5.84184
606	2025-11-18	SERRAI	0	9.95	2025-11-17	24	10.2783
606	2025-11-19	SERRAI	0	13.25	2025-11-18	24	12.4418
606	2025-11-20	SERRAI	0	13.25	2025-11-19	24	12.2978
606	2025-11-21	SERRAI	0	11.95	2025-11-20	24	12.508
613	2025-11-05	FLORINA	0	6.75	2025-11-04	24	3.5862
613	2025-11-06	FLORINA	0	8.95	2025-11-05	24	4.12251
613	2025-11-08	FLORINA	0	11.15	2025-11-07	24	8.54376
613	2025-11-12	FLORINA	0	6.45	2025-11-11	24	4.43228
613	2025-11-18	FLORINA	0	9.45	2025-11-17	24	8.39647
613	2025-11-22	FLORINA	0	10.65	2025-11-21	24	8.86147
613	2025-11-23	FLORINA	0	4.95	2025-11-22	24	4.61037
613	2025-11-24	FLORINA	0	-0.55	2025-11-23	24	-0.0627136
613	2025-11-25	FLORINA	0	2.25	2025-11-24	24	0.938995
613	2025-11-26	FLORINA	0	8.45	2025-11-25	24	6.5359
613	2025-11-30	FLORINA	0	4.45	2025-11-29	24	0.618546
622	2025-11-02	THESSALONIKI (AIRPORT)	0	9.95	2025-11-01	24	8.78357
622	2025-11-03	THESSALONIKI (AIRPORT)	0	9.75	2025-11-02	24	9.11807
622	2025-11-04	THESSALONIKI (AIRPORT)	0	14.25	2025-11-03	24	13.9145
622	2025-11-05	THESSALONIKI (AIRPORT)	0	10.95	2025-11-04	24	10.6497
622	2025-11-06	THESSALONIKI (AIRPORT)	0	13.45	2025-11-05	24	10.8139
622	2025-11-07	THESSALONIKI (AIRPORT)	0	12.65	2025-11-06	24	10.2937
622	2025-11-08	THESSALONIKI (AIRPORT)	0	12.75	2025-11-07	24	11.8885
622	2025-11-09	THESSALONIKI (AIRPORT)	0	13.45	2025-11-08	24	13.2406
622	2025-11-10	THESSALONIKI (AIRPORT)	0	15.45	2025-11-09	24	14.3561
622	2025-11-11	THESSALONIKI (AIRPORT)	0	11.95	2025-11-10	24	11.5348
622	2025-11-12	THESSALONIKI (AIRPORT)	0	5.45	2025-11-11	24	4.05435
622	2025-11-13	THESSALONIKI (AIRPORT)	0	6.45	2025-11-12	24	3.00294
622	2025-11-14	THESSALONIKI (AIRPORT)	0	5.45	2025-11-13	24	1.87759
622	2025-11-15	THESSALONIKI (AIRPORT)	0	7.45	2025-11-14	24	6.15839
622	2025-11-16	THESSALONIKI (AIRPORT)	0	7.95	2025-11-15	24	7.56705
622	2025-11-17	THESSALONIKI (AIRPORT)	0	10.25	2025-11-16	24	9.07915
622	2025-11-18	THESSALONIKI (AIRPORT)	0	13.95	2025-11-17	24	12.7734
622	2025-11-19	THESSALONIKI (AIRPORT)	0	15.45	2025-11-18	24	12.9027
622	2025-11-20	THESSALONIKI (AIRPORT)	0	13.95	2025-11-19	24	14.4375
622	2025-11-21	THESSALONIKI (AIRPORT)	0	14.15	2025-11-20	24	15.1076
622	2025-11-22	THESSALONIKI (AIRPORT)	0	16.75	2025-11-21	24	15.1242
622	2025-11-23	THESSALONIKI (AIRPORT)	0	11.95	2025-11-22	24	11.6113
622	2025-11-24	THESSALONIKI (AIRPORT)	0	3.25	2025-11-23	24	4.04861
622	2025-11-25	THESSALONIKI (AIRPORT)	0	2.75	2025-11-24	24	2.43118
622	2025-11-26	THESSALONIKI (AIRPORT)	0	8.95	2025-11-25	24	12.2117
622	2025-11-27	THESSALONIKI (AIRPORT)	0	11.95	2025-11-26	24	13.1219
622	2025-11-28	THESSALONIKI (AIRPORT)	0	11.95	2025-11-27	24	11.8915
622	2025-11-29	THESSALONIKI (AIRPORT)	0	10.15	2025-11-28	24	8.49103
622	2025-11-30	THESSALONIKI (AIRPORT)	0	2.75	2025-11-29	24	1.91347
627	2025-11-02	ALEXANDROUPOLI (AIRPORT)	0	8.65	2025-11-01	24	9.23279
627	2025-11-03	ALEXANDROUPOLI (AIRPORT)	0	8.75	2025-11-02	24	11.3886
627	2025-11-04	ALEXANDROUPOLI (AIRPORT)	0	9.75	2025-11-03	24	13.853
627	2025-11-05	ALEXANDROUPOLI (AIRPORT)	0	10.95	2025-11-04	24	9.62624
627	2025-11-06	ALEXANDROUPOLI (AIRPORT)	0	9.15	2025-11-05	24	7.58247
627	2025-11-07	ALEXANDROUPOLI (AIRPORT)	0	10.75	2025-11-06	24	10.2488
627	2025-11-08	ALEXANDROUPOLI (AIRPORT)	0	14.25	2025-11-07	24	12.952
627	2025-11-09	ALEXANDROUPOLI (AIRPORT)	0	16.45	2025-11-08	24	15.6811
627	2025-11-10	ALEXANDROUPOLI (AIRPORT)	0	14.75	2025-11-09	24	14.7282
627	2025-11-11	ALEXANDROUPOLI (AIRPORT)	0	14.45	2025-11-10	24	14.5397
627	2025-11-12	ALEXANDROUPOLI (AIRPORT)	0	10.45	2025-11-11	24	7.60318
627	2025-11-13	ALEXANDROUPOLI (AIRPORT)	0	7.15	2025-11-12	24	7.22072
627	2025-11-14	ALEXANDROUPOLI (AIRPORT)	0	5.25	2025-11-13	24	6.19107
627	2025-11-15	ALEXANDROUPOLI (AIRPORT)	0	5.75	2025-11-14	24	6.47382
627	2025-11-16	ALEXANDROUPOLI (AIRPORT)	0	11.45	2025-11-15	24	9.9899
627	2025-11-17	ALEXANDROUPOLI (AIRPORT)	0	12.25	2025-11-16	24	13.253
627	2025-11-18	ALEXANDROUPOLI (AIRPORT)	0	16.25	2025-11-17	24	15.0244
627	2025-11-19	ALEXANDROUPOLI (AIRPORT)	0	16.25	2025-11-18	24	14.5531
627	2025-11-20	ALEXANDROUPOLI (AIRPORT)	0	15.95	2025-11-19	24	14.5732
627	2025-11-21	ALEXANDROUPOLI (AIRPORT)	0	16.25	2025-11-20	24	15.3214
627	2025-11-22	ALEXANDROUPOLI (AIRPORT)	0	16.25	2025-11-21	24	16.6701
627	2025-11-23	ALEXANDROUPOLI (AIRPORT)	0	16.15	2025-11-22	24	15.1319
627	2025-11-24	ALEXANDROUPOLI (AIRPORT)	0	5.75	2025-11-23	24	9.45975
627	2025-11-25	ALEXANDROUPOLI (AIRPORT)	0	2.95	2025-11-24	24	7.02786
627	2025-11-26	ALEXANDROUPOLI (AIRPORT)	0	13.25	2025-11-25	24	12.2586
627	2025-11-27	ALEXANDROUPOLI (AIRPORT)	0	15.25	2025-11-26	24	13.3143
627	2025-11-28	ALEXANDROUPOLI (AIRPORT)	0	12.45	2025-11-27	24	12.3348
627	2025-11-29	ALEXANDROUPOLI (AIRPORT)	0	11.45	2025-11-28	24	11.7274
627	2025-11-30	ALEXANDROUPOLI (AIRPORT)	0	5.65	2025-11-29	24	8.38808
632	2025-11-02	KOZANI (AIRPORT)	0	8.25	2025-11-01	24	9.25916
632	2025-11-03	KOZANI (AIRPORT)	0	7.45	2025-11-02	24	10.0849
632	2025-11-04	KOZANI (AIRPORT)	0	11.45	2025-11-03	24	11.0493
632	2025-11-05	KOZANI (AIRPORT)	0	4.95	2025-11-04	24	3.89479
632	2025-11-06	KOZANI (AIRPORT)	0	6.45	2025-11-05	24	7.67329
632	2025-11-07	KOZANI (AIRPORT)	0	7.95	2025-11-06	24	8.64824
632	2025-11-08	KOZANI (AIRPORT)	0	10.25	2025-11-07	24	8.18536
632	2025-11-09	KOZANI (AIRPORT)	0	8.65	2025-11-08	24	8.49651
632	2025-11-12	KOZANI (AIRPORT)	0	4.15	2025-11-11	24	5.45181
632	2025-11-13	KOZANI (AIRPORT)	0	-1.25	2025-11-12	24	2.6631
632	2025-11-14	KOZANI (AIRPORT)	0	0.95	2025-11-13	24	3.84927
632	2025-11-15	KOZANI (AIRPORT)	0	2.25	2025-11-14	24	5.49725
632	2025-11-16	KOZANI (AIRPORT)	0	2.75	2025-11-15	24	2.99869
632	2025-11-17	KOZANI (AIRPORT)	0	2.95	2025-11-16	24	4.27739
632	2025-11-18	KOZANI (AIRPORT)	0	7.95	2025-11-17	24	8.3994
632	2025-11-21	KOZANI (AIRPORT)	0	6.75	2025-11-20	24	8.34097
632	2025-11-23	KOZANI (AIRPORT)	0	7.25	2025-11-22	24	6.34474
632	2025-11-24	KOZANI (AIRPORT)	0	-2.25	2025-11-23	24	1.06326
632	2025-11-25	KOZANI (AIRPORT)	0	-0.05	2025-11-24	24	2.77396
632	2025-11-26	KOZANI (AIRPORT)	0	6.25	2025-11-25	24	6.61208
632	2025-11-27	KOZANI (AIRPORT)	0	8.45	2025-11-26	24	7.60822
632	2025-11-28	KOZANI (AIRPORT)	0	7.65	2025-11-27	24	6.56531
632	2025-11-29	KOZANI (AIRPORT)	0	3.45	2025-11-28	24	3.93536
632	2025-11-30	KOZANI (AIRPORT)	0	2.25	2025-11-29	24	1.57265
