obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-11-01	SERRAI	0	6.95	2025-11-01	0	7.66533
606	2025-11-02	SERRAI	0	6.75	2025-11-02	0	6.7975
606	2025-11-03	SERRAI	0	7.75	2025-11-03	0	6.67021
606	2025-11-05	SERRAI	0	11.75	2025-11-05	0	9.24066
606	2025-11-06	SERRAI	0	11.95	2025-11-06	0	11.7225
606	2025-11-07	SERRAI	0	11.25	2025-11-07	0	10.8684
606	2025-11-08	SERRAI	0	9.95	2025-11-08	0	10.0141
606	2025-11-09	SERRAI	0	14.15	2025-11-09	0	11.7886
606	2025-11-10	SERRAI	0	14.25	2025-11-10	0	13.3598
606	2025-11-11	SERRAI	0	13.25	2025-11-11	0	12.4792
606	2025-11-12	SERRAI	0	7.95	2025-11-12	0	5.46646
606	2025-11-13	SERRAI	0	4.45	2025-11-13	0	4.47337
606	2025-11-14	SERRAI	0	5.45	2025-11-14	0	4.40006
606	2025-11-15	SERRAI	0	4.95	2025-11-15	0	5.4734
606	2025-11-16	SERRAI	0	5.25	2025-11-16	0	6.04532
606	2025-11-17	SERRAI	0	6.95	2025-11-17	0	6.39293
606	2025-11-18	SERRAI	0	9.95	2025-11-18	0	9.89697
606	2025-11-19	SERRAI	0	13.25	2025-11-19	0	12.8369
606	2025-11-20	SERRAI	0	13.25	2025-11-20	0	12.4604
606	2025-11-21	SERRAI	0	11.95	2025-11-21	0	11.2738
613	2025-11-05	FLORINA	0	6.75	2025-11-05	0	3.4223
613	2025-11-06	FLORINA	0	8.95	2025-11-06	0	5.13071
613	2025-11-08	FLORINA	0	11.15	2025-11-08	0	9.30215
613	2025-11-12	FLORINA	0	6.45	2025-11-12	0	4.59244
613	2025-11-18	FLORINA	0	9.45	2025-11-18	0	8.65088
613	2025-11-22	FLORINA	0	10.65	2025-11-22	0	9.12053
613	2025-11-23	FLORINA	0	4.95	2025-11-23	0	5.31081
613	2025-11-24	FLORINA	0	-0.55	2025-11-24	0	-0.253021
613	2025-11-25	FLORINA	0	2.25	2025-11-25	0	1.00897
613	2025-11-26	FLORINA	0	8.45	2025-11-26	0	6.63969
613	2025-11-30	FLORINA	0	4.45	2025-11-30	0	0.824295
622	2025-11-01	THESSALONIKI (AIRPORT)	0	12.15	2025-11-01	0	10.8958
622	2025-11-02	THESSALONIKI (AIRPORT)	0	9.95	2025-11-02	0	9.46449
622	2025-11-03	THESSALONIKI (AIRPORT)	0	9.75	2025-11-03	0	9.55888
622	2025-11-04	THESSALONIKI (AIRPORT)	0	14.25	2025-11-04	0	12.8129
622	2025-11-05	THESSALONIKI (AIRPORT)	0	10.95	2025-11-05	0	10.0043
622	2025-11-06	THESSALONIKI (AIRPORT)	0	13.45	2025-11-06	0	10.7088
622	2025-11-07	THESSALONIKI (AIRPORT)	0	12.65	2025-11-07	0	11.4192
622	2025-11-08	THESSALONIKI (AIRPORT)	0	12.75	2025-11-08	0	12.8695
622	2025-11-09	THESSALONIKI (AIRPORT)	0	13.45	2025-11-09	0	13.3706
622	2025-11-10	THESSALONIKI (AIRPORT)	0	15.45	2025-11-10	0	14.3638
622	2025-11-11	THESSALONIKI (AIRPORT)	0	11.95	2025-11-11	0	12.402
622	2025-11-12	THESSALONIKI (AIRPORT)	0	5.45	2025-11-12	0	4.13443
622	2025-11-13	THESSALONIKI (AIRPORT)	0	6.45	2025-11-13	0	2.71068
622	2025-11-14	THESSALONIKI (AIRPORT)	0	5.45	2025-11-14	0	4.85807
622	2025-11-15	THESSALONIKI (AIRPORT)	0	7.45	2025-11-15	0	4.19606
622	2025-11-16	THESSALONIKI (AIRPORT)	0	7.95	2025-11-16	0	8.08341
622	2025-11-17	THESSALONIKI (AIRPORT)	0	10.25	2025-11-17	0	10.4105
622	2025-11-18	THESSALONIKI (AIRPORT)	0	13.95	2025-11-18	0	12.3335
622	2025-11-19	THESSALONIKI (AIRPORT)	0	15.45	2025-11-19	0	13.8779
622	2025-11-20	THESSALONIKI (AIRPORT)	0	13.95	2025-11-20	0	12.1265
622	2025-11-21	THESSALONIKI (AIRPORT)	0	14.15	2025-11-21	0	14.9515
622	2025-11-22	THESSALONIKI (AIRPORT)	0	16.75	2025-11-22	0	15.3334
622	2025-11-23	THESSALONIKI (AIRPORT)	0	11.95	2025-11-23	0	11.8616
622	2025-11-24	THESSALONIKI (AIRPORT)	0	3.25	2025-11-24	0	2.95401
622	2025-11-25	THESSALONIKI (AIRPORT)	0	2.75	2025-11-25	0	2.67792
622	2025-11-26	THESSALONIKI (AIRPORT)	0	8.95	2025-11-26	0	11.2979
622	2025-11-27	THESSALONIKI (AIRPORT)	0	11.95	2025-11-27	0	12.9471
622	2025-11-28	THESSALONIKI (AIRPORT)	0	11.95	2025-11-28	0	11.157
622	2025-11-29	THESSALONIKI (AIRPORT)	0	10.15	2025-11-29	0	8.51253
622	2025-11-30	THESSALONIKI (AIRPORT)	0	2.75	2025-11-30	0	2.00105
627	2025-11-01	ALEXANDROUPOLI (AIRPORT)	0	10.25	2025-11-01	0	10.3626
627	2025-11-02	ALEXANDROUPOLI (AIRPORT)	0	8.65	2025-11-02	0	8.62465
627	2025-11-03	ALEXANDROUPOLI (AIRPORT)	0	8.75	2025-11-03	0	10.5267
627	2025-11-04	ALEXANDROUPOLI (AIRPORT)	0	9.75	2025-11-04	0	14.1488
627	2025-11-05	ALEXANDROUPOLI (AIRPORT)	0	10.95	2025-11-05	0	9.85687
627	2025-11-06	ALEXANDROUPOLI (AIRPORT)	0	9.15	2025-11-06	0	7.73032
