obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-11-03	SERRAI	0	7.75	2025-11-01	48	7.37863
606	2025-11-05	SERRAI	0	11.75	2025-11-03	48	10.1681
606	2025-11-06	SERRAI	0	11.95	2025-11-04	48	11.4703
606	2025-11-07	SERRAI	0	11.25	2025-11-05	48	8.26628
606	2025-11-08	SERRAI	0	9.95	2025-11-06	48	9.80295
606	2025-11-09	SERRAI	0	14.15	2025-11-07	48	12.0153
606	2025-11-10	SERRAI	0	14.25	2025-11-08	48	11.7547
606	2025-11-11	SERRAI	0	13.25	2025-11-09	48	11.6374
606	2025-11-12	SERRAI	0	7.95	2025-11-10	48	6.01387
606	2025-11-13	SERRAI	0	4.45	2025-11-11	48	3.89693
606	2025-11-14	SERRAI	0	5.45	2025-11-12	48	5.08853
606	2025-11-15	SERRAI	0	4.95	2025-11-13	48	5.81557
606	2025-11-16	SERRAI	0	5.25	2025-11-14	48	6.07462
606	2025-11-17	SERRAI	0	6.95	2025-11-15	48	6.5009
606	2025-11-18	SERRAI	0	9.95	2025-11-16	48	10.3479
606	2025-11-19	SERRAI	0	13.25	2025-11-17	48	12.6002
606	2025-11-20	SERRAI	0	13.25	2025-11-18	48	12.3369
606	2025-11-21	SERRAI	0	11.95	2025-11-19	48	12.8544
613	2025-11-05	FLORINA	0	6.75	2025-11-03	48	3.47185
613	2025-11-06	FLORINA	0	8.95	2025-11-04	48	5.22911
613	2025-11-08	FLORINA	0	11.15	2025-11-06	48	8.51096
613	2025-11-12	FLORINA	0	6.45	2025-11-10	48	4.06172
613	2025-11-18	FLORINA	0	9.45	2025-11-16	48	8.15161
613	2025-11-22	FLORINA	0	10.65	2025-11-20	48	8.84276
613	2025-11-23	FLORINA	0	4.95	2025-11-21	48	4.75476
613	2025-11-24	FLORINA	0	-0.55	2025-11-22	48	-1.24268
613	2025-11-25	FLORINA	0	2.25	2025-11-23	48	0.263489
613	2025-11-26	FLORINA	0	8.45	2025-11-24	48	6.51888
613	2025-11-30	FLORINA	0	4.45	2025-11-28	48	0.511292
622	2025-11-03	THESSALONIKI (AIRPORT)	0	9.75	2025-11-01	48	9.72824
622	2025-11-04	THESSALONIKI (AIRPORT)	0	14.25	2025-11-02	48	13.4482
622	2025-11-05	THESSALONIKI (AIRPORT)	0	10.95	2025-11-03	48	10.5207
622	2025-11-06	THESSALONIKI (AIRPORT)	0	13.45	2025-11-04	48	11.235
622	2025-11-07	THESSALONIKI (AIRPORT)	0	12.65	2025-11-05	48	9.35905
622	2025-11-08	THESSALONIKI (AIRPORT)	0	12.75	2025-11-06	48	12.9348
622	2025-11-09	THESSALONIKI (AIRPORT)	0	13.45	2025-11-07	48	13.3884
622	2025-11-10	THESSALONIKI (AIRPORT)	0	15.45	2025-11-08	48	14.5721
622	2025-11-11	THESSALONIKI (AIRPORT)	0	11.95	2025-11-09	48	12.9928
622	2025-11-12	THESSALONIKI (AIRPORT)	0	5.45	2025-11-10	48	5.00215
622	2025-11-13	THESSALONIKI (AIRPORT)	0	6.45	2025-11-11	48	2.59419
622	2025-11-14	THESSALONIKI (AIRPORT)	0	5.45	2025-11-12	48	3.3356
622	2025-11-15	THESSALONIKI (AIRPORT)	0	7.45	2025-11-13	48	7.45522
622	2025-11-16	THESSALONIKI (AIRPORT)	0	7.95	2025-11-14	48	9.0004
622	2025-11-17	THESSALONIKI (AIRPORT)	0	10.25	2025-11-15	48	10.4062
622	2025-11-18	THESSALONIKI (AIRPORT)	0	13.95	2025-11-16	48	11.9563
622	2025-11-19	THESSALONIKI (AIRPORT)	0	15.45	2025-11-17	48	14.0133
622	2025-11-20	THESSALONIKI (AIRPORT)	0	13.95	2025-11-18	48	12.7471
622	2025-11-21	THESSALONIKI (AIRPORT)	0	14.15	2025-11-19	48	14.8085
622	2025-11-22	THESSALONIKI (AIRPORT)	0	16.75	2025-11-20	48	15.4824
622	2025-11-23	THESSALONIKI (AIRPORT)	0	11.95	2025-11-21	48	12.0233
622	2025-11-24	THESSALONIKI (AIRPORT)	0	3.25	2025-11-22	48	2.00342
622	2025-11-25	THESSALONIKI (AIRPORT)	0	2.75	2025-11-23	48	3.76447
622	2025-11-26	THESSALONIKI (AIRPORT)	0	8.95	2025-11-24	48	11.764
622	2025-11-27	THESSALONIKI (AIRPORT)	0	11.95	2025-11-25	48	12.2719
622	2025-11-28	THESSALONIKI (AIRPORT)	0	11.95	2025-11-26	48	11.2585
622	2025-11-29	THESSALONIKI (AIRPORT)	0	10.15	2025-11-27	48	8.06082
622	2025-11-30	THESSALONIKI (AIRPORT)	0	2.75	2025-11-28	48	2.12653
627	2025-11-03	ALEXANDROUPOLI (AIRPORT)	0	8.75	2025-11-01	48	11.7644
627	2025-11-04	ALEXANDROUPOLI (AIRPORT)	0	9.75	2025-11-02	48	14.0536
627	2025-11-05	ALEXANDROUPOLI (AIRPORT)	0	10.95	2025-11-03	48	10.1681
627	2025-11-06	ALEXANDROUPOLI (AIRPORT)	0	9.15	2025-11-04	48	8.27306
627	2025-11-07	ALEXANDROUPOLI (AIRPORT)	0	10.75	2025-11-05	48	10.6696
627	2025-11-08	ALEXANDROUPOLI (AIRPORT)	0	14.25	2025-11-06	48	12.0276
627	2025-11-09	ALEXANDROUPOLI (AIRPORT)	0	16.45	2025-11-07	48	15.5153
627	2025-11-10	ALEXANDROUPOLI (AIRPORT)	0	14.75	2025-11-08	48	15.6639
627	2025-11-11	ALEXANDROUPOLI (AIRPORT)	0	14.45	2025-11-09	48	14.7223
627	2025-11-12	ALEXANDROUPOLI (AIRPORT)	0	10.45	2025-11-10	48	8.98848
627	2025-11-13	ALEXANDROUPOLI (AIRPORT)	0	7.15	2025-11-11	48	7.52193
627	2025-11-14	ALEXANDROUPOLI (AIRPORT)	0	5.25	2025-11-12	48	6.4108
627	2025-11-15	ALEXANDROUPOLI (AIRPORT)	0	5.75	2025-11-13	48	7.39565
627	2025-11-16	ALEXANDROUPOLI (AIRPORT)	0	11.45	2025-11-14	48	8.95255
627	2025-11-17	ALEXANDROUPOLI (AIRPORT)	0	12.25	2025-11-15	48	12.9775
627	2025-11-18	ALEXANDROUPOLI (AIRPORT)	0	16.25	2025-11-16	48	15.5667
627	2025-11-19	ALEXANDROUPOLI (AIRPORT)	0	16.25	2025-11-17	48	15.3239
627	2025-11-20	ALEXANDROUPOLI (AIRPORT)	0	15.95	2025-11-18	48	15.4785
627	2025-11-21	ALEXANDROUPOLI (AIRPORT)	0	16.25	2025-11-19	48	14.5839
627	2025-11-22	ALEXANDROUPOLI (AIRPORT)	0	16.25	2025-11-20	48	16.1553
627	2025-11-23	ALEXANDROUPOLI (AIRPORT)	0	16.15	2025-11-21	48	15.6708
627	2025-11-24	ALEXANDROUPOLI (AIRPORT)	0	5.75	2025-11-22	48	9.11084
627	2025-11-25	ALEXANDROUPOLI (AIRPORT)	0	2.95	2025-11-23	48	6.62384
627	2025-11-26	ALEXANDROUPOLI (AIRPORT)	0	13.25	2025-11-24	48	11.8802
627	2025-11-27	ALEXANDROUPOLI (AIRPORT)	0	15.25	2025-11-25	48	13.8559
627	2025-11-28	ALEXANDROUPOLI (AIRPORT)	0	12.45	2025-11-26	48	12.6541
627	2025-11-29	ALEXANDROUPOLI (AIRPORT)	0	11.45	2025-11-27	48	11.4895
627	2025-11-30	ALEXANDROUPOLI (AIRPORT)	0	5.65	2025-11-28	48	9.11383
632	2025-11-03	KOZANI (AIRPORT)	0	7.45	2025-11-01	48	9.37473
632	2025-11-04	KOZANI (AIRPORT)	0	11.45	2025-11-02	48	11.4472
632	2025-11-05	KOZANI (AIRPORT)	0	4.95	2025-11-03	48	4.43864
632	2025-11-06	KOZANI (AIRPORT)	0	6.45	2025-11-04	48	7.74669
632	2025-11-07	KOZANI (AIRPORT)	0	7.95	2025-11-05	48	7.36687
632	2025-11-08	KOZANI (AIRPORT)	0	10.25	2025-11-06	48	8.43869
632	2025-11-09	KOZANI (AIRPORT)	0	8.65	2025-11-07	48	8.76532
632	2025-11-12	KOZANI (AIRPORT)	0	4.15	2025-11-10	48	5.7668
632	2025-11-13	KOZANI (AIRPORT)	0	-1.25	2025-11-11	48	2.71236
632	2025-11-14	KOZANI (AIRPORT)	0	0.95	2025-11-12	48	4.23013
632	2025-11-15	KOZANI (AIRPORT)	0	2.25	2025-11-13	48	5.19447
632	2025-11-16	KOZANI (AIRPORT)	0	2.75	2025-11-14	48	3.14591
632	2025-11-17	KOZANI (AIRPORT)	0	2.95	2025-11-15	48	4.85539
632	2025-11-18	KOZANI (AIRPORT)	0	7.95	2025-11-16	48	8.33618
632	2025-11-21	KOZANI (AIRPORT)	0	6.75	2025-11-19	48	8.30655
632	2025-11-23	KOZANI (AIRPORT)	0	7.25	2025-11-21	48	6.13953
632	2025-11-24	KOZANI (AIRPORT)	0	-2.25	2025-11-22	48	-0.368652
632	2025-11-25	KOZANI (AIRPORT)	0	-0.05	2025-11-23	48	2.30743
632	2025-11-26	KOZANI (AIRPORT)	0	6.25	2025-11-24	48	6.14388
632	2025-11-27	KOZANI (AIRPORT)	0	8.45	2025-11-25	48	7.78851
632	2025-11-28	KOZANI (AIRPORT)	0	7.65	2025-11-26	48	6.6394
632	2025-11-29	KOZANI (AIRPORT)	0	3.45	2025-11-27	48	4.19949
632	2025-11-30	KOZANI (AIRPORT)	0	2.25	2025-11-28	48	1.84625
641	2025-11-03	KERKYRA (AIRPORT)	0	13.95	2025-11-01	48	16.5554
641	2025-11-04	KERKYRA (AIRPORT)	0	16.25	2025-11-02	48	14.8124
641	2025-11-05	KERKYRA (AIRPORT)	0	10.25	2025-11-03	48	14.5422
641	2025-11-06	KERKYRA (AIRPORT)	0	12.45	2025-11-04	48	14.0524
641	2025-11-07	KERKYRA (AIRPORT)	0	12.25	2025-11-05	48	13.8395
641	2025-11-08	KERKYRA (AIRPORT)	0	14.75	2025-11-06	48	14.5754
641	2025-11-09	KERKYRA (AIRPORT)	0	15.65	2025-11-07	48	13.819
641	2025-11-10	KERKYRA (AIRPORT)	0	15.75	2025-11-08	48	14.5223
641	2025-11-11	KERKYRA (AIRPORT)	0	12.15	2025-11-09	48	13.279
641	2025-11-12	KERKYRA (AIRPORT)	0	11.45	2025-11-10	48	11.632
641	2025-11-13	KERKYRA (AIRPORT)	0	9.45	2025-11-11	48	11.5668
641	2025-11-14	KERKYRA (AIRPORT)	0	9.65	2025-11-12	48	11.5924
641	2025-11-15	KERKYRA (AIRPORT)	0	9.95	2025-11-13	48	11.8996
641	2025-11-16	KERKYRA (AIRPORT)	0	10.75	2025-11-14	48	12.3676
641	2025-11-17	KERKYRA (AIRPORT)	0	14.45	2025-11-15	48	11.9823
641	2025-11-18	KERKYRA (AIRPORT)	0	17.25	2025-11-16	48	17.3391
641	2025-11-19	KERKYRA (AIRPORT)	0	18.45	2025-11-17	48	15.9547
641	2025-11-20	KERKYRA (AIRPORT)	0	13.45	2025-11-18	48	14.4795
641	2025-11-21	KERKYRA (AIRPORT)	0	15.95	2025-11-19	48	14.5556
641	2025-11-22	KERKYRA (AIRPORT)	0	16.25	2025-11-20	48	13.7637
641	2025-11-23	KERKYRA (AIRPORT)	0	11.15	2025-11-21	48	8.50671
641	2025-11-24	KERKYRA (AIRPORT)	0	5.25	2025-11-22	48	7.28076
641	2025-11-25	KERKYRA (AIRPORT)	0	13.45	2025-11-23	48	11.2029
641	2025-11-26	KERKYRA (AIRPORT)	0	13.45	2025-11-24	48	13.1468
641	2025-11-27	KERKYRA (AIRPORT)	0	14.15	2025-11-25	48	12.6098
641	2025-11-28	KERKYRA (AIRPORT)	0	11.45	2025-11-26	48	10.7878
641	2025-11-29	KERKYRA (AIRPORT)	0	11.15	2025-11-27	48	9.52859
641	2025-11-30	KERKYRA (AIRPORT)	0	9.95	2025-11-28	48	9.33356
642	2025-11-03	IOANNINA (AIRPORT)	0	9.25	2025-11-01	48	10.9255
642	2025-11-04	IOANNINA (AIRPORT)	0	13.95	2025-11-02	48	12.3691
642	2025-11-05	IOANNINA (AIRPORT)	0	7.75	2025-11-03	48	8.75114
642	2025-11-06	IOANNINA (AIRPORT)	0	7.75	2025-11-04	48	8.01524
642	2025-11-07	IOANNINA (AIRPORT)	0	10.75	2025-11-05	48	8.31023
642	2025-11-08	IOANNINA (AIRPORT)	0	12.75	2025-11-06	48	9.60666
642	2025-11-09	IOANNINA (AIRPORT)	0	10.25	2025-11-07	48	10.2116
642	2025-11-10	IOANNINA (AIRPORT)	0	10.95	2025-11-08	48	11.2791
642	2025-11-11	IOANNINA (AIRPORT)	0	10.95	2025-11-09	48	11.2038
642	2025-11-12	IOANNINA (AIRPORT)	0	4.95	2025-11-10	48	6.74239
642	2025-11-13	IOANNINA (AIRPORT)	0	2.75	2025-11-11	48	5.26021
642	2025-11-14	IOANNINA (AIRPORT)	0	2.15	2025-11-12	48	4.56802
642	2025-11-15	IOANNINA (AIRPORT)	0	1.95	2025-11-13	48	4.31947
642	2025-11-16	IOANNINA (AIRPORT)	0	3.15	2025-11-14	48	4.50235
642	2025-11-17	IOANNINA (AIRPORT)	0	2.45	2025-11-15	48	4.83977
642	2025-11-18	IOANNINA (AIRPORT)	0	14.15	2025-11-16	48	11.8635
642	2025-11-19	IOANNINA (AIRPORT)	0	14.45	2025-11-17	48	10.7936
642	2025-11-20	IOANNINA (AIRPORT)	0	11.45	2025-11-18	48	10.6826
642	2025-11-21	IOANNINA (AIRPORT)	0	9.75	2025-11-19	48	9.14444
642	2025-11-22	IOANNINA (AIRPORT)	0	12.15	2025-11-20	48	10.1221
642	2025-11-23	IOANNINA (AIRPORT)	0	9.25	2025-11-21	48	7.26453
642	2025-11-24	IOANNINA (AIRPORT)	0	1.15	2025-11-22	48	1.70947
642	2025-11-25	IOANNINA (AIRPORT)	0	5.95	2025-11-23	48	4.74493
642	2025-11-26	IOANNINA (AIRPORT)	0	11.75	2025-11-24	48	9.59212
642	2025-11-27	IOANNINA (AIRPORT)	0	9.75	2025-11-25	48	9.17719
642	2025-11-28	IOANNINA (AIRPORT)	0	7.95	2025-11-26	48	7.62671
642	2025-11-29	IOANNINA (AIRPORT)	0	6.45	2025-11-27	48	6.00125
642	2025-11-30	IOANNINA (AIRPORT)	0	6.45	2025-11-28	48	3.82281
643	2025-11-03	AKTION (AIRPORT)	0	15.25	2025-11-01	48	14.6989
643	2025-11-04	AKTION (AIRPORT)	0	15.75	2025-11-02	48	15.4863
643	2025-11-05	AKTION (AIRPORT)	0	15.95	2025-11-03	48	14.1701
643	2025-11-06	AKTION (AIRPORT)	0	11.95	2025-11-04	48	11.9332
643	2025-11-07	AKTION (AIRPORT)	0	11.45	2025-11-05	48	11.8923
643	2025-11-08	AKTION (AIRPORT)	0	15.95	2025-11-06	48	13.5783
