obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-10-01	SERRAI	9	13.95	2025-10-01	9	12.6606
606	2025-10-02	SERRAI	9	13.65	2025-10-02	9	10.9759
606	2025-10-03	SERRAI	9	10.15	2025-10-03	9	7.87918
606	2025-10-04	SERRAI	9	7.25	2025-10-04	9	5.1105
606	2025-10-05	SERRAI	9	7.15	2025-10-05	9	5.75919
606	2025-10-06	SERRAI	9	13.45	2025-10-06	9	13.1271
606	2025-10-07	SERRAI	9	7.25	2025-10-07	9	9.69254
606	2025-10-08	SERRAI	9	6.95	2025-10-08	9	7.56534
606	2025-10-09	SERRAI	9	7.45	2025-10-09	9	9.12125
606	2025-10-10	SERRAI	9	8.45	2025-10-10	9	8.18497
606	2025-10-11	SERRAI	9	7.75	2025-10-11	9	9.46891
606	2025-10-12	SERRAI	9	8.95	2025-10-12	9	8.85318
606	2025-10-13	SERRAI	9	9.25	2025-10-13	9	8.95523
606	2025-10-14	SERRAI	9	9.75	2025-10-14	9	8.38165
606	2025-10-15	SERRAI	9	10.25	2025-10-15	9	9.05843
606	2025-10-16	SERRAI	9	9.65	2025-10-16	9	9.58463
606	2025-10-17	SERRAI	9	11.15	2025-10-17	9	8.98573
606	2025-10-18	SERRAI	9	12.95	2025-10-18	9	11.8078
606	2025-10-19	SERRAI	9	12.15	2025-10-19	9	10.1795
606	2025-10-20	SERRAI	9	10.75	2025-10-20	9	9.5817
606	2025-10-21	SERRAI	9	12.75	2025-10-21	9	10.5971
606	2025-10-22	SERRAI	9	11.25	2025-10-22	9	11.9389
606	2025-10-23	SERRAI	9	14.95	2025-10-23	9	13.1208
606	2025-10-24	SERRAI	9	16.95	2025-10-24	9	15.862
606	2025-10-26	SERRAI	9	8.65	2025-10-26	9	9.21891
606	2025-10-27	SERRAI	9	15.45	2025-10-27	9	12.7919
606	2025-10-28	SERRAI	9	12.95	2025-10-28	9	8.81851
606	2025-10-29	SERRAI	9	7.15	2025-10-29	9	4.65226
606	2025-10-30	SERRAI	9	7.65	2025-10-30	9	4.75748
606	2025-10-31	SERRAI	9	8.45	2025-10-31	9	7.56149
613	2025-10-01	FLORINA	9	6.25	2025-10-01	9	4.85392
613	2025-10-03	FLORINA	9	3.25	2025-10-03	9	0.51004
613	2025-10-04	FLORINA	9	1.95	2025-10-04	9	1.46988
613	2025-10-05	FLORINA	9	2.95	2025-10-05	9	5.0209
613	2025-10-06	FLORINA	9	13.75	2025-10-06	9	10.7599
613	2025-10-07	FLORINA	9	4.45	2025-10-07	9	1.34976
613	2025-10-08	FLORINA	9	8.45	2025-10-08	9	5.34366
613	2025-10-09	FLORINA	9	7.15	2025-10-09	9	5.7648
613	2025-10-10	FLORINA	9	7.95	2025-10-10	9	7.33829
613	2025-10-11	FLORINA	9	7.75	2025-10-11	9	7.87711
613	2025-10-12	FLORINA	9	7.45	2025-10-12	9	6.79752
613	2025-10-13	FLORINA	9	9.15	2025-10-13	9	7.00601
613	2025-10-14	FLORINA	9	4.25	2025-10-14	9	5.5379
613	2025-10-15	FLORINA	9	7.25	2025-10-15	9	5.84554
613	2025-10-16	FLORINA	9	9.15	2025-10-16	9	8.09342
613	2025-10-18	FLORINA	9	13.25	2025-10-18	9	10.2317
613	2025-10-19	FLORINA	9	6.45	2025-10-19	9	4.80161
613	2025-10-20	FLORINA	9	8.45	2025-10-20	9	7.44303
613	2025-10-21	FLORINA	9	11.45	2025-10-21	9	9.84806
613	2025-10-22	FLORINA	9	12.25	2025-10-22	9	10.1615
613	2025-10-23	FLORINA	9	13.25	2025-10-23	9	11.5426
613	2025-10-25	FLORINA	9	6.25	2025-10-25	9	6.44644
613	2025-10-26	FLORINA	9	10.25	2025-10-26	9	9.72379
613	2025-10-28	FLORINA	9	7.25	2025-10-28	9	5.68766
613	2025-10-29	FLORINA	9	7.75	2025-10-29	9	6.22257
613	2025-10-30	FLORINA	9	7.75	2025-10-30	9	7.11295
613	2025-10-31	FLORINA	9	8.45	2025-10-31	9	6.33298
622	2025-10-01	THESSALONIKI (AIRPORT)	9	15.65	2025-10-01	9	13.9008
622	2025-10-02	THESSALONIKI (AIRPORT)	9	12.15	2025-10-02	9	13.1321
622	2025-10-03	THESSALONIKI (AIRPORT)	9	5.65	2025-10-03	9	4.31668
622	2025-10-04	THESSALONIKI (AIRPORT)	9	4.95	2025-10-04	9	3.47476
622	2025-10-05	THESSALONIKI (AIRPORT)	9	7.45	2025-10-05	9	7.26993
622	2025-10-06	THESSALONIKI (AIRPORT)	9	15.95	2025-10-06	9	14.5148
622	2025-10-07	THESSALONIKI (AIRPORT)	9	6.95	2025-10-07	9	5.63004
622	2025-10-08	THESSALONIKI (AIRPORT)	9	8.95	2025-10-08	9	6.75186
622	2025-10-09	THESSALONIKI (AIRPORT)	9	7.95	2025-10-09	9	7.72086
622	2025-10-10	THESSALONIKI (AIRPORT)	9	9.95	2025-10-10	9	9.12637
622	2025-10-11	THESSALONIKI (AIRPORT)	9	10.45	2025-10-11	9	8.99625
622	2025-10-12	THESSALONIKI (AIRPORT)	9	9.95	2025-10-12	9	9.41178
622	2025-10-13	THESSALONIKI (AIRPORT)	9	9.45	2025-10-13	9	8.6525
622	2025-10-14	THESSALONIKI (AIRPORT)	9	7.65	2025-10-14	9	8.01837
622	2025-10-15	THESSALONIKI (AIRPORT)	9	11.95	2025-10-15	9	9.95882
622	2025-10-16	THESSALONIKI (AIRPORT)	9	12.45	2025-10-16	9	11.402
622	2025-10-17	THESSALONIKI (AIRPORT)	9	12.65	2025-10-17	9	10.8197
622	2025-10-18	THESSALONIKI (AIRPORT)	9	15.45	2025-10-18	9	13.7971
622	2025-10-19	THESSALONIKI (AIRPORT)	9	9.25	2025-10-19	9	9.77719
622	2025-10-20	THESSALONIKI (AIRPORT)	9	12.95	2025-10-20	9	11.8932
622	2025-10-21	THESSALONIKI (AIRPORT)	9	10.75	2025-10-21	9	13.0756
622	2025-10-22	THESSALONIKI (AIRPORT)	9	14.95	2025-10-22	9	14.1664
622	2025-10-23	THESSALONIKI (AIRPORT)	9	17.25	2025-10-23	9	15.1222
622	2025-10-24	THESSALONIKI (AIRPORT)	9	16.25	2025-10-24	9	14.6247
622	2025-10-25	THESSALONIKI (AIRPORT)	9	10.25	2025-10-25	9	7.32144
622	2025-10-26	THESSALONIKI (AIRPORT)	9	11.75	2025-10-26	9	12.4591
622	2025-10-27	THESSALONIKI (AIRPORT)	9	17.45	2025-10-27	9	13.415
622	2025-10-28	THESSALONIKI (AIRPORT)	9	13.15	2025-10-28	9	8.26285
