obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	icon_dates	icon_td_table_h	icon_td_table
606	2025-09-02	SERRAI	18	14.75	2025-09-01	42	15.1928
606	2025-09-03	SERRAI	18	14.75	2025-09-02	42	14.3854
606	2025-09-04	SERRAI	18	13.95	2025-09-03	42	13.1217
606	2025-09-05	SERRAI	18	12.15	2025-09-04	42	12.6183
606	2025-09-06	SERRAI	18	13.25	2025-09-05	42	14.0298
606	2025-09-07	SERRAI	18	11.95	2025-09-06	42	11.9341
606	2025-09-08	SERRAI	18	12.65	2025-09-07	42	13.036
606	2025-09-09	SERRAI	18	15.15	2025-09-08	42	14.7168
606	2025-09-10	SERRAI	18	15.75	2025-09-09	42	15.1244
606	2025-09-11	SERRAI	18	15.45	2025-09-10	42	18.7344
606	2025-09-12	SERRAI	18	16.65	2025-09-11	42	17.0794
606	2025-09-13	SERRAI	18	16.25	2025-09-12	42	15.86
606	2025-09-14	SERRAI	18	15.95	2025-09-13	42	14.3318
606	2025-09-15	SERRAI	18	18.15	2025-09-14	42	17.0282
606	2025-09-16	SERRAI	18	14.75	2025-09-15	42	14.8782
606	2025-09-17	SERRAI	18	6.65	2025-09-16	42	8.9733
606	2025-09-18	SERRAI	18	8.75	2025-09-17	42	8.99992
606	2025-09-19	SERRAI	18	9.45	2025-09-18	42	11.194
606	2025-09-20	SERRAI	18	10.45	2025-09-19	42	11.7395
606	2025-09-21	SERRAI	18	13.75	2025-09-20	42	14.5318
606	2025-09-22	SERRAI	18	11.15	2025-09-21	42	10.5256
606	2025-09-23	SERRAI	18	17.25	2025-09-22	42	15.1225
606	2025-09-25	SERRAI	18	15.95	2025-09-24	42	16.125
606	2025-09-26	SERRAI	18	10.65	2025-09-25	42	14.4671
606	2025-09-27	SERRAI	18	7.75	2025-09-26	42	9.55533
606	2025-09-28	SERRAI	18	13.95	2025-09-27	42	9.70837
606	2025-09-29	SERRAI	18	13.25	2025-09-28	42	13.3795
606	2025-09-30	SERRAI	18	13.45	2025-09-29	42	13.455
613	2025-09-02	FLORINA	18	11.45	2025-09-01	42	10.4672
613	2025-09-04	FLORINA	18	16.95	2025-09-03	42	14.6588
613	2025-09-05	FLORINA	18	11.45	2025-09-04	42	10.9699
613	2025-09-06	FLORINA	18	12.25	2025-09-05	42	5.9068
613	2025-09-07	FLORINA	18	8.25	2025-09-06	42	11.3345
613	2025-09-08	FLORINA	18	11.45	2025-09-07	42	11.7558
613	2025-09-09	FLORINA	18	6.75	2025-09-08	42	5.50485
613	2025-09-10	FLORINA	18	13.45	2025-09-09	42	12.1342
613	2025-09-11	FLORINA	18	17.95	2025-09-10	42	14.1641
613	2025-09-12	FLORINA	18	12.65	2025-09-11	42	10.5531
613	2025-09-13	FLORINA	18	14.75	2025-09-12	42	14.4333
613	2025-09-14	FLORINA	18	14.95	2025-09-13	42	14.0388
613	2025-09-15	FLORINA	18	11.25	2025-09-14	42	11.5067
613	2025-09-16	FLORINA	18	12.25	2025-09-15	42	12.7883
613	2025-09-17	FLORINA	18	8.15	2025-09-16	42	9.19791
613	2025-09-18	FLORINA	18	2.25	2025-09-17	42	2.38957
613	2025-09-19	FLORINA	18	6.45	2025-09-18	42	7.10318
613	2025-09-20	FLORINA	18	8.15	2025-09-19	42	10.5227
613	2025-09-21	FLORINA	18	9.45	2025-09-20	42	10.9673
613	2025-09-22	FLORINA	18	10.15	2025-09-21	42	12.0588
613	2025-09-23	FLORINA	18	7.25	2025-09-22	42	5.52876
613	2025-09-25	FLORINA	18	14.75	2025-09-24	42	14.1904
613	2025-09-26	FLORINA	18	13.25	2025-09-25	42	12.6165
613	2025-09-27	FLORINA	18	11.25	2025-09-26	42	9.91861
613	2025-09-28	FLORINA	18	12.65	2025-09-27	42	11.6371
613	2025-09-29	FLORINA	18	12.75	2025-09-28	42	9.86972
613	2025-09-30	FLORINA	18	11.45	2025-09-29	42	9.40027
622	2025-09-02	THESSALONIKI (AIRPORT)	18	17.15	2025-09-01	42	18.2006
622	2025-09-03	THESSALONIKI (AIRPORT)	18	15.75	2025-09-02	42	16.9674
622	2025-09-04	THESSALONIKI (AIRPORT)	18	13.45	2025-09-03	42	19.4909
622	2025-09-05	THESSALONIKI (AIRPORT)	18	17.45	2025-09-04	42	18.3869
622	2025-09-06	THESSALONIKI (AIRPORT)	18	18.45	2025-09-05	42	19.9039
622	2025-09-07	THESSALONIKI (AIRPORT)	18	15.95	2025-09-06	42	17.7271
622	2025-09-08	THESSALONIKI (AIRPORT)	18	16.45	2025-09-07	42	18.2021
