obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	icon_dates	icon_td_table_h	icon_td_table
606	2025-10-01	SERRAI	21	10.25	2025-10-01	21	11.2946
606	2025-10-02	SERRAI	21	11.45	2025-10-02	21	12.3462
606	2025-10-03	SERRAI	21	6.95	2025-10-03	21	5.81203
606	2025-10-04	SERRAI	21	6.45	2025-10-04	21	5.87245
606	2025-10-05	SERRAI	21	10.75	2025-10-05	21	7.55928
606	2025-10-06	SERRAI	21	10.75	2025-10-06	21	12.5705
606	2025-10-07	SERRAI	21	5.95	2025-10-07	21	6.55336
606	2025-10-08	SERRAI	21	6.95	2025-10-08	21	8.29787
606	2025-10-09	SERRAI	21	5.25	2025-10-09	21	7.38596
606	2025-10-10	SERRAI	21	8.45	2025-10-10	21	9.3429
606	2025-10-11	SERRAI	21	6.45	2025-10-11	21	8.4612
606	2025-10-12	SERRAI	21	8.15	2025-10-12	21	9.51747
606	2025-10-13	SERRAI	21	8.25	2025-10-13	21	9.29216
606	2025-10-14	SERRAI	21	7.75	2025-10-14	21	7.4749
606	2025-10-15	SERRAI	21	10.15	2025-10-15	21	11.0724
606	2025-10-16	SERRAI	21	8.95	2025-10-16	21	11.0126
606	2025-10-17	SERRAI	21	13.25	2025-10-17	21	12.1858
606	2025-10-18	SERRAI	21	13.15	2025-10-18	21	12.3923
606	2025-10-19	SERRAI	21	10.15	2025-10-19	21	12.6764
606	2025-10-20	SERRAI	21	12.65	2025-10-20	21	12.2995
606	2025-10-21	SERRAI	21	10.25	2025-10-21	21	11.2421
606	2025-10-22	SERRAI	21	14.95	2025-10-22	21	14.2909
606	2025-10-23	SERRAI	21	16.15	2025-10-23	21	15.6569
606	2025-10-26	SERRAI	21	10.75	2025-10-26	21	11.4076
606	2025-10-27	SERRAI	21	10.45	2025-10-27	21	9.3851
606	2025-10-28	SERRAI	21	5.65	2025-10-28	21	6.0376
606	2025-10-29	SERRAI	21	6.45	2025-10-29	21	5.26949
606	2025-10-30	SERRAI	21	7.75	2025-10-30	21	6.88419
606	2025-10-31	SERRAI	21	8.65	2025-10-31	21	8.60919
613	2025-10-03	FLORINA	21	2.65	2025-10-03	21	0.391129
613	2025-10-04	FLORINA	21	3.75	2025-10-04	21	2.69081
613	2025-10-05	FLORINA	21	7.75	2025-10-05	21	8.73116
613	2025-10-06	FLORINA	21	6.95	2025-10-06	21	4.63985
613	2025-10-07	FLORINA	21	6.95	2025-10-07	21	4.63344
613	2025-10-08	FLORINA	21	6.25	2025-10-08	21	5.28615
613	2025-10-10	FLORINA	21	8.75	2025-10-10	21	8.39563
613	2025-10-11	FLORINA	21	6.75	2025-10-11	21	6.37331
613	2025-10-14	FLORINA	21	6.45	2025-10-14	21	5.70537
613	2025-10-15	FLORINA	21	9.25	2025-10-15	21	7.87219
613	2025-10-16	FLORINA	21	10.25	2025-10-16	21	9.22649
613	2025-10-17	FLORINA	21	10.95	2025-10-17	21	9.3645
613	2025-10-18	FLORINA	21	11.75	2025-10-18	21	10.8513
613	2025-10-20	FLORINA	21	10.65	2025-10-20	21	7.41472
613	2025-10-21	FLORINA	21	12.45	2025-10-21	21	8.72061
613	2025-10-23	FLORINA	21	13.45	2025-10-23	21	11.2526
613	2025-10-24	FLORINA	21	6.25	2025-10-24	21	6.30428
613	2025-10-25	FLORINA	21	5.95	2025-10-25	21	6.20133
613	2025-10-27	FLORINA	21	6.15	2025-10-27	21	5.80991
622	2025-10-01	THESSALONIKI (AIRPORT)	21	14.75	2025-10-01	21	13.5495
622	2025-10-02	THESSALONIKI (AIRPORT)	21	12.25	2025-10-02	21	13.895
622	2025-10-03	THESSALONIKI (AIRPORT)	21	4.45	2025-10-03	21	3.62648
622	2025-10-04	THESSALONIKI (AIRPORT)	21	5.65	2025-10-04	21	5.78651
622	2025-10-05	THESSALONIKI (AIRPORT)	21	6.75	2025-10-05	21	8.79366
622	2025-10-06	THESSALONIKI (AIRPORT)	21	7.45	2025-10-06	21	7.98262
622	2025-10-07	THESSALONIKI (AIRPORT)	21	7.95	2025-10-07	21	7.49574
622	2025-10-08	THESSALONIKI (AIRPORT)	21	7.75	2025-10-08	21	8.00392
622	2025-10-09	THESSALONIKI (AIRPORT)	21	9.95	2025-10-09	21	9.24435
622	2025-10-10	THESSALONIKI (AIRPORT)	21	9.75	2025-10-10	21	11.3409
622	2025-10-11	THESSALONIKI (AIRPORT)	21	7.95	2025-10-11	21	9.15553
622	2025-10-12	THESSALONIKI (AIRPORT)	21	7.45	2025-10-12	21	9.94032
622	2025-10-13	THESSALONIKI (AIRPORT)	21	7.45	2025-10-13	21	9.13982
622	2025-10-14	THESSALONIKI (AIRPORT)	21	6.65	2025-10-14	21	7.82549
622	2025-10-15	THESSALONIKI (AIRPORT)	21	10.75	2025-10-15	21	11.8917
622	2025-10-16	THESSALONIKI (AIRPORT)	21	9.75	2025-10-16	21	13.8515
622	2025-10-17	THESSALONIKI (AIRPORT)	21	14.75	2025-10-17	21	13.9006
622	2025-10-18	THESSALONIKI (AIRPORT)	21	16.75	2025-10-18	21	13.5652
622	2025-10-19	THESSALONIKI (AIRPORT)	21	7.95	2025-10-19	21	13.1129
622	2025-10-20	THESSALONIKI (AIRPORT)	21	12.95	2025-10-20	21	12.277
622	2025-10-21	THESSALONIKI (AIRPORT)	21	11.25	2025-10-21	21	11.206
