obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	icon_dates	icon_td_table_h	icon_td_table
606	2025-11-01	SERRAI	0	6.95	2025-11-01	0	6.92563
606	2025-11-02	SERRAI	0	6.75	2025-11-02	0	4.8743
606	2025-11-03	SERRAI	0	7.75	2025-11-03	0	4.1021
606	2025-11-05	SERRAI	0	11.75	2025-11-05	0	12.3364
606	2025-11-06	SERRAI	0	11.95	2025-11-06	0	11.1388
606	2025-11-07	SERRAI	0	11.25	2025-11-07	0	10.2191
606	2025-11-08	SERRAI	0	9.95	2025-11-08	0	10.4266
606	2025-11-09	SERRAI	0	14.15	2025-11-09	0	12.8861
606	2025-11-10	SERRAI	0	14.25	2025-11-10	0	13.2663
606	2025-11-11	SERRAI	0	13.25	2025-11-11	0	12.8415
606	2025-11-12	SERRAI	0	7.95	2025-11-12	0	7.65282
606	2025-11-13	SERRAI	0	4.45	2025-11-13	0	2.95801
606	2025-11-14	SERRAI	0	5.45	2025-11-14	0	3.13611
606	2025-11-15	SERRAI	0	4.95	2025-11-15	0	4.62267
606	2025-11-16	SERRAI	0	5.25	2025-11-16	0	3.06174
606	2025-11-17	SERRAI	0	6.95	2025-11-17	0	6.06276
606	2025-11-18	SERRAI	0	9.95	2025-11-18	0	10.1379
606	2025-11-19	SERRAI	0	13.25	2025-11-19	0	12.7646
606	2025-11-20	SERRAI	0	13.25	2025-11-20	0	11.6613
606	2025-11-21	SERRAI	0	11.95	2025-11-21	0	12.1376
613	2025-11-05	FLORINA	0	6.75	2025-11-05	0	3.03761
613	2025-11-06	FLORINA	0	8.95	2025-11-06	0	5.93369
613	2025-11-08	FLORINA	0	11.15	2025-11-08	0	10.0321
613	2025-11-12	FLORINA	0	6.45	2025-11-12	0	5.40184
613	2025-11-18	FLORINA	0	9.45	2025-11-18	0	9.83517
613	2025-11-22	FLORINA	0	10.65	2025-11-22	0	10.2942
613	2025-11-23	FLORINA	0	4.95	2025-11-23	0	7.1517
