obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-10-02	SERRAI	15	13.25	2025-10-01	39	12.6911
606	2025-10-03	SERRAI	15	8.15	2025-10-02	39	7.24576
606	2025-10-04	SERRAI	15	4.95	2025-10-03	39	5.00406
606	2025-10-05	SERRAI	15	6.95	2025-10-04	39	9.41174
606	2025-10-06	SERRAI	15	14.45	2025-10-05	39	14.5932
606	2025-10-07	SERRAI	15	6.65	2025-10-06	39	9.29093
606	2025-10-08	SERRAI	15	7.15	2025-10-07	39	8.22135
606	2025-10-09	SERRAI	15	6.95	2025-10-08	39	9.15323
606	2025-10-10	SERRAI	15	9.95	2025-10-09	39	12.8236
606	2025-10-11	SERRAI	15	6.25	2025-10-10	39	9.19767
606	2025-10-12	SERRAI	15	8.25	2025-10-11	39	10.3385
606	2025-10-13	SERRAI	15	7.75	2025-10-12	39	11.8656
606	2025-10-14	SERRAI	15	6.95	2025-10-13	39	10.5431
606	2025-10-15	SERRAI	15	10.95	2025-10-14	39	11.5727
606	2025-10-16	SERRAI	15	7.95	2025-10-15	39	10.0146
606	2025-10-17	SERRAI	15	11.15	2025-10-16	39	10.5192
606	2025-10-18	SERRAI	15	13.45	2025-10-17	39	13.0544
606	2025-10-19	SERRAI	15	4.95	2025-10-18	39	12.0143
606	2025-10-20	SERRAI	15	11.95	2025-10-19	39	10.5009
606	2025-10-21	SERRAI	15	11.75	2025-10-20	39	10.477
606	2025-10-22	SERRAI	15	13.95	2025-10-21	39	13.5266
606	2025-10-23	SERRAI	15	14.65	2025-10-22	39	14.269
606	2025-10-26	SERRAI	15	11.15	2025-10-25	39	13.9914
606	2025-10-27	SERRAI	15	13.25	2025-10-26	39	10.8048
606	2025-10-28	SERRAI	15	3.75	2025-10-27	39	5.88907
606	2025-10-29	SERRAI	15	7.95	2025-10-28	39	8.07999
606	2025-10-30	SERRAI	15	10.15	2025-10-29	39	9.707
606	2025-10-31	SERRAI	15	10.65	2025-10-30	39	9.79745
613	2025-10-03	FLORINA	15	2.75	2025-10-02	39	0.628571
613	2025-10-04	FLORINA	15	4.75	2025-10-03	39	2.75699
613	2025-10-05	FLORINA	15	2.75	2025-10-04	39	6.59045
613	2025-10-06	FLORINA	15	7.95	2025-10-05	39	6.29434
613	2025-10-07	FLORINA	15	5.95	2025-10-06	39	3.56388
613	2025-10-08	FLORINA	15	6.45	2025-10-07	39	4.40201
613	2025-10-09	FLORINA	15	7.15	2025-10-08	39	7.09366
613	2025-10-10	FLORINA	15	7.75	2025-10-09	39	8.88712
613	2025-10-11	FLORINA	15	5.95	2025-10-10	39	6.1127
613	2025-10-12	FLORINA	15	6.45	2025-10-11	39	7.13541
613	2025-10-13	FLORINA	15	6.95	2025-10-12	39	7.42716
613	2025-10-14	FLORINA	15	5.25	2025-10-13	39	8.70914
613	2025-10-15	FLORINA	15	7.25	2025-10-14	39	8.18106
613	2025-10-16	FLORINA	15	10.15	2025-10-15	39	10.2909
613	2025-10-18	FLORINA	15	14.95	2025-10-17	39	11.2595
613	2025-10-19	FLORINA	15	6.65	2025-10-18	39	5.75064
613	2025-10-20	FLORINA	15	9.75	2025-10-19	39	8.81339
613	2025-10-21	FLORINA	15	10.15	2025-10-20	39	10.0522
613	2025-10-22	FLORINA	15	12.95	2025-10-21	39	11.2082
613	2025-10-23	FLORINA	15	13.45	2025-10-22	39	11.8119
613	2025-10-24	FLORINA	15	3.65	2025-10-23	39	7.95938
613	2025-10-25	FLORINA	15	4.45	2025-10-24	39	6.68497
613	2025-10-26	FLORINA	15	11.15	2025-10-25	39	12.4464
613	2025-10-27	FLORINA	15	5.65	2025-10-26	39	9.28141
613	2025-10-28	FLORINA	15	7.95	2025-10-27	39	3.66446
613	2025-10-29	FLORINA	15	9.65	2025-10-28	39	7.20206
613	2025-10-30	FLORINA	15	8.25	2025-10-29	39	8.16306
613	2025-10-31	FLORINA	15	8.25	2025-10-30	39	8.47421
622	2025-10-02	THESSALONIKI (AIRPORT)	15	15.65	2025-10-01	39	14.0485
622	2025-10-03	THESSALONIKI (AIRPORT)	15	5.75	2025-10-02	39	4.56021
622	2025-10-04	THESSALONIKI (AIRPORT)	15	3.65	2025-10-03	39	4.27164
622	2025-10-05	THESSALONIKI (AIRPORT)	15	4.95	2025-10-04	39	9.40002
622	2025-10-06	THESSALONIKI (AIRPORT)	15	11.75	2025-10-05	39	12.0473
622	2025-10-07	THESSALONIKI (AIRPORT)	15	9.45	2025-10-06	39	5.71622
622	2025-10-08	THESSALONIKI (AIRPORT)	15	8.25	2025-10-07	39	6.62174
622	2025-10-09	THESSALONIKI (AIRPORT)	15	7.25	2025-10-08	39	6.79483
