obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	icon_dates	icon_td_table_h	icon_td_table
606	2025-10-02	SERRAI	18	12.45	2025-10-01	42	12.7267
606	2025-10-03	SERRAI	18	7.25	2025-10-02	42	7.7589
606	2025-10-04	SERRAI	18	5.95	2025-10-03	42	4.85988
606	2025-10-05	SERRAI	18	11.25	2025-10-04	42	8.96501
606	2025-10-06	SERRAI	18	13.65	2025-10-05	42	12.8905
606	2025-10-07	SERRAI	18	5.75	2025-10-06	42	5.45569
606	2025-10-08	SERRAI	18	6.75	2025-10-07	42	6.99657
606	2025-10-09	SERRAI	18	5.25	2025-10-08	42	6.88443
606	2025-10-10	SERRAI	18	8.95	2025-10-09	42	12.0528
606	2025-10-11	SERRAI	18	6.25	2025-10-10	42	9.00569
606	2025-10-12	SERRAI	18	7.95	2025-10-11	42	10.4179
606	2025-10-13	SERRAI	18	7.45	2025-10-12	42	11.442
606	2025-10-14	SERRAI	18	8.95	2025-10-13	42	10.1624
606	2025-10-15	SERRAI	18	10.95	2025-10-14	42	12.418
606	2025-10-16	SERRAI	18	9.25	2025-10-15	42	10.4977
606	2025-10-17	SERRAI	18	13.45	2025-10-16	42	13.1031
606	2025-10-18	SERRAI	18	13.65	2025-10-17	42	13.3499
606	2025-10-19	SERRAI	18	11.75	2025-10-18	42	12.5522
606	2025-10-20	SERRAI	18	12.45	2025-10-19	42	11.1993
606	2025-10-21	SERRAI	18	10.95	2025-10-20	42	12.2152
606	2025-10-22	SERRAI	18	14.45	2025-10-21	42	13.6603
606	2025-10-23	SERRAI	18	16.15	2025-10-22	42	15.1391
606	2025-10-26	SERRAI	18	11.65	2025-10-25	42	13.2641
606	2025-10-27	SERRAI	18	10.95	2025-10-26	42	12.2899
606	2025-10-28	SERRAI	18	3.95	2025-10-27	42	4.15875
606	2025-10-29	SERRAI	18	6.75	2025-10-28	42	8.02722
606	2025-10-30	SERRAI	18	8.75	2025-10-29	42	10.4893
606	2025-10-31	SERRAI	18	9.95	2025-10-30	42	11.188
613	2025-10-03	FLORINA	18	3.15	2025-10-02	42	1.50597
613	2025-10-04	FLORINA	18	5.45	2025-10-03	42	2.81886
613	2025-10-05	FLORINA	18	7.25	2025-10-04	42	8.64275
613	2025-10-06	FLORINA	18	7.75	2025-10-05	42	5.04678
613	2025-10-07	FLORINA	18	6.75	2025-10-06	42	5.36487
613	2025-10-08	FLORINA	18	6.95	2025-10-07	42	5.8452
613	2025-10-09	FLORINA	18	7.75	2025-10-08	42	7.43424
613	2025-10-10	FLORINA	18	9.45	2025-10-09	42	8.38585
613	2025-10-11	FLORINA	18	5.25	2025-10-10	42	7.09651
613	2025-10-12	FLORINA	18	6.95	2025-10-11	42	6.7509
613	2025-10-13	FLORINA	18	6.45	2025-10-12	42	7.58066
613	2025-10-14	FLORINA	18	6.25	2025-10-13	42	6.66043
613	2025-10-15	FLORINA	18	9.45	2025-10-14	42	8.67873
613	2025-10-16	FLORINA	18	10.25	2025-10-15	42	9.53671
613	2025-10-18	FLORINA	18	13.15	2025-10-17	42	12.6536
613	2025-10-20	FLORINA	18	10.45	2025-10-19	42	7.9688
613	2025-10-21	FLORINA	18	11.75	2025-10-20	42	9.48868
613	2025-10-22	FLORINA	18	12.15	2025-10-21	42	10.4787
613	2025-10-23	FLORINA	18	12.75	2025-10-22	42	11.3871
613	2025-10-24	FLORINA	18	5.25	2025-10-23	42	5.6637
613	2025-10-25	FLORINA	18	5.95	2025-10-24	42	5.88565
613	2025-10-26	FLORINA	18	10.75	2025-10-25	42	11.646
613	2025-10-27	FLORINA	18	5.45	2025-10-26	42	5.84656
613	2025-10-30	FLORINA	18	6.95	2025-10-29	42	5.88379
613	2025-10-31	FLORINA	18	6.75	2025-10-30	42	6.60696
622	2025-10-02	THESSALONIKI (AIRPORT)	18	15.65	2025-10-01	42	13.6368
622	2025-10-03	THESSALONIKI (AIRPORT)	18	5.75	2025-10-02	42	4.75108
622	2025-10-04	THESSALONIKI (AIRPORT)	18	5.95	2025-10-03	42	6.26222
622	2025-10-05	THESSALONIKI (AIRPORT)	18	7.25	2025-10-04	42	8.20915
622	2025-10-06	THESSALONIKI (AIRPORT)	18	8.65	2025-10-05	42	9.16592
622	2025-10-07	THESSALONIKI (AIRPORT)	18	9.95	2025-10-06	42	7.34924
622	2025-10-08	THESSALONIKI (AIRPORT)	18	7.75	2025-10-07	42	7.82079
622	2025-10-09	THESSALONIKI (AIRPORT)	18	6.75	2025-10-08	42	7.19986
622	2025-10-10	THESSALONIKI (AIRPORT)	18	10.95	2025-10-09	42	12.0616
622	2025-10-11	THESSALONIKI (AIRPORT)	18	8.45	2025-10-10	42	9.62874
622	2025-10-12	THESSALONIKI (AIRPORT)	18	7.25	2025-10-11	42	11.0527
622	2025-10-13	THESSALONIKI (AIRPORT)	18	7.65	2025-10-12	42	10.1119
622	2025-10-14	THESSALONIKI (AIRPORT)	18	7.45	2025-10-13	42	10.5589
622	2025-10-15	THESSALONIKI (AIRPORT)	18	11.45	2025-10-14	42	12.8438
622	2025-10-16	THESSALONIKI (AIRPORT)	18	11.75	2025-10-15	42	13.4508
622	2025-10-17	THESSALONIKI (AIRPORT)	18	14.75	2025-10-16	42	13.521
622	2025-10-18	THESSALONIKI (AIRPORT)	18	15.95	2025-10-17	42	15.3782
622	2025-10-19	THESSALONIKI (AIRPORT)	18	7.45	2025-10-18	42	14.4281
622	2025-10-20	THESSALONIKI (AIRPORT)	18	12.75	2025-10-19	42	13.334
622	2025-10-21	THESSALONIKI (AIRPORT)	18	11.45	2025-10-20	42	12.6098
622	2025-10-22	THESSALONIKI (AIRPORT)	18	17.95	2025-10-21	42	15.714
622	2025-10-23	THESSALONIKI (AIRPORT)	18	18.65	2025-10-22	42	15.7123
622	2025-10-24	THESSALONIKI (AIRPORT)	18	16.75	2025-10-23	42	16.486
622	2025-10-25	THESSALONIKI (AIRPORT)	18	7.25	2025-10-24	42	11.1542
622	2025-10-26	THESSALONIKI (AIRPORT)	18	12.95	2025-10-25	42	14.3764
622	2025-10-27	THESSALONIKI (AIRPORT)	18	12.45	2025-10-26	42	11.3866
622	2025-10-28	THESSALONIKI (AIRPORT)	18	7.15	2025-10-27	42	7.3736
622	2025-10-29	THESSALONIKI (AIRPORT)	18	10.45	2025-10-28	42	8.36902
622	2025-10-30	THESSALONIKI (AIRPORT)	18	13.45	2025-10-29	42	11.5449
622	2025-10-31	THESSALONIKI (AIRPORT)	18	14.15	2025-10-30	42	11.1929
624	2025-10-02	CHRYSOPOULI (AIRPORT)	18	14.65	2025-10-01	42	12.6231
624	2025-10-03	CHRYSOPOULI (AIRPORT)	18	12.75	2025-10-02	42	10.8819
624	2025-10-04	CHRYSOPOULI (AIRPORT)	18	9.25	2025-10-03	42	5.34914
624	2025-10-05	CHRYSOPOULI (AIRPORT)	18	12.45	2025-10-04	42	12.1164
624	2025-10-06	CHRYSOPOULI (AIRPORT)	18	16.45	2025-10-05	42	15.206
624	2025-10-07	CHRYSOPOULI (AIRPORT)	18	12.25	2025-10-06	42	11.8385
624	2025-10-08	CHRYSOPOULI (AIRPORT)	18	12.25	2025-10-07	42	10.0864
624	2025-10-09	CHRYSOPOULI (AIRPORT)	18	13.25	2025-10-08	42	10.5094
624	2025-10-10	CHRYSOPOULI (AIRPORT)	18	14.25	2025-10-09	42	14.42
624	2025-10-11	CHRYSOPOULI (AIRPORT)	18	6.25	2025-10-10	42	9.17854
624	2025-10-12	CHRYSOPOULI (AIRPORT)	18	11.25	2025-10-11	42	10.5488
624	2025-10-13	CHRYSOPOULI (AIRPORT)	18	13.15	2025-10-12	42	14.0787
624	2025-10-14	CHRYSOPOULI (AIRPORT)	18	13.25	2025-10-13	42	13.1272
624	2025-10-15	CHRYSOPOULI (AIRPORT)	18	11.25	2025-10-14	42	12.1768
624	2025-10-16	CHRYSOPOULI (AIRPORT)	18	11.15	2025-10-15	42	12.2506
624	2025-10-17	CHRYSOPOULI (AIRPORT)	18	14.75	2025-10-16	42	12.6197
624	2025-10-18	CHRYSOPOULI (AIRPORT)	18	15.95	2025-10-17	42	14.7942
624	2025-10-19	CHRYSOPOULI (AIRPORT)	18	13.25	2025-10-18	42	12.3676
624	2025-10-20	CHRYSOPOULI (AIRPORT)	18	12.45	2025-10-19	42	10.3721
624	2025-10-21	CHRYSOPOULI (AIRPORT)	18	10.45	2025-10-20	42	9.34806
624	2025-10-22	CHRYSOPOULI (AIRPORT)	18	13.45	2025-10-21	42	14.089
624	2025-10-23	CHRYSOPOULI (AIRPORT)	18	18.15	2025-10-22	42	15.3647
624	2025-10-24	CHRYSOPOULI (AIRPORT)	18	15.95	2025-10-23	42	17.0436
624	2025-10-25	CHRYSOPOULI (AIRPORT)	18	12.45	2025-10-24	42	15.3681
624	2025-10-26	CHRYSOPOULI (AIRPORT)	18	14.75	2025-10-25	42	15.0268
624	2025-10-27	CHRYSOPOULI (AIRPORT)	18	13.75	2025-10-26	42	14.0262
624	2025-10-28	CHRYSOPOULI (AIRPORT)	18	10.25	2025-10-27	42	11.7388
