obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	icon_dates	icon_td_table_h	icon_td_table
606	2025-10-01	SERRAI	6	11.15	2025-10-01	6	12.2659
606	2025-10-02	SERRAI	6	12.45	2025-10-02	6	12.5198
606	2025-10-03	SERRAI	6	9.45	2025-10-03	6	7.90877
606	2025-10-04	SERRAI	6	6.15	2025-10-04	6	4.98404
606	2025-10-05	SERRAI	6	7.25	2025-10-05	6	5.43944
606	2025-10-06	SERRAI	6	12.95	2025-10-06	6	11.3152
606	2025-10-07	SERRAI	6	7.25	2025-10-07	6	9.53452
606	2025-10-08	SERRAI	6	6.75	2025-10-08	6	7.8317
606	2025-10-09	SERRAI	6	7.95	2025-10-09	6	8.83267
606	2025-10-10	SERRAI	6	7.95	2025-10-10	6	8.24889
606	2025-10-11	SERRAI	6	8.45	2025-10-11	6	10.1482
606	2025-10-12	SERRAI	6	7.45	2025-10-12	6	7.04845
606	2025-10-13	SERRAI	6	7.95	2025-10-13	6	7.89314
606	2025-10-14	SERRAI	6	7.95	2025-10-14	6	8.10469
606	2025-10-15	SERRAI	6	8.95	2025-10-15	6	8.46021
606	2025-10-16	SERRAI	6	9.95	2025-10-16	6	9.58057
606	2025-10-17	SERRAI	6	9.75	2025-10-17	6	10.2523
606	2025-10-18	SERRAI	6	13.75	2025-10-18	6	12.6443
606	2025-10-19	SERRAI	6	11.95	2025-10-19	6	11.0963
606	2025-10-20	SERRAI	6	8.45	2025-10-20	6	9.29204
606	2025-10-21	SERRAI	6	11.95	2025-10-21	6	11.5907
606	2025-10-22	SERRAI	6	11.45	2025-10-22	6	12.4167
606	2025-10-23	SERRAI	6	13.15	2025-10-23	6	12.0544
606	2025-10-24	SERRAI	6	14.75	2025-10-24	6	15.101
606	2025-10-27	SERRAI	6	11.95	2025-10-27	6	11.9599
606	2025-10-28	SERRAI	6	7.75	2025-10-28	6	7.00711
606	2025-10-29	SERRAI	6	4.75	2025-10-29	6	2.08086
606	2025-10-30	SERRAI	6	4.75	2025-10-30	6	2.62236
606	2025-10-31	SERRAI	6	7.15	2025-10-31	6	5.62234
613	2025-10-01	FLORINA	6	7.75	2025-10-01	6	8.55208
613	2025-10-03	FLORINA	6	3.45	2025-10-03	6	1.42342
613	2025-10-04	FLORINA	6	1.45	2025-10-04	6	0.937164
613	2025-10-05	FLORINA	6	6.25	2025-10-05	6	3.37108
613	2025-10-06	FLORINA	6	12.25	2025-10-06	6	10.7497
613	2025-10-07	FLORINA	6	5.75	2025-10-07	6	3.78061
613	2025-10-08	FLORINA	6	7.45	2025-10-08	6	5.94302
613	2025-10-09	FLORINA	6	6.65	2025-10-09	6	5.87173
613	2025-10-11	FLORINA	6	9.65	2025-10-11	6	9.04173
613	2025-10-12	FLORINA	6	8.45	2025-10-12	6	7.35313
613	2025-10-14	FLORINA	6	7.65	2025-10-14	6	4.7961
613	2025-10-16	FLORINA	6	10.45	2025-10-16	6	8.49463
613	2025-10-18	FLORINA	6	11.65	2025-10-18	6	9.05739
613	2025-10-19	FLORINA	6	7.15	2025-10-19	6	8.49863
613	2025-10-22	FLORINA	6	12.45	2025-10-22	6	9.45377
613	2025-10-24	FLORINA	6	12.75	2025-10-24	6	10.8168
613	2025-10-25	FLORINA	6	7.45	2025-10-25	6	6.05338
613	2025-10-26	FLORINA	6	8.75	2025-10-26	6	8.14438
613	2025-10-27	FLORINA	6	13.95	2025-10-27	6	11.4013
613	2025-10-28	FLORINA	6	6.25	2025-10-28	6	5.23465
622	2025-10-01	THESSALONIKI (AIRPORT)	6	15.95	2025-10-01	6	15.598
622	2025-10-02	THESSALONIKI (AIRPORT)	6	12.95	2025-10-02	6	13.8323
622	2025-10-03	THESSALONIKI (AIRPORT)	6	4.65	2025-10-03	6	4.16951
622	2025-10-04	THESSALONIKI (AIRPORT)	6	3.65	2025-10-04	6	3.5983
622	2025-10-05	THESSALONIKI (AIRPORT)	6	7.45	2025-10-05	6	8.63963
622	2025-10-06	THESSALONIKI (AIRPORT)	6	14.45	2025-10-06	6	14.1745
622	2025-10-07	THESSALONIKI (AIRPORT)	6	7.25	2025-10-07	6	6.9642
622	2025-10-08	THESSALONIKI (AIRPORT)	6	8.25	2025-10-08	6	8.6647
622	2025-10-09	THESSALONIKI (AIRPORT)	6	7.75	2025-10-09	6	8.36295
622	2025-10-10	THESSALONIKI (AIRPORT)	6	8.45	2025-10-10	6	9.32213
622	2025-10-11	THESSALONIKI (AIRPORT)	6	9.45	2025-10-11	6	10.031
622	2025-10-12	THESSALONIKI (AIRPORT)	6	6.45	2025-10-12	6	9.5963
622	2025-10-13	THESSALONIKI (AIRPORT)	6	9.25	2025-10-13	6	8.60017
622	2025-10-14	THESSALONIKI (AIRPORT)	6	6.25	2025-10-14	6	8.44063
622	2025-10-15	THESSALONIKI (AIRPORT)	6	8.95	2025-10-15	6	9.01782
622	2025-10-16	THESSALONIKI (AIRPORT)	6	13.75	2025-10-16	6	11.478
622	2025-10-17	THESSALONIKI (AIRPORT)	6	14.75	2025-10-17	6	13.0844
622	2025-10-18	THESSALONIKI (AIRPORT)	6	14.75	2025-10-18	6	14.2156
622	2025-10-19	THESSALONIKI (AIRPORT)	6	11.25	2025-10-19	6	9.35507
622	2025-10-20	THESSALONIKI (AIRPORT)	6	11.45	2025-10-20	6	11.9747
622	2025-10-21	THESSALONIKI (AIRPORT)	6	11.25	2025-10-21	6	12.1493
622	2025-10-22	THESSALONIKI (AIRPORT)	6	14.45	2025-10-22	6	13.8327
622	2025-10-23	THESSALONIKI (AIRPORT)	6	14.75	2025-10-23	6	13.7902
622	2025-10-24	THESSALONIKI (AIRPORT)	6	14.25	2025-10-24	6	15.2016
622	2025-10-25	THESSALONIKI (AIRPORT)	6	6.45	2025-10-25	6	10.7995
622	2025-10-26	THESSALONIKI (AIRPORT)	6	10.25	2025-10-26	6	10.4715
622	2025-10-27	THESSALONIKI (AIRPORT)	6	13.15	2025-10-27	6	15.0575
622	2025-10-28	THESSALONIKI (AIRPORT)	6	10.75	2025-10-28	6	8.7532
622	2025-10-29	THESSALONIKI (AIRPORT)	6	6.25	2025-10-29	6	4.94804
622	2025-10-30	THESSALONIKI (AIRPORT)	6	10.25	2025-10-30	6	8.74834
622	2025-10-31	THESSALONIKI (AIRPORT)	6	11.95	2025-10-31	6	11.5003
624	2025-10-01	CHRYSOPOULI (AIRPORT)	6	12.15	2025-10-01	6	7.99739
624	2025-10-02	CHRYSOPOULI (AIRPORT)	6	10.95	2025-10-02	6	9.16136
624	2025-10-03	CHRYSOPOULI (AIRPORT)	6	16.15	2025-10-03	6	15.1119
624	2025-10-04	CHRYSOPOULI (AIRPORT)	6	12.25	2025-10-04	6	11.0319
624	2025-10-05	CHRYSOPOULI (AIRPORT)	6	9.95	2025-10-05	6	7.56444
624	2025-10-06	CHRYSOPOULI (AIRPORT)	6	13.45	2025-10-06	6	13.5066
624	2025-10-07	CHRYSOPOULI (AIRPORT)	6	12.75	2025-10-07	6	9.90073
624	2025-10-08	CHRYSOPOULI (AIRPORT)	6	11.25	2025-10-08	6	8.68716
624	2025-10-09	CHRYSOPOULI (AIRPORT)	6	11.25	2025-10-09	6	9.69107
624	2025-10-10	CHRYSOPOULI (AIRPORT)	6	13.65	2025-10-10	6	12.0809
624	2025-10-11	CHRYSOPOULI (AIRPORT)	6	12.95	2025-10-11	6	10.2615
624	2025-10-12	CHRYSOPOULI (AIRPORT)	6	8.45	2025-10-12	6	8.12657
624	2025-10-13	CHRYSOPOULI (AIRPORT)	6	11.95	2025-10-13	6	11.7691
624	2025-10-14	CHRYSOPOULI (AIRPORT)	6	10.95	2025-10-14	6	11.1789
624	2025-10-15	CHRYSOPOULI (AIRPORT)	6	11.75	2025-10-15	6	10.467
624	2025-10-16	CHRYSOPOULI (AIRPORT)	6	10.25	2025-10-16	6	9.47119
624	2025-10-17	CHRYSOPOULI (AIRPORT)	6	10.65	2025-10-17	6	9.34903
624	2025-10-18	CHRYSOPOULI (AIRPORT)	6	14.65	2025-10-18	6	13.1824
624	2025-10-19	CHRYSOPOULI (AIRPORT)	6	14.95	2025-10-19	6	13.4752
624	2025-10-20	CHRYSOPOULI (AIRPORT)	6	11.95	2025-10-20	6	6.19536
624	2025-10-21	CHRYSOPOULI (AIRPORT)	6	11.75	2025-10-21	6	10.6591
624	2025-10-22	CHRYSOPOULI (AIRPORT)	6	10.75	2025-10-22	6	10.5358
624	2025-10-23	CHRYSOPOULI (AIRPORT)	6	12.45	2025-10-23	6	12.5182
624	2025-10-24	CHRYSOPOULI (AIRPORT)	6	14.25	2025-10-24	6	15.31
624	2025-10-25	CHRYSOPOULI (AIRPORT)	6	11.75	2025-10-25	6	12.0758
624	2025-10-26	CHRYSOPOULI (AIRPORT)	6	11.45	2025-10-26	6	10.1434
624	2025-10-27	CHRYSOPOULI (AIRPORT)	6	14.25	2025-10-27	6	14.2118
624	2025-10-28	CHRYSOPOULI (AIRPORT)	6	13.25	2025-10-28	6	11.553
624	2025-10-29	CHRYSOPOULI (AIRPORT)	6	6.95	2025-10-29	6	9.35625
624	2025-10-30	CHRYSOPOULI (AIRPORT)	6	6.75	2025-10-30	6	4.83818
624	2025-10-31	CHRYSOPOULI (AIRPORT)	6	8.25	2025-10-31	6	7.16141
627	2025-10-01	ALEXANDROUPOLI (AIRPORT)	6	9.75	2025-10-01	6	10.5843
627	2025-10-02	ALEXANDROUPOLI (AIRPORT)	6	10.25	2025-10-02	6	10.4895
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	6	16.15	2025-10-03	6	16.2193
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	6	11.25	2025-10-04	6	10.9743
627	2025-10-05	ALEXANDROUPOLI (AIRPORT)	6	10.15	2025-10-05	6	9.55663
627	2025-10-06	ALEXANDROUPOLI (AIRPORT)	6	15.45	2025-10-06	6	16.0173
627	2025-10-07	ALEXANDROUPOLI (AIRPORT)	6	10.95	2025-10-07	6	9.58627
627	2025-10-08	ALEXANDROUPOLI (AIRPORT)	6	10.25	2025-10-08	6	8.75748
627	2025-10-10	ALEXANDROUPOLI (AIRPORT)	6	9.95	2025-10-10	6	9.57115
627	2025-10-11	ALEXANDROUPOLI (AIRPORT)	6	13.45	2025-10-11	6	12.2341
627	2025-10-12	ALEXANDROUPOLI (AIRPORT)	6	8.25	2025-10-12	6	8.50352
627	2025-10-13	ALEXANDROUPOLI (AIRPORT)	6	11.25	2025-10-13	6	11.5738
627	2025-10-14	ALEXANDROUPOLI (AIRPORT)	6	10.75	2025-10-14	6	9.84785
627	2025-10-15	ALEXANDROUPOLI (AIRPORT)	6	11.75	2025-10-15	6	11.9016
627	2025-10-16	ALEXANDROUPOLI (AIRPORT)	6	9.75	2025-10-16	6	10.4106
627	2025-10-17	ALEXANDROUPOLI (AIRPORT)	6	10.15	2025-10-17	6	10.599
627	2025-10-18	ALEXANDROUPOLI (AIRPORT)	6	13.25	2025-10-18	6	13.7009
627	2025-10-19	ALEXANDROUPOLI (AIRPORT)	6	12.75	2025-10-19	6	11.2691
627	2025-10-20	ALEXANDROUPOLI (AIRPORT)	6	8.25	2025-10-20	6	9.4229
627	2025-10-21	ALEXANDROUPOLI (AIRPORT)	6	7.95	2025-10-21	6	8.57805
627	2025-10-22	ALEXANDROUPOLI (AIRPORT)	6	9.95	2025-10-22	6	12.0514
627	2025-10-23	ALEXANDROUPOLI (AIRPORT)	6	14.25	2025-10-23	6	15.5929
627	2025-10-24	ALEXANDROUPOLI (AIRPORT)	6	18.25	2025-10-24	6	18.2309
627	2025-10-25	ALEXANDROUPOLI (AIRPORT)	6	14.15	2025-10-25	6	12.694
627	2025-10-26	ALEXANDROUPOLI (AIRPORT)	6	14.25	2025-10-26	6	14.5584
627	2025-10-27	ALEXANDROUPOLI (AIRPORT)	6	18.75	2025-10-27	6	18.1161
627	2025-10-28	ALEXANDROUPOLI (AIRPORT)	6	9.25	2025-10-28	6	9.8157
627	2025-10-29	ALEXANDROUPOLI (AIRPORT)	6	6.45	2025-10-29	6	7.94511
627	2025-10-30	ALEXANDROUPOLI (AIRPORT)	6	5.75	2025-10-30	6	9.2747
627	2025-10-31	ALEXANDROUPOLI (AIRPORT)	6	10.65	2025-10-31	6	12.0032
632	2025-10-01	KOZANI (AIRPORT)	6	7.75	2025-10-01	6	6.85286
632	2025-10-02	KOZANI (AIRPORT)	6	10.25	2025-10-02	6	8.62132
632	2025-10-03	KOZANI (AIRPORT)	6	1.45	2025-10-03	6	1.29158
632	2025-10-04	KOZANI (AIRPORT)	6	-1.05	2025-10-04	6	0.702789
632	2025-10-05	KOZANI (AIRPORT)	6	4.65	2025-10-05	6	5.3076
632	2025-10-06	KOZANI (AIRPORT)	6	10.95	2025-10-06	6	10.2214
632	2025-10-07	KOZANI (AIRPORT)	6	1.95	2025-10-07	6	2.93686
632	2025-10-08	KOZANI (AIRPORT)	6	4.45	2025-10-08	6	3.89713
632	2025-10-09	KOZANI (AIRPORT)	6	4.25	2025-10-09	6	5.4147
632	2025-10-10	KOZANI (AIRPORT)	6	5.25	2025-10-10	6	6.34459
632	2025-10-11	KOZANI (AIRPORT)	6	6.15	2025-10-11	6	7.80931
632	2025-10-12	KOZANI (AIRPORT)	6	5.25	2025-10-12	6	6.55919
632	2025-10-13	KOZANI (AIRPORT)	6	5.45	2025-10-13	6	6.27791
632	2025-10-14	KOZANI (AIRPORT)	6	1.95	2025-10-14	6	5.25801
632	2025-10-15	KOZANI (AIRPORT)	6	3.45	2025-10-15	6	6.15259
632	2025-10-16	KOZANI (AIRPORT)	6	5.75	2025-10-16	6	9.0083
632	2025-10-17	KOZANI (AIRPORT)	6	9.75	2025-10-17	6	9.27286
632	2025-10-19	KOZANI (AIRPORT)	6	7.45	2025-10-19	6	8.22324
632	2025-10-20	KOZANI (AIRPORT)	6	5.95	2025-10-20	6	7.25981
632	2025-10-21	KOZANI (AIRPORT)	6	10.45	2025-10-21	6	10.3779
632	2025-10-22	KOZANI (AIRPORT)	6	11.75	2025-10-22	6	11.152
632	2025-10-23	KOZANI (AIRPORT)	6	12.15	2025-10-23	6	11.32
632	2025-10-24	KOZANI (AIRPORT)	6	11.25	2025-10-24	6	11.1625
632	2025-10-25	KOZANI (AIRPORT)	6	5.15	2025-10-25	6	7.09146
632	2025-10-26	KOZANI (AIRPORT)	6	6.95	2025-10-26	6	7.68149
632	2025-10-27	KOZANI (AIRPORT)	6	10.75	2025-10-27	6	11.3827
632	2025-10-28	KOZANI (AIRPORT)	6	4.95	2025-10-28	6	3.595
632	2025-10-29	KOZANI (AIRPORT)	6	5.15	2025-10-29	6	3.49883
632	2025-10-30	KOZANI (AIRPORT)	6	7.15	2025-10-30	6	6.03056
632	2025-10-31	KOZANI (AIRPORT)	6	5.95	2025-10-31	6	4.30887
641	2025-10-01	KERKYRA (AIRPORT)	6	15.15	2025-10-01	6	16.0804
641	2025-10-02	KERKYRA (AIRPORT)	6	14.25	2025-10-02	6	15.8323
641	2025-10-03	KERKYRA (AIRPORT)	6	9.15	2025-10-03	6	11.6539
641	2025-10-04	KERKYRA (AIRPORT)	6	7.45	2025-10-04	6	10.7458
641	2025-10-05	KERKYRA (AIRPORT)	6	9.25	2025-10-05	6	11.0459
641	2025-10-06	KERKYRA (AIRPORT)	6	15.65	2025-10-06	6	16.9489
641	2025-10-07	KERKYRA (AIRPORT)	6	8.25	2025-10-07	6	8.81088
641	2025-10-08	KERKYRA (AIRPORT)	6	6.95	2025-10-08	6	9.04654
641	2025-10-09	KERKYRA (AIRPORT)	6	9.25	2025-10-09	6	10.6061
641	2025-10-10	KERKYRA (AIRPORT)	6	11.45	2025-10-10	6	13.3797
641	2025-10-11	KERKYRA (AIRPORT)	6	12.25	2025-10-11	6	15.5124
641	2025-10-12	KERKYRA (AIRPORT)	6	10.25	2025-10-12	6	13.7916
641	2025-10-13	KERKYRA (AIRPORT)	6	11.65	2025-10-13	6	15.2564
641	2025-10-14	KERKYRA (AIRPORT)	6	11.45	2025-10-14	6	15.5529
641	2025-10-15	KERKYRA (AIRPORT)	6	11.75	2025-10-15	6	14.887
641	2025-10-16	KERKYRA (AIRPORT)	6	13.95	2025-10-16	6	14.5386
641	2025-10-17	KERKYRA (AIRPORT)	6	15.15	2025-10-17	6	14.3383
641	2025-10-18	KERKYRA (AIRPORT)	6	15.95	2025-10-18	6	15.3845
641	2025-10-19	KERKYRA (AIRPORT)	6	13.45	2025-10-19	6	15.7633
641	2025-10-20	KERKYRA (AIRPORT)	6	13.25	2025-10-20	6	13.5596
641	2025-10-21	KERKYRA (AIRPORT)	6	12.15	2025-10-21	6	15.0986
641	2025-10-22	KERKYRA (AIRPORT)	6	16.15	2025-10-22	6	16.5309
641	2025-10-23	KERKYRA (AIRPORT)	6	16.95	2025-10-23	6	17.1325
641	2025-10-24	KERKYRA (AIRPORT)	6	18.75	2025-10-24	6	16.2738
641	2025-10-25	KERKYRA (AIRPORT)	6	13.65	2025-10-25	6	15.9606
641	2025-10-26	KERKYRA (AIRPORT)	6	15.75	2025-10-26	6	16.1873
641	2025-10-27	KERKYRA (AIRPORT)	6	19.25	2025-10-27	6	19.0741
641	2025-10-28	KERKYRA (AIRPORT)	6	12.45	2025-10-28	6	14.1712
641	2025-10-29	KERKYRA (AIRPORT)	6	10.75	2025-10-29	6	12.8367
641	2025-10-30	KERKYRA (AIRPORT)	6	11.25	2025-10-30	6	13.0813
641	2025-10-31	KERKYRA (AIRPORT)	6	13.45	2025-10-31	6	12.4407
642	2025-10-01	IOANNINA (AIRPORT)	6	8.75	2025-10-01	6	11.8714
642	2025-10-02	IOANNINA (AIRPORT)	6	13.75	2025-10-02	6	11.8479
642	2025-10-03	IOANNINA (AIRPORT)	6	8.95	2025-10-03	6	6.35701
642	2025-10-04	IOANNINA (AIRPORT)	6	8.45	2025-10-04	6	7.58951
642	2025-10-05	IOANNINA (AIRPORT)	6	7.25	2025-10-05	6	6.85057
642	2025-10-06	IOANNINA (AIRPORT)	6	14.45	2025-10-06	6	14.156
642	2025-10-07	IOANNINA (AIRPORT)	6	7.95	2025-10-07	6	6.77573
642	2025-10-08	IOANNINA (AIRPORT)	6	4.95	2025-10-08	6	5.09439
642	2025-10-09	IOANNINA (AIRPORT)	6	5.95	2025-10-09	6	6.65591
642	2025-10-10	IOANNINA (AIRPORT)	6	7.25	2025-10-10	6	9.28111
642	2025-10-11	IOANNINA (AIRPORT)	6	7.95	2025-10-11	6	9.78587
642	2025-10-12	IOANNINA (AIRPORT)	6	5.25	2025-10-12	6	6.9752
642	2025-10-14	IOANNINA (AIRPORT)	6	8.65	2025-10-14	6	9.96309
642	2025-10-15	IOANNINA (AIRPORT)	6	8.25	2025-10-15	6	9.72778
642	2025-10-16	IOANNINA (AIRPORT)	6	10.75	2025-10-16	6	10.6499
